combo,bits,pips,trades,wr,ppt,sharpe,maxdd
BASELINE,000,-395.4482078552246,9952,0.4702572347266881,-0.03973555143239797,-1.5714395990509213,619.8269128799438
BB_squeeze,100,-396.1968421936035,9950,0.470251256281407,-0.0398187781099099,-1.5744378348694532,619.8269128799438
ER_ranging,010,48.95329475402832,4972,0.4788817377312953,0.00984579540507408,0.2746068285943316,182.94215202331543
BB_squeeze+ER_ranging,110,48.95329475402832,4972,0.4788817377312953,0.00984579540507408,0.2746068285943316,182.94215202331543
RangePos,001,-122.70867824554443,5284,0.47937168811506436,-0.02322268702603036,-0.5890025843218297,330.7950496673584
BB_squeeze+RangePos,101,-122.70867824554443,5284,0.47937168811506436,-0.02322268702603036,-0.5890025843218297,330.7950496673584
ER_ranging+RangePos,011,-40.601491928100586,1328,0.49096385542168675,-0.030573412596461284,-0.40135250468248335,101.81069374084473
BB_squeeze+ER_ranging+RangePos,111,-40.601491928100586,1328,0.49096385542168675,-0.030573412596461284,-0.40135250468248335,101.81069374084473
