tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M5/H4,GBP_JPY,7/15/35,0,20.0,17,17,0,-1619.8,0.0,-8.02,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,7/15/35,0,30.0,14,14,0,-1542.6,0.0,-7.63,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,7/15/35,1,15.0,152,96,56,94.7,-14.8,0.47,-0.15,-228.6,87.5,303.1
S5/M5/H4,GBP_JPY,7/15/35,1,20.0,130,82,48,162.0,-321.0,0.8,-3.18,-464.8,79.2,303.1
S5/M5/H4,GBP_JPY,7/15/35,1,30.0,102,64,38,232.4,-190.6,1.15,-1.89,-408.9,73.7,303.1
S5/M5/H4,GBP_JPY,7/22/50,0,15.0,65,45,20,567.0,-440.8,2.81,-4.36,-680.2,95.0,303.1
S5/M5/H4,GBP_JPY,7/22/50,0,20.0,16,16,0,-1386.8,0.0,-6.86,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,7/22/50,0,30.0,12,12,0,-1341.5,0.0,-6.64,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,7/22/50,1,15.0,123,81,42,65.1,-492.4,0.32,-4.87,-530.2,83.3,303.1
S5/M5/H4,GBP_JPY,7/22/50,1,20.0,103,67,36,-122.0,-419.0,-0.6,-4.15,-455.5,80.6,303.1
S5/M5/H4,GBP_JPY,7/22/50,1,30.0,81,54,27,143.7,-542.8,0.71,-5.37,-570.4,70.4,303.1
S5/M5/H4,GBP_JPY,10/22/50,0,15.0,72,42,30,529.2,89.1,2.62,0.88,-276.3,96.7,303.1
S5/M5/H4,GBP_JPY,10/22/50,0,20.0,16,16,0,-1386.8,0.0,-6.86,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,10/22/50,0,30.0,12,12,0,-1341.5,0.0,-6.64,0.0,0.0,0.0,303.1
S5/M5/H4,GBP_JPY,10/22/50,1,15.0,108,75,33,107.4,-685.8,0.53,-6.79,-723.6,78.8,303.1
S5/M5/H4,GBP_JPY,10/22/50,1,20.0,93,62,31,-199.1,-502.5,-0.99,-4.97,-537.7,77.4,303.1
S5/M5/H4,GBP_JPY,10/22/50,1,30.0,73,52,21,7.8,-590.7,0.04,-5.85,-618.3,66.7,303.1
S5/M5/H4,GBP_USD,5/10/22,0,15.0,9,9,0,-606.7,0.0,-3.18,0.0,0.0,0.0,286.5
S5/M5/H4,GBP_USD,5/10/22,0,20.0,8,8,0,-585.2,0.0,-3.06,0.0,0.0,0.0,286.5
S5/M5/H4,GBP_USD,5/10/22,0,30.0,5,5,0,-600.9,0.0,-3.15,0.0,0.0,0.0,286.5
S5/M5/H4,GBP_USD,5/10/22,1,15.0,138,103,35,18.6,-212.6,0.1,-2.23,-257.1,74.3,286.5
S5/M5/H4,GBP_USD,5/10/22,1,20.0,122,90,32,384.6,-247.6,2.01,-2.59,-266.1,68.8,286.5
S5/M5/H4,GBP_USD,5/10/22,1,30.0,102,73,29,92.8,-418.8,0.49,-4.39,-447.4,55.2,286.5
S5/M5/H4,GBP_USD,5/15/35,0,15.0,23,21,2,284.8,-401.5,1.49,-4.2,-415.0,50.0,286.5
S5/M5/H4,GBP_USD,5/15/35,0,20.0,18,17,1,315.5,-400.3,1.65,-4.19,0.0,0.0,286.5
S5/M5/H4,GBP_USD,5/15/35,0,30.0,29,26,3,742.6,-343.2,3.89,-3.59,-400.3,66.7,286.5
S5/M5/H4,GBP_USD,5/15/35,1,15.0,106,77,29,-493.7,-244.1,-2.59,-2.56,-250.9,75.9,286.5
S5/M5/H4,GBP_USD,5/15/35,1,20.0,93,68,25,-426.6,-355.1,-2.23,-3.72,-354.8,68.0,286.5
S5/M5/H4,GBP_USD,5/15/35,1,30.0,79,55,24,-752.6,-328.9,-3.94,-3.44,-410.0,58.3,286.5
S5/M5/H4,GBP_USD,5/22/50,0,15.0,47,32,15,433.9,-23.7,2.27,-0.25,-213.5,93.3,286.5
S5/M5/H4,GBP_USD,5/22/50,0,20.0,28,25,3,464.0,-367.2,2.43,-3.85,-404.3,66.7,286.5
S5/M5/H4,GBP_USD,5/22/50,0,30.0,25,22,3,628.3,-347.2,3.29,-3.64,-404.3,66.7,286.5
S5/M5/H4,GBP_USD,5/22/50,1,15.0,91,69,22,-521.8,125.8,-2.73,1.32,-134.3,90.9,286.5
S5/M5/H4,GBP_USD,5/22/50,1,20.0,76,56,20,-566.8,-194.5,-2.97,-2.04,-289.8,80.0,286.5
S5/M5/H4,GBP_USD,5/22/50,1,30.0,68,49,19,-517.1,-248.1,-2.71,-2.6,-393.4,73.7,286.5
S5/M5/H4,GBP_USD,7/15/35,0,15.0,39,17,22,230.5,206.0,1.21,2.16,-78.8,95.5,286.5
S5/M5/H4,GBP_USD,7/15/35,0,20.0,26,15,11,278.4,-67.9,1.46,-0.71,-253.5,90.9,286.5
S5/M5/H4,GBP_USD,7/15/35,0,30.0,22,12,10,342.7,3.5,1.79,0.04,-253.5,90.0,286.5
S5/M5/H4,GBP_USD,7/15/35,1,15.0,105,69,36,-236.4,41.3,-1.24,0.43,-201.9,86.1,286.5
S5/M5/H4,GBP_USD,7/15/35,1,20.0,92,63,29,-180.7,-160.5,-0.95,-1.68,-401.8,75.9,286.5
S5/M5/H4,GBP_USD,7/15/35,1,30.0,77,50,27,-717.3,-108.9,-3.76,-1.14,-451.6,70.4,286.5
S5/M5/H4,GBP_USD,7/22/50,0,15.0,49,27,22,366.1,69.9,1.92,0.73,-214.8,95.5,286.5
S5/M5/H4,GBP_USD,7/22/50,0,20.0,38,25,13,464.0,-30.8,2.43,-0.32,-253.5,92.3,286.5
S5/M5/H4,GBP_USD,7/22/50,0,30.0,29,19,10,542.6,3.5,2.84,0.04,-253.5,90.0,286.5
S5/M5/H4,GBP_USD,7/22/50,1,15.0,93,61,32,-538.4,186.8,-2.82,1.96,-152.2,93.8,286.5
S5/M5/H4,GBP_USD,7/22/50,1,20.0,79,54,25,-640.3,-69.2,-3.35,-0.72,-347.6,84.0,286.5
S5/M5/H4,GBP_USD,7/22/50,1,30.0,64,42,22,-770.2,-106.9,-4.03,-1.12,-295.9,77.3,286.5
S5/M5/H4,GBP_USD,10/22/50,0,15.0,39,17,22,230.5,298.3,1.21,3.12,0.0,100.0,286.5
S5/M5/H4,GBP_USD,10/22/50,0,20.0,33,31,2,575.4,-385.8,3.01,-4.04,-404.3,50.0,286.5
S5/M5/H4,GBP_USD,10/22/50,0,30.0,13,12,1,342.7,-404.3,1.79,-4.23,0.0,0.0,286.5
S5/M5/H4,GBP_USD,10/22/50,1,15.0,89,60,29,-29.2,226.6,-0.15,2.37,-98.8,93.1,286.5
S5/M5/H4,GBP_USD,10/22/50,1,20.0,79,53,26,48.4,-105.4,0.25,-1.1,-232.8,80.8,286.5
S5/M5/H4,GBP_USD,10/22/50,1,30.0,64,43,21,-323.0,-356.4,-1.69,-3.73,-503.3,66.7,286.5
S5/M5/H4,USD_JPY,5/10/22,0,15.0,137,86,51,1181.6,700.7,6.02,7.14,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/10/22,0,20.0,116,73,43,1368.0,805.8,6.97,8.21,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/10/22,0,30.0,44,14,30,402.4,862.2,2.05,8.78,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/10/22,1,15.0,163,111,52,304.1,107.8,1.55,1.1,-148.6,86.5,294.5
S5/M5/H4,USD_JPY,5/10/22,1,20.0,141,97,44,314.7,97.3,1.6,0.99,-165.7,81.8,294.5
S5/M5/H4,USD_JPY,5/10/22,1,30.0,115,80,35,100.1,349.3,0.51,3.56,-117.8,80.0,294.5
S5/M5/H4,USD_JPY,5/15/35,0,15.0,57,57,0,-236.7,0.0,-1.21,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,5/15/35,0,20.0,52,52,0,-52.6,0.0,-0.27,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,5/15/35,0,30.0,7,7,0,-824.5,0.0,-4.2,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,5/15/35,1,15.0,113,77,36,-201.8,70.9,-1.03,0.72,-137.2,88.9,294.5
S5/M5/H4,USD_JPY,5/15/35,1,20.0,102,69,33,-9.7,26.8,-0.05,0.27,-230.3,84.8,294.5
S5/M5/H4,USD_JPY,5/15/35,1,30.0,79,54,25,-241.5,274.4,-1.23,2.8,-132.6,84.0,294.5
S5/M5/H4,USD_JPY,5/22/50,0,15.0,45,17,28,233.6,384.7,1.19,3.92,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/22/50,0,20.0,38,14,24,262.4,449.8,1.34,4.58,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/22/50,0,30.0,26,11,15,316.1,431.1,1.61,4.39,0.0,100.0,294.5
S5/M5/H4,USD_JPY,5/22/50,1,15.0,97,67,30,371.9,62.3,1.89,0.63,-178.6,86.7,294.5
S5/M5/H4,USD_JPY,5/22/50,1,20.0,86,59,27,405.1,23.4,2.06,0.24,-256.2,81.5,294.5
S5/M5/H4,USD_JPY,5/22/50,1,30.0,66,44,22,308.4,237.4,1.57,2.42,-155.7,81.8,294.5
S5/M5/H4,USD_JPY,7/15/35,0,15.0,34,34,0,-1280.9,0.0,-6.53,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,7/15/35,0,20.0,29,29,0,-1209.6,0.0,-6.16,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,7/15/35,0,30.0,6,6,0,-853.2,0.0,-4.35,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,7/15/35,1,15.0,117,79,38,-89.2,94.8,-0.45,0.97,-135.4,86.8,294.5
S5/M5/H4,USD_JPY,7/15/35,1,20.0,101,68,33,44.1,78.0,0.22,0.79,-178.0,81.8,294.5
S5/M5/H4,USD_JPY,7/15/35,1,30.0,81,54,27,-311.0,300.8,-1.58,3.06,-117.7,81.5,294.5
S5/M5/H4,USD_JPY,7/22/50,0,15.0,38,17,21,233.6,288.5,1.19,2.94,0.0,100.0,294.5
S5/M5/H4,USD_JPY,7/22/50,0,20.0,34,17,17,318.6,318.6,1.62,3.25,0.0,100.0,294.5
S5/M5/H4,USD_JPY,7/22/50,0,30.0,25,11,14,316.1,402.4,1.61,4.1,0.0,100.0,294.5
S5/M5/H4,USD_JPY,7/22/50,1,15.0,90,58,32,-185.5,157.6,-0.95,1.61,-100.6,87.5,294.5
S5/M5/H4,USD_JPY,7/22/50,1,20.0,79,52,27,-37.0,130.3,-0.19,1.33,-120.8,81.5,294.5
S5/M5/H4,USD_JPY,7/22/50,1,30.0,61,39,22,-376.3,304.4,-1.92,3.1,-84.2,81.8,294.5
S5/M5/H4,USD_JPY,10/22/50,0,15.0,31,31,0,-1322.2,0.0,-6.73,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,10/22/50,0,20.0,25,25,0,-1284.6,0.0,-6.54,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,10/22/50,0,30.0,20,20,0,-1188.3,0.0,-6.05,0.0,0.0,0.0,294.5
S5/M5/H4,USD_JPY,10/22/50,1,15.0,98,64,34,-44.2,297.4,-0.23,3.03,-49.8,91.2,294.5
S5/M5/H4,USD_JPY,10/22/50,1,20.0,85,56,29,247.7,289.8,1.26,2.95,-81.7,86.2,294.5
S5/M5/H4,USD_JPY,10/22/50,1,30.0,67,45,22,-458.0,431.0,-2.33,4.39,-40.8,86.4,294.5
S5/M15/H4,EUR_JPY,5/10/22,0,15.0,27,27,0,-1216.9,0.0,-6.11,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/10/22,0,20.0,25,25,0,-1114.5,0.0,-5.59,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/10/22,0,30.0,29,29,0,-502.1,0.0,-2.52,0.0,0.0,0.0,298.9
