tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M1/M10,USD_JPY,7/15/35,1,30.0,16,10,6,-39.0,6.7,-10.11,3.49,-4.6,50.0,5.8
S5/M1/M10,USD_JPY,7/22/50,0,15.0,4,2,2,27.5,13.9,7.12,7.2,0.0,100.0,5.8
S5/M1/M10,USD_JPY,7/22/50,0,20.0,3,2,1,37.5,15.4,9.71,7.98,0.0,100.0,5.8
S5/M1/M10,USD_JPY,7/22/50,0,30.0,2,1,1,28.7,0.1,7.45,0.07,0.0,100.0,5.8
S5/M1/M10,USD_JPY,7/22/50,1,15.0,15,9,6,-36.8,-6.7,-9.55,-3.48,-18.2,33.3,5.8
S5/M1/M10,USD_JPY,7/22/50,1,20.0,15,9,6,-42.0,-6.3,-10.9,-3.25,-22.8,33.3,5.8
S5/M1/M10,USD_JPY,7/22/50,1,30.0,14,9,5,-54.6,-5.3,-14.16,-2.72,-12.2,40.0,5.8
S5/M1/M10,USD_JPY,10/22/50,0,15.0,6,5,1,68.7,-31.2,17.81,-16.18,0.0,0.0,5.8
S5/M1/M10,USD_JPY,10/22/50,0,20.0,2,2,0,37.5,0.0,9.71,0.0,0.0,0.0,5.8
S5/M1/M10,USD_JPY,10/22/50,0,30.0,2,1,1,28.7,-31.2,7.45,-16.18,0.0,0.0,5.8
S5/M1/M10,USD_JPY,10/22/50,1,15.0,15,9,6,-53.2,-5.9,-13.8,-3.06,-8.6,33.3,5.8
S5/M1/M10,USD_JPY,10/22/50,1,20.0,15,9,6,-48.2,-4.8,-12.5,-2.49,-12.5,33.3,5.8
S5/M1/M10,USD_JPY,10/22/50,1,30.0,14,9,5,-60.1,-4.5,-15.58,-2.31,-8.4,40.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,0,15.0,3,3,0,-88.0,0.0,-22.81,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,0,20.0,3,3,0,-78.0,0.0,-20.22,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,0,30.0,2,2,0,-66.4,0.0,-17.2,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,1,15.0,24,16,8,-33.0,-11.7,-8.55,-6.06,-13.5,25.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,1,20.0,24,16,8,-31.8,-6.7,-8.24,-3.47,-13.5,25.0,5.8
S5/M1/M10,EUR_JPY,5/10/22,1,30.0,22,15,7,-20.1,2.9,-5.22,1.48,-13.5,14.3,5.8
S5/M1/M10,EUR_JPY,5/15/35,0,15.0,5,3,2,40.5,27.0,10.5,14.0,0.0,100.0,5.8
S5/M1/M10,EUR_JPY,5/15/35,0,20.0,4,3,1,55.5,-36.8,14.39,-19.08,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/15/35,0,30.0,4,3,1,85.5,-36.8,22.16,-19.08,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/15/35,1,15.0,16,10,6,-65.9,8.3,-17.08,4.3,-18.2,33.3,5.8
S5/M1/M10,EUR_JPY,5/15/35,1,20.0,16,10,6,-65.9,18.3,-17.08,9.49,-18.2,33.3,5.8
S5/M1/M10,EUR_JPY,5/15/35,1,30.0,16,10,6,-65.9,15.8,-17.08,8.17,-18.2,33.3,5.8
S5/M1/M10,EUR_JPY,5/22/50,0,15.0,1,1,0,-110.8,0.0,-28.73,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/22/50,0,20.0,1,1,0,-110.8,0.0,-28.73,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/22/50,0,30.0,1,1,0,-110.8,0.0,-28.73,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,5/22/50,1,15.0,12,8,4,-75.3,-1.8,-19.53,-0.93,-9.2,25.0,5.8
S5/M1/M10,EUR_JPY,5/22/50,1,20.0,12,8,4,-75.3,3.2,-19.53,1.66,-9.2,25.0,5.8
S5/M1/M10,EUR_JPY,5/22/50,1,30.0,12,8,4,-75.3,-9.0,-19.53,-4.67,-9.2,25.0,5.8
S5/M1/M10,EUR_JPY,7/15/35,0,15.0,6,4,2,54.0,-23.3,14.0,-12.08,-36.8,50.0,5.8
S5/M1/M10,EUR_JPY,7/15/35,0,20.0,1,1,0,-104.9,0.0,-27.19,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,7/15/35,0,30.0,1,1,0,-104.9,0.0,-27.19,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,7/15/35,1,15.0,20,11,9,-48.2,-16.1,-12.48,-8.37,-21.9,33.3,5.8
S5/M1/M10,EUR_JPY,7/15/35,1,20.0,19,11,8,-59.6,-0.1,-15.44,-0.05,-15.6,37.5,5.8
S5/M1/M10,EUR_JPY,7/15/35,1,30.0,19,11,8,-59.6,2.3,-15.44,1.19,-15.6,37.5,5.8
S5/M1/M10,EUR_JPY,7/22/50,0,15.0,1,1,0,-112.0,0.0,-29.04,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,7/22/50,0,20.0,1,1,0,-112.0,0.0,-29.04,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,7/22/50,0,30.0,1,1,0,-112.0,0.0,-29.04,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,7/22/50,1,15.0,13,8,5,-70.5,-41.5,-18.29,-21.54,-34.5,0.0,5.8
S5/M1/M10,EUR_JPY,7/22/50,1,20.0,13,8,5,-70.5,-41.5,-18.29,-21.54,-34.5,0.0,5.8
S5/M1/M10,EUR_JPY,7/22/50,1,30.0,13,8,5,-70.5,-41.5,-18.29,-21.54,-34.5,0.0,5.8
S5/M1/M10,EUR_JPY,10/22/50,0,15.0,1,1,0,-110.4,0.0,-28.63,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,10/22/50,0,20.0,1,1,0,-110.4,0.0,-28.63,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,10/22/50,0,30.0,1,1,0,-110.4,0.0,-28.63,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_JPY,10/22/50,1,15.0,16,10,6,-127.3,-57.0,-33.0,-29.57,-49.4,16.7,5.8
S5/M1/M10,EUR_JPY,10/22/50,1,20.0,16,10,6,-127.3,-52.0,-33.0,-26.98,-49.4,16.7,5.8
S5/M1/M10,EUR_JPY,10/22/50,1,30.0,15,10,5,-127.3,-49.6,-33.0,-25.74,-37.2,20.0,5.8
S5/M1/M10,GBP_JPY,5/10/22,0,15.0,5,5,0,10.9,0.0,2.81,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/10/22,0,20.0,1,1,0,-131.8,0.0,-34.16,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/10/22,0,30.0,1,1,0,-131.8,0.0,-34.16,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/10/22,1,15.0,28,19,9,-171.2,-46.9,-44.36,-24.31,-51.8,33.3,5.8
S5/M1/M10,GBP_JPY,5/10/22,1,20.0,28,19,9,-161.2,-59.4,-41.77,-30.79,-61.0,33.3,5.8
S5/M1/M10,GBP_JPY,5/10/22,1,30.0,27,18,9,-177.9,-59.4,-46.11,-30.79,-61.0,33.3,5.8
S5/M1/M10,GBP_JPY,5/15/35,0,15.0,5,5,0,6.5,0.0,1.67,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/15/35,0,20.0,5,5,0,26.5,0.0,6.86,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/15/35,0,30.0,1,1,0,-130.3,0.0,-33.77,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/15/35,1,15.0,24,16,8,-203.3,-34.7,-52.68,-17.99,-30.7,37.5,5.8
S5/M1/M10,GBP_JPY,5/15/35,1,20.0,22,15,7,-201.6,-44.1,-52.24,-22.84,-31.6,14.3,5.8
S5/M1/M10,GBP_JPY,5/15/35,1,30.0,21,15,6,-201.6,-30.3,-52.24,-15.68,-27.8,16.7,5.8
S5/M1/M10,GBP_JPY,5/22/50,0,15.0,2,2,0,-126.3,0.0,-32.75,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/22/50,0,20.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/22/50,0,30.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,5/22/50,1,15.0,22,16,6,-119.8,-52.9,-31.05,-27.42,-48.9,33.3,5.8
S5/M1/M10,GBP_JPY,5/22/50,1,20.0,22,16,6,-124.5,-57.0,-32.26,-29.55,-58.0,33.3,5.8
S5/M1/M10,GBP_JPY,5/22/50,1,30.0,20,15,5,-112.8,-54.8,-29.24,-28.41,-42.9,40.0,5.8
S5/M1/M10,GBP_JPY,7/15/35,0,15.0,5,5,0,6.5,0.0,1.67,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/15/35,0,20.0,1,1,0,-134.1,0.0,-34.77,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/15/35,0,30.0,1,1,0,-134.1,0.0,-34.77,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/15/35,1,15.0,22,15,7,-172.0,-19.5,-44.58,-10.08,-21.1,42.9,5.8
S5/M1/M10,GBP_JPY,7/15/35,1,20.0,20,14,6,-170.9,-27.2,-44.3,-14.08,-24.1,16.7,5.8
S5/M1/M10,GBP_JPY,7/15/35,1,30.0,19,14,5,-170.9,-12.6,-44.3,-6.53,-19.6,20.0,5.8
S5/M1/M10,GBP_JPY,7/22/50,0,15.0,9,8,1,100.8,-56.5,26.13,-29.29,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/22/50,0,20.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/22/50,0,30.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,7/22/50,1,15.0,22,15,7,-130.6,-69.9,-33.85,-36.24,-66.0,28.6,5.8
S5/M1/M10,GBP_JPY,7/22/50,1,20.0,22,15,7,-140.4,-74.0,-36.39,-38.36,-75.1,28.6,5.8
S5/M1/M10,GBP_JPY,7/22/50,1,30.0,20,14,6,-138.8,-71.1,-35.96,-36.86,-59.5,33.3,5.8
S5/M1/M10,GBP_JPY,10/22/50,0,15.0,6,6,0,13.9,0.0,3.59,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,10/22/50,0,20.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,10/22/50,0,30.0,1,1,0,-131.7,0.0,-34.14,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_JPY,10/22/50,1,15.0,17,10,7,-57.0,-40.4,-14.76,-20.94,-48.0,28.6,5.8
S5/M1/M10,GBP_JPY,10/22/50,1,20.0,16,10,6,-52.0,-48.3,-13.47,-25.04,-43.3,16.7,5.8
S5/M1/M10,GBP_JPY,10/22/50,1,30.0,16,10,6,-42.0,-48.3,-10.87,-25.04,-43.3,16.7,5.8
S5/M1/M10,EUR_USD,5/10/22,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/10/22,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/10/22,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/10/22,1,15.0,28,17,11,-20.6,-14.4,-5.35,-7.48,-11.6,54.5,5.8
S5/M1/M10,EUR_USD,5/10/22,1,20.0,26,17,9,-15.8,-12.2,-4.11,-6.31,-11.6,66.7,5.8
S5/M1/M10,EUR_USD,5/10/22,1,30.0,25,16,9,-4.1,-12.2,-1.06,-6.31,-11.6,66.7,5.8
S5/M1/M10,EUR_USD,5/15/35,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/15/35,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/15/35,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/15/35,1,15.0,24,15,9,-15.0,-60.2,-3.88,-31.2,-31.6,11.1,5.8
S5/M1/M10,EUR_USD,5/15/35,1,20.0,22,14,8,1.5,-56.6,0.39,-29.32,-27.9,12.5,5.8
S5/M1/M10,EUR_USD,5/15/35,1,30.0,21,13,8,-28.4,-56.6,-7.35,-29.32,-27.9,12.5,5.8
S5/M1/M10,EUR_USD,5/22/50,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/22/50,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/22/50,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,5/22/50,1,15.0,22,14,8,-22.3,-44.3,-5.79,-22.97,-30.4,37.5,5.8
S5/M1/M10,EUR_USD,5/22/50,1,20.0,21,13,8,-4.0,-54.1,-1.04,-28.05,-30.4,37.5,5.8
S5/M1/M10,EUR_USD,5/22/50,1,30.0,20,12,8,4.5,-54.1,1.16,-28.05,-30.4,37.5,5.8
S5/M1/M10,EUR_USD,7/15/35,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/15/35,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/15/35,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/15/35,1,15.0,27,16,11,-17.1,-64.3,-4.44,-33.32,-34.1,9.1,5.8
S5/M1/M10,EUR_USD,7/15/35,1,20.0,26,16,10,-2.1,-60.7,-0.55,-31.44,-30.4,10.0,5.8
S5/M1/M10,EUR_USD,7/15/35,1,30.0,25,15,10,-24.7,-60.7,-6.39,-31.44,-30.4,10.0,5.8
S5/M1/M10,EUR_USD,7/22/50,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/22/50,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/22/50,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,7/22/50,1,15.0,23,16,7,-72.4,-27.4,-18.77,-14.23,-17.6,42.9,5.8
S5/M1/M10,EUR_USD,7/22/50,1,20.0,22,15,7,-65.5,-37.2,-16.98,-19.31,-17.6,42.9,5.8
S5/M1/M10,EUR_USD,7/22/50,1,30.0,20,13,7,-31.1,-37.2,-8.05,-19.31,-17.6,42.9,5.8
S5/M1/M10,EUR_USD,10/22/50,0,15.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,10/22/50,0,20.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,10/22/50,0,30.0,1,1,0,-52.1,0.0,-13.51,0.0,0.0,0.0,5.8
S5/M1/M10,EUR_USD,10/22/50,1,15.0,23,15,8,-49.5,-62.8,-12.83,-32.56,-36.8,12.5,5.8
S5/M1/M10,EUR_USD,10/22/50,1,20.0,21,14,7,-39.2,-53.7,-10.16,-27.83,-36.8,14.3,5.8
S5/M1/M10,EUR_USD,10/22/50,1,30.0,19,12,7,-4.7,-60.2,-1.23,-31.2,-36.8,14.3,5.8
S5/M1/M10,GBP_USD,5/10/22,0,15.0,7,7,0,15.9,0.0,4.13,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/10/22,0,20.0,6,5,1,92.8,-75.7,24.05,-39.26,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/10/22,0,30.0,5,3,2,85.7,-24.8,22.21,-12.85,-53.3,50.0,5.8
S5/M1/M10,GBP_USD,5/10/22,1,15.0,21,13,8,-85.3,-25.3,-22.1,-13.1,-20.7,25.0,5.8
S5/M1/M10,GBP_USD,5/10/22,1,20.0,21,13,8,-111.0,-25.3,-28.78,-13.1,-20.7,25.0,5.8
S5/M1/M10,GBP_USD,5/10/22,1,30.0,21,13,8,-101.0,-25.3,-26.18,-13.1,-20.7,25.0,5.8
S5/M1/M10,GBP_USD,5/15/35,0,15.0,1,1,0,-51.2,0.0,-13.27,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/15/35,0,20.0,1,1,0,-51.2,0.0,-13.27,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/15/35,0,30.0,1,1,0,-51.2,0.0,-13.27,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/15/35,1,15.0,17,10,7,-17.8,-19.0,-4.61,-9.87,-30.0,28.6,5.8
S5/M1/M10,GBP_USD,5/15/35,1,20.0,17,10,7,-7.8,-30.1,-2.02,-15.59,-30.0,28.6,5.8
S5/M1/M10,GBP_USD,5/15/35,1,30.0,17,10,7,-4.8,-30.1,-1.23,-15.59,-30.0,28.6,5.8
S5/M1/M10,GBP_USD,5/22/50,0,15.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/22/50,0,20.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/22/50,0,30.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,5/22/50,1,15.0,16,9,7,-25.7,-2.7,-6.66,-1.39,-21.7,28.6,5.8
S5/M1/M10,GBP_USD,5/22/50,1,20.0,16,9,7,-34.3,7.3,-8.88,3.8,-21.7,28.6,5.8
S5/M1/M10,GBP_USD,5/22/50,1,30.0,14,9,5,-24.3,35.7,-6.29,18.48,-19.3,40.0,5.8
S5/M1/M10,GBP_USD,7/15/35,0,15.0,1,1,0,-48.2,0.0,-12.5,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/15/35,0,20.0,1,1,0,-48.2,0.0,-12.5,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/15/35,0,30.0,1,1,0,-48.2,0.0,-12.5,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/15/35,1,15.0,20,13,7,-78.1,-28.3,-20.24,-14.66,-32.8,28.6,5.8
S5/M1/M10,GBP_USD,7/15/35,1,20.0,20,13,7,-68.1,-37.5,-17.64,-19.46,-32.8,28.6,5.8
S5/M1/M10,GBP_USD,7/15/35,1,30.0,20,13,7,-66.2,-37.5,-17.15,-19.46,-32.8,28.6,5.8
S5/M1/M10,GBP_USD,7/22/50,0,15.0,1,1,0,-49.1,0.0,-12.72,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/22/50,0,20.0,1,1,0,-49.1,0.0,-12.72,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/22/50,0,30.0,1,1,0,-49.1,0.0,-12.72,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,7/22/50,1,15.0,15,9,6,-31.6,6.1,-8.19,3.17,-11.3,33.3,5.8
S5/M1/M10,GBP_USD,7/22/50,1,20.0,15,9,6,-40.2,16.1,-10.41,8.35,-11.3,33.3,5.8
S5/M1/M10,GBP_USD,7/22/50,1,30.0,14,9,5,-30.2,22.7,-7.82,11.79,-8.5,40.0,5.8
S5/M1/M10,GBP_USD,10/22/50,0,15.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,10/22/50,0,20.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,10/22/50,0,30.0,1,1,0,-49.5,0.0,-12.83,0.0,0.0,0.0,5.8
S5/M1/M10,GBP_USD,10/22/50,1,15.0,17,9,8,-21.9,26.6,-5.68,13.78,-13.3,50.0,5.8
S5/M1/M10,GBP_USD,10/22/50,1,20.0,16,9,7,-30.5,16.4,-7.9,8.51,-8.3,28.6,5.8
S5/M1/M10,GBP_USD,10/22/50,1,30.0,15,9,6,-20.5,21.5,-5.3,11.12,-13.3,33.3,5.8
S5/M2/M5,USD_JPY,5/10/22,0,15.0,6,5,1,68.7,6.1,17.81,3.16,0.0,100.0,5.8
S5/M2/M5,USD_JPY,5/10/22,0,20.0,5,4,1,75.0,-27.1,19.43,-14.03,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/10/22,0,30.0,2,2,0,-34.8,0.0,-9.01,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/10/22,1,15.0,32,20,12,-53.8,-21.7,-13.93,-11.24,-16.1,33.3,5.8
S5/M2/M5,USD_JPY,5/10/22,1,20.0,32,20,12,-55.6,-21.7,-14.41,-11.24,-16.1,33.3,5.8
S5/M2/M5,USD_JPY,5/10/22,1,30.0,32,20,12,-67.1,-21.7,-17.39,-11.24,-16.1,33.3,5.8
S5/M2/M5,USD_JPY,5/15/35,0,15.0,6,6,0,5.2,0.0,1.34,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/15/35,0,20.0,5,4,1,75.0,-21.6,19.43,-11.18,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/15/35,0,30.0,4,3,1,86.2,17.1,22.35,8.86,0.0,100.0,5.8
S5/M2/M5,USD_JPY,5/15/35,1,15.0,27,15,12,-35.9,-26.2,-9.31,-13.57,-28.5,16.7,5.8
S5/M2/M5,USD_JPY,5/15/35,1,20.0,27,15,12,-42.0,-23.8,-10.87,-12.33,-31.1,16.7,5.8
S5/M2/M5,USD_JPY,5/15/35,1,30.0,25,14,11,-27.6,-22.6,-7.16,-11.7,-28.3,18.2,5.8
S5/M2/M5,USD_JPY,5/22/50,0,15.0,5,5,0,-8.6,0.0,-2.22,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/22/50,0,20.0,5,4,1,75.0,-27.1,19.43,-14.03,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/22/50,0,30.0,2,2,0,-34.8,0.0,-9.01,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,5/22/50,1,15.0,20,11,9,-39.2,-35.3,-10.15,-18.32,-31.4,0.0,5.8
S5/M2/M5,USD_JPY,5/22/50,1,20.0,20,11,9,-53.0,-35.3,-13.73,-18.32,-31.4,0.0,5.8
S5/M2/M5,USD_JPY,5/22/50,1,30.0,20,11,9,-53.0,-35.3,-13.73,-18.32,-31.4,0.0,5.8
S5/M2/M5,USD_JPY,7/15/35,0,15.0,3,3,0,-40.9,0.0,-10.61,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/15/35,0,20.0,3,3,0,-30.9,0.0,-8.02,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/15/35,0,30.0,2,2,0,-34.8,0.0,-9.01,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/15/35,1,15.0,27,14,13,-51.1,-19.5,-13.24,-10.12,-24.0,46.2,5.8
S5/M2/M5,USD_JPY,7/15/35,1,20.0,27,14,13,-62.1,-19.1,-16.11,-9.92,-26.8,38.5,5.8
S5/M2/M5,USD_JPY,7/15/35,1,30.0,26,14,12,-62.1,-17.9,-16.11,-9.29,-24.0,41.7,5.8
S5/M2/M5,USD_JPY,7/22/50,0,15.0,5,5,0,-8.6,0.0,-2.22,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/22/50,0,20.0,5,4,1,75.0,-0.5,19.43,-0.24,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/22/50,0,30.0,2,2,0,-34.8,0.0,-9.01,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,7/22/50,1,15.0,20,10,10,-33.3,-33.4,-8.64,-17.29,-29.7,20.0,5.8
S5/M2/M5,USD_JPY,7/22/50,1,20.0,20,10,10,-47.1,-33.4,-12.22,-17.29,-29.7,20.0,5.8
S5/M2/M5,USD_JPY,7/22/50,1,30.0,20,10,10,-47.1,-33.4,-12.22,-17.29,-29.7,20.0,5.8
S5/M2/M5,USD_JPY,10/22/50,0,15.0,3,3,0,-54.3,0.0,-14.08,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,10/22/50,0,20.0,3,3,0,-44.3,0.0,-11.49,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,10/22/50,0,30.0,2,2,0,-34.8,0.0,-9.01,0.0,0.0,0.0,5.8
S5/M2/M5,USD_JPY,10/22/50,1,15.0,16,10,6,-20.8,-19.4,-5.39,-10.06,-18.7,33.3,5.8
S5/M2/M5,USD_JPY,10/22/50,1,20.0,16,10,6,-50.3,-19.4,-13.04,-10.06,-18.7,33.3,5.8
S5/M2/M5,USD_JPY,10/22/50,1,30.0,16,10,6,-50.3,-19.4,-13.04,-10.06,-18.7,33.3,5.8
S5/M2/M5,EUR_JPY,5/10/22,0,15.0,6,6,0,-37.5,0.0,-9.72,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,5/10/22,0,20.0,7,4,3,74.0,16.3,19.18,8.45,-20.7,66.7,5.8
S5/M2/M5,EUR_JPY,5/10/22,0,30.0,5,3,2,85.5,17.6,22.16,9.15,-10.9,50.0,5.8
S5/M2/M5,EUR_JPY,5/10/22,1,15.0,33,25,8,-86.8,11.7,-22.5,6.04,-8.7,37.5,5.8
S5/M2/M5,EUR_JPY,5/10/22,1,20.0,32,25,7,-85.2,19.8,-22.1,10.24,-7.2,42.9,5.8
S5/M2/M5,EUR_JPY,5/10/22,1,30.0,32,25,7,-105.3,15.2,-27.29,7.85,-7.2,42.9,5.8
S5/M2/M5,EUR_JPY,5/15/35,0,15.0,4,4,0,-64.5,0.0,-16.72,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,5/15/35,0,20.0,6,4,2,74.0,37.0,19.18,19.18,0.0,100.0,5.8
S5/M2/M5,EUR_JPY,5/15/35,0,30.0,3,3,0,-48.0,0.0,-12.44,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,5/15/35,1,15.0,35,23,12,-117.1,-6.9,-30.35,-3.58,-13.7,25.0,5.8
S5/M2/M5,EUR_JPY,5/15/35,1,20.0,34,23,11,-107.1,8.3,-27.76,4.28,-13.7,27.3,5.8
S5/M2/M5,EUR_JPY,5/15/35,1,30.0,33,22,11,-125.0,10.0,-32.41,5.18,-13.7,27.3,5.8
S5/M2/M5,EUR_JPY,5/22/50,0,15.0,8,5,3,67.5,40.5,17.5,20.99,0.0,100.0,5.8
S5/M2/M5,EUR_JPY,5/22/50,0,20.0,6,4,2,74.0,37.0,19.18,19.18,0.0,100.0,5.8
S5/M2/M5,EUR_JPY,5/22/50,0,30.0,5,3,2,85.5,17.6,22.16,9.15,-10.9,50.0,5.8
S5/M2/M5,EUR_JPY,5/22/50,1,15.0,26,20,6,-53.8,-5.6,-13.96,-2.88,-9.4,16.7,5.8
S5/M2/M5,EUR_JPY,5/22/50,1,20.0,24,19,5,-58.3,8.8,-15.11,4.59,-7.8,20.0,5.8
S5/M2/M5,EUR_JPY,5/22/50,1,30.0,24,19,5,-78.8,-3.7,-20.44,-1.89,-7.8,20.0,5.8
S5/M2/M5,EUR_JPY,7/15/35,0,15.0,5,5,0,-52.5,0.0,-13.62,0.0,0.0,0.0,5.8
