pair,mode,T_h,param,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,wf_ok
USD_JPY,sym_fixed,12,30.0,41,41,0,-545.5,0.0,-4.55,0.0,0.0,0.0,False
USD_JPY,sym_fixed,12,50.0,43,43,0,-575.8,0.0,-4.8,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,0.3,29,29,0,-347.7,0.0,-2.9,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,0.5,30,30,0,-390.4,0.0,-3.25,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,0.7,39,39,0,-483.1,0.0,-4.03,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,1.0,41,41,0,-522.4,0.0,-4.35,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,1.5,42,42,0,-541.2,0.0,-4.51,0.0,0.0,0.0,False
USD_JPY,sym_atr,12,2.0,45,45,0,-537.5,0.0,-4.48,0.0,0.0,0.0,False
USD_JPY,asym_fixed,12,0.5,27,27,0,-319.9,0.0,-2.67,0.0,0.0,0.0,False
USD_JPY,asym_fixed,12,1.0,27,27,0,-319.9,0.0,-2.67,0.0,0.0,0.0,False
USD_JPY,asym_fixed,12,2.0,27,27,0,-319.0,0.0,-2.66,0.0,0.0,0.0,False
USD_JPY,asym_fixed,12,3.0,27,27,0,-316.5,0.0,-2.64,0.0,0.0,0.0,False
USD_JPY,asym_fixed,12,5.0,27,27,0,-316.5,0.0,-2.64,0.0,0.0,0.0,False
USD_JPY,asym_atr,12,0.1,27,27,0,-319.0,0.0,-2.66,0.0,0.0,0.0,False
USD_JPY,asym_atr,12,0.2,27,27,0,-316.5,0.0,-2.64,0.0,0.0,0.0,False
USD_JPY,asym_atr,12,0.3,27,27,0,-330.9,0.0,-2.76,0.0,0.0,0.0,False
USD_JPY,asym_atr,12,0.5,27,27,0,-327.8,0.0,-2.73,0.0,0.0,0.0,False
USD_JPY,asym_atr,12,0.8,27,27,0,-333.8,0.0,-2.78,0.0,0.0,0.0,False
USD_JPY,sym_fixed,24,5.0,69,60,9,852.6,-32.7,7.1,-0.55,-133.9,66.7,True
USD_JPY,sym_fixed,24,10.0,70,62,8,879.2,-65.2,7.33,-1.09,-137.8,62.5,True
USD_JPY,sym_fixed,24,15.0,80,71,9,936.8,-55.2,7.81,-0.92,-137.8,66.7,True
USD_JPY,sym_fixed,24,20.0,136,72,64,904.7,747.0,7.54,12.45,-137.8,85.9,True
USD_JPY,sym_fixed,24,30.0,111,74,37,888.2,-185.9,7.4,-3.1,-627.7,83.8,True
USD_JPY,sym_fixed,24,50.0,31,31,0,-371.4,0.0,-3.09,0.0,0.0,0.0,False
USD_JPY,sym_atr,24,0.3,69,60,9,891.7,-34.1,7.43,-0.57,-133.9,66.7,True
USD_JPY,sym_atr,24,0.5,74,66,8,860.8,-62.7,7.17,-1.04,-137.8,62.5,True
USD_JPY,sym_atr,24,0.7,75,67,8,860.4,-70.3,7.17,-1.17,-137.8,62.5,True
USD_JPY,sym_atr,24,1.0,84,74,10,928.4,-56.4,7.74,-0.94,-138.9,60.0,True
USD_JPY,sym_atr,24,1.5,134,79,55,880.8,208.3,7.34,3.47,-381.5,83.6,True
USD_JPY,sym_atr,24,2.0,37,37,0,-388.9,0.0,-3.24,0.0,0.0,0.0,False
USD_JPY,asym_fixed,24,0.5,65,56,9,909.9,-23.3,7.58,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,24,1.0,65,56,9,892.0,-23.3,7.43,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,24,2.0,65,56,9,895.1,-23.3,7.46,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,24,3.0,65,56,9,895.1,-23.3,7.46,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,24,5.0,65,56,9,880.1,-23.3,7.33,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,24,0.1,65,56,9,895.1,-23.3,7.46,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,24,0.2,65,56,9,880.1,-23.3,7.33,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,24,0.3,65,56,9,882.3,-23.3,7.35,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,24,0.5,65,56,9,882.3,-23.3,7.35,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,24,0.8,65,56,9,882.3,-23.3,7.35,-0.39,-133.9,66.7,True
USD_JPY,sym_fixed,48,5.0,66,57,9,887.9,-32.7,7.4,-0.55,-133.9,66.7,True
USD_JPY,sym_fixed,48,10.0,72,61,11,913.8,-30.4,7.62,-0.51,-133.9,63.6,True
USD_JPY,sym_fixed,48,15.0,77,65,12,856.9,-26.3,7.14,-0.44,-133.9,66.7,True
USD_JPY,sym_fixed,48,20.0,129,66,63,832.9,765.3,6.94,12.76,-133.9,87.3,True
USD_JPY,sym_fixed,48,30.0,134,69,65,814.2,736.4,6.78,12.27,-133.9,87.7,True
USD_JPY,sym_fixed,48,50.0,94,37,57,362.5,403.6,3.02,6.73,-148.0,84.2,True
USD_JPY,sym_atr,48,0.3,68,59,9,898.5,-34.1,7.49,-0.57,-133.9,66.7,True
USD_JPY,sym_atr,48,0.5,73,62,11,895.1,-30.3,7.46,-0.5,-133.9,63.6,True
USD_JPY,sym_atr,48,0.7,75,64,11,900.1,-42.6,7.5,-0.71,-133.9,63.6,True
USD_JPY,sym_atr,48,1.0,79,67,12,834.8,-42.8,6.96,-0.71,-133.9,66.7,True
USD_JPY,sym_atr,48,1.5,139,73,66,804.6,732.5,6.71,12.21,-133.9,87.9,True
USD_JPY,sym_atr,48,2.0,164,81,83,793.1,790.0,6.61,13.17,-133.9,88.0,True
USD_JPY,asym_fixed,48,0.5,63,54,9,892.5,-23.3,7.44,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,48,1.0,63,54,9,894.1,-23.3,7.45,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,48,2.0,63,54,9,897.2,-23.3,7.48,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,48,3.0,63,54,9,897.2,-23.3,7.48,-0.39,-133.9,66.7,True
USD_JPY,asym_fixed,48,5.0,64,55,9,899.2,-23.3,7.49,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,48,0.1,63,54,9,897.2,-23.3,7.48,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,48,0.2,64,55,9,899.2,-23.3,7.49,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,48,0.3,64,55,9,902.8,-23.3,7.52,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,48,0.5,64,55,9,902.8,-23.3,7.52,-0.39,-133.9,66.7,True
USD_JPY,asym_atr,48,0.8,64,55,9,902.8,-23.3,7.52,-0.39,-133.9,66.7,True
EUR_JPY,sym_fixed,6,5.0,9,9,0,-1497.6,0.0,-12.48,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,6,10.0,11,11,0,-1482.6,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,6,15.0,12,12,0,-1483.6,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,6,20.0,12,12,0,-1482.8,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,6,30.0,197,197,0,-595.7,0.0,-4.96,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,6,50.0,511,454,57,-473.5,81.3,-3.95,1.35,-324.1,64.9,False
EUR_JPY,sym_atr,6,0.3,9,9,0,-1497.7,0.0,-12.48,0.0,0.0,0.0,False
EUR_JPY,sym_atr,6,0.5,11,11,0,-1482.9,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,sym_atr,6,0.7,181,181,0,263.0,0.0,2.19,0.0,0.0,0.0,False
EUR_JPY,sym_atr,6,1.0,12,12,0,-1482.8,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,sym_atr,6,1.5,176,176,0,-668.0,0.0,-5.57,0.0,0.0,0.0,False
EUR_JPY,sym_atr,6,2.0,431,385,46,-376.2,-210.5,-3.14,-3.51,-347.3,56.5,False
EUR_JPY,asym_fixed,6,0.5,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,6,1.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,6,2.0,8,8,0,-1489.8,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,6,3.0,8,8,0,-1489.8,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,6,5.0,9,9,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,asym_atr,6,0.1,8,8,0,-1489.8,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,6,0.2,9,9,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,asym_atr,6,0.3,9,9,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,asym_atr,6,0.5,9,9,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,asym_atr,6,0.8,9,9,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,5.0,8,8,0,-1487.0,0.0,-12.39,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,10.0,8,8,0,-1498.7,0.0,-12.49,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,15.0,9,9,0,-1488.9,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,20.0,9,9,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,30.0,9,9,0,-1494.7,0.0,-12.46,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,8,50.0,402,367,35,70.9,-129.9,0.59,-2.17,-270.1,57.1,False
EUR_JPY,sym_atr,8,0.3,8,8,0,-1492.4,0.0,-12.44,0.0,0.0,0.0,False
EUR_JPY,sym_atr,8,0.5,9,9,0,-1489.1,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,sym_atr,8,0.7,9,9,0,-1488.9,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,sym_atr,8,1.0,9,9,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_atr,8,1.5,9,9,0,-1504.0,0.0,-12.53,0.0,0.0,0.0,False
EUR_JPY,sym_atr,8,2.0,317,282,35,461.6,-239.4,3.85,-3.99,-292.5,54.3,False
EUR_JPY,asym_fixed,8,0.5,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,8,1.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,8,2.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,8,3.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,8,5.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,8,0.1,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,8,0.2,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,8,0.3,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,8,0.5,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,8,0.8,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,5.0,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,10.0,8,8,0,-1491.5,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,15.0,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,20.0,8,8,0,-1497.8,0.0,-12.48,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,30.0,8,8,0,-1504.6,0.0,-12.54,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,12,50.0,9,9,0,-1568.9,0.0,-13.07,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,0.3,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,0.5,8,8,0,-1492.0,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,0.7,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,1.0,8,8,0,-1497.8,0.0,-12.48,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,1.5,8,8,0,-1513.9,0.0,-12.62,0.0,0.0,0.0,False
EUR_JPY,sym_atr,12,2.0,9,9,0,-1586.5,0.0,-13.22,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,12,0.5,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,12,1.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,12,2.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,12,3.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,12,5.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,12,0.1,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,12,0.2,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,12,0.3,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,12,0.5,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,12,0.8,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,5.0,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,10.0,7,7,0,-1490.2,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,15.0,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,20.0,8,8,0,-1491.6,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,30.0,8,8,0,-1498.4,0.0,-12.49,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,24,50.0,9,9,0,-1498.5,0.0,-12.49,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,0.3,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,0.5,7,7,0,-1490.5,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,0.7,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,1.0,8,8,0,-1491.6,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,1.5,8,8,0,-1507.7,0.0,-12.56,0.0,0.0,0.0,False
EUR_JPY,sym_atr,24,2.0,9,9,0,-1498.5,0.0,-12.49,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,24,0.5,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,24,1.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,24,2.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,24,3.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,24,5.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,24,0.1,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,24,0.2,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,24,0.3,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,24,0.5,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,24,0.8,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,5.0,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,10.0,7,7,0,-1490.2,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,15.0,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,20.0,8,8,0,-1491.6,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,30.0,8,8,0,-1498.4,0.0,-12.49,0.0,0.0,0.0,False
EUR_JPY,sym_fixed,48,50.0,8,8,0,-1519.8,0.0,-12.67,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,0.3,7,7,0,-1490.4,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,0.5,7,7,0,-1490.5,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,0.7,8,8,0,-1487.9,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,1.0,8,8,0,-1491.6,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,1.5,8,8,0,-1507.7,0.0,-12.56,0.0,0.0,0.0,False
EUR_JPY,sym_atr,48,2.0,8,8,0,-1519.8,0.0,-12.67,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,48,0.5,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,48,1.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,48,2.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,48,3.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_fixed,48,5.0,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,48,0.1,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,48,0.2,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,48,0.3,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,48,0.5,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
EUR_JPY,asym_atr,48,0.8,7,7,0,-1490.1,0.0,-12.42,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,6,5.0,12,12,0,-1690.3,0.0,-14.09,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,6,10.0,12,12,0,-1685.7,0.0,-14.05,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,6,15.0,12,12,0,-1704.3,0.0,-14.2,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,6,20.0,12,12,0,-1716.5,0.0,-14.3,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,6,30.0,220,209,11,493.1,-505.7,4.11,-8.43,-588.8,72.7,False
GBP_JPY,sym_fixed,6,50.0,461,419,42,210.3,11.9,1.75,0.2,-176.0,71.4,False
GBP_JPY,sym_atr,6,0.3,12,12,0,-1685.7,0.0,-14.05,0.0,0.0,0.0,False
GBP_JPY,sym_atr,6,0.5,12,12,0,-1704.3,0.0,-14.2,0.0,0.0,0.0,False
GBP_JPY,sym_atr,6,0.7,12,12,0,-1716.5,0.0,-14.3,0.0,0.0,0.0,False
GBP_JPY,sym_atr,6,1.0,159,159,0,-147.5,0.0,-1.23,0.0,0.0,0.0,False
GBP_JPY,sym_atr,6,1.5,397,351,46,602.7,143.1,5.02,2.38,-176.0,76.1,False
GBP_JPY,sym_atr,6,2.0,468,422,46,0.9,-93.3,0.01,-1.56,-286.1,71.7,False
GBP_JPY,asym_fixed,6,0.5,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,6,1.0,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,6,2.0,10,10,0,-1677.3,0.0,-13.98,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,6,3.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,6,5.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,6,0.1,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,6,0.2,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,6,0.3,11,11,0,-1671.3,0.0,-13.93,0.0,0.0,0.0,False
GBP_JPY,asym_atr,6,0.5,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,asym_atr,6,0.8,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,5.0,11,11,0,-1687.9,0.0,-14.07,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,10.0,11,11,0,-1683.3,0.0,-14.03,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,15.0,11,11,0,-1701.9,0.0,-14.18,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,20.0,11,11,0,-1701.9,0.0,-14.18,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,30.0,11,11,0,-1720.2,0.0,-14.34,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,8,50.0,12,12,0,-1821.8,0.0,-15.18,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,0.3,11,11,0,-1683.3,0.0,-14.03,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,0.5,11,11,0,-1714.1,0.0,-14.28,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,0.7,11,11,0,-1720.2,0.0,-14.34,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,1.0,12,12,0,-1767.4,0.0,-14.73,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,1.5,12,12,0,-1809.2,0.0,-15.08,0.0,0.0,0.0,False
GBP_JPY,sym_atr,8,2.0,12,12,0,-1834.6,0.0,-15.29,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,8,0.5,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,8,1.0,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,8,2.0,10,10,0,-1677.3,0.0,-13.98,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,8,3.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,8,5.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,8,0.1,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,8,0.2,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,8,0.3,11,11,0,-1671.3,0.0,-13.93,0.0,0.0,0.0,False
GBP_JPY,asym_atr,8,0.5,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,asym_atr,8,0.8,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,5.0,11,11,0,-1687.9,0.0,-14.07,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,10.0,11,11,0,-1683.3,0.0,-14.03,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,15.0,11,11,0,-1701.9,0.0,-14.18,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,20.0,11,11,0,-1701.9,0.0,-14.18,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,30.0,11,11,0,-1720.2,0.0,-14.34,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,12,50.0,11,11,0,-1779.9,0.0,-14.83,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,0.3,11,11,0,-1683.3,0.0,-14.03,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,0.5,11,11,0,-1714.1,0.0,-14.28,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,0.7,11,11,0,-1720.2,0.0,-14.34,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,1.0,11,11,0,-1733.1,0.0,-14.44,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,1.5,11,11,0,-1774.3,0.0,-14.79,0.0,0.0,0.0,False
GBP_JPY,sym_atr,12,2.0,11,11,0,-1794.1,0.0,-14.95,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,12,0.5,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,12,1.0,10,10,0,-1678.2,0.0,-13.99,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,12,2.0,10,10,0,-1677.3,0.0,-13.98,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,12,3.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,12,5.0,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,12,0.1,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,12,0.2,10,10,0,-1675.9,0.0,-13.97,0.0,0.0,0.0,False
GBP_JPY,asym_atr,12,0.3,11,11,0,-1671.3,0.0,-13.93,0.0,0.0,0.0,False
GBP_JPY,asym_atr,12,0.5,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,asym_atr,12,0.8,11,11,0,-1668.1,0.0,-13.9,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,5.0,11,11,0,-1665.3,0.0,-13.88,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,10.0,11,11,0,-1654.1,0.0,-13.78,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,15.0,11,11,0,-1679.5,0.0,-14.0,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,20.0,11,11,0,-1675.4,0.0,-13.96,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,30.0,11,11,0,-1675.4,0.0,-13.96,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,24,50.0,11,11,0,-1713.2,0.0,-14.28,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,0.3,11,11,0,-1654.1,0.0,-13.78,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,0.5,11,11,0,-1675.4,0.0,-13.96,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,0.7,11,11,0,-1675.4,0.0,-13.96,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,1.0,11,11,0,-1675.4,0.0,-13.96,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,1.5,11,11,0,-1694.4,0.0,-14.12,0.0,0.0,0.0,False
GBP_JPY,sym_atr,24,2.0,11,11,0,-1714.2,0.0,-14.29,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,24,0.5,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,24,1.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,24,2.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
