tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M1/M5,USD_JPY,7/22/50,1,20.0,23,14,9,-79.1,-21.0,-20.51,-10.88,-30.2,22.2,5.8
S5/M1/M5,USD_JPY,7/22/50,1,30.0,22,14,8,-79.1,-19.6,-20.51,-10.18,-22.5,25.0,5.8
S5/M1/M5,USD_JPY,10/22/50,0,15.0,3,2,1,27.5,7.6,7.12,3.96,0.0,100.0,5.8
S5/M1/M5,USD_JPY,10/22/50,0,20.0,2,2,0,-40.4,0.0,-10.48,0.0,0.0,0.0,5.8
S5/M1/M5,USD_JPY,10/22/50,0,30.0,2,1,1,28.7,7.6,7.45,3.96,0.0,100.0,5.8
S5/M1/M5,USD_JPY,10/22/50,1,15.0,22,12,10,-64.9,-15.0,-16.83,-7.78,-15.1,20.0,5.8
S5/M1/M5,USD_JPY,10/22/50,1,20.0,22,12,10,-59.9,-14.9,-15.53,-7.73,-20.0,20.0,5.8
S5/M1/M5,USD_JPY,10/22/50,1,30.0,21,12,9,-74.9,-13.5,-19.42,-7.02,-14.2,22.2,5.8
S5/M1/M5,EUR_JPY,5/10/22,0,15.0,5,5,0,-48.8,0.0,-12.65,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/10/22,0,20.0,5,3,2,55.5,37.0,14.39,19.18,0.0,100.0,5.8
S5/M1/M5,EUR_JPY,5/10/22,0,30.0,3,2,1,57.0,28.5,14.77,14.77,0.0,100.0,5.8
S5/M1/M5,EUR_JPY,5/10/22,1,15.0,28,20,8,-59.1,-5.7,-15.33,-2.96,-21.2,25.0,5.8
S5/M1/M5,EUR_JPY,5/10/22,1,20.0,28,20,8,-54.1,-0.7,-14.04,-0.36,-21.2,25.0,5.8
S5/M1/M5,EUR_JPY,5/10/22,1,30.0,28,20,8,-58.8,-9.7,-15.24,-5.03,-21.2,25.0,5.8
S5/M1/M5,EUR_JPY,5/15/35,0,15.0,3,3,0,-67.1,0.0,-17.41,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/15/35,0,20.0,5,3,2,55.5,16.5,14.39,8.58,-2.0,50.0,5.8
S5/M1/M5,EUR_JPY,5/15/35,0,30.0,2,2,0,-65.6,0.0,-17.02,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/15/35,1,15.0,30,23,7,-146.2,-3.8,-37.91,-1.94,-15.9,28.6,5.8
S5/M1/M5,EUR_JPY,5/15/35,1,20.0,30,23,7,-146.2,1.2,-37.91,0.65,-15.9,28.6,5.8
S5/M1/M5,EUR_JPY,5/15/35,1,30.0,30,23,7,-146.2,-6.7,-37.91,-3.47,-15.9,28.6,5.8
S5/M1/M5,EUR_JPY,5/22/50,0,15.0,1,1,0,-116.0,0.0,-30.07,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/22/50,0,20.0,1,1,0,-116.0,0.0,-30.07,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/22/50,0,30.0,1,1,0,-116.0,0.0,-30.07,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,5/22/50,1,15.0,25,18,7,-49.1,2.8,-12.74,1.45,-13.8,42.9,5.8
S5/M1/M5,EUR_JPY,5/22/50,1,20.0,25,18,7,-57.4,7.8,-14.89,4.04,-13.8,42.9,5.8
S5/M1/M5,EUR_JPY,5/22/50,1,30.0,24,17,7,-56.6,-4.4,-14.68,-2.28,-13.8,42.9,5.8
S5/M1/M5,EUR_JPY,7/15/35,0,15.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/15/35,0,20.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/15/35,0,30.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/15/35,1,15.0,29,22,7,-102.6,-31.2,-26.59,-16.15,-26.3,14.3,5.8
S5/M1/M5,EUR_JPY,7/15/35,1,20.0,29,22,7,-110.0,-26.2,-28.5,-13.56,-23.6,14.3,5.8
S5/M1/M5,EUR_JPY,7/15/35,1,30.0,28,22,6,-110.0,-25.7,-28.5,-13.3,-20.8,16.7,5.8
S5/M1/M5,EUR_JPY,7/22/50,0,15.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/22/50,0,20.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/22/50,0,30.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,7/22/50,1,15.0,26,20,6,-32.1,-13.8,-8.32,-7.15,-29.8,33.3,5.8
S5/M1/M5,EUR_JPY,7/22/50,1,20.0,26,20,6,-38.4,-8.8,-9.95,-4.56,-29.8,33.3,5.8
S5/M1/M5,EUR_JPY,7/22/50,1,30.0,24,19,5,-37.6,-8.3,-9.75,-4.3,-17.1,40.0,5.8
S5/M1/M5,EUR_JPY,10/22/50,0,15.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,10/22/50,0,20.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,10/22/50,0,30.0,1,1,0,-114.0,0.0,-29.55,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_JPY,10/22/50,1,15.0,25,17,8,-60.2,-16.9,-15.6,-8.74,-26.5,37.5,5.8
S5/M1/M5,EUR_JPY,10/22/50,1,20.0,25,17,8,-58.3,-21.4,-15.12,-11.09,-26.5,37.5,5.8
S5/M1/M5,EUR_JPY,10/22/50,1,30.0,23,16,7,-57.5,-20.9,-14.92,-10.84,-19.3,42.9,5.8
S5/M1/M5,GBP_JPY,5/10/22,0,15.0,2,2,0,-58.5,0.0,-15.16,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/10/22,0,20.0,2,2,0,-53.5,0.0,-13.87,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/10/22,0,30.0,4,4,0,80.7,0.0,20.9,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/10/22,1,15.0,49,30,19,-77.0,-115.2,-19.95,-59.72,-113.3,26.3,5.8
S5/M1/M5,GBP_JPY,5/10/22,1,20.0,48,30,18,-115.6,-122.8,-29.95,-63.66,-120.9,22.2,5.8
S5/M1/M5,GBP_JPY,5/10/22,1,30.0,47,29,18,-118.1,-112.8,-30.6,-58.47,-110.9,22.2,5.8
S5/M1/M5,GBP_JPY,5/15/35,0,15.0,8,7,1,88.2,-50.3,22.86,-26.08,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/15/35,0,20.0,3,3,0,-35.2,0.0,-9.14,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/15/35,0,30.0,3,3,0,-15.2,0.0,-3.95,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/15/35,1,15.0,35,23,12,-133.7,-49.2,-34.66,-25.53,-51.6,25.0,5.8
S5/M1/M5,GBP_JPY,5/15/35,1,20.0,34,23,11,-123.7,-56.8,-32.06,-29.47,-55.3,18.2,5.8
S5/M1/M5,GBP_JPY,5/15/35,1,30.0,34,23,11,-159.2,-46.8,-41.27,-24.29,-51.6,18.2,5.8
S5/M1/M5,GBP_JPY,5/22/50,0,15.0,3,3,0,-45.9,0.0,-11.9,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/22/50,0,20.0,3,3,0,-35.9,0.0,-9.31,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/22/50,0,30.0,1,1,0,-129.7,0.0,-33.63,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,5/22/50,1,15.0,27,16,11,-46.1,-76.7,-11.95,-39.79,-76.9,27.3,5.8
S5/M1/M5,GBP_JPY,5/22/50,1,20.0,26,16,10,-41.3,-84.3,-10.69,-43.73,-84.5,20.0,5.8
S5/M1/M5,GBP_JPY,5/22/50,1,30.0,25,15,10,-96.3,-74.3,-24.95,-38.54,-74.5,20.0,5.8
S5/M1/M5,GBP_JPY,7/15/35,0,15.0,8,7,1,88.2,-50.3,22.86,-26.08,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/15/35,0,20.0,4,4,0,-22.7,0.0,-5.9,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/15/35,0,30.0,4,4,0,7.3,0.0,1.88,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/15/35,1,15.0,35,23,12,-97.3,-74.6,-25.22,-38.67,-73.1,16.7,5.8
S5/M1/M5,GBP_JPY,7/15/35,1,20.0,34,23,11,-92.7,-82.2,-24.04,-42.61,-80.7,9.1,5.8
S5/M1/M5,GBP_JPY,7/15/35,1,30.0,34,23,11,-136.3,-72.2,-35.33,-37.43,-70.7,9.1,5.8
S5/M1/M5,GBP_JPY,7/22/50,0,15.0,2,2,0,-126.7,0.0,-32.84,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/22/50,0,20.0,2,2,0,-121.7,0.0,-31.54,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/22/50,0,30.0,1,1,0,-127.6,0.0,-33.09,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,7/22/50,1,15.0,26,16,10,-118.9,-54.6,-30.81,-28.3,-51.9,30.0,5.8
S5/M1/M5,GBP_JPY,7/22/50,1,20.0,25,16,9,-119.0,-64.4,-30.84,-33.39,-59.9,22.2,5.8
S5/M1/M5,GBP_JPY,7/22/50,1,30.0,24,15,9,-139.2,-64.4,-36.08,-33.39,-59.9,22.2,5.8
S5/M1/M5,GBP_JPY,10/22/50,0,15.0,3,3,0,-45.9,0.0,-11.9,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,10/22/50,0,20.0,3,3,0,-35.9,0.0,-9.31,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,10/22/50,0,30.0,1,1,0,-127.6,0.0,-33.09,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_JPY,10/22/50,1,15.0,29,16,13,-101.1,-109.5,-26.21,-56.74,-105.0,15.4,5.8
S5/M1/M5,GBP_JPY,10/22/50,1,20.0,27,16,11,-103.1,-103.9,-26.72,-53.84,-101.3,18.2,5.8
S5/M1/M5,GBP_JPY,10/22/50,1,30.0,27,16,11,-145.0,-103.9,-37.57,-53.84,-101.3,18.2,5.8
S5/M1/M5,EUR_USD,5/10/22,0,15.0,3,3,0,-24.5,0.0,-6.35,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/10/22,0,20.0,2,2,0,-23.0,0.0,-5.97,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/10/22,0,30.0,2,2,0,-23.5,0.0,-6.09,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/10/22,1,15.0,50,30,20,-56.1,-60.2,-14.55,-31.23,-57.0,30.0,5.8
S5/M1/M5,EUR_USD,5/10/22,1,20.0,50,30,20,-87.4,-50.2,-22.65,-26.05,-47.0,30.0,5.8
S5/M1/M5,EUR_USD,5/10/22,1,30.0,47,29,18,-82.8,-50.0,-21.46,-25.92,-47.0,33.3,5.8
S5/M1/M5,EUR_USD,5/15/35,0,15.0,7,6,1,83.9,-1.9,21.74,-0.97,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/15/35,0,20.0,6,6,0,89.7,0.0,23.25,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/15/35,0,30.0,1,1,0,-35.5,0.0,-9.21,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/15/35,1,15.0,37,21,16,-1.1,-75.8,-0.28,-39.3,-75.5,31.2,5.8
S5/M1/M5,EUR_USD,5/15/35,1,20.0,37,21,16,-24.4,-70.8,-6.33,-36.71,-70.5,31.2,5.8
S5/M1/M5,EUR_USD,5/15/35,1,30.0,34,19,15,-13.7,-71.9,-3.55,-37.3,-71.6,33.3,5.8
S5/M1/M5,EUR_USD,5/22/50,0,15.0,2,2,0,-45.8,0.0,-11.87,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/22/50,0,20.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/22/50,0,30.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,5/22/50,1,15.0,33,18,15,-21.7,-59.4,-5.63,-30.82,-38.1,53.3,5.8
S5/M1/M5,EUR_USD,5/22/50,1,20.0,31,17,14,-12.4,-60.4,-3.22,-31.33,-38.1,50.0,5.8
S5/M1/M5,EUR_USD,5/22/50,1,30.0,30,16,14,2.2,-60.4,0.57,-31.33,-38.1,50.0,5.8
S5/M1/M5,EUR_USD,7/15/35,0,15.0,5,5,0,-3.2,0.0,-0.84,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/15/35,0,20.0,1,1,0,-42.3,0.0,-10.96,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/15/35,0,30.0,1,1,0,-42.3,0.0,-10.96,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/15/35,1,15.0,38,23,15,-45.2,-51.0,-11.71,-26.44,-23.6,33.3,5.8
S5/M1/M5,EUR_USD,7/15/35,1,20.0,36,21,15,-51.2,-43.4,-13.28,-22.47,-23.6,33.3,5.8
S5/M1/M5,EUR_USD,7/15/35,1,30.0,33,20,13,-46.6,-42.9,-12.08,-22.22,-23.6,30.8,5.8
S5/M1/M5,EUR_USD,7/22/50,0,15.0,5,5,0,-3.2,0.0,-0.84,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/22/50,0,20.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/22/50,0,30.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,7/22/50,1,15.0,29,16,13,-51.4,-25.6,-13.31,-13.28,-49.3,46.2,5.8
S5/M1/M5,EUR_USD,7/22/50,1,20.0,27,15,12,-37.6,-26.1,-9.75,-13.53,-49.3,41.7,5.8
S5/M1/M5,EUR_USD,7/22/50,1,30.0,26,14,12,-26.4,-26.1,-6.84,-13.53,-49.3,41.7,5.8
S5/M1/M5,EUR_USD,10/22/50,0,15.0,5,5,0,-3.2,0.0,-0.84,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,10/22/50,0,20.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,10/22/50,0,30.0,1,1,0,-46.2,0.0,-11.98,0.0,0.0,0.0,5.8
S5/M1/M5,EUR_USD,10/22/50,1,15.0,31,18,13,-62.9,-44.7,-16.29,-23.15,-37.2,38.5,5.8
S5/M1/M5,EUR_USD,10/22/50,1,20.0,30,18,12,-60.2,-45.6,-15.59,-23.66,-37.2,33.3,5.8
S5/M1/M5,EUR_USD,10/22/50,1,30.0,29,17,12,-45.5,-45.6,-11.8,-23.66,-37.2,33.3,5.8
S5/M1/M5,GBP_USD,5/10/22,0,15.0,10,6,4,81.4,16.4,21.09,8.52,-24.2,75.0,5.8
S5/M1/M5,GBP_USD,5/10/22,0,20.0,6,5,1,92.8,-69.2,24.05,-35.87,0.0,0.0,5.8
S5/M1/M5,GBP_USD,5/10/22,0,30.0,5,3,2,85.7,-25.7,22.21,-13.34,-54.3,50.0,5.8
S5/M1/M5,GBP_USD,5/10/22,1,15.0,35,23,12,-93.6,-23.5,-24.27,-12.17,-24.9,50.0,5.8
S5/M1/M5,GBP_USD,5/10/22,1,20.0,35,23,12,-107.5,-18.5,-27.87,-9.58,-22.0,50.0,5.8
S5/M1/M5,GBP_USD,5/10/22,1,30.0,35,23,12,-97.5,-8.5,-25.28,-4.4,-22.0,50.0,5.8
S5/M1/M5,GBP_USD,5/15/35,0,15.0,13,9,4,122.0,12.3,31.63,6.4,-28.3,75.0,5.8
S5/M1/M5,GBP_USD,5/15/35,0,20.0,8,7,1,129.9,-75.7,33.68,-39.26,0.0,0.0,5.8
S5/M1/M5,GBP_USD,5/15/35,0,30.0,7,4,3,114.2,28.8,29.61,14.92,-28.3,66.7,5.8
S5/M1/M5,GBP_USD,5/15/35,1,15.0,34,24,10,-123.9,-29.2,-32.12,-15.14,-26.7,30.0,5.8
S5/M1/M5,GBP_USD,5/15/35,1,20.0,34,24,10,-140.8,-24.2,-36.48,-12.55,-26.7,30.0,5.8
S5/M1/M5,GBP_USD,5/15/35,1,30.0,34,24,10,-130.8,-14.2,-33.89,-7.36,-26.7,30.0,5.8
S5/M1/M5,GBP_USD,5/22/50,0,15.0,2,2,0,-37.6,0.0,-9.75,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,5/22/50,0,20.0,10,6,4,111.4,31.4,28.86,16.3,-24.2,75.0,5.8
S5/M1/M5,GBP_USD,5/22/50,0,30.0,1,1,0,-35.3,0.0,-9.16,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,5/22/50,1,15.0,20,13,7,-30.1,7.2,-7.79,3.72,-12.8,57.1,5.8
S5/M1/M5,GBP_USD,5/22/50,1,20.0,20,13,7,-53.8,8.4,-13.95,4.37,-12.8,57.1,5.8
S5/M1/M5,GBP_USD,5/22/50,1,30.0,20,13,7,-55.1,18.4,-14.27,9.55,-12.8,57.1,5.8
S5/M1/M5,GBP_USD,7/15/35,0,15.0,9,5,4,67.8,16.7,17.57,8.65,-24.0,75.0,5.8
S5/M1/M5,GBP_USD,7/15/35,0,20.0,5,4,1,74.2,-75.7,19.24,-39.26,0.0,0.0,5.8
S5/M1/M5,GBP_USD,7/15/35,0,30.0,3,3,0,1.2,0.0,0.32,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,7/15/35,1,15.0,35,25,10,-142.0,-40.9,-36.81,-21.2,-37.7,30.0,5.8
S5/M1/M5,GBP_USD,7/15/35,1,20.0,35,25,10,-161.0,-35.9,-41.73,-18.61,-34.5,30.0,5.8
S5/M1/M5,GBP_USD,7/15/35,1,30.0,35,25,10,-151.0,-25.9,-39.14,-13.43,-34.5,30.0,5.8
S5/M1/M5,GBP_USD,7/22/50,0,15.0,2,2,0,-37.6,0.0,-9.75,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,7/22/50,0,20.0,1,1,0,-37.6,0.0,-9.74,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,7/22/50,0,30.0,1,1,0,-37.6,0.0,-9.74,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,7/22/50,1,15.0,24,15,9,-53.7,-19.5,-13.91,-10.11,-36.6,55.6,5.8
S5/M1/M5,GBP_USD,7/22/50,1,20.0,24,15,9,-74.4,-19.9,-19.28,-10.3,-31.6,55.6,5.8
S5/M1/M5,GBP_USD,7/22/50,1,30.0,24,15,9,-83.5,-9.9,-21.63,-5.11,-27.0,55.6,5.8
S5/M1/M5,GBP_USD,10/22/50,0,15.0,2,2,0,-37.6,0.0,-9.75,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,10/22/50,0,20.0,1,1,0,-37.6,0.0,-9.74,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,10/22/50,0,30.0,1,1,0,-37.6,0.0,-9.74,0.0,0.0,0.0,5.8
S5/M1/M5,GBP_USD,10/22/50,1,15.0,25,16,9,-81.6,-10.9,-21.16,-5.63,-30.5,55.6,5.8
S5/M1/M5,GBP_USD,10/22/50,1,20.0,25,16,9,-109.6,-12.7,-28.41,-6.59,-25.5,55.6,5.8
S5/M1/M5,GBP_USD,10/22/50,1,30.0,25,16,9,-118.6,-2.7,-30.75,-1.41,-22.9,55.6,5.8
M1/M2/M5,EUR_USD,5/10/22,0,15.0,21,16,5,223.7,7.5,9.66,0.65,-48.4,80.0,34.7
M1/M2/M5,EUR_USD,5/10/22,0,20.0,17,11,6,208.8,39.1,9.02,3.38,-55.8,83.3,34.7
M1/M2/M5,EUR_USD,5/10/22,0,30.0,10,10,0,208.6,0.0,9.01,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,5/10/22,1,15.0,225,148,77,-242.0,-168.2,-10.45,-14.54,-159.4,27.3,34.7
M1/M2/M5,EUR_USD,5/10/22,1,20.0,220,145,75,-233.5,-158.1,-10.09,-13.66,-155.5,28.0,34.7
M1/M2/M5,EUR_USD,5/10/22,1,30.0,216,142,74,-328.4,-177.0,-14.19,-15.29,-168.2,28.4,34.7
M1/M2/M5,EUR_USD,5/15/35,0,15.0,6,6,0,-6.8,0.0,-0.29,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,5/15/35,0,20.0,4,4,0,-19.8,0.0,-0.85,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,5/15/35,0,30.0,12,11,1,318.8,-42.4,13.77,-3.66,0.0,0.0,34.7
M1/M2/M5,EUR_USD,5/15/35,1,15.0,179,116,63,-44.3,-171.3,-1.91,-14.8,-164.9,33.3,34.7
M1/M2/M5,EUR_USD,5/15/35,1,20.0,174,112,62,-48.5,-156.5,-2.09,-13.52,-165.2,32.3,34.7
M1/M2/M5,EUR_USD,5/15/35,1,30.0,167,107,60,-164.6,-196.4,-7.11,-16.97,-186.6,33.3,34.7
M1/M2/M5,EUR_USD,5/22/50,0,15.0,21,17,4,237.7,-6.5,10.27,-0.56,-48.4,75.0,34.7
M1/M2/M5,EUR_USD,5/22/50,0,20.0,19,14,5,265.7,20.9,11.48,1.81,-55.0,80.0,34.7
M1/M2/M5,EUR_USD,5/22/50,0,30.0,6,6,0,44.5,0.0,1.92,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,5/22/50,1,15.0,141,95,46,-56.5,-166.6,-2.44,-14.4,-194.2,30.4,34.7
M1/M2/M5,EUR_USD,5/22/50,1,20.0,138,93,45,-71.1,-143.0,-3.07,-12.35,-175.5,28.9,34.7
M1/M2/M5,EUR_USD,5/22/50,1,30.0,131,88,43,-144.6,-153.4,-6.25,-13.25,-157.2,30.2,34.7
M1/M2/M5,EUR_USD,7/15/35,0,15.0,23,19,4,265.6,27.5,11.47,2.37,-14.5,75.0,34.7
M1/M2/M5,EUR_USD,7/15/35,0,20.0,22,16,6,303.7,39.0,13.12,3.37,-55.9,83.3,34.7
M1/M2/M5,EUR_USD,7/15/35,0,30.0,12,11,1,318.8,-42.4,13.77,-3.66,0.0,0.0,34.7
M1/M2/M5,EUR_USD,7/15/35,1,15.0,167,109,58,-93.7,-184.5,-4.05,-15.94,-185.2,27.6,34.7
M1/M2/M5,EUR_USD,7/15/35,1,20.0,164,107,57,-74.1,-183.7,-3.2,-15.87,-199.4,28.1,34.7
M1/M2/M5,EUR_USD,7/15/35,1,30.0,157,103,54,-175.8,-199.0,-7.59,-17.19,-195.5,29.6,34.7
M1/M2/M5,EUR_USD,7/22/50,0,15.0,9,9,0,-110.6,0.0,-4.78,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,7/22/50,0,20.0,16,15,1,284.7,-50.6,12.3,-4.37,0.0,0.0,34.7
M1/M2/M5,EUR_USD,7/22/50,0,30.0,10,9,1,260.8,-69.7,11.27,-6.02,0.0,0.0,34.7
M1/M2/M5,EUR_USD,7/22/50,1,15.0,145,95,50,-116.9,-133.5,-5.05,-11.53,-170.4,38.0,34.7
M1/M2/M5,EUR_USD,7/22/50,1,20.0,140,91,49,-133.3,-117.0,-5.76,-10.11,-144.9,36.7,34.7
M1/M2/M5,EUR_USD,7/22/50,1,30.0,134,87,47,-141.3,-105.0,-6.1,-9.08,-107.8,38.3,34.7
M1/M2/M5,EUR_USD,10/22/50,0,15.0,9,9,0,35.1,0.0,1.52,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,10/22/50,0,20.0,8,8,0,56.1,0.0,2.43,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,10/22/50,0,30.0,5,5,0,54.0,0.0,2.33,0.0,0.0,0.0,34.7
M1/M2/M5,EUR_USD,10/22/50,1,15.0,128,85,43,-43.5,-111.6,-1.88,-9.64,-128.9,32.6,34.7
M1/M2/M5,EUR_USD,10/22/50,1,20.0,124,81,43,-25.4,-80.7,-1.1,-6.97,-112.4,30.2,34.7
M1/M2/M5,EUR_USD,10/22/50,1,30.0,116,76,40,-116.1,-86.3,-5.02,-7.46,-90.8,30.0,34.7
M1/M5/M15,EUR_USD,5/10/22,0,15.0,12,12,0,85.1,0.0,3.68,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/10/22,0,20.0,23,19,4,360.6,11.3,15.58,0.98,-45.6,75.0,34.7
M1/M5/M15,EUR_USD,5/10/22,0,30.0,13,13,0,308.4,0.0,13.32,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/10/22,1,15.0,68,39,29,-4.9,-165.0,-0.21,-14.25,-198.1,31.0,34.7
M1/M5/M15,EUR_USD,5/10/22,1,20.0,66,39,27,-19.3,-176.5,-0.84,-15.25,-187.0,29.6,34.7
M1/M5/M15,EUR_USD,5/10/22,1,30.0,65,39,26,3.1,-157.5,0.13,-13.61,-178.0,26.9,34.7
M1/M5/M15,EUR_USD,5/15/35,0,15.0,14,6,8,83.9,42.1,3.62,3.64,-55.8,87.5,34.7
M1/M5/M15,EUR_USD,5/15/35,0,20.0,11,6,5,113.9,34.8,4.92,3.0,-41.2,80.0,34.7
M1/M5/M15,EUR_USD,5/15/35,0,30.0,4,4,0,32.0,0.0,1.38,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/15/35,1,15.0,61,39,22,30.1,-101.8,1.3,-8.79,-163.0,27.3,34.7
M1/M5/M15,EUR_USD,5/15/35,1,20.0,60,38,22,29.8,-93.9,1.29,-8.12,-163.0,27.3,34.7
M1/M5/M15,EUR_USD,5/15/35,1,30.0,58,36,22,97.8,-165.6,4.23,-14.31,-176.7,18.2,34.7
M1/M5/M15,EUR_USD,5/22/50,0,15.0,4,4,0,-240.6,0.0,-10.39,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/22/50,0,20.0,4,4,0,-225.6,0.0,-9.75,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/22/50,0,30.0,3,3,0,-224.6,0.0,-9.7,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,5/22/50,1,15.0,49,29,20,-57.4,-62.2,-2.48,-5.37,-104.1,35.0,34.7
M1/M5/M15,EUR_USD,5/22/50,1,20.0,47,29,18,-58.1,-77.1,-2.51,-6.66,-115.1,27.8,34.7
M1/M5/M15,EUR_USD,5/22/50,1,30.0,43,26,17,-3.5,-75.0,-0.15,-6.48,-133.0,23.5,34.7
M1/M5/M15,EUR_USD,7/15/35,0,15.0,15,7,8,97.9,40.7,4.23,3.52,-57.2,87.5,34.7
M1/M5/M15,EUR_USD,7/15/35,0,20.0,25,20,5,379.6,34.8,16.4,3.0,-41.2,80.0,34.7
M1/M5/M15,EUR_USD,7/15/35,0,30.0,7,7,0,111.9,0.0,4.83,0.0,0.0,0.0,34.7
M1/M5/M15,EUR_USD,7/15/35,1,15.0,57,37,20,23.8,-136.2,1.03,-11.77,-170.7,20.0,34.7
M1/M5/M15,EUR_USD,7/15/35,1,20.0,55,35,20,-19.4,-132.0,-0.84,-11.4,-165.7,20.0,34.7
M1/M5/M15,EUR_USD,7/15/35,1,30.0,53,34,19,13.5,-151.5,0.58,-13.09,-181.2,10.5,34.7
