pair,tf_pair,conf,af_s,activate,with_TP,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,wf_ok
USD_JPY,H1+M15,AND,0.01,10.0,True,25,25,0,-1154.5,0.0,-9.62,0.0,0.0,0.0,False
USD_JPY,H1+M15,AND,0.01,10.0,False,23,23,0,-1369.9,0.0,-11.42,0.0,0.0,0.0,False
USD_JPY,H1+M15,AND,0.01,20.0,True,55,49,6,918.3,-40.2,7.65,-0.67,-133.9,83.3,True
USD_JPY,H1+M15,AND,0.01,20.0,False,20,20,0,-1426.7,0.0,-11.89,0.0,0.0,0.0,False
USD_JPY,H1+M15,AND,0.02,0.0,True,1860,1223,637,-1308.2,-704.5,-10.9,-11.74,-944.9,49.5,False
USD_JPY,H1+M15,AND,0.02,0.0,False,1446,966,480,-877.5,-229.1,-7.31,-3.82,-550.4,39.2,False
USD_JPY,H1+M15,AND,0.02,10.0,True,28,28,0,-1074.3,0.0,-8.95,0.0,0.0,0.0,False
USD_JPY,H1+M15,AND,0.02,10.0,False,66,64,2,619.6,-655.9,5.16,-10.93,-665.5,50.0,True
USD_JPY,H1+M15,AND,0.02,20.0,True,55,49,6,918.3,-40.2,7.65,-0.67,-133.9,83.3,True
USD_JPY,H1+M15,AND,0.02,20.0,False,26,26,0,-1014.4,0.0,-8.45,0.0,0.0,0.0,False
USD_JPY,H1+M15,OR,0.005,0.0,True,5985,4003,1982,-4866.6,-2398.8,-40.55,-39.98,-2432.7,42.4,False
USD_JPY,H1+M15,OR,0.005,0.0,False,5636,3791,1845,-4351.2,-1947.5,-36.26,-32.46,-2051.6,40.2,False
USD_JPY,H1+M15,OR,0.005,10.0,True,42,42,0,-426.1,0.0,-3.55,0.0,0.0,0.0,False
USD_JPY,H1+M15,OR,0.005,10.0,False,113,71,42,1020.7,51.5,8.51,0.86,-637.8,83.3,True
USD_JPY,H1+M15,OR,0.005,20.0,True,55,49,6,918.3,-40.2,7.65,-0.67,-133.9,83.3,True
USD_JPY,H1+M15,OR,0.005,20.0,False,40,33,7,808.5,-29.7,6.74,-0.5,-112.7,57.1,True
USD_JPY,H1+M15,OR,0.01,0.0,True,7225,4806,2419,-5888.2,-2997.8,-49.07,-49.96,-3023.5,41.1,False
USD_JPY,H1+M15,OR,0.01,0.0,False,6866,4582,2284,-5402.9,-2489.2,-45.02,-41.49,-2533.7,39.4,False
USD_JPY,H1+M15,OR,0.01,10.0,True,39,39,0,-428.9,0.0,-3.57,0.0,0.0,0.0,False
USD_JPY,H1+M15,OR,0.01,10.0,False,34,34,0,-448.3,0.0,-3.74,0.0,0.0,0.0,False
USD_JPY,H1+M15,OR,0.01,20.0,True,55,49,6,918.3,-40.2,7.65,-0.67,-133.9,83.3,True
USD_JPY,H1+M15,OR,0.01,20.0,False,38,33,5,861.8,-36.6,7.18,-0.61,-112.7,80.0,True
USD_JPY,H1+M15,OR,0.02,0.0,True,7771,5072,2699,-5983.3,-3306.4,-49.86,-55.11,-3344.1,40.5,False
USD_JPY,H1+M15,OR,0.02,0.0,False,7389,4836,2553,-5597.7,-2861.4,-46.65,-47.69,-2914.7,39.1,False
USD_JPY,H1+M15,OR,0.02,10.0,True,83,74,9,915.5,-49.9,7.63,-0.83,-133.9,77.8,True
USD_JPY,H1+M15,OR,0.02,10.0,False,69,57,12,838.3,-37.3,6.99,-0.62,-131.7,66.7,True
USD_JPY,H1+M15,OR,0.02,20.0,True,55,49,6,918.3,-40.2,7.65,-0.67,-133.9,83.3,True
USD_JPY,H1+M15,OR,0.02,20.0,False,39,33,6,930.8,-32.5,7.76,-0.54,-130.1,83.3,True
EUR_JPY,H1+M30,AND,0.005,0.0,True,666,414,252,-525.9,-235.1,-4.38,-3.92,-626.0,66.7,False
EUR_JPY,H1+M30,AND,0.005,0.0,False,311,203,108,176.0,-201.5,1.47,-3.36,-480.1,39.8,False
EUR_JPY,H1+M30,AND,0.005,10.0,True,11,11,0,-1509.3,0.0,-12.58,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.005,10.0,False,35,35,0,-118.0,0.0,-0.98,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.005,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.005,20.0,False,18,18,0,-1179.4,0.0,-9.83,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.01,0.0,True,1327,853,474,-1935.3,-560.1,-16.13,-9.34,-937.4,52.1,False
EUR_JPY,H1+M30,AND,0.01,0.0,False,970,648,322,-1323.2,-331.3,-11.03,-5.52,-702.9,35.4,False
EUR_JPY,H1+M30,AND,0.01,10.0,True,10,10,0,-1503.5,0.0,-12.53,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.01,10.0,False,4,4,0,-1580.7,0.0,-13.17,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.01,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.01,20.0,False,4,4,0,-1580.7,0.0,-13.17,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.02,0.0,True,2255,1447,808,-2561.1,-1201.2,-21.34,-20.02,-1478.7,45.3,False
EUR_JPY,H1+M30,AND,0.02,0.0,False,1909,1248,661,-2082.2,-901.2,-17.35,-15.02,-1248.5,36.3,False
EUR_JPY,H1+M30,AND,0.02,10.0,True,11,11,0,-1493.1,0.0,-12.44,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.02,10.0,False,6,6,0,-1555.6,0.0,-12.96,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.02,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,AND,0.02,20.0,False,4,4,0,-1481.6,0.0,-12.35,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.005,0.0,True,3059,1912,1147,-3318.4,-1664.0,-27.65,-27.73,-1912.5,41.6,False
EUR_JPY,H1+M30,OR,0.005,0.0,False,2739,1725,1014,-2800.8,-1387.6,-23.34,-23.13,-1746.1,36.0,False
EUR_JPY,H1+M30,OR,0.005,10.0,True,13,13,0,-1503.7,0.0,-12.53,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.005,10.0,False,8,8,0,-1487.7,0.0,-12.4,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.005,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.005,20.0,False,6,6,0,-1484.5,0.0,-12.37,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.01,0.0,True,4777,3252,1525,-5274.6,-2183.3,-43.96,-36.39,-2352.1,40.3,False
EUR_JPY,H1+M30,OR,0.01,0.0,False,4463,3073,1390,-4838.9,-1902.8,-40.32,-31.71,-2166.3,36.0,False
EUR_JPY,H1+M30,OR,0.01,10.0,True,14,14,0,-1496.4,0.0,-12.47,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.01,10.0,False,9,9,0,-1555.1,0.0,-12.96,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.01,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.01,20.0,False,6,6,0,-1541.4,0.0,-12.84,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.02,0.0,True,6050,4103,1947,-6493.0,-2745.4,-54.11,-45.76,-2819.4,39.4,False
EUR_JPY,H1+M30,OR,0.02,0.0,False,5738,3927,1811,-6040.0,-2439.5,-50.33,-40.66,-2586.0,36.6,False
EUR_JPY,H1+M30,OR,0.02,10.0,True,19,19,0,-1515.6,0.0,-12.63,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.02,10.0,False,13,13,0,-1493.7,0.0,-12.45,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.02,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M30,OR,0.02,20.0,False,5,5,0,-1482.5,0.0,-12.35,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.005,0.0,True,859,497,362,-614.3,-541.1,-5.12,-9.02,-836.2,56.9,False
EUR_JPY,H1+M15,AND,0.005,0.0,False,489,288,201,63.2,-439.3,0.53,-7.32,-708.9,37.3,False
EUR_JPY,H1+M15,AND,0.005,10.0,True,11,11,0,-1509.3,0.0,-12.58,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.005,10.0,False,33,33,0,-117.5,0.0,-0.98,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.005,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.005,20.0,False,16,16,0,-1096.8,0.0,-9.14,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.01,0.0,True,1427,906,521,-1826.3,-643.2,-15.22,-10.72,-1027.9,50.9,False
EUR_JPY,H1+M15,AND,0.01,0.0,False,1063,696,367,-1186.6,-416.8,-9.89,-6.95,-798.1,36.2,False
EUR_JPY,H1+M15,AND,0.01,10.0,True,10,10,0,-1503.5,0.0,-12.53,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.01,10.0,False,4,4,0,-1580.7,0.0,-13.17,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.01,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.01,20.0,False,4,4,0,-1580.7,0.0,-13.17,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.02,0.0,True,1943,1229,714,-2284.2,-998.4,-19.04,-16.64,-1300.5,46.5,False
EUR_JPY,H1+M15,AND,0.02,0.0,False,1583,1022,561,-1651.4,-749.1,-13.76,-12.48,-1081.5,35.8,False
EUR_JPY,H1+M15,AND,0.02,10.0,True,10,10,0,-1503.5,0.0,-12.53,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.02,10.0,False,5,5,0,-1585.1,0.0,-13.21,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.02,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,AND,0.02,20.0,False,4,4,0,-1481.6,0.0,-12.35,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.005,0.0,True,6040,3961,2079,-6393.4,-2990.2,-53.28,-49.84,-3103.7,39.7,False
EUR_JPY,H1+M15,OR,0.005,0.0,False,5741,3788,1953,-5931.4,-2587.9,-49.43,-43.13,-2830.3,37.2,False
EUR_JPY,H1+M15,OR,0.005,10.0,True,12,12,0,-1489.2,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.005,10.0,False,6,6,0,-1480.5,0.0,-12.34,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.005,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.005,20.0,False,5,5,0,-1482.9,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.01,0.0,True,7141,4731,2410,-7598.8,-3656.7,-63.32,-60.95,-3701.4,38.5,False
EUR_JPY,H1+M15,OR,0.01,0.0,False,6836,4549,2287,-7083.5,-3243.1,-59.03,-54.05,-3382.4,36.8,False
EUR_JPY,H1+M15,OR,0.01,10.0,True,14,14,0,-1486.7,0.0,-12.39,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.01,10.0,False,11,11,0,-1491.8,0.0,-12.43,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.01,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.01,20.0,False,5,5,0,-1482.7,0.0,-12.36,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.02,0.0,True,8023,5341,2682,-8542.8,-4020.1,-71.19,-67.0,-4094.1,38.1,False
EUR_JPY,H1+M15,OR,0.02,0.0,False,7708,5162,2546,-8075.0,-3636.7,-67.29,-60.61,-3709.9,36.6,False
EUR_JPY,H1+M15,OR,0.02,10.0,True,13,13,0,-1480.7,0.0,-12.34,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.02,10.0,False,8,8,0,-1484.1,0.0,-12.37,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.02,20.0,True,6,6,0,-1488.8,0.0,-12.41,0.0,0.0,0.0,False
EUR_JPY,H1+M15,OR,0.02,20.0,False,6,6,0,-1484.8,0.0,-12.37,0.0,0.0,0.0,False
GBP_JPY,H1+M30,AND,0.005,0.0,True,873,514,359,-1237.4,-807.2,-10.31,-13.45,-1013.8,68.2,False
GBP_JPY,H1+M30,AND,0.005,0.0,False,404,236,168,-369.9,-409.0,-3.08,-6.82,-575.8,41.1,False
GBP_JPY,H1+M30,AND,0.005,10.0,True,12,12,0,-1649.2,0.0,-13.74,0.0,0.0,0.0,False
GBP_JPY,H1+M30,AND,0.005,10.0,False,66,66,0,-363.9,0.0,-3.03,0.0,0.0,0.0,False
GBP_JPY,H1+M30,AND,0.005,20.0,True,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,H1+M30,AND,0.005,20.0,False,18,18,0,-1187.1,0.0,-9.89,0.0,0.0,0.0,False
GBP_JPY,H1+M30,AND,0.01,0.0,True,1499,960,539,-2513.1,-1651.7,-20.94,-27.53,-1786.6,56.2,False
