signal_date,execution_date,next_execution_date,n_long,n_short,gated_flat,net_pips,carry_free_gross_pips,variant
2018-10-31 21:00:00+00:00,2018-11-01 21:00:00+00:00,2018-12-02 22:00:00+00:00,3,3,False,-40.40898016351212,-24.112175695156818,momentum
2018-11-29 22:00:00+00:00,2018-12-02 22:00:00+00:00,2019-01-01 22:00:00+00:00,3,3,False,-24.621522405593822,-11.338068200054849,momentum
2018-12-30 22:00:00+00:00,2019-01-01 22:00:00+00:00,2019-02-03 22:00:00+00:00,3,3,False,-96.68956425333239,-80.80423157123101,momentum
2019-01-31 22:00:00+00:00,2019-02-03 22:00:00+00:00,2019-03-03 22:00:00+00:00,3,3,False,-60.26473724772556,-36.649364671597034,momentum
2019-02-28 22:00:00+00:00,2019-03-03 22:00:00+00:00,2019-04-01 21:00:00+00:00,3,3,False,8.720079613205964,17.86100331429325,momentum
2019-03-31 21:00:00+00:00,2019-04-01 21:00:00+00:00,2019-05-01 21:00:00+00:00,3,3,False,-29.407784932610703,-16.02927534957964,momentum
2019-04-30 21:00:00+00:00,2019-05-01 21:00:00+00:00,2019-06-02 21:00:00+00:00,3,3,False,79.94518303335579,94.03599095902112,momentum
2019-05-30 21:00:00+00:00,2019-06-02 21:00:00+00:00,2019-07-01 21:00:00+00:00,3,3,False,-36.989324473710695,-22.029389366617185,momentum
2019-06-30 21:00:00+00:00,2019-07-01 21:00:00+00:00,2019-08-01 21:00:00+00:00,3,3,False,106.77447646356246,117.67675743520905,momentum
2019-07-31 21:00:00+00:00,2019-08-01 21:00:00+00:00,2019-09-01 21:00:00+00:00,3,3,False,-13.287719812711288,-3.570110150350178,momentum
2019-08-29 21:00:00+00:00,2019-09-01 21:00:00+00:00,2019-10-01 21:00:00+00:00,3,3,False,-25.370640750459863,-21.37082271640183,momentum
2019-09-30 21:00:00+00:00,2019-10-01 21:00:00+00:00,2019-11-03 22:00:00+00:00,3,3,False,-139.43470558620677,-127.47126474405852,momentum
2019-10-31 21:00:00+00:00,2019-11-03 22:00:00+00:00,2019-12-01 22:00:00+00:00,3,3,False,-20.445260902726638,-6.594596367541702,momentum
2019-11-28 22:00:00+00:00,2019-12-01 22:00:00+00:00,2020-01-01 22:00:00+00:00,3,3,False,-61.01325659574029,-52.736607784739476,momentum
2019-12-30 22:00:00+00:00,2020-01-01 22:00:00+00:00,2020-02-02 22:00:00+00:00,3,3,False,77.53047884531927,84.53950568593977,momentum
2020-01-30 22:00:00+00:00,2020-02-02 22:00:00+00:00,2020-03-01 22:00:00+00:00,3,3,False,-25.16601234705099,-18.216259837138267,momentum
2020-02-27 22:00:00+00:00,2020-03-01 22:00:00+00:00,2020-04-01 21:00:00+00:00,3,3,False,45.71343470809185,58.047306745059835,momentum
2020-03-31 21:00:00+00:00,2020-04-01 21:00:00+00:00,2020-05-03 21:00:00+00:00,3,3,False,-102.246618893195,-86.9262994972471,momentum
2020-04-30 21:00:00+00:00,2020-05-03 21:00:00+00:00,2020-06-01 21:00:00+00:00,3,3,False,-59.83351985909843,-44.136696392700614,momentum
2020-05-31 21:00:00+00:00,2020-06-01 21:00:00+00:00,2020-07-01 21:00:00+00:00,3,3,False,-19.540228957100418,-1.8491142754314396,momentum
2020-06-30 21:00:00+00:00,2020-07-01 21:00:00+00:00,2020-08-02 21:00:00+00:00,3,3,False,135.91170145115896,152.6775936275512,momentum
2020-07-30 21:00:00+00:00,2020-08-02 21:00:00+00:00,2020-09-01 21:00:00+00:00,3,3,False,0.6304455055412861,17.461273747846846,momentum
2020-08-31 21:00:00+00:00,2020-09-01 21:00:00+00:00,2020-10-01 21:00:00+00:00,3,3,False,-132.46092584709513,-114.9035597846248,momentum
2004-05-31 21:00:00+00:00,2004-06-01 21:00:00+00:00,2004-07-01 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-06-30 21:00:00+00:00,2004-07-01 21:00:00+00:00,2004-08-01 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-07-31 21:00:00+00:00,2004-08-01 21:00:00+00:00,2004-09-01 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-08-31 21:00:00+00:00,2004-09-01 21:00:00+00:00,2004-10-02 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-09-30 21:00:00+00:00,2004-10-02 21:00:00+00:00,2004-11-01 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-10-31 22:00:00+00:00,2004-11-01 22:00:00+00:00,2004-12-01 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-11-30 22:00:00+00:00,2004-12-01 22:00:00+00:00,2005-01-01 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2004-12-29 22:00:00+00:00,2005-01-01 22:00:00+00:00,2005-02-01 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2005-01-31 22:00:00+00:00,2005-02-01 22:00:00+00:00,2005-03-01 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2005-02-28 22:00:00+00:00,2005-03-01 22:00:00+00:00,2005-04-02 22:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2005-03-31 22:00:00+00:00,2005-04-02 22:00:00+00:00,2005-05-01 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2005-04-30 21:00:00+00:00,2005-05-01 21:00:00+00:00,2005-06-01 21:00:00+00:00,0,0,False,0.0,,momentum_spread1.5x
2005-05-31 21:00:00+00:00,2005-06-01 21:00:00+00:00,2005-07-02 21:00:00+00:00,3,3,False,142.1390151664053,146.44833234075136,momentum_spread1.5x
2005-06-30 21:00:00+00:00,2005-07-02 21:00:00+00:00,2005-08-01 21:00:00+00:00,3,3,False,24.359810204826765,25.833635523839376,momentum_spread1.5x
2005-07-31 21:00:00+00:00,2005-08-01 21:00:00+00:00,2005-09-01 21:00:00+00:00,3,3,False,-171.5653938926319,-168.72127340222414,momentum_spread1.5x
2005-08-31 21:00:00+00:00,2005-09-01 21:00:00+00:00,2005-10-01 21:00:00+00:00,3,3,False,263.95912971557607,262.1849154600156,momentum_spread1.5x
2005-09-29 21:00:00+00:00,2005-10-01 21:00:00+00:00,2005-11-01 22:00:00+00:00,3,3,False,-51.175123639205154,-50.3119580868505,momentum_spread1.5x
2005-10-31 22:00:00+00:00,2005-11-01 22:00:00+00:00,2005-12-01 22:00:00+00:00,3,3,False,158.3908247896144,150.77119822874502,momentum_spread1.5x
2005-11-30 22:00:00+00:00,2005-12-01 22:00:00+00:00,2006-01-01 22:00:00+00:00,3,3,False,-107.40923999264004,-115.34984778092176,momentum_spread1.5x
2005-12-29 22:00:00+00:00,2006-01-01 22:00:00+00:00,2006-02-01 22:00:00+00:00,3,3,False,7.564579834810878,-2.375520868877018,momentum_spread1.5x
2006-01-31 22:00:00+00:00,2006-02-01 22:00:00+00:00,2006-03-01 22:00:00+00:00,3,3,False,2.6324264036192915,-5.415203362319488,momentum_spread1.5x
2006-02-28 22:00:00+00:00,2006-03-01 22:00:00+00:00,2006-04-01 22:00:00+00:00,3,3,False,-182.10997348105667,-191.91663627832128,momentum_spread1.5x
2006-03-30 22:00:00+00:00,2006-04-01 22:00:00+00:00,2006-05-01 21:00:00+00:00,3,3,False,-59.23591097111908,-69.45353718419922,momentum_spread1.5x
2006-04-30 21:00:00+00:00,2006-05-01 21:00:00+00:00,2006-06-01 21:00:00+00:00,3,3,False,78.67050869746059,76.59897055552216,momentum_spread1.5x
2006-05-31 21:00:00+00:00,2006-06-01 21:00:00+00:00,2006-07-01 21:00:00+00:00,3,3,False,102.98336108052477,100.48733248941842,momentum_spread1.5x
2006-06-29 21:00:00+00:00,2006-07-01 21:00:00+00:00,2006-08-01 21:00:00+00:00,3,3,False,-60.68851805348577,-61.91753972354091,momentum_spread1.5x
2006-07-31 21:00:00+00:00,2006-08-01 21:00:00+00:00,2006-09-02 21:00:00+00:00,3,3,False,112.02871969549808,111.35282982932789,momentum_spread1.5x
2006-08-31 21:00:00+00:00,2006-09-02 21:00:00+00:00,2006-10-01 21:00:00+00:00,3,3,False,-35.58126364687207,-33.60589224672113,momentum_spread1.5x
2006-09-30 21:00:00+00:00,2006-10-01 21:00:00+00:00,2006-11-01 22:00:00+00:00,3,3,False,-44.80451821932094,-41.47970470481184,momentum_spread1.5x
2006-10-31 22:00:00+00:00,2006-11-01 22:00:00+00:00,2006-12-02 22:00:00+00:00,3,3,False,158.84503494038185,160.949568714034,momentum_spread1.5x
2006-11-30 22:00:00+00:00,2006-12-02 22:00:00+00:00,2007-01-01 22:00:00+00:00,3,3,False,-23.296386918028972,-15.647635270013453,momentum_spread1.5x
2006-12-31 22:00:00+00:00,2007-01-01 22:00:00+00:00,2007-02-01 22:00:00+00:00,3,3,False,10.864512023502302,18.637141148122552,momentum_spread1.5x
2007-01-31 22:00:00+00:00,2007-02-01 22:00:00+00:00,2007-03-01 22:00:00+00:00,3,3,False,-51.419468662145206,-45.651394445285035,momentum_spread1.5x
2007-02-28 22:00:00+00:00,2007-03-01 22:00:00+00:00,2007-04-01 21:00:00+00:00,3,3,False,17.877032134931163,27.1230436526098,momentum_spread1.5x
2007-03-31 21:00:00+00:00,2007-04-01 21:00:00+00:00,2007-05-01 21:00:00+00:00,3,3,False,56.105639427824165,64.17416564108905,momentum_spread1.5x
2007-04-30 21:00:00+00:00,2007-05-01 21:00:00+00:00,2007-06-02 21:00:00+00:00,3,3,False,-96.30538501321253,-87.65250657156639,momentum_spread1.5x
2007-05-31 21:00:00+00:00,2007-06-02 21:00:00+00:00,2007-07-01 21:00:00+00:00,3,3,False,79.02377935668012,85.09771189378247,momentum_spread1.5x
2007-06-30 21:00:00+00:00,2007-07-01 21:00:00+00:00,2007-08-01 21:00:00+00:00,3,3,False,23.102151844132877,26.162855271598744,momentum_spread1.5x
2007-07-31 21:00:00+00:00,2007-08-01 21:00:00+00:00,2007-09-01 21:00:00+00:00,3,3,False,-140.04887817138322,-142.20733494311335,momentum_spread1.5x
2007-08-30 21:00:00+00:00,2007-09-01 21:00:00+00:00,2007-10-01 21:00:00+00:00,3,3,False,203.45418962371878,215.57825648310722,momentum_spread1.5x
2007-09-30 21:00:00+00:00,2007-10-01 21:00:00+00:00,2007-11-01 21:00:00+00:00,3,3,False,48.745181560076816,53.769788206039706,momentum_spread1.5x
2007-10-31 21:00:00+00:00,2007-11-01 21:00:00+00:00,2007-12-01 22:00:00+00:00,3,3,False,-131.9325923588182,-128.51096504760582,momentum_spread1.5x
2007-11-29 22:00:00+00:00,2007-12-01 22:00:00+00:00,2008-01-01 22:00:00+00:00,3,3,False,176.986610331,181.3083913315904,momentum_spread1.5x
2007-12-31 22:00:00+00:00,2008-01-01 22:00:00+00:00,2008-02-02 22:00:00+00:00,3,3,False,-7.930385874713027,3.5439869929565777,momentum_spread1.5x
2008-01-31 22:00:00+00:00,2008-02-02 22:00:00+00:00,2008-03-01 22:00:00+00:00,3,3,False,-127.13196048548292,-120.6451571071166,momentum_spread1.5x
2008-02-28 22:00:00+00:00,2008-03-01 22:00:00+00:00,2008-04-01 21:00:00+00:00,3,3,False,-138.15341859561983,-130.37656885316525,momentum_spread1.5x
2008-03-31 21:00:00+00:00,2008-04-01 21:00:00+00:00,2008-05-01 21:00:00+00:00,3,3,False,74.4779788447673,82.62848966809376,momentum_spread1.5x
2008-04-30 21:00:00+00:00,2008-05-01 21:00:00+00:00,2008-06-01 21:00:00+00:00,3,3,False,-17.58384371735444,2.6492886355253873,momentum_spread1.5x
2008-05-31 21:00:00+00:00,2008-06-01 21:00:00+00:00,2008-07-01 21:00:00+00:00,3,3,False,82.4161456884831,104.76249250430186,momentum_spread1.5x
2008-06-30 21:00:00+00:00,2008-07-01 21:00:00+00:00,2008-08-02 21:00:00+00:00,3,3,False,-55.47055742730835,-31.964652330915612,momentum_spread1.5x
2008-07-31 21:00:00+00:00,2008-08-02 21:00:00+00:00,2008-09-01 21:00:00+00:00,3,3,False,179.6945284917457,200.9713484900706,momentum_spread1.5x
2008-08-31 21:00:00+00:00,2008-09-01 21:00:00+00:00,2008-10-01 21:00:00+00:00,3,3,False,-173.89194493708675,-159.2676192148296,momentum_spread1.5x
2008-09-30 21:00:00+00:00,2008-10-01 21:00:00+00:00,2008-11-01 21:00:00+00:00,3,3,False,369.56902508637813,390.2634278311508,momentum_spread1.5x
2008-10-30 21:00:00+00:00,2008-11-01 21:00:00+00:00,2008-12-01 22:00:00+00:00,3,3,False,259.8624883120775,276.16646295467,momentum_spread1.5x
2008-11-30 22:00:00+00:00,2008-12-01 22:00:00+00:00,2009-01-01 22:00:00+00:00,3,3,False,403.75056205457736,421.467146713006,momentum_spread1.5x
2008-12-31 22:00:00+00:00,2009-01-01 22:00:00+00:00,2009-02-01 22:00:00+00:00,3,3,False,-189.23894807223883,-172.9581259211544,momentum_spread1.5x
2009-01-31 22:00:00+00:00,2009-02-01 22:00:00+00:00,2009-03-01 22:00:00+00:00,3,3,False,-63.208109021069376,-47.64125970487953,momentum_spread1.5x
2009-02-28 22:00:00+00:00,2009-03-01 22:00:00+00:00,2009-04-01 21:00:00+00:00,3,3,False,-68.71752026761524,-51.19369386071417,momentum_spread1.5x
2009-03-31 21:00:00+00:00,2009-04-01 21:00:00+00:00,2009-05-02 21:00:00+00:00,3,3,False,-134.17817849124785,-118.08015495140663,momentum_spread1.5x
2009-04-30 21:00:00+00:00,2009-05-02 21:00:00+00:00,2009-06-01 21:00:00+00:00,3,3,False,-267.2699449101159,-251.94412425544328,momentum_spread1.5x
2009-05-31 21:00:00+00:00,2009-06-01 21:00:00+00:00,2009-07-01 21:00:00+00:00,3,3,False,-23.823540104266,-7.03476152158121,momentum_spread1.5x
2009-06-30 21:00:00+00:00,2009-07-01 21:00:00+00:00,2009-08-01 21:00:00+00:00,3,3,False,-65.71455543220185,-49.08172165228527,momentum_spread1.5x
2009-07-30 21:00:00+00:00,2009-08-01 21:00:00+00:00,2009-09-01 21:00:00+00:00,3,3,False,82.73125345639983,98.85512363930009,momentum_spread1.5x
2009-08-31 21:00:00+00:00,2009-09-01 21:00:00+00:00,2009-10-01 21:00:00+00:00,3,3,False,-83.93694386333225,-68.68319849084445,momentum_spread1.5x
2009-09-30 21:00:00+00:00,2009-10-01 21:00:00+00:00,2009-11-01 22:00:00+00:00,3,3,False,-33.21713465369332,-21.53097733904883,momentum_spread1.5x
2009-10-31 21:00:00+00:00,2009-11-01 22:00:00+00:00,2009-12-01 22:00:00+00:00,3,3,False,52.292727356752266,59.53013910834099,momentum_spread1.5x
2009-11-30 22:00:00+00:00,2009-12-01 22:00:00+00:00,2010-01-02 22:00:00+00:00,3,3,False,167.13581265469008,177.01373149516508,momentum_spread1.5x
2009-12-30 22:00:00+00:00,2010-01-02 22:00:00+00:00,2010-02-01 22:00:00+00:00,3,3,False,46.685484291127224,52.54698326673517,momentum_spread1.5x
2010-01-31 22:00:00+00:00,2010-02-01 22:00:00+00:00,2010-03-01 22:00:00+00:00,3,3,False,270.9870433662009,276.7401453035493,momentum_spread1.5x
2010-02-28 22:00:00+00:00,2010-03-01 22:00:00+00:00,2010-04-01 21:00:00+00:00,3,3,False,106.25304245784078,112.20649952369428,momentum_spread1.5x
2010-03-31 21:00:00+00:00,2010-04-01 21:00:00+00:00,2010-05-01 21:00:00+00:00,3,3,False,102.80804377291702,107.22730078336588,momentum_spread1.5x
2010-04-29 21:00:00+00:00,2010-05-01 21:00:00+00:00,2010-06-01 21:00:00+00:00,3,3,False,-92.45864243721701,-88.96983399124694,momentum_spread1.5x
2010-05-31 21:00:00+00:00,2010-06-01 21:00:00+00:00,2010-07-01 21:00:00+00:00,3,3,False,-248.3280039671352,-243.36296473755084,momentum_spread1.5x
2010-06-30 21:00:00+00:00,2010-07-01 21:00:00+00:00,2010-08-01 21:00:00+00:00,3,3,False,-145.68137645193605,-136.17907431799773,momentum_spread1.5x
2010-07-31 21:00:00+00:00,2010-08-01 21:00:00+00:00,2010-09-01 21:00:00+00:00,3,3,False,61.202035831830266,72.56591479160723,momentum_spread1.5x
2010-08-31 21:00:00+00:00,2010-09-01 21:00:00+00:00,2010-10-02 21:00:00+00:00,3,3,False,-145.13061989682268,-138.24056525522226,momentum_spread1.5x
2010-09-30 21:00:00+00:00,2010-10-02 21:00:00+00:00,2010-11-01 21:00:00+00:00,3,3,False,-118.86019653246896,-108.84663403753459,momentum_spread1.5x
2010-10-31 21:00:00+00:00,2010-11-01 21:00:00+00:00,2010-12-01 22:00:00+00:00,3,3,False,173.96213767215625,181.98206791965214,momentum_spread1.5x
2010-11-30 22:00:00+00:00,2010-12-01 22:00:00+00:00,2011-01-01 22:00:00+00:00,3,3,False,90.7716770477333,97.42901093397066,momentum_spread1.5x
2010-12-30 22:00:00+00:00,2011-01-01 22:00:00+00:00,2011-02-01 22:00:00+00:00,3,3,False,-192.72134979886624,-186.97530539631157,momentum_spread1.5x
2011-01-31 22:00:00+00:00,2011-02-01 22:00:00+00:00,2011-03-01 22:00:00+00:00,3,3,False,-38.49275501964445,-28.39823872409481,momentum_spread1.5x
2011-02-28 22:00:00+00:00,2011-03-01 22:00:00+00:00,2011-04-01 21:00:00+00:00,3,3,False,25.481859186019573,34.526481713069714,momentum_spread1.5x
2011-03-31 21:00:00+00:00,2011-04-01 21:00:00+00:00,2011-05-01 21:00:00+00:00,3,3,False,28.54466405599191,38.38294811185855,momentum_spread1.5x
2011-04-30 21:00:00+00:00,2011-05-01 21:00:00+00:00,2011-06-01 21:00:00+00:00,3,3,False,86.90400900411831,98.99977351012689,momentum_spread1.5x
2011-05-31 21:00:00+00:00,2011-06-01 21:00:00+00:00,2011-07-01 21:00:00+00:00,3,3,False,63.83703867205283,73.97147703434051,momentum_spread1.5x
2011-06-30 21:00:00+00:00,2011-07-01 21:00:00+00:00,2011-08-01 21:00:00+00:00,3,3,False,47.50136049359394,56.20456583607414,momentum_spread1.5x
2011-07-31 21:00:00+00:00,2011-08-01 21:00:00+00:00,2011-09-01 21:00:00+00:00,3,3,False,-80.07942645615776,-70.4981562912292,momentum_spread1.5x
2011-08-31 21:00:00+00:00,2011-09-01 21:00:00+00:00,2011-10-01 21:00:00+00:00,3,3,False,-129.567869691285,-120.73144771019584,momentum_spread1.5x
2011-09-30 21:00:00+00:00,2011-10-01 21:00:00+00:00,2011-11-01 21:00:00+00:00,3,3,False,-73.72019102994827,-64.78265020881055,momentum_spread1.5x
2011-10-31 21:00:00+00:00,2011-11-01 21:00:00+00:00,2011-12-01 22:00:00+00:00,3,3,False,53.91106886892861,67.8539122264874,momentum_spread1.5x
2011-11-30 22:00:00+00:00,2011-12-01 22:00:00+00:00,2012-01-01 22:00:00+00:00,3,3,False,92.31313760155129,101.58202942782167,momentum_spread1.5x
2011-12-31 22:00:00+00:00,2012-01-01 22:00:00+00:00,2012-02-01 22:00:00+00:00,3,3,False,-86.39143146060056,-67.28334038496452,momentum_spread1.5x
2012-01-31 22:00:00+00:00,2012-02-01 22:00:00+00:00,2012-03-01 22:00:00+00:00,3,3,False,-178.97024013891303,-167.5973607504327,momentum_spread1.5x
2012-02-29 22:00:00+00:00,2012-03-01 22:00:00+00:00,2012-04-01 21:00:00+00:00,3,3,False,-166.3446432473281,-161.38530609194007,momentum_spread1.5x
2012-03-31 21:00:00+00:00,2012-04-01 21:00:00+00:00,2012-05-01 21:00:00+00:00,3,3,False,14.32417379246434,19.967487487034077,momentum_spread1.5x
2012-04-30 21:00:00+00:00,2012-05-01 21:00:00+00:00,2012-06-01 21:00:00+00:00,3,3,False,172.9723268424366,188.97824930552707,momentum_spread1.5x
2012-05-31 21:00:00+00:00,2012-06-01 21:00:00+00:00,2012-07-01 21:00:00+00:00,3,3,False,-78.57522221900436,-68.65834825929628,momentum_spread1.5x
2012-06-30 21:00:00+00:00,2012-07-01 21:00:00+00:00,2012-08-01 21:00:00+00:00,3,3,False,71.46096588577609,84.11557282838768,momentum_spread1.5x
2012-07-31 21:00:00+00:00,2012-08-01 21:00:00+00:00,2012-09-01 21:00:00+00:00,3,3,False,-1.9839620044561777,8.056748467195114,momentum_spread1.5x
2012-08-30 21:00:00+00:00,2012-09-01 21:00:00+00:00,2012-10-01 21:00:00+00:00,3,3,False,-97.34523593723293,-90.52142726922769,momentum_spread1.5x
2012-09-30 21:00:00+00:00,2012-10-01 21:00:00+00:00,2012-11-01 21:00:00+00:00,3,3,False,11.39796174545586,15.671205045974233,momentum_spread1.5x
2012-10-31 21:00:00+00:00,2012-11-01 21:00:00+00:00,2012-12-01 22:00:00+00:00,3,3,False,-62.56872290504495,-54.28803763009525,momentum_spread1.5x
2012-11-30 22:00:00+00:00,2012-12-01 22:00:00+00:00,2013-01-01 22:00:00+00:00,3,3,False,70.1961782270785,77.37546425412572,momentum_spread1.5x
2012-12-30 22:00:00+00:00,2013-01-01 22:00:00+00:00,2013-02-02 22:00:00+00:00,3,3,False,-137.70932706260402,-129.858019368874,momentum_spread1.5x
2013-01-31 22:00:00+00:00,2013-02-02 22:00:00+00:00,2013-03-01 22:00:00+00:00,3,3,False,-210.6913087382479,-198.35867939132987,momentum_spread1.5x
2013-02-28 22:00:00+00:00,2013-03-01 22:00:00+00:00,2013-04-01 21:00:00+00:00,3,3,False,-30.077025274381935,-19.666915763629557,momentum_spread1.5x
2013-03-31 21:00:00+00:00,2013-04-01 21:00:00+00:00,2013-05-01 21:00:00+00:00,3,3,False,-48.699638819287756,-43.702254505132146,momentum_spread1.5x
2013-04-30 21:00:00+00:00,2013-05-01 21:00:00+00:00,2013-06-02 21:00:00+00:00,3,3,False,-126.50422948783842,-122.4049333306804,momentum_spread1.5x
2013-05-30 21:00:00+00:00,2013-06-02 21:00:00+00:00,2013-07-01 21:00:00+00:00,3,3,False,-79.17206791040941,-72.74309694094111,momentum_spread1.5x
2013-06-30 21:00:00+00:00,2013-07-01 21:00:00+00:00,2013-08-01 21:00:00+00:00,3,3,False,100.20033280374443,115.32054657060665,momentum_spread1.5x
2013-07-31 21:00:00+00:00,2013-08-01 21:00:00+00:00,2013-09-01 21:00:00+00:00,3,3,False,76.57889306879278,91.96591174455943,momentum_spread1.5x
2013-08-29 21:00:00+00:00,2013-09-01 21:00:00+00:00,2013-10-01 21:00:00+00:00,3,3,False,85.97746553908476,100.04438267076102,momentum_spread1.5x
2013-09-30 21:00:00+00:00,2013-10-01 21:00:00+00:00,2013-11-03 22:00:00+00:00,3,3,False,-76.73247427048837,-59.541858841551196,momentum_spread1.5x
2013-10-31 21:00:00+00:00,2013-11-03 22:00:00+00:00,2013-12-01 22:00:00+00:00,3,3,False,249.75503441205092,264.322411171736,momentum_spread1.5x
2013-11-28 22:00:00+00:00,2013-12-01 22:00:00+00:00,2014-01-01 22:00:00+00:00,3,3,False,148.47811172020104,163.6842303219655,momentum_spread1.5x
2013-12-30 22:00:00+00:00,2014-01-01 22:00:00+00:00,2014-02-02 22:00:00+00:00,3,3,False,-115.36946593160728,-99.83053519371693,momentum_spread1.5x
2014-01-30 22:00:00+00:00,2014-02-02 22:00:00+00:00,2014-03-02 22:00:00+00:00,3,3,False,118.87812214452939,133.0677399666418,momentum_spread1.5x
2014-02-27 22:00:00+00:00,2014-03-02 22:00:00+00:00,2014-04-01 21:00:00+00:00,3,3,False,-46.3617301329579,-31.126450163807203,momentum_spread1.5x
2014-03-31 21:00:00+00:00,2014-04-01 21:00:00+00:00,2014-05-01 21:00:00+00:00,3,3,False,22.54039080342487,38.74701145235732,momentum_spread1.5x
2014-04-30 21:00:00+00:00,2014-05-01 21:00:00+00:00,2014-06-01 21:00:00+00:00,3,3,False,-153.00905792661356,-138.5367037853831,momentum_spread1.5x
2014-05-29 21:00:00+00:00,2014-06-01 21:00:00+00:00,2014-07-01 21:00:00+00:00,3,3,False,72.06330262562267,84.31521193351635,momentum_spread1.5x
2014-06-30 21:00:00+00:00,2014-07-01 21:00:00+00:00,2014-08-03 21:00:00+00:00,3,3,False,-67.02376836658635,-52.06355905168704,momentum_spread1.5x
2014-07-31 21:00:00+00:00,2014-08-03 21:00:00+00:00,2014-09-01 21:00:00+00:00,3,3,False,4.541675532953207,10.941991969072468,momentum_spread1.5x
2014-08-31 21:00:00+00:00,2014-09-01 21:00:00+00:00,2014-10-01 21:00:00+00:00,3,3,False,-57.084607079989716,-50.51661936172575,momentum_spread1.5x
2014-09-30 21:00:00+00:00,2014-10-01 21:00:00+00:00,2014-11-02 22:00:00+00:00,3,3,False,12.601761033221983,18.418242605369848,momentum_spread1.5x
2014-10-30 21:00:00+00:00,2014-11-02 22:00:00+00:00,2014-12-01 22:00:00+00:00,3,3,False,192.33613849504337,203.27085660013702,momentum_spread1.5x
2014-11-30 22:00:00+00:00,2014-12-01 22:00:00+00:00,2015-01-01 22:00:00+00:00,3,3,False,28.147278782379935,33.77109186064249,momentum_spread1.5x
2014-12-30 22:00:00+00:00,2015-01-01 22:00:00+00:00,2015-02-01 22:00:00+00:00,3,3,False,-246.74055641473626,-243.48397667141916,momentum_spread1.5x
2015-01-29 22:00:00+00:00,2015-02-01 22:00:00+00:00,2015-03-01 22:00:00+00:00,3,3,False,257.69737315538566,262.6114977270879,momentum_spread1.5x
2015-02-26 22:00:00+00:00,2015-03-01 22:00:00+00:00,2015-04-01 21:00:00+00:00,3,3,False,-61.17346431066917,-47.770122254695494,momentum_spread1.5x
2015-03-31 21:00:00+00:00,2015-04-01 21:00:00+00:00,2015-05-03 21:00:00+00:00,3,3,False,55.83398877079962,67.92239438318667,momentum_spread1.5x
2015-04-30 21:00:00+00:00,2015-05-03 21:00:00+00:00,2015-06-01 21:00:00+00:00,3,3,False,163.40381187538466,175.90667175117198,momentum_spread1.5x
2015-05-31 21:00:00+00:00,2015-06-01 21:00:00+00:00,2015-07-01 21:00:00+00:00,3,3,False,-85.87904347941662,-70.30393529460424,momentum_spread1.5x
2015-06-30 21:00:00+00:00,2015-07-01 21:00:00+00:00,2015-08-02 21:00:00+00:00,3,3,False,-37.08225441627327,-21.682606646166214,momentum_spread1.5x
2015-07-30 21:00:00+00:00,2015-08-02 21:00:00+00:00,2015-09-01 21:00:00+00:00,3,3,False,-205.87534782312787,-189.72568980297996,momentum_spread1.5x
2015-08-31 21:00:00+00:00,2015-09-01 21:00:00+00:00,2015-10-01 21:00:00+00:00,3,3,False,-120.95421380356031,-102.58619449063268,momentum_spread1.5x
2015-09-30 21:00:00+00:00,2015-10-01 21:00:00+00:00,2015-11-01 22:00:00+00:00,3,3,False,-40.03698238245252,-22.667736855095022,momentum_spread1.5x
2015-10-29 21:00:00+00:00,2015-11-01 22:00:00+00:00,2015-12-01 22:00:00+00:00,3,3,False,-225.60723578362882,-207.52393870058228,momentum_spread1.5x
2015-11-30 22:00:00+00:00,2015-12-01 22:00:00+00:00,2016-01-03 22:00:00+00:00,3,3,False,48.44983235736449,68.52501237596914,momentum_spread1.5x
2015-12-30 22:00:00+00:00,2016-01-03 22:00:00+00:00,2016-02-01 22:00:00+00:00,3,3,False,-85.6510609960492,-69.42446695347718,momentum_spread1.5x
2016-01-31 22:00:00+00:00,2016-02-01 22:00:00+00:00,2016-03-01 22:00:00+00:00,3,3,False,127.82171837466335,138.92788847818593,momentum_spread1.5x
2016-02-29 22:00:00+00:00,2016-03-01 22:00:00+00:00,2016-04-03 21:00:00+00:00,3,3,False,32.09700022422348,53.624559076128165,momentum_spread1.5x
2016-03-31 21:00:00+00:00,2016-04-03 21:00:00+00:00,2016-05-01 21:00:00+00:00,3,3,False,-98.05224805926349,-79.87123207890856,momentum_spread1.5x
2016-04-28 21:00:00+00:00,2016-05-01 21:00:00+00:00,2016-06-01 21:00:00+00:00,3,3,False,-76.1176177382978,-55.42041488792754,momentum_spread1.5x
