signal_date,execution_date,next_execution_date,currency,pair,currency_direction,trade_direction,weight,vol_63d,entry_ts,exit_ts,entry_px,exit_px,gross_pips,spread_rt_pips,carry_pips,net_pips,gated_flat,variant
2021-03-31 21:00:00+00:00,2021-04-01 21:00:00+00:00,2021-05-02 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.1788259123036418,0.003775430057042402,2021-04-01 21:00:00+00:00,2021-05-02 21:00:00+00:00,117.424,119.762,-233.7999999999994,18.09999999999974,-2.2167324973335623,-254.1167324973327,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.18034224675026514,0.00379192071779427,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,1.20336,1.22134,-179.80000000000106,2.1999999999999797,-3.487018739726026,-185.4870187397271,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,GBP,GBP_USD,1,1,0.16742287571075806,0.0040845284662731135,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,1.38185,1.41513,332.7999999999997,5.999999999999339,-12.32862320328767,314.4713767967127,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,JPY,USD_JPY,1,-1,0.21191300317386852,0.003227001134917723,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,109.292,109.482,-18.999999999999773,5.949999999999278,-13.76682155068494,-38.71682155068399,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,AUD,AUD_USD,1,1,0.1104784966053817,0.006189833521979561,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,0.77234,0.77519,28.500000000000192,4.449999999999732,-6.345037150684931,17.704962849315528,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.14583560808945517,0.0046891394406668434,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,88.906,90.686,-178.0000000000001,7.150000000000034,-9.615053150775836,-194.765053150776,False,carry_gated
2021-04-29 21:00:00+00:00,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.18400776967027146,0.003716383840591593,2021-05-02 21:00:00+00:00,2021-06-01 21:00:00+00:00,119.762,122.139,-237.69999999999953,9.40000000000012,-2.270616145346725,-249.3706161453464,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.17260840292222535,0.0037759628653886482,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,1.22134,1.18506,362.80000000000086,1.8999999999991246,-3.543463287671233,357.3565367123305,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,GBP,GBP_USD,1,1,0.15621555956558286,0.004172202317751449,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,1.41513,1.37618,-389.5000000000004,10.499999999999954,-13.352903311780821,-413.3529033117812,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,JPY,USD_JPY,1,-1,0.20982161558014495,0.0031062715720984067,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,109.482,111.52,-203.79999999999967,5.949999999999278,-15.101686519178084,-224.85168651917704,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,AUD,AUD_USD,1,1,0.12164298515440694,0.005357998398847679,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,0.77519,0.74698,-282.10000000000065,7.149999999999657,-6.875061287671233,-296.12506128767154,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.14533245386369864,0.004484634383863264,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,90.686,89.634,105.20000000000067,9.34999999999988,-10.442197165732072,85.40780283426872,False,carry_gated
2021-05-31 21:00:00+00:00,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.19437898291394126,0.0033530524232495023,2021-06-01 21:00:00+00:00,2021-07-01 21:00:00+00:00,122.139,120.549,158.99999999999892,5.000000000000426,-2.588712154234117,151.41128784576438,False,carry_gated
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.1783413195082481,0.0037475338175715855,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,1.18506,1.1866,-15.400000000000968,1.8499999999999073,-3.0103758904109585,-20.260375890411833,False,carry_gated
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,GBP,GBP_USD,1,1,0.1565053376289655,0.004270398288344414,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,1.37618,1.39016,139.80000000000103,10.499999999999954,-12.32799911232877,116.97200088767232,False,carry_gated
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,JPY,USD_JPY,1,-1,0.2031605683623522,0.0032897138028057885,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,111.52,109.664,185.59999999999945,6.099999999999994,-14.057588612328768,165.4424113876707,False,carry_gated
