pair,zw,tgt,ez,gates,verdict,n,avg_hrs,esc_pct,pnl_usd,pnl_hr_1u,dd_usd,calmar,sharpe,sqn,wr,zw_prior,median_range_pips
USD_JPY,50,50,1.0,5,PASS,4223,2.327077906701397,3.575657115794459,206.8409807237455,0.02104680467290427,-2.133648792295543,0.989789914702867,0.2594703066434094,16.861577608429943,65.45110111295288,31,104.5
USD_JPY,50,75,1.5,5,PASS,4263,2.305184142622566,1.2432559230588787,284.27822883884795,0.028926319795018956,-1.9746611938294782,0.9931016899301731,0.3437629500284077,22.44485137526091,67.55805770584095,31,104.5
USD_JPY,50,100,2.0,5,PASS,4223,2.3264267108690504,0.5209566658773384,264.40999365079756,0.026904656274883584,-1.7287722641150487,0.9935042448319319,0.30561773918704077,19.86045067922642,66.27989580866682,31,104.5
USD_JPY,50,125,2.5,5,PASS,4244,2.3128338045868677,0.25918944392082943,276.6086696149593,0.02814591489485052,-1.7287722641150487,0.9937889338479078,0.3111807966643418,20.27218103644759,66.77662582469368,31,104.5
USD_JPY,50,150,3.0,5,PASS,4172,2.354845797379354,0.09587727708533077,268.7895821394959,0.027350294963826197,-1.7287722641150487,0.9936094086187743,0.30225235119496124,19.522787977787,67.23394055608821,31,104.5
USD_JPY,50,175,3.5,5,PASS,4239,2.3178225996697335,0.04718093890068412,268.1504661300158,0.027285262639149592,-1.7287722641150487,0.993594274704487,0.3019581554536992,19.65977178115648,66.73743807501769,31,104.5
USD_JPY,50,200,4.0,5,PASS,4239,2.3178225996697335,0.02359046945034206,268.56850471756513,0.027327799550679897,-1.7287722641150487,0.9936041817238424,0.30106324358066955,19.60150621399014,66.73743807501769,31,104.5
EUR_JPY,13,13,1.0,4,PASS,12733,0.7717872195607215,57.81826749391345,21.371953212985716,0.002174506223924069,-10.689138065955072,0.6666009284289024,0.028187205120394538,3.1806610121659094,60.16649650514412,32,107.8
EUR_JPY,13,20,1.5,5,PASS,10499,0.9360494650284156,31.231545861510618,177.21380937457027,0.018030758705580276,-1.5132838009084835,0.9915329915905771,0.20172859021834857,20.67004496237136,58.434136584436615,32,107.8
EUR_JPY,13,26,2.0,5,PASS,9832,0.9994490778410632,19.27379983726607,261.5927020789726,0.026615955646871498,-1.0971260476175715,0.9958234924608924,0.26757078465274114,26.531367002672308,58.187550854353134,32,107.8
EUR_JPY,13,32,2.5,5,PASS,9524,1.0319368612627746,11.42377152456951,317.40942631551815,0.03229507224617578,-1.3320149826460455,0.9958210172570564,0.2960065685603052,28.887572056512184,58.000839983200336,32,107.8
EUR_JPY,13,39,3.0,5,PASS,9334,1.0528355117491608,6.706663809727877,366.07847364737796,0.037246942825383336,-1.1577323385986222,0.9968474449966329,0.31935158345197445,30.853395916601258,57.72444825369617,32,107.8
EUR_JPY,13,46,3.5,5,PASS,9259,1.0614717212081939,4.244518846527702,429.78034699084486,0.04372834013523828,-1.2896462375353666,0.9970082672007,0.35920487586678784,34.5640213895245,58.418835727400364,32,107.8
EUR_JPY,13,52,4.0,5,PASS,9235,1.0641761414907056,2.826204656199242,415.2470473129349,0.042249638105113736,-1.1132852429135274,0.9973261495972021,0.33879012470844333,32.55736081626787,57.93178126691932,32,107.8
EUR_JPY,18,18,1.0,5,PASS,9363,1.0496101676812988,38.876428495140445,109.53222880249233,0.011144442947150762,-2.962479300258018,0.9736656119188101,0.13384266270883066,12.950963509868584,61.75371141728079,32,107.8
EUR_JPY,18,27,1.5,5,PASS,8448,1.1633128156565655,17.720170454545457,239.3121337583782,0.02434900166270032,-1.5285824845303773,0.993653139268243,0.25283667012506816,23.238977454008385,59.765625,32,107.8
EUR_JPY,18,36,2.0,5,PASS,8094,1.2142636520879664,8.636026686434397,324.65931342076215,0.033032717723685115,-1.5454830070983847,0.9952622308929164,0.31566247543386394,28.399098757277482,60.14331603657029,32,107.8
EUR_JPY,18,45,2.5,5,PASS,8025,1.2245275181723778,4.635514018691589,374.4870428897227,0.03810247933014535,-1.3446101359453924,0.9964223073678854,0.3436335583894309,30.78350662566472,61.283489096573206,32,107.8
EUR_JPY,18,54,3.0,5,PASS,7992,1.229583750417084,2.715215215215215,394.52857255936004,0.04014162056208037,-1.1851242718572454,0.9970050966611784,0.34059227709006396,30.448263807866812,60.798298298298306,32,107.8
EUR_JPY,18,63,3.5,5,PASS,7847,1.25244254704558,1.6439403593730089,406.35489384883647,0.0413448989425733,-1.0789022805082296,0.9973519568313727,0.34206741789696093,30.301458693937303,60.96597425767809,32,107.8
EUR_JPY,18,72,4.0,5,PASS,7903,1.2433780420937197,1.0375806655700366,396.4302389146085,0.04033510710419025,-1.2520521454669875,0.9968516271063279,0.32696172237930904,29.066510941692574,60.15437175756042,32,107.8
EUR_JPY,22,22,1.0,5,PASS,7868,1.2489090832062362,27.402135231316727,152.0526634531837,0.015470718083094127,-2.397532855251221,0.9844769840857737,0.18038894692070723,16.000814811836943,61.82003050330452,32,107.8
EUR_JPY,22,33,1.5,5,PASS,7355,1.3361658735554045,11.312032630863358,282.06621179629667,0.02869904902922275,-1.4473871109179104,0.9948948229767575,0.2973764479283552,25.50338976215089,61.76750509857239,32,107.8
EUR_JPY,22,44,2.0,5,PASS,7243,1.3566316903677111,5.066961203921027,328.8837022055798,0.033462531490041275,-1.6483836869230355,0.9950129389633322,0.31475385661468686,26.78738395977498,61.50766257075797,32,107.8
EUR_JPY,22,55,2.5,5,PASS,7175,1.369477351916376,2.3832752613240418,356.9251027127087,0.03631562588542156,-1.2456465820111369,0.9965221990224943,0.3277380027131212,27.761169350022318,61.33797909407666,32,107.8
EUR_JPY,22,66,3.0,5,PASS,7175,1.369477351916376,1.3937282229965158,390.4039778479069,0.039721960422371215,-1.4471464511416443,0.9963068972847013,0.34449637895093116,29.180693838845368,62.63414634146341,32,107.8
EUR_JPY,22,77,3.5,5,PASS,7197,1.3653837247001066,0.7642073086008059,372.09702091171124,0.03785930466030079,-1.535713507835404,0.9958897779386992,0.3226459825736129,27.371715240740947,61.775739891621505,32,107.8
EUR_JPY,22,88,4.0,5,PASS,7135,1.3774234991824341,0.5325858444288718,401.46180900641417,0.04084704816880449,-1.7535090803716025,0.9956511843630053,0.33781690228835204,28.535032001568965,61.275402943237566,32,107.8
EUR_JPY,27,27,1.0,5,PASS,6722,1.46174253694337,18.77417435287117,186.86079275470487,0.019012298632845735,-1.8471659944151033,0.9902115098554437,0.21894374013280035,17.950716446702796,61.797084201130616,32,107.8
EUR_JPY,27,40,1.5,5,PASS,6480,1.5164866255144034,7.12962962962963,291.69732820334065,0.02967897455880557,-2.5725720251103437,0.9912577806187002,0.30705415897665966,24.717383000850177,62.00617283950617,32,107.8
EUR_JPY,27,54,2.0,5,PASS,6449,1.5236212332661396,2.791130407815165,318.15839788478087,0.0323712769487911,-2.721887067750522,0.9915174375136411,0.3125563649163535,25.100047063292028,61.885563653279576,32,107.8
EUR_JPY,27,68,2.5,5,PASS,6371,1.5426672945115887,1.4597394443572438,352.5375954470377,0.035869215500669425,-1.439633135334852,0.9959329781152862,0.3359468990953447,26.814792418067228,62.31360853869094,32,107.8
EUR_JPY,27,81,3.0,5,PASS,6337,1.5505628320446059,0.789016884961338,345.2993572440199,0.035132755249898166,-2.2383756242082877,0.9935593306495529,0.3155644437277141,25.120594704067337,61.92204513176583,32,107.8
EUR_JPY,27,94,3.5,5,PASS,6449,1.52395720266708,0.5737323616064506,351.4513264826657,0.03575869220874835,-1.7768257650658847,0.9949697504183649,0.3099679505170014,24.89218272093436,61.621956892541476,32,107.8
EUR_JPY,27,108,4.0,5,PASS,6229,1.577446888211056,0.321078824851501,341.88658956701863,0.03478552051283459,-1.9170288714673647,0.9944240584779931,0.3070391839207756,24.232764877792665,61.34210948787927,32,107.8
EUR_JPY,32,32,1.0,5,PASS,5950,1.6514425770308125,12.789915966386555,209.65454648748693,0.021331467071246158,-2.0696101778879945,0.9902249690801274,0.24644265010782346,19.00966016959257,62.991596638655466,32,107.8
EUR_JPY,32,48,1.5,5,PASS,5861,1.6766621168173803,4.350793379969288,285.4233955145785,0.02904062833259801,-2.1102677648166415,0.9926607975541072,0.3030013890225669,23.196928298687187,62.90735369390889,32,107.8
EUR_JPY,32,64,2.0,5,PASS,5756,1.7074646745425066,1.9631688672689367,311.11548075777984,0.03165468979484114,-1.5696143711608417,0.9949802072576769,0.3182997407340349,24.14886243324916,64.14176511466296,32,107.8
EUR_JPY,32,80,2.5,5,PASS,5756,1.7074646745425066,0.9034051424600417,326.20178109076073,0.03318965731246241,-2.451158021433781,0.9925418040439402,0.31939742797960824,24.23214210613533,63.16886726893676,32,107.8
EUR_JPY,32,96,3.0,5,PASS,5707,1.7221248758834178,0.5607149115121781,321.4116009373231,0.0327022766573785,-2.0790248371372417,0.9935731527547053,0.3065838329988208,23.160780243057708,63.43087436481514,32,107.8
EUR_JPY,32,112,3.5,5,PASS,5756,1.7074646745425066,0.4343293954134816,331.14796291279214,0.033692910480269844,-1.709799586155316,0.9948632726083391,0.3102868782595203,23.540940123456004,62.99513551077137,32,107.8
EUR_JPY,32,128,4.0,5,PASS,5756,1.7074646745425066,0.27797081306462823,341.0802823979948,0.03470348215443262,-1.5778785770750552,0.9953951816802348,0.31637176974729564,24.00259053862967,64.19388464211258,32,107.8
EUR_JPY,38,38,1.0,5,PASS,5354,1.8353256132486613,8.199477026522226,234.02089215798154,0.02381064011578483,-2.1662832862699,0.9908281079097743,0.2788347591456493,20.402627229070937,64.68061262607397,32,107.8
EUR_JPY,38,57,1.5,5,PASS,5155,1.9065632072421599,2.7546071774975753,285.02227524657144,0.028999816034787372,-1.9227014107966396,0.9932994073177573,0.31555525542670626,22.65633994310022,64.81086323957324,32,107.8
EUR_JPY,38,76,2.0,5,PASS,5174,1.8995619121247265,1.0243525318902202,263.1992498847837,0.026779415119571687,-2.2019257982614606,0.9917034060132006,0.2756843628069304,19.830120133152647,62.00231928875145,32,107.8
EUR_JPY,38,95,2.5,5,PASS,5085,1.9327105866928875,0.688298918387414,288.5866637283839,0.029362477550136143,-1.9948325874334767,0.993135032296532,0.2996562716964856,21.36824479769895,62.59587020648968,32,107.8
EUR_JPY,38,114,3.0,5,PASS,5039,1.9502546801614076,0.3572137328835086,292.4612936631228,0.02975670482662919,-1.8672537168094916,0.9936558864798148,0.3039824214477757,21.578470055490182,63.32605675729312,32,107.8
EUR_JPY,38,133,3.5,5,PASS,5092,1.9301518722178581,0.216025137470542,302.95017951555405,0.030823904784482485,-1.6657761647303215,0.9945315531453032,0.30279270916913514,21.60675817203295,63.7274155538099,32,107.8
EUR_JPY,38,152,4.0,5,PASS,5092,1.9301518722178581,0.1178318931657502,304.21578622823625,0.03095267493695013,-1.6657761647303215,0.9945541792329728,0.30812121138264775,21.9869907709698,63.98271798900236,32,107.8
EUR_JPY,45,45,1.0,5,PASS,4795,2.049356969064998,4.984358706986444,225.90867165003746,0.022985255846571163,-2.5147737041733786,0.9889907373550304,0.272567298171054,18.874178368732405,64.94264859228363,32,107.8
EUR_JPY,45,68,1.5,5,PASS,4578,2.1461336828309303,1.6819571865443423,259.5883465138572,0.026412020910169375,-2.1225462244786253,0.9918897291500939,0.29844840860788174,20.19329368888201,66.07688947138487,32,107.8
EUR_JPY,45,90,2.0,5,PASS,4600,2.1359601449275365,0.5869565217391304,272.1753870806602,0.027692699273093518,-2.0274528998442976,0.9926060105723615,0.30603635997501927,20.75639580185091,64.67391304347827,32,107.8
EUR_JPY,45,112,2.5,5,PASS,4620,2.126623376623377,0.38961038961038963,263.4302154089822,0.026802914888866353,-2.4163203807720794,0.9909108449595031,0.28482261030659245,19.359558552802746,64.13419913419914,32,107.8
EUR_JPY,45,135,3.0,5,PASS,4643,2.1167707660277117,0.2584535860435064,269.86959978555075,0.027458095127450243,-2.590758986551198,0.9904912443108165,0.2863253602738039,19.51008482858271,63.708808959724315,32,107.8
EUR_JPY,45,158,3.5,5,PASS,4643,2.1167707660277117,0.1292267930217532,283.602553978712,0.028855365375438095,-2.230603419536216,0.9921961348367001,0.29963959473174334,20.41731094174864,64.07495153995262,32,107.8
EUR_JPY,45,180,4.0,5,PASS,4643,2.1167707660277117,0.10768899418479431,283.34244266169344,0.028828900144481744,-2.230603419536216,0.992189026765146,0.2965425145399507,20.206277251945483,63.75188455739823,32,107.8
EUR_JPY,51,51,1.0,5,PASS,4211,2.333610385498298,3.870814533364996,200.7904638407627,0.020429583996143433,-3.350398253022088,0.9835878117753668,0.26017282563451094,16.883191805031913,64.92519591545951,32,107.8
EUR_JPY,51,76,1.5,5,PASS,4340,2.2638440860215057,1.2211981566820276,247.54672568354712,0.025186836708206355,-2.359825145540487,0.9905571697191948,0.2963523494724374,19.523300521791853,66.15207373271889,32,107.8
EUR_JPY,51,102,2.0,5,PASS,4340,2.2638440860215057,0.3686635944700461,258.05249608060126,0.026255754597359827,-2.454046221435962,0.9905797136618908,0.3014910450922025,19.86183098748003,66.75115207373273,32,107.8
EUR_JPY,51,128,2.5,5,PASS,4259,2.306957814823511,0.18783752054472883,254.69164942424266,0.025913802605463002,-2.359825145540487,0.9908196397258953,0.2872702528728536,18.747548108289045,66.44752289269782,32,107.8
EUR_JPY,51,153,3.0,5,PASS,4259,2.306957814823511,0.1408781404085466,259.053635569129,0.026357616323666483,-2.359825145540487,0.9909728246621691,0.29094224243824685,18.98718587217828,66.16576661188073,32,107.8
EUR_JPY,51,178,3.5,5,PASS,4259,2.306957814823511,0.1408781404085466,259.2451752810639,0.026377104682618994,-2.359825145540487,0.9909794341022065,0.28618281223619646,18.676580629245322,65.93096971119982,32,107.8
EUR_JPY,51,204,4.0,5,PASS,4259,2.306957814823511,0.0704390702042733,269.825038376299,0.027453561191744927,-2.359825145540487,0.9913300647398009,0.29212085217090633,19.064103138908678,65.93096971119982,32,107.8
GBP_JPY,16,16,1.0,5,PASS,12947,0.7595388893179887,58.824438093766894,45.78971258099689,0.004656265261439586,-10.06882784671179,0.8197441649993931,0.04791040229149679,5.451479603575523,62.36193712829227,40,134.8
GBP_JPY,16,24,1.5,5,PASS,10778,0.9123600544318673,33.577658192614585,218.5590030035492,0.022224832520190075,-1.8940303305655106,0.9914084632816327,0.19616133664070962,20.36491031114537,59.48227871590277,40,134.8
GBP_JPY,16,32,2.0,5,PASS,10007,0.9826288264881249,19.23653442590187,375.3878770209633,0.038172450378377396,-1.5858710745223132,0.9957931524873169,0.2991914286707259,29.929612735169677,59.918057359848106,40,134.8
GBP_JPY,16,40,2.5,5,PASS,9570,1.0275252525252525,11.797283176593522,441.38008338909066,0.04488306725534784,-1.30599213189355,0.9970498459199184,0.32876759083270046,32.1621422240986,59.27899686520376,40,134.8
GBP_JPY,16,48,3.0,5,PASS,9395,1.0467092425048785,7.120808940926024,533.1804502747069,0.054218064904891894,-1.7444138389762451,0.9967389554010233,0.36828096178413183,35.69666642285805,59.457158062799365,40,134.8
GBP_JPY,16,56,3.5,5,PASS,9423,1.0435105592698715,4.38289292157487,551.674175513569,0.05609865522814409,-1.1203055700682525,0.997973377795176,0.3654069390919219,35.4708328630651,59.588241536665606,40,134.8
GBP_JPY,16,64,4.0,5,PASS,9342,1.0524245343609506,2.879469064440163,596.1441844160374,0.06062072243400828,-1.5758620835299026,0.9973635448689422,0.3781429506882705,36.54903713604744,59.558980946264185,40,134.8
GBP_JPY,22,22,1.0,5,PASS,9468,1.0384012815096464,39.72327841149134,133.56332439624535,0.01358179015621775,-4.268100627337751,0.9690339077129365,0.12958377009597355,12.608973609124778,61.85044359949303,40,134.8
GBP_JPY,22,33,1.5,5,PASS,8520,1.1541275430359936,18.814553990610328,333.400501082551,0.03390283720587258,-2.4159076700921576,0.9928058677088895,0.27681310529372516,25.55091426221896,60.90375586854459,40,134.8
GBP_JPY,22,44,2.0,5,PASS,8347,1.1780480012779042,9.284772972325387,483.813206090894,0.0491980075341564,-1.497865143754948,0.9969135978292348,0.3694057413364121,33.749616926115515,62.83694740625374,40,134.8
GBP_JPY,22,55,2.5,5,PASS,8097,1.214338643942201,4.754847474373225,485.04870098011935,0.04932364256458403,-1.652550067210678,0.9966045904676544,0.34734792320886637,31.255523420614455,61.405458811905646,40,134.8
GBP_JPY,22,66,3.0,5,PASS,8033,1.2241690526577864,2.788497448026889,529.012559397512,0.05379424032921618,-1.683277972021292,0.996828168126653,0.35705638581258525,32.001894426171106,61.359392505913114,40,134.8
GBP_JPY,22,77,3.5,5,PASS,8044,1.2224950273495774,1.678269517652909,569.7566147534358,0.057937422692031296,-1.4844218389544763,0.9974014089607262,0.37106533159212685,33.28023707262648,62.22028841372451,40,134.8
GBP_JPY,22,88,4.0,5,PASS,8062,1.2197655668568594,0.967501860580501,564.3835223801744,0.05739104356113224,-1.5255643018717673,0.997304223703464,0.3571687493483363,32.069696506984954,61.72165715703299,40,134.8
GBP_JPY,28,28,1.0,5,PASS,7854,1.2520690094219507,27.27272727272727,236.0562563774694,0.024004093591363573,-1.6808521296894272,0.992929786434082,0.22355984227352096,19.812498332355712,63.25439266615738,40,134.8
GBP_JPY,28,42,1.5,5,PASS,7242,1.3576129982509433,10.867163766915217,373.68390394943174,0.037999176728638576,-1.9750945488270988,0.9947423206772026,0.3101661344953897,26.3951198219242,62.63463131731566,40,134.8
GBP_JPY,28,56,2.0,5,PASS,7193,1.3671509337782102,5.06047546225497,456.9763816672915,0.04646902396454052,-1.73292967960451,0.9962221615373009,0.3470901201332342,29.437253097004188,63.381064924231886,40,134.8
GBP_JPY,28,70,2.5,5,PASS,7093,1.3861201184266179,2.227548287043564,502.38271369747866,0.05108630401642045,-2.5148134973292584,0.9950191605981882,0.35989978505578846,30.310741949410556,64.04906245594248,40,134.8
GBP_JPY,28,84,3.0,5,PASS,7078,1.3890811905434681,1.2998022040124328,516.4854102016985,0.052520379316829215,-1.5572954296742585,0.9969938860006217,0.3666713384750327,30.84837154712241,63.71856456626166,40,134.8
GBP_JPY,28,98,3.5,5,PASS,7093,1.3861201184266179,0.7190187508811504,504.27570558935554,0.0512787986159605,-2.1524419705097064,0.9957497584190752,0.3466779315330258,29.19719810508944,62.59692654730016,40,134.8
GBP_JPY,28,112,4.0,5,PASS,7097,1.3853623596824949,0.46498520501620405,528.8191439201667,0.05377457229206494,-1.508312768452662,0.9971558840685515,0.35977787240880627,30.30901703652111,63.11117373538114,40,134.8
