half_zone_pips,target_beyond_pips,profit_factor,ez_ratio,n_cycles,net_pnl_pips,mean_pnl_pips,win_rate,sharpe,sqn,profit_factor_result,max_dd_pips,avg_legs,max_legs_hit_pct,exit_target_pct,exit_maxlegs_pct
15.0,15,1.3,0.5,15166,-74426.10000001852,-4.907431095873567,0.8845443755769484,-0.05590772050035004,-6.885053371346908,0.6409682353842907,-75128.40000001856,2.813002769352499,0.1730845311881841,0.07431095872346037,0.16616114994065673
10.25,15,1.5,0.7317073170731707,18159,-92916.70000003776,-5.116840134370712,0.8491657029572113,-0.05598532587138854,-7.544321278287091,0.6870416249083957,-94066.20000003718,3.471887218459166,0.23734787157883144,0.09405804284376892,0.22826146814251885
20.0,15,1.3,0.375,12492,-69864.99999999776,-5.592779378802254,0.9006564201088697,-0.05607619940615154,-6.267503125397081,0.6058449918365221,-70847.09999999814,2.489593339737432,0.1404098623118796,0.06676272814601344,0.13440601985270573
20.0,6,1.3,0.15,14532,-86479.90000000937,-5.95099779796376,0.9181805670244977,-0.056097169088455974,-6.762443350029968,0.4334054025721649,-87962.70000000867,1.8155105973025047,0.04328378750344068,0.1636388659510047,0.038604459124690335
10.25,15,1.3,0.7317073170731707,18159,-88017.6500000362,-4.847053802524159,0.8482295280577125,-0.056249473258458096,-7.57991654761625,0.6919866446993574,-89169.65000003576,3.471887218459166,0.23734787157883144,0.09405804284376892,0.22826146814251885
15.0,15,1.19,0.5,15166,-72859.80000001812,-4.8041540287497115,0.884346564684162,-0.056265102125700704,-6.9290650309613,0.6415556507779533,-73547.20000001832,2.813002769352499,0.1730845311881841,0.07431095872346037,0.16616114994065673
10.25,15,1.19,0.7317073170731707,18159,-82735.95000003497,-4.556195275072139,0.8478991133873011,-0.05642469217555963,-7.603528231286436,0.6995787578639248,-83890.45000003494,3.471887218459166,0.23734787157883144,0.09405804284376892,0.22826146814251885
20.0,6,1.19,0.15,14532,-85617.20000000931,-5.891632259840993,0.9181805670244977,-0.0566356416682331,-6.827355543915285,0.43585191979368015,-87092.00000000864,1.8155105973025047,0.04328378750344068,0.1636388659510047,0.038604459124690335
15.0,15,1.1,0.5,15166,-69897.70000001776,-4.608842146908728,0.8830278253989187,-0.05673660264090764,-6.987130467769746,0.6479340249969383,-70571.60000001785,2.813002769352499,0.1730845311881841,0.07431095872346037,0.16616114994065673
20.0,15,1.0,0.375,12492,-55994.99999999823,-4.482468780019071,0.8964137047710534,-0.056814374201652876,-6.350007162526716,0.6211457440381065,-56851.29999999846,2.489593339737432,0.1404098623118796,0.06676272814601344,0.13440601985270573
