pair,arm,n,wr,gross,net
PORTFOLIO,fade,8780,0.45250569476082003,0.2033599088838217,-1.6272437357630927
PORTFOLIO,coin,8780,0.43838268792710705,-0.0639066059225491,-1.8945102505694635
PORTFOLIO,continuation,8780,0.4201594533029613,-0.2033599088838217,-2.0339635535307354
