timestamp,EUR_USD,GBP_USD,USD_JPY,AUD_USD
2026-04-09T07:15:00Z,1.16586,1.33822,158.932,0.70294
2026-04-09T07:20:00Z,1.1663,1.33898,158.894,0.70327
2026-04-09T07:25:00Z,1.16606,1.33846,158.918,0.70311
2026-04-09T07:30:00Z,1.16586,1.33908,158.936,0.70306
2026-04-09T07:35:00Z,1.16612,1.33928,158.894,0.70332
2026-04-09T07:40:00Z,1.1661,1.33932,158.891,0.70316
2026-04-09T07:45:00Z,1.16618,1.33924,158.908,0.70314
2026-04-09T07:50:00Z,1.16636,1.33934,158.914,0.70308
2026-04-09T07:55:00Z,1.1663,1.33934,158.972,0.70288
2026-04-09T08:00:00Z,1.16663,1.33951,158.928,0.70296
2026-04-09T08:05:00Z,1.1663,1.33902,158.956,0.70271
2026-04-09T08:10:00Z,1.16612,1.33877,159.044,0.70235
2026-04-09T08:15:00Z,1.16614,1.33882,159.07,0.7026
2026-04-09T08:20:00Z,1.16641,1.33924,159.062,0.70248
2026-04-09T08:25:00Z,1.1663,1.33894,159.088,0.70239
2026-04-09T08:30:00Z,1.16666,1.33928,159.082,0.70256
2026-04-09T08:35:00Z,1.16664,1.33958,159.066,0.7027
2026-04-09T08:40:00Z,1.16678,1.33982,159.022,0.70284
2026-04-09T08:45:00Z,1.1667,1.33979,159.018,0.70286
2026-04-09T08:50:00Z,1.16744,1.34062,158.986,0.70314
2026-04-09T08:55:00Z,1.1672,1.34037,159.003,0.70267
2026-04-09T09:00:00Z,1.16718,1.34046,159.01,0.7025
2026-04-09T09:05:00Z,1.16752,1.34094,158.971,0.70289
2026-04-09T09:10:00Z,1.16762,1.3411,158.95,0.70306
2026-04-09T09:15:00Z,1.16764,1.34102,158.978,0.70302
2026-04-09T09:20:00Z,1.16776,1.34082,158.972,0.70306
2026-04-09T09:25:00Z,1.16768,1.34068,158.99,0.70292
2026-04-09T09:30:00Z,1.16764,1.34061,158.986,0.70296
2026-04-09T09:35:00Z,1.16778,1.34065,158.99,0.70314
2026-04-09T09:40:00Z,1.16766,1.341,158.977,0.70316
2026-04-09T09:45:00Z,1.1675,1.34052,158.982,0.70308
2026-04-09T09:50:00Z,1.16752,1.34052,158.978,0.7033
2026-04-09T09:55:00Z,1.16746,1.34034,158.988,0.70326
2026-04-09T10:00:00Z,1.16786,1.3407,158.968,0.70331
2026-04-09T10:05:00Z,1.16768,1.34062,158.984,0.70326
2026-04-09T10:10:00Z,1.16768,1.34045,159.004,0.70316
2026-04-09T10:15:00Z,1.16758,1.34027,159.007,0.70307
2026-04-09T10:20:00Z,1.16774,1.34062,158.984,0.7032
2026-04-09T10:25:00Z,1.16776,1.34062,159.016,0.7032
2026-04-09T10:30:00Z,1.16764,1.3406,159.026,0.70312
2026-04-09T10:35:00Z,1.16762,1.34053,159.03,0.70311
2026-04-09T10:40:00Z,1.16752,1.34032,159.058,0.70308
