pair,thr,sd,tp,n_events,fill_rate,long_tp_pct,short_tp_pct,dual_tp_pct,total_pnl,ppd,ev_per_day
USD_JPY,2.0,7,20,18272,89.81501751313485,13.390782339270585,16.47932753396379,0.26816987740805603,-66223.09,-181.59906,50.10605676133872
USD_JPY,2.0,10,5,18272,74.85770577933451,60.376874759638454,62.78830047673459,2.917031523642732,-38006.785,-104.223404,50.10605676133872
USD_JPY,2.0,10,8,18272,74.85770577933451,44.26355595435915,47.429454967137296,1.5871278458844131,-41861.79,-114.794716,50.10605676133872
USD_JPY,2.0,10,10,18272,74.85770577933451,35.94410972951725,39.15732508696828,1.034369527145359,-44270.71,-121.40054,50.10605676133872
USD_JPY,2.0,10,15,18272,74.85770577933451,22.0484553262374,25.641025641022335,0.3776269702276707,-46625.07,-127.85674,50.10605676133872
USD_JPY,2.0,10,20,18272,74.85770577933451,13.331624150748194,17.433320448393577,0.1696584938704028,-47930.492,-131.43651,50.10605676133872
USD_JPY,2.5,2,5,15842,99.93687665698775,66.3003392830752,67.08177044260562,22.8443378361318,-60570.34,-166.0979,43.44243384485158
USD_JPY,2.5,2,8,15842,99.93687665698775,50.64168756453381,51.66541635408465,10.573159954551194,-66898.11,-183.4501,43.44243384485158
USD_JPY,2.5,2,10,15842,99.93687665698775,41.46629296356089,43.00075018754366,6.331271304128267,-70415.41,-193.09535,43.44243384485158
USD_JPY,2.5,2,15,15842,99.93687665698775,25.202832276145067,27.29932483120575,2.1083196566090137,-76475.55,-209.71365,43.44243384485158
USD_JPY,2.5,2,20,15842,99.93687665698775,15.437380144562956,17.44936234058384,0.744855447544502,-80657.28,-221.18094,43.44243384485158
USD_JPY,2.5,3,5,15842,99.5896982704204,65.8602794411125,66.75079378001573,17.630349703320288,-55387.12,-151.88431,43.44243384485158
USD_JPY,2.5,3,8,15842,99.5896982704204,49.86826347304991,51.49393470650073,8.332281277616463,-59264.35,-162.51657,43.44243384485158
USD_JPY,2.5,3,10,15842,99.5896982704204,40.71856287424824,42.807131808186696,5.106678449690696,-63127.61,-173.11052,43.44243384485158
USD_JPY,2.5,3,15,15842,99.5896982704204,24.75049900199403,27.232760726204734,1.799015275849009,-68768.17,-188.57825,43.44243384485158
USD_JPY,2.5,3,20,15842,99.5896982704204,15.04191616766347,17.324757795325464,0.574422421411438,-73404.516,-201.29218,43.44243384485158
USD_JPY,2.5,5,5,15842,96.80595884358036,63.92328461036551,65.43467933491064,10.573159954551194,-49352.47,-135.33589,43.44243384485158
USD_JPY,2.5,5,8,15842,96.80595884358036,47.48161251279699,49.9572446555772,5.106678449690696,-53873.047,-147.73238,43.44243384485158
