pair,direction,rsi_at_signal,signal_ts,entry_ts,entry_px,exit_ts,exit_px,exit_reason,gross_pips,spread_rt_pips,carry_pips,net_base,net_spread1p5,net_carry2p0
AUD_JPY,1,1.7084831476037579,2021-09-19 21:00:00+00:00,2021-09-20 21:00:00+00:00,79.216,2021-09-22 21:00:00+00:00,79.486,up_close,27.000000000001023,10.300000000000153,-1.422289123287671,15.277710876713199,10.127710876713122,13.704666520548816
AUD_JPY,-1,95.45326930313253,2021-10-04 21:00:00+00:00,2021-10-05 21:00:00+00:00,81.284,2021-10-06 21:00:00+00:00,81.016,down_close,26.800000000000068,7.4500000000000455,-0.96755202739726,18.382447972602762,14.65744797260274,17.53259623972605
AUD_JPY,-1,91.68589583212581,2021-10-07 21:00:00+00:00,2021-10-10 21:00:00+00:00,81.98,2021-10-17 21:00:00+00:00,84.746,timecap,-276.5999999999991,15.000000000000568,-2.257621397260273,-293.85762139725995,-301.35762139726023,-295.8406087739723
AUD_JPY,-1,90.17241110669876,2021-10-17 21:00:00+00:00,2021-10-18 21:00:00+00:00,84.734,2021-10-21 21:00:00+00:00,85.111,down_close,-37.700000000000955,8.00000000000054,-1.6125867123287665,-47.31258671233026,-51.31258671233053,-48.72900626712478
AUD_JPY,1,7.179254214783057,2021-11-01 21:00:00+00:00,2021-11-02 21:00:00+00:00,84.677,2021-11-03 21:00:00+00:00,84.909,up_close,23.199999999999932,6.749999999999545,-1.0509616849315069,15.39903831506888,12.024038315069108,14.219255047945591
AUD_JPY,1,8.1787284929122,2021-11-04 21:00:00+00:00,2021-11-07 22:00:00+00:00,83.824,2021-11-08 22:00:00+00:00,84.06,up_close,23.60000000000042,8.899999999999864,-0.3503205616438356,14.349679438356722,9.89967943835679,13.956418349315626
AUD_JPY,1,8.85656931757947,2021-11-08 22:00:00+00:00,2021-11-09 22:00:00+00:00,83.278,2021-11-10 22:00:00+00:00,83.464,up_close,18.599999999999284,7.000000000000028,-1.0509616849315069,10.54903831506775,7.049038315067734,9.36925504794446
AUD_JPY,1,2.6392604443304606,2021-11-25 22:00:00+00:00,2021-11-28 22:00:00+00:00,81.16,2021-11-29 22:00:00+00:00,81.093,up_close,-6.6999999999993065,11.149999999999949,-0.3503205616438356,-18.200320561643093,-23.775320561643067,-18.593581650684186
AUD_JPY,1,9.241481753986264,2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,80.118,2021-12-02 22:00:00+00:00,80.203,up_close,8.500000000000796,14.999999999999858,-0.35433658219178077,-6.854336582190843,-14.354336582190772,-7.247597671231939
AUD_JPY,1,5.181195566354376,2021-12-02 22:00:00+00:00,2021-12-05 22:00:00+00:00,79.024,2021-12-06 22:00:00+00:00,80.008,up_close,98.39999999999947,9.399999999999409,-0.35433658219178077,88.64566341780828,83.94566341780857,88.25240232876718
AUD_JPY,-1,93.54150020824035,2021-12-22 22:00:00+00:00,2021-12-23 22:00:00+00:00,82.838,2021-12-26 22:00:00+00:00,82.661,down_close,17.69999999999925,13.050000000000495,-0.32220841780821907,4.327791582190536,-2.197208417809711,4.044507671231632
AUD_JPY,-1,92.65626618020765,2021-12-30 22:00:00+00:00,2022-01-02 22:00:00+00:00,83.598,2022-01-03 22:00:00+00:00,82.918,down_close,67.99999999999926,14.999999999999147,-0.3203548698630136,52.679645130137104,45.17964513013753,52.396361219178196
AUD_JPY,1,6.965894784842732,2022-01-20 22:00:00+00:00,2022-01-23 22:00:00+00:00,81.559,2022-01-26 22:00:00+00:00,81.575,up_close,1.6000000000005343,9.499999999999886,-1.7809506506849315,-9.680950650684284,-14.430950650684228,-11.647256095889762
AUD_JPY,1,5.392353535692422,2022-01-27 22:00:00+00:00,2022-01-30 22:00:00+00:00,80.616,2022-01-31 22:00:00+00:00,81.348,up_close,73.19999999999993,13.000000000000966,-0.3561901301369863,59.84380986986198,53.343809869861495,59.45054878082088
AUD_JPY,-1,91.3563983272773,2022-02-08 22:00:00+00:00,2022-02-09 22:00:00+00:00,82.923,2022-02-13 22:00:00+00:00,82.248,down_close,67.49999999999972,11.200000000000188,-0.6394740410958901,55.66052595890364,50.06052595890355,55.09395813698583
AUD_JPY,-1,90.32497695093859,2022-03-01 22:00:00+00:00,2022-03-02 22:00:00+00:00,84.296,2022-03-07 22:00:00+00:00,84.374,down_close,-7.7999999999988745,8.950000000000102,-0.9499433219178077,-17.699943321916784,-22.174943321916835,-18.549795054793496
AUD_JPY,-1,90.60494321281324,2022-03-09 22:00:00+00:00,2022-03-10 22:00:00+00:00,85.397,2022-03-14 21:00:00+00:00,85.097,down_close,30.000000000001137,15.000000000000568,-0.6332955479452052,14.366704452055362,6.866704452055079,13.800136630137555
AUD_JPY,-1,91.71019153815878,2022-03-15 21:00:00+00:00,2022-03-16 21:00:00+00:00,86.55,2022-03-23 21:00:00+00:00,90.848,timecap,-429.8000000000002,8.29999999999984,-2.216534417808218,-440.3165344178082,-444.46653441780813,-442.29952179452056
AUD_JPY,-1,99.8807018403891,2022-03-23 21:00:00+00:00,2022-03-24 21:00:00+00:00,91.923,2022-03-27 21:00:00+00:00,91.641,down_close,28.199999999999648,12.84999999999954,-0.3166477739726026,15.033352226027505,8.608352226027735,14.750068315068601
AUD_JPY,-1,95.32949234649682,2022-03-27 21:00:00+00:00,2022-03-28 21:00:00+00:00,92.723,2022-03-29 21:00:00+00:00,92.228,down_close,49.500000000000455,13.449999999999562,-0.3166477739726026,35.73335222602829,29.00835222602851,35.45006831506939
AUD_JPY,-1,93.07376391755527,2022-04-04 21:00:00+00:00,2022-04-05 21:00:00+00:00,93.647,2022-04-06 21:00:00+00:00,92.975,down_close,67.20000000000113,14.999999999999858,-0.9536504178082188,51.24634958219305,43.74634958219312,50.39649784931634
AUD_JPY,-1,92.97427659787205,2022-04-12 21:00:00+00:00,2022-04-13 21:00:00+00:00,93.613,2022-04-14 21:00:00+00:00,93.376,down_close,23.699999999999477,12.699999999999534,-0.3178834726027396,10.682116527397204,4.332116527397437,10.3988326164383
AUD_JPY,-1,93.69989179069823,2022-04-18 21:00:00+00:00,2022-04-19 21:00:00+00:00,95.07,2022-04-21 21:00:00+00:00,94.634,down_close,43.599999999999284,11.399999999999721,-1.2715338904109583,30.928466109588605,25.228466109588744,29.79533046575299
AUD_JPY,1,6.308627876720877,2022-04-24 21:00:00+00:00,2022-04-25 21:00:00+00:00,91.982,2022-04-27 21:00:00+00:00,91.513,up_close,-46.89999999999941,6.799999999999784,-1.434646109589041,-55.13464610958823,-58.534646109588124,-56.70769046575262
AUD_JPY,-1,90.04507488675861,2022-05-03 21:00:00+00:00,2022-05-04 21:00:00+00:00,93.7,2022-05-05 21:00:00+00:00,92.606,down_close,109.40000000000083,11.850000000000449,-0.39078969178082174,97.15921030821956,91.23421030821933,96.87592639726066
AUD_JPY,1,8.995318162002832,2022-05-08 21:00:00+00:00,2022-05-09 21:00:00+00:00,90.557,2022-05-15 21:00:00+00:00,89.56,up_close,-99.69999999999999,14.999999999999858,-1.7145318493150685,-116.41453184931491,-123.91453184931484,-118.7740983835615
AUD_JPY,-1,95.68008542696275,2022-05-29 21:00:00+00:00,2022-05-30 21:00:00+00:00,91.813,2022-06-05 21:00:00+00:00,94.42,down_close,-260.69999999999993,14.999999999999858,-2.9934799315068483,-278.69347993150666,-286.19347993150654,-280.3931833972601
AUD_JPY,-1,96.75971261396657,2022-06-05 21:00:00+00:00,2022-06-06 21:00:00+00:00,94.87,2022-06-09 21:00:00+00:00,95.346,down_close,-47.59999999999991,10.849999999999937,-2.6026902397260265,-61.05269023972588,-66.47769023972585,-62.46910979452039
AUD_JPY,1,7.334860892582327,2022-06-12 21:00:00+00:00,2022-06-13 21:00:00+00:00,93.087,2022-06-15 21:00:00+00:00,93.728,up_close,64.09999999999911,14.999999999999858,-0.6240278082191781,48.47597219178008,40.97597219178015,46.90292783561569
AUD_JPY,-1,94.32960593370595,2022-06-20 21:00:00+00:00,2022-06-21 21:00:00+00:00,95.232,2022-06-22 21:00:00+00:00,94.36,down_close,87.19999999999999,11.549999999999727,-1.561614143835616,74.08838585616465,68.31338585616479,73.23853412328793
AUD_JPY,1,3.276642812855499,2022-06-30 21:00:00+00:00,2022-07-03 21:00:00+00:00,92.197,2022-07-04 21:00:00+00:00,93.116,up_close,91.8999999999997,15.000000000000568,0.0058695684931506596,76.90586956849228,69.405869568492,76.51260847945117
AUD_JPY,-1,90.6953368138378,2022-07-13 21:00:00+00:00,2022-07-14 21:00:00+00:00,93.769,2022-07-18 21:00:00+00:00,94.084,down_close,-31.499999999999773,14.500000000000313,-1.364829136986301,-47.36482913698639,-54.61482913698654,-47.931396958904195
AUD_JPY,-1,98.968323348214,2022-07-18 21:00:00+00:00,2022-07-19 21:00:00+00:00,95.313,2022-07-20 21:00:00+00:00,95.154,down_close,15.900000000000603,14.150000000000063,-2.0472437054794517,-0.29724370547891166,-7.372243705478943,-1.147095438355623
AUD_JPY,1,6.197927889573364,2022-07-31 21:00:00+00:00,2022-08-01 21:00:00+00:00,92.536,2022-08-03 21:00:00+00:00,93.04,up_close,50.40000000000049,10.849999999999937,0.6858127397260273,40.235812739726576,34.81081273972661,38.662768383562195
AUD_JPY,-1,95.50803609162517,2022-08-11 21:00:00+00:00,2022-08-14 21:00:00+00:00,95.021,2022-08-15 21:00:00+00:00,93.632,down_close,138.89999999999958,11.749999999999972,-0.8479981849315067,126.3020018150681,120.42700181506811,126.0187179041092
AUD_JPY,-1,96.77410149781586,2022-08-24 21:00:00+00:00,2022-08-25 21:00:00+00:00,95.274,2022-08-28 21:00:00+00:00,94.738,down_close,53.600000000000136,11.849999999999739,-0.8479981849315067,40.90200181506889,34.97700181506902,40.618717904109985
AUD_JPY,-1,96.68539053412613,2022-09-05 21:00:00+00:00,2022-09-06 21:00:00+00:00,96.166,2022-09-08 21:00:00+00:00,97.29,down_close,-112.40000000000094,8.599999999999852,-3.974006794520547,-124.97400679452134,-129.27400679452126,-126.10714243835696
AUD_JPY,-1,97.5076954526791,2022-09-08 21:00:00+00:00,2022-09-11 21:00:00+00:00,97.122,2022-09-13 21:00:00+00:00,97.3,down_close,-17.799999999999727,5.899999999999039,-1.9870033972602734,-25.68700339725904,-28.63700339725856,-26.253571219176848
AUD_JPY,1,8.701062928241612,2022-09-20 21:00:00+00:00,2022-09-21 21:00:00+00:00,95.512,2022-09-28 21:00:00+00:00,93.959,up_close,-155.29999999999973,9.100000000000108,2.218696890410958,-162.18130310958887,-166.7313031095889,-164.93413073287655
AUD_JPY,1,5.371861046499902,2022-10-09 21:00:00+00:00,2022-10-10 21:00:00+00:00,91.808,2022-10-12 21:00:00+00:00,92.196,up_close,38.7999999999991,6.150000000000233,1.6768430410958899,34.32684304109476,31.25184304109464,32.75379868493037
AUD_JPY,-1,90.04527175459688,2022-10-17 21:00:00+00:00,2022-10-18 21:00:00+00:00,94.187,2022-10-19 21:00:00+00:00,93.926,down_close,26.099999999999568,15.000000000000568,-3.2872672808219177,7.812732719177082,0.3127327191767977,6.96288098630037
AUD_JPY,-1,92.82786674116315,2022-10-25 21:00:00+00:00,2022-10-26 21:00:00+00:00,95.149,2022-10-27 21:00:00+00:00,94.374,down_close,77.50000000000057,10.949999999999704,-1.0957557602739725,65.45424423972689,59.97924423972704,65.17096032876799
AUD_JPY,1,7.129129272183803,2022-11-02 21:00:00+00:00,2022-11-03 21:00:00+00:00,93.234,2022-11-06 22:00:00+00:00,94.438,up_close,120.40000000000077,14.900000000000091,0.5047828904109587,106.00478289041165,98.5547828904116,105.61152180137054
AUD_JPY,1,8.683882587414402,2022-11-09 22:00:00+00:00,2022-11-10 22:00:00+00:00,93.313,2022-11-14 22:00:00+00:00,93.76,up_close,44.70000000000027,11.80000000000021,1.0095657808219174,33.90956578082198,28.009565780821873,33.12304360273979
AUD_JPY,1,6.603286428222219,2022-11-27 22:00:00+00:00,2022-11-28 22:00:00+00:00,92.386,2022-11-29 22:00:00+00:00,92.716,up_close,32.99999999999983,11.500000000000199,0.5047828904109587,22.00478289041059,16.25478289041049,21.611521801369495
AUD_JPY,-1,92.66762463519787,2022-12-08 22:00:00+00:00,2022-12-11 22:00:00+00:00,92.85,2022-12-15 22:00:00+00:00,92.391,down_close,45.8999999999989,14.999999999999147,-7.482773054794519,23.41722694520523,15.917226945205657,21.717523479451806
AUD_JPY,1,3.8166310923392075,2022-12-15 22:00:00+00:00,2022-12-18 22:00:00+00:00,91.132,2022-12-19 22:00:00+00:00,91.792,up_close,65.99999999999966,12.14999999999975,0.5705838424657532,54.42058384246566,48.345583842465786,54.02732275342456
AUD_JPY,1,3.865767296404087,2022-12-19 22:00:00+00:00,2022-12-20 22:00:00+00:00,87.86,2022-12-21 22:00:00+00:00,88.775,up_close,91.50000000000063,14.999999999999858,1.7117515273972597,78.21175152739802,70.71175152739809,77.03196826027474
AUD_JPY,1,6.325792559162835,2023-01-02 22:00:00+00:00,2023-01-03 22:00:00+00:00,88.123,2023-01-04 22:00:00+00:00,90.561,up_close,243.80000000000024,10.849999999999227,1.7117515273972597,234.66175152739828,229.23675152739867,233.48196826027498
AUD_JPY,-1,90.23781520167213,2023-01-10 22:00:00+00:00,2023-01-11 22:00:00+00:00,91.43,2023-01-12 22:00:00+00:00,90.054,down_close,137.60000000000048,12.84999999999954,-1.2471288424657532,123.50287115753518,117.07787115753541,123.21958724657628
AUD_JPY,1,8.754185180581928,2023-01-12 22:00:00+00:00,2023-01-15 22:00:00+00:00,89.114,2023-01-16 22:00:00+00:00,89.382,up_close,26.800000000000068,12.550000000000239,0.5705838424657532,14.820583842465583,8.545583842465463,14.427322753424487
AUD_JPY,1,7.350687188582128,2023-01-18 22:00:00+00:00,2023-01-19 22:00:00+00:00,88.75,2023-01-22 22:00:00+00:00,90.222,up_close,147.19999999999942,10.39999999999992,0.5705838424657532,137.37058384246527,132.1705838424653,136.97732275342415
AUD_JPY,-1,91.65683046616523,2023-01-22 22:00:00+00:00,2023-01-23 22:00:00+00:00,91.808,2023-01-24 22:00:00+00:00,91.715,down_close,9.300000000000352,10.39999999999921,-1.2471288424657532,-2.3471288424646106,-7.547128842464216,-2.6304127534235144
AUD_JPY,-1,94.86261619898261,2023-01-25 22:00:00+00:00,2023-01-26 22:00:00+00:00,92.564,2023-01-29 22:00:00+00:00,92.072,down_close,49.19999999999902,10.699999999999932,-1.2471288424657532,37.252871157533335,31.902871157533372,36.969587246574434
AUD_JPY,1,8.959740944319108,2023-02-02 22:00:00+00:00,2023-02-05 22:00:00+00:00,91.374,2023-02-06 22:00:00+00:00,91.298,up_close,-7.599999999999341,10.699999999999932,0.6289706027397259,-17.671029397259545,-23.02102939725951,-18.064290486300642
AUD_JPY,-1,93.82442389005816,2023-02-13 22:00:00+00:00,2023-02-14 22:00:00+00:00,93.048,2023-02-15 22:00:00+00:00,92.59,down_close,45.79999999999984,8.400000000000318,-3.9165468082191777,33.48345319178034,29.283453191780186,32.633601458903634
AUD_JPY,1,9.315085892848217,2023-03-05 22:00:00+00:00,2023-03-06 22:00:00+00:00,91.441,2023-03-08 22:00:00+00:00,90.542,up_close,-89.90000000000009,10.849999999999227,2.8223356712328767,-97.92766432876644,-103.35266432876605,-99.50070868493083
AUD_JPY,1,7.797459402636306,2023-03-08 22:00:00+00:00,2023-03-09 22:00:00+00:00,89.707,2023-03-14 21:00:00+00:00,89.714,up_close,0.7000000000005002,6.000000000000227,2.1167517534246576,-3.1832482465750696,-6.183248246575183,-4.363031513698357
AUD_JPY,1,7.890157254350953,2023-03-22 21:00:00+00:00,2023-03-23 21:00:00+00:00,87.457,2023-03-27 21:00:00+00:00,87.474,up_close,1.7000000000010118,7.399999999999807,1.4111678356164383,-4.288832164382357,-7.98883216438226,-5.075354342464548
AUD_JPY,-1,91.37119218808121,2023-03-28 21:00:00+00:00,2023-03-29 21:00:00+00:00,88.796,2023-04-02 21:00:00+00:00,89.185,down_close,-38.89999999999958,11.249999999999716,-2.7642578356164385,-52.914257835615736,-58.539257835615594,-53.48082565753354
AUD_JPY,-1,97.26251650051536,2023-04-12 21:00:00+00:00,2023-04-13 21:00:00+00:00,89.909,2023-04-16 21:00:00+00:00,89.712,down_close,19.700000000000273,9.999999999999432,-1.400046547945205,8.299953452055636,3.29995345205592,8.016669541096732
AUD_JPY,-1,94.66938764200394,2023-04-18 21:00:00+00:00,2023-04-19 21:00:00+00:00,90.515,2023-04-23 21:00:00+00:00,89.746,down_close,76.90000000000055,14.999999999999858,-2.80009309589041,59.09990690411028,51.59990690411035,58.53333908219247
AUD_JPY,1,5.986460932984087,2023-04-24 21:00:00+00:00,2023-04-25 21:00:00+00:00,88.666,2023-04-27 21:00:00+00:00,88.776,up_close,10.999999999999943,9.000000000000341,2.8940061917808215,4.894006191780424,0.3940061917802531,3.32096183561604
AUD_JPY,-1,93.13425600736727,2023-04-30 21:00:00+00:00,2023-05-01 21:00:00+00:00,91.215,2023-05-02 21:00:00+00:00,90.985,down_close,23.000000000000398,12.950000000000017,-1.4822205068493148,8.567779493151066,2.0927794931510575,8.284495582192163
AUD_JPY,-1,91.87953161578986,2023-06-05 21:00:00+00:00,2023-06-06 21:00:00+00:00,93.183,2023-06-13 21:00:00+00:00,94.957,timecap,-177.39999999999867,11.599999999999966,-10.88372460958904,-199.8837246095877,-205.68372460958767,-201.8667119863
AUD_JPY,-1,99.7964239930244,2023-06-13 21:00:00+00:00,2023-06-14 21:00:00+00:00,95.304,2023-06-19 21:00:00+00:00,97.2,down_close,-189.60000000000008,14.999999999999147,-4.664453404109588,-209.26445340410882,-216.7644534041084,-210.11430513698554
AUD_JPY,1,6.857848075009898,2023-07-06 21:00:00+00:00,2023-07-09 21:00:00+00:00,95.072,2023-07-12 21:00:00+00:00,93.946,up_close,-112.60000000000048,21.44999999999939,4.437702705479451,-129.61229729452043,-140.33729729452014,-131.5786027397259
AUD_JPY,-1,95.76481847958611,2023-07-20 21:00:00+00:00,2023-07-23 21:00:00+00:00,95.4,2023-07-24 21:00:00+00:00,95.36,down_close,4.000000000000625,13.850000000000051,-1.5640855410958898,-11.414085541095316,-18.33908554109534,-11.69736945205422
AUD_JPY,1,7.1445700951729805,2023-07-26 21:00:00+00:00,2023-07-27 21:00:00+00:00,93.512,2023-07-30 21:00:00+00:00,93.834,up_close,32.20000000000027,14.650000000000318,0.8875405410958901,18.437540541095846,11.112540541095685,18.04427945205475
AUD_JPY,-1,91.97244174522626,2023-08-09 21:00:00+00:00,2023-08-10 21:00:00+00:00,94.34,2023-08-13 21:00:00+00:00,94.142,down_close,19.80000000000075,17.199999999999704,-1.5696461849315062,1.0303538150695397,-7.5696461849303125,0.7470699041106355
AUD_JPY,1,9.370080576797022,2023-08-16 21:00:00+00:00,2023-08-17 21:00:00+00:00,93.392,2023-08-21 21:00:00+00:00,93.742,up_close,35.00000000000085,8.549999999999613,1.7862023698630132,28.23620236986425,23.961202369864445,27.44968019178206
AUD_JPY,-1,93.17989667317494,2023-08-28 21:00:00+00:00,2023-08-29 21:00:00+00:00,94.487,2023-08-31 21:00:00+00:00,94.322,down_close,16.499999999999204,17.549999999999955,-6.278584739726025,-7.328584739726775,-16.103584739726752,-8.461720383562392
AUD_JPY,-1,92.42544561100473,2023-09-12 21:00:00+00:00,2023-09-13 21:00:00+00:00,94.693,2023-09-18 21:00:00+00:00,95.041,down_close,-34.7999999999999,14.750000000000085,-4.699670815068492,-54.24967081506848,-61.62467081506852,-55.099522547945185
AUD_JPY,-1,93.28603558849568,2023-09-18 21:00:00+00:00,2023-09-19 21:00:00+00:00,95.446,2023-09-21 21:00:00+00:00,94.713,down_close,73.30000000000041,13.800000000000523,-6.266227753424656,53.23377224657523,46.333772246574966,52.10063660273961
