ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
117,b5_r1_n5_E2_X3c_2_3,6758.6,2046,1181.7,600,890.0,4650.2,1218.4
87,b5_r1_n4_E2_X3c_2_3,6734.0,4178,1177.2,1232,1035.7,5039.7,658.6
118,b5_r1_n5_E2_X3c_2_5,6688.6,2047,1201.3,599,869.1,4564.9,1254.6
529,b5_r3_n8_E2_X3b_1,6656.2,2069,1661.7,787,982.4,4328.5,1345.3
536,b5_r3_n8_E2_X3c_1_5,6656.2,2069,1661.7,787,982.4,4328.5,1345.3
535,b5_r3_n8_E2_X3c_1_3,6656.2,2069,1661.7,787,982.4,4328.5,1345.3
80,b5_r1_n4_E2_X3b_2,6617.1,4134,1202.3,1212,1001.7,4895.7,719.7
110,b5_r1_n5_E2_X3b_2,6560.9,2039,1245.3,599,849.0,4525.8,1186.1
349,b5_r2_n8_E2_X3b_1,6440.2,1002,1664.5,412,1033.7,3817.5,1589.0
356,b5_r2_n8_E2_X3c_1_5,6426.3,1003,1664.5,412,1033.7,3803.6,1589.0
355,b5_r2_n8_E2_X3c_1_3,6419.0,1003,1664.5,412,1033.7,3803.6,1581.7
334,b5_r2_n8_E1_X3b_1,6269.0,1509,1740.9,650,1107.8,3897.6,1263.6
341,b5_r2_n8_E1_X3c_1_5,6255.1,1510,1736.0,650,1107.8,3883.7,1263.6
340,b5_r2_n8_E1_X3c_1_3,6247.8,1510,1740.9,650,1107.8,3883.7,1256.3
147,b5_r1_n6_E2_X3c_2_3,5419.8,1038,1193.1,294,733.3,3612.3,1074.2
148,b5_r1_n6_E2_X3c_2_5,5397.1,1037,1269.0,294,723.2,3560.2,1113.7
140,b5_r1_n6_E2_X3b_2,5338.7,1036,1264.7,294,722.0,3526.1,1090.6
169,b5_r1_n8_E2_X3b_1,5305.6,375,1285.8,117,961.1,3057.6,1286.9
176,b5_r1_n8_E2_X3c_1_5,5292.1,376,1285.8,117,961.1,3043.7,1287.3
175,b5_r1_n8_E2_X3c_1_3,5292.1,376,1285.8,117,961.1,3043.7,1287.3
154,b5_r1_n8_E1_X3b_1,5227.0,405,1293.2,132,927.7,3049.7,1249.6
160,b5_r1_n8_E1_X3c_1_3,5213.5,406,1293.2,132,927.7,3035.8,1250.0
161,b5_r1_n8_E1_X3c_1_5,5213.5,406,1293.2,132,927.7,3035.8,1250.0
103,b5_r1_n5_E1_X3c_2_5,5196.6,2747,265.3,935,448.5,3803.3,944.8
102,b5_r1_n5_E1_X3c_2_3,5188.3,2750,203.9,940,469.8,3915.2,803.3
1127,b15_r1_n3_E2_X1_8,5099.8,388,-403.7,134,1611.2,1202.3,2286.3
298,b5_r2_n5_E2_X3c_2_5,4983.2,4353,811.7,1575,83.8,3847.6,1051.8
328,b5_r2_n6_E2_X3c_2_5,4967.4,2667,1108.9,997,240.4,3664.8,1062.2
133,b5_r1_n6_E1_X3c_2_5,4945.5,1275,978.3,399,610.9,3345.3,989.3
327,b5_r2_n6_E2_X3c_2_3,4909.6,2661,1073.7,994,229.2,3645.9,1034.5
95,b5_r1_n5_E1_X3b_2,4901.6,2727,131.5,933,333.2,3711.2,857.2
297,b5_r2_n5_E2_X3c_2_3,4890.4,4341,790.9,1570,38.1,3826.3,1026.0
125,b5_r1_n6_E1_X3b_2,4848.3,1271,939.3,399,599.4,3284.9,964.0
132,b5_r1_n6_E1_X3c_2_3,4847.9,1277,886.8,400,602.8,3451.7,793.4
320,b5_r2_n6_E2_X3b_2,4792.5,2657,1042.0,992,229.2,3636.3,927.0
290,b5_r2_n5_E2_X3b_2,4752.5,4332,609.7,1565,3.2,3830.8,918.5
358,b5_r2_n8_E2_X3c_2_5,3661.6,994,671.9,409,304.5,2306.0,1051.1
350,b5_r2_n8_E2_X3b_2,3653.3,992,671.9,409,282.3,2319.9,1051.1
178,b5_r1_n8_E2_X3c_2_5,3651.9,374,755.6,117,616.6,2162.9,872.4
357,b5_r2_n8_E2_X3c_2_3,3641.8,993,671.9,409,282.3,2310.7,1048.8
170,b5_r1_n8_E2_X3b_2,3641.8,373,755.6,117,616.6,2164.1,861.1
177,b5_r1_n8_E2_X3c_2_3,3629.1,374,758.8,117,622.7,2159.1,847.3
