ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
171,b5_r1_n8_E2_X3b_3,4087.9,534,2650.6,326,20.7,1289.3,2777.9
164,b5_r1_n8_E1_X3c_3_5,4033.0,566,2546.6,338,5.4,1261.7,2765.9
1632,b20_r1_n2_E1_X3c_2_3,3931.3,1692,936.1,1072,480.1,2998.1,453.1
2181,b30_r1_n2_E2_X3b_3,3885.8,280,38.0,171,132.0,1767.8,1986.0
749,b10_r2_n2_E2_X3c_3_5,3874.2,2570,913.5,1673,712.0,867.1,2295.1
1130,b15_r1_n3_E2_X3b_2,3857.2,807,1237.3,539,274.7,327.4,3255.1
1319,b15_r2_n3_E2_X3c_3_5,3818.3,888,1586.6,567,74.8,2055.6,1687.9
1138,b15_r1_n3_E2_X3c_2_5,3710.9,823,1252.9,555,309.5,322.8,3078.6
1272,b15_r2_n2_E1_X3c_2_3,3676.4,3298,703.1,2112,511.5,283.9,2881.0
1273,b15_r2_n2_E1_X3c_2_5,3637.7,3302,559.3,2118,511.5,189.8,2936.4
741,b10_r2_n2_E2_X3b_3,3602.9,2504,743.9,1599,689.9,971.3,1941.7
670,b10_r1_n6_E1_X3c_1_3,3593.2,425,1863.5,280,15.2,1159.2,2418.8
671,b10_r1_n6_E1_X3c_1_5,3576.4,426,1863.5,280,15.2,1159.2,2402.0
664,b10_r1_n6_E1_X3b_1,3541.0,424,1856.6,279,15.2,1159.2,2366.6
567,b10_r1_n2_E2_X3c_2_3,3510.1,3490,1416.1,2218,88.2,1928.8,1493.1
560,b10_r1_n2_E2_X3b_2,3499.3,3301,2119.5,2093,239.6,2347.5,912.2
1137,b15_r1_n3_E2_X3c_2_3,3428.4,827,1396.3,557,393.7,320.8,2713.9
914,b10_r3_n2_E1_X3c_3_5,3399.6,3657,-521.5,2364,475.5,8.4,2915.7
568,b10_r1_n2_E2_X3c_2_5,3391.8,3486,2254.1,2212,145.9,2013.6,1232.3
929,b10_r3_n2_E2_X3c_3_5,3368.6,2689,51.4,1770,444.5,795.9,2128.2
921,b10_r3_n2_E2_X3b_3,3345.5,2673,-500.9,1753,422.4,931.2,1991.9
944,b10_r3_n3_E1_X3c_3_5,3343.0,3656,-521.5,2364,418.9,8.4,2915.7
1265,b15_r2_n2_E1_X3b_2,3342.4,3267,2.6,2093,489.4,189.2,2663.8
959,b10_r3_n3_E2_X3c_3_5,3319.1,2688,51.4,1770,395.0,795.9,2128.2
951,b10_r3_n3_E2_X3b_3,3296.0,2672,-500.9,1753,372.9,931.2,1991.9
2557,b30_r3_n3_E1_X7_3,3271.2,107,343.0,70,436.4,2144.3,690.5
906,b10_r3_n2_E1_X3b_3,3270.3,3624,-1176.1,2344,453.4,181.6,2635.3
936,b10_r3_n3_E1_X3b_3,3213.7,3623,-1176.1,2344,396.8,181.6,2635.3
2057,b20_r3_n4_E2_X1_8,3062.9,238,-291.2,147,124.3,1368.8,1569.8
2527,b30_r3_n2_E1_X7_3,2963.0,107,343.0,70,128.2,2144.3,690.5
734,b10_r2_n2_E1_X3c_3_5,2923.1,3247,-1075.1,2060,261.3,453.6,2208.2
1647,b20_r1_n2_E2_X3c_2_3,2886.9,830,2512.6,542,550.7,884.4,1451.8
2558,b30_r3_n3_E1_X7_5,2881.7,101,-1239.3,70,441.2,2052.2,388.3
2183,b30_r1_n2_E2_X7_5,2865.7,323,-888.0,197,91.6,1045.2,1728.9
2587,b30_r3_n4_E1_X7_3,2848.3,110,-1446.7,73,436.4,2094.7,317.2
1640,b20_r1_n2_E2_X3b_2,2757.1,806,2461.6,515,352.6,1127.7,1276.8
620,b10_r1_n4_E2_X3b_2,2708.8,948,1349.0,580,164.4,712.9,1831.5
628,b10_r1_n4_E2_X3c_2_5,2695.6,967,1327.4,590,141.0,548.1,2006.5
1648,b20_r1_n2_E2_X3c_2_5,2655.5,824,2407.1,535,414.1,802.3,1439.1
726,b10_r2_n2_E1_X3b_3,2621.2,3121,-967.5,1976,275.6,599.9,1745.7
627,b10_r1_n4_E2_X3c_2_3,2618.3,968,1344.7,589,160.3,401.6,2056.4
727,b10_r2_n2_E1_X7_3,2566.7,2011,-2767.2,1355,312.5,2175.0,79.2
1454,b15_r3_n2_E1_X3c_3_5,2516.7,1648,1653.7,1049,9.9,437.0,2069.8
1446,b15_r3_n2_E1_X3b_3,2449.2,1640,1489.6,1045,9.9,529.7,1909.6
1189,b15_r1_n5_E2_X3b_1,2434.2,230,1595.9,160,17.2,388.8,2028.2
