ci,name,is_pnl,is_ntrd,c0,c1,c2
869,b3_r2_n6_E2_X3c_3_5,16879.4,9179,2788.4,11334.8,2756.2
689,b3_r1_n6_E2_X3c_3_5,16815.9,8587,2778.7,11260.2,2777.0
674,b3_r1_n6_E1_X3c_3_5,16782.7,8620,2775.1,11267.3,2740.3
861,b3_r2_n6_E2_X3b_3,16472.4,9019,2737.0,11164.3,2571.1
1393,b4_r2_n6_E1_X3c_2_5,16371.8,4587,3005.7,11015.7,2350.4
681,b3_r1_n6_E2_X3b_3,16350.7,8430,2706.8,11045.8,2598.1
1392,b4_r2_n6_E1_X3c_2_3,16321.0,4590,3016.0,10960.1,2344.9
666,b3_r1_n6_E1_X3b_3,16286.3,8460,2708.2,11014.4,2563.7
1385,b4_r2_n6_E1_X3b_2,16268.1,4563,2905.4,11028.2,2334.5
1520,b4_r3_n4_E2_X3b_2,16267.7,17867,914.5,15174.3,178.9
854,b3_r2_n6_E1_X3c_3_5,15516.2,10005,2237.5,10883.8,2394.9
846,b3_r2_n6_E1_X3b_3,15134.8,9800,2234.1,10701.2,2199.5
1766,b5_r1_n6_E2_X3c_1_5,15073.0,1493,2742.5,9420.4,2910.1
1751,b5_r1_n6_E1_X3c_1_5,15068.5,1515,2781.2,9394.0,2893.3
1765,b5_r1_n6_E2_X3c_1_3,15055.3,1492,2746.5,9422.6,2886.2
1759,b5_r1_n6_E2_X3b_1,15050.1,1491,2742.5,9429.3,2878.3
1744,b5_r1_n6_E1_X3b_1,15046.3,1513,2772.2,9403.2,2870.9
1750,b5_r1_n6_E1_X3c_1_3,15035.1,1514,2770.9,9387.8,2876.4
1049,b3_r3_n6_E2_X3c_3_5,14827.4,12365,2139.1,10955.2,1733.1
1887,b5_r2_n4_E2_X3c_2_3,14321.2,8610,2654.7,9619.8,2046.7
1708,b5_r1_n4_E2_X3c_2_5,14145.4,6978,2547.5,9163.7,2434.2
1707,b5_r1_n4_E2_X3c_2_3,14137.7,6970,2607.0,9115.5,2415.2
899,b3_r2_n8_E2_X3c_3_5,14123.3,3059,2412.2,9282.2,2428.9
1888,b5_r2_n4_E2_X3c_2_5,14096.8,8605,2475.3,9568.9,2052.6
884,b3_r2_n8_E1_X3c_3_5,14048.9,3156,2431.9,9183.3,2433.7
1041,b3_r3_n6_E2_X3b_3,14004.7,12171,2011.1,10571.4,1422.2
1693,b5_r1_n4_E1_X3c_2_5,13994.7,7278,2491.7,9182.9,2320.1
876,b3_r2_n8_E1_X3b_3,13982.4,3138,2469.5,9145.5,2367.4
891,b3_r2_n8_E2_X3b_3,13950.3,3042,2384.3,9226.4,2339.6
719,b3_r1_n8_E2_X3c_3_5,13945.2,2967,2454.4,9184.5,2306.3
704,b3_r1_n8_E1_X3c_3_5,13937.8,2971,2444.9,9186.6,2306.3
711,b3_r1_n8_E2_X3b_3,13918.8,2950,2500.2,9150.4,2268.2
696,b3_r1_n8_E1_X3b_3,13916.4,2954,2478.1,9170.1,2268.2
1692,b5_r1_n4_E1_X3c_2_3,13903.8,7265,2573.0,8999.7,2331.1
659,b3_r1_n5_E2_X3c_3_5,13836.8,15708,1781.2,9837.9,2217.7
1079,b3_r3_n8_E2_X3c_3_5,13729.5,4644,2457.9,9161.4,2110.2
644,b3_r1_n5_E1_X3c_3_5,13612.3,15800,1734.4,9740.8,2137.1
1071,b3_r3_n8_E2_X3b_3,13594.3,4625,2507.5,9033.8,2053.0
1421,b4_r2_n8_E1_X3c_1_5,13558.9,1250,2541.0,8162.0,2855.9
1436,b4_r2_n8_E2_X3c_1_5,13556.9,1151,2481.2,8221.8,2853.9
1435,b4_r2_n8_E2_X3c_1_3,13556.9,1151,2481.2,8221.8,2853.9
1420,b4_r2_n8_E1_X3c_1_3,13554.4,1252,2536.5,8162.0,2855.9
1429,b4_r2_n8_E2_X3b_1,13553.4,1151,2481.2,8218.3,2853.9
1414,b4_r2_n8_E1_X3b_1,13550.9,1250,2536.5,8158.5,2855.9
1880,b5_r2_n4_E2_X3b_2,13419.9,8455,2335.5,9010.2,2074.2
839,b3_r2_n5_E2_X3c_3_5,13266.0,16821,1195.2,10225.2,1845.6
1255,b4_r1_n8_E2_X3c_1_3,13148.7,1092,2546.4,7801.2,2801.1
1240,b4_r1_n8_E1_X3c_1_3,13147.8,1093,2545.5,7801.2,2801.1
1256,b4_r1_n8_E2_X3c_1_5,13135.9,1090,2549.8,7801.2,2784.9
1241,b4_r1_n8_E1_X3c_1_5,13135.0,1091,2548.9,7801.2,2784.9
1249,b4_r1_n8_E2_X3b_1,13127.9,1090,2545.3,7797.7,2784.9
1234,b4_r1_n8_E1_X3b_1,13127.0,1091,2544.4,7797.7,2784.9
1700,b5_r1_n4_E2_X3b_2,13109.0,6820,2407.2,8512.4,2189.4
1685,b5_r1_n4_E1_X3b_2,13003.7,7090,2334.8,8496.3,2172.6
1738,b5_r1_n5_E2_X3c_2_5,12921.8,2925,2394.9,8366.9,2160.0
1917,b5_r2_n5_E2_X3c_2_3,12901.7,4029,2404.2,8597.8,1899.7
2141,b5_r3_n8_E1_X3c_1_5,12888.7,2546,2903.7,7311.5,2673.5
1918,b5_r2_n5_E2_X3c_2_5,12873.4,4032,2340.6,8612.6,1920.2
2134,b5_r3_n8_E1_X3b_1,12863.7,2544,2903.7,7320.4,2639.6
1723,b5_r1_n5_E1_X3c_2_5,12855.2,2989,2425.6,8340.3,2089.3
1737,b5_r1_n5_E2_X3c_2_3,12849.9,2921,2430.7,8300.5,2118.7
2140,b5_r3_n8_E1_X3c_1_3,12842.5,2545,2903.7,7311.5,2627.3
1722,b5_r1_n5_E1_X3c_2_3,12762.2,2983,2471.1,8235.6,2055.5
1715,b5_r1_n5_E1_X3b_2,12705.6,2954,2430.7,8179.2,2095.7
1730,b5_r1_n5_E2_X3b_2,12673.8,2893,2387.0,8216.2,2070.6
1858,b5_r2_n3_E2_X3c_2_5,12661.3,17240,1838.0,10230.5,592.8
1910,b5_r2_n5_E2_X3b_2,12600.5,4002,2279.9,8399.8,1920.8
651,b3_r1_n5_E2_X3b_3,12486.5,15058,1530.2,8771.7,2184.6
1857,b5_r2_n3_E2_X3c_2_3,12346.0,17217,1908.4,9978.6,459.0
636,b3_r1_n5_E1_X3b_3,12308.6,15131,1511.0,8679.8,2117.8
1573,b4_r3_n6_E1_X3c_2_5,11887.3,10969,1584.8,9614.6,687.9
1572,b4_r3_n6_E1_X3c_2_3,11829.4,10961,1575.3,9596.3,657.8
831,b3_r2_n5_E2_X3b_3,11757.7,16172,781.8,9310.8,1665.1
1565,b4_r3_n6_E1_X3b_2,11755.4,10935,1528.1,9592.0,635.3
1610,b4_r3_n8_E2_X3b_2,11209.7,2423,2102.0,7338.1,1769.6
1617,b4_r3_n8_E2_X3c_2_3,11207.6,2425,2102.0,7336.0,1769.6
1618,b4_r3_n8_E2_X3c_2_5,11203.0,2424,2102.0,7331.4,1769.6
1064,b3_r3_n8_E1_X3c_3_5,11097.7,6067,1671.9,8348.5,1077.3
1056,b3_r3_n8_E1_X3b_3,11032.9,6028,1771.4,8210.3,1051.2
1019,b3_r3_n5_E2_X3c_3_5,11006.6,19460,60.3,10298.5,647.8
2149,b5_r3_n8_E2_X3b_1,10922.0,1608,2295.5,6184.5,2442.0
2156,b5_r3_n8_E2_X3c_1_5,10913.1,1609,2295.5,6175.6,2442.0
2155,b5_r3_n8_E2_X3c_1_3,10900.8,1609,2295.5,6175.6,2429.7
1850,b5_r2_n3_E2_X3b_2,10832.0,16497,1533.7,8910.5,387.8
1947,b5_r2_n6_E2_X3c_2_3,9986.9,1950,1571.6,6366.0,2049.3
1948,b5_r2_n6_E2_X3c_2_5,9961.4,1951,1539.5,6362.7,2059.2
1603,b4_r3_n8_E1_X3c_2_5,9871.3,3646,1844.4,6595.3,1431.6
1602,b4_r3_n8_E1_X3c_2_3,9839.7,3644,1844.4,6593.7,1401.6
1595,b4_r3_n8_E1_X3b_2,9833.8,3638,1844.4,6602.0,1387.4
1940,b5_r2_n6_E2_X3b_2,9776.0,1948,1530.9,6223.9,2021.2
1437,b4_r2_n8_E2_X3c_2_3,9743.5,1140,1759.6,5963.9,2020.0
1438,b4_r2_n8_E2_X3c_2_5,9727.8,1139,1750.6,5960.3,2016.9
1430,b4_r2_n8_E2_X3b_2,9713.8,1138,1749.8,5938.2,2025.8
1422,b4_r2_n8_E1_X3c_2_3,9600.9,1240,1723.3,5930.2,1947.4
1423,b4_r2_n8_E1_X3c_2_5,9591.6,1237,1723.2,5910.0,1958.4
1257,b4_r1_n8_E2_X3c_2_3,9587.9,1080,1866.7,5725.1,1996.1
1242,b4_r1_n8_E1_X3c_2_3,9583.0,1081,1861.8,5725.1,1996.1
1258,b4_r1_n8_E2_X3c_2_5,9572.5,1077,1868.2,5699.1,2005.2
1243,b4_r1_n8_E1_X3c_2_5,9567.6,1078,1863.3,5699.1,2005.2
1415,b4_r2_n8_E1_X3b_2,9564.7,1236,1699.5,5886.2,1979.0
1250,b4_r1_n8_E2_X3b_2,9550.6,1076,1849.6,5690.1,2010.9
1235,b4_r1_n8_E1_X3b_2,9545.7,1077,1844.7,5690.1,2010.9
1902,b5_r2_n5_E1_X3c_2_3,9458.8,6298,1265.2,7286.8,906.8
1903,b5_r2_n5_E1_X3c_2_5,9374.7,6289,1325.7,7176.6,872.4
1753,b5_r1_n6_E1_X3c_2_5,9283.0,1483,1707.6,5757.6,1817.8
1768,b5_r1_n6_E2_X3c_2_5,9259.9,1464,1656.3,5775.7,1827.9
1678,b5_r1_n3_E2_X3c_2_5,9224.5,18663,791.7,7292.0,1140.8
1752,b5_r1_n6_E1_X3c_2_3,9211.0,1481,1709.9,5724.2,1776.9
1745,b5_r1_n6_E1_X3b_2,9196.9,1478,1723.0,5684.2,1789.7
1767,b5_r1_n6_E2_X3c_2_3,9196.9,1462,1671.1,5750.2,1775.6
1760,b5_r1_n6_E2_X3b_2,9153.5,1459,1653.7,5709.2,1790.6
1677,b5_r1_n3_E2_X3c_2_3,9012.3,18618,854.2,6987.4,1170.7
1229,b4_r1_n6_E2_X3c_3_5,8947.0,3192,1761.4,5670.9,1514.7
1214,b4_r1_n6_E1_X3c_3_5,8813.5,3210,1699.0,5632.7,1481.8
1895,b5_r2_n5_E1_X3b_2,8732.6,6211,1212.2,6661.6,858.8
1932,b5_r2_n6_E1_X3c_2_3,8727.9,2658,1166.2,5946.0,1615.7
1933,b5_r2_n6_E1_X3c_2_5,8674.5,2658,1062.0,5928.1,1684.4
1221,b4_r1_n6_E2_X3b_3,8657.8,3135,1614.1,5518.2,1525.5
1206,b4_r1_n6_E1_X3b_3,8545.2,3153,1568.3,5474.0,1502.9
1409,b4_r2_n6_E2_X3c_3_5,8344.4,3699,1374.1,5686.0,1284.3
1401,b4_r2_n6_E2_X3b_3,8315.2,3648,1461.3,5461.6,1392.3
1925,b5_r2_n6_E1_X3b_2,8288.0,2648,989.6,5738.3,1560.1
2128,b5_r3_n6_E2_X3c_2_5,8033.9,4231,698.1,5907.0,1428.8
2127,b5_r3_n6_E2_X3c_2_3,7988.9,4227,661.4,5906.0,1421.5
2120,b5_r3_n6_E2_X3b_2,7867.9,4223,621.5,5887.4,1359.0
1954,b5_r2_n8_E1_X3b_1,7857.6,654,1492.8,4562.8,1802.0
1969,b5_r2_n8_E2_X3b_1,7853.9,569,1490.0,4580.4,1783.5
1960,b5_r2_n8_E1_X3c_1_3,7848.7,655,1492.8,4553.9,1802.0
1961,b5_r2_n8_E1_X3c_1_5,7848.7,655,1492.8,4553.9,1802.0
1975,b5_r2_n8_E2_X3c_1_3,7845.0,570,1490.0,4571.5,1783.5
1976,b5_r2_n8_E2_X3c_1_5,7845.0,570,1490.0,4571.5,1783.5
1670,b5_r1_n3_E2_X3b_2,7778.2,16941,573.0,5920.7,1284.5
2098,b5_r3_n5_E2_X3c_2_5,7612.2,6776,39.1,6701.1,872.0
2097,b5_r3_n5_E2_X3c_2_3,7558.8,6764,8.6,6705.7,844.5
1199,b4_r1_n5_E2_X3c_3_5,7517.8,6243,1675.1,4562.0,1280.7
1184,b4_r1_n5_E1_X3c_3_5,7296.3,6313,1617.9,4456.4,1222.0
1789,b5_r1_n8_E2_X3b_1,7115.1,494,1493.9,3931.8,1689.4
1774,b5_r1_n8_E1_X3b_1,7111.5,495,1493.9,3931.8,1685.8
1780,b5_r1_n8_E1_X3c_1_3,7106.6,496,1493.9,3922.9,1689.8
1796,b5_r1_n8_E2_X3c_1_5,7106.2,495,1493.9,3922.9,1689.4
1795,b5_r1_n8_E2_X3c_1_3,7106.2,495,1493.9,3922.9,1689.4
1781,b5_r1_n8_E1_X3c_1_5,7102.6,496,1493.9,3922.9,1685.8
1191,b4_r1_n5_E2_X3b_3,7078.6,6003,1451.3,4461.3,1166.0
1394,b4_r2_n6_E1_X3c_3_5,6936.9,4458,1088.7,5194.9,653.3
1176,b4_r1_n5_E1_X3b_3,6919.2,6059,1412.3,4342.9,1164.0
1386,b4_r2_n6_E1_X3b_3,6684.1,4370,827.5,4934.0,922.6
1259,b4_r1_n8_E2_X3c_3_5,6330.3,1057,1357.4,3708.5,1264.4
1244,b4_r1_n8_E1_X3c_3_5,6321.4,1058,1348.5,3708.5,1264.4
1251,b4_r1_n8_E2_X3b_3,6236.6,1055,1350.2,3652.5,1233.9
1236,b4_r1_n8_E1_X3b_3,6227.7,1056,1341.3,3652.5,1233.9
1619,b4_r3_n8_E2_X3c_3_5,6223.0,2382,841.9,4444.0,937.1
1611,b4_r3_n8_E2_X3b_3,6212.0,2370,838.6,4495.6,877.8
1439,b4_r2_n8_E2_X3c_3_5,6156.8,1123,1059.3,3924.6,1172.9
1431,b4_r2_n8_E2_X3b_3,6124.2,1120,1154.2,3814.0,1156.0
1424,b4_r2_n8_E1_X3c_3_5,5892.7,1216,1080.8,3788.1,1023.8
2158,b5_r3_n8_E2_X3c_2_5,5881.4,1597,867.6,3656.0,1357.8
2157,b5_r3_n8_E2_X3c_2_3,5862.6,1595,851.4,3660.7,1350.5
1416,b4_r2_n8_E1_X3b_3,5834.2,1212,1125.9,3687.8,1020.5
2150,b5_r3_n8_E2_X3b_2,5804.3,1592,851.4,3664.9,1288.0
1379,b4_r2_n5_E2_X3c_3_5,5626.9,7376,1018.6,3858.1,750.2
1978,b5_r2_n8_E2_X3c_2_5,5479.8,566,924.5,3264.7,1290.6
1977,b5_r2_n8_E2_X3c_2_3,5465.8,566,924.5,3276.2,1265.1
1970,b5_r2_n8_E2_X3b_2,5464.6,565,924.5,3260.0,1280.1
1371,b4_r2_n5_E2_X3b_3,5437.7,7132,883.1,3794.2,760.4
1962,b5_r2_n8_E1_X3c_2_3,5295.5,646,892.9,3262.8,1139.8
1963,b5_r2_n8_E1_X3c_2_5,5285.9,646,880.6,3246.6,1158.7
1955,b5_r2_n8_E1_X3b_2,5245.3,644,880.6,3216.5,1148.2
1783,b5_r1_n8_E1_X3c_2_5,5000.9,488,1023.8,2808.4,1168.7
1775,b5_r1_n8_E1_X3b_2,4999.8,487,1023.8,2806.1,1169.9
1798,b5_r1_n8_E2_X3c_2_5,4999.5,487,1023.8,2808.4,1167.3
1782,b5_r1_n8_E1_X3c_2_3,4998.5,488,1023.4,2812.6,1162.5
1797,b5_r1_n8_E2_X3c_2_3,4998.1,487,1023.4,2812.6,1162.1
1790,b5_r1_n8_E2_X3b_2,4993.6,486,1023.8,2806.1,1163.7
1739,b5_r1_n5_E2_X3c_3_5,4991.4,2808,859.9,2970.3,1161.2
1589,b4_r3_n6_E2_X3c_3_5,4983.9,6280,83.9,4673.4,226.6
2143,b5_r3_n8_E1_X3c_2_5,4981.4,2530,624.4,3403.4,953.6
2142,b5_r3_n8_E1_X3c_2_3,4928.7,2527,608.2,3408.1,912.4
1724,b5_r1_n5_E1_X3c_3_5,4894.0,2864,869.9,2953.4,1070.7
2135,b5_r3_n8_E1_X3b_2,4867.2,2524,608.2,3409.1,849.9
1731,b5_r1_n5_E2_X3b_3,4810.7,2707,836.7,2697.1,1276.9
1769,b5_r1_n6_E2_X3c_3_5,4800.7,1425,871.2,2748.7,1180.8
1754,b5_r1_n6_E1_X3c_3_5,4787.3,1441,925.5,2726.4,1135.4
1746,b5_r1_n6_E1_X3b_3,4699.0,1421,988.0,2607.3,1103.7
1761,b5_r1_n6_E2_X3b_3,4694.6,1405,894.3,2656.2,1144.1
1716,b5_r1_n5_E1_X3b_3,4643.7,2754,818.4,2582.3,1243.0
2113,b5_r3_n6_E1_X3c_2_5,4475.3,7216,44.4,4178.0,252.9
2112,b5_r3_n6_E1_X3c_2_3,4372.6,7210,7.7,4153.2,211.7
1949,b5_r2_n6_E2_X3c_3_5,4207.8,1913,470.8,2777.6,959.4
1941,b5_r2_n6_E2_X3b_3,4111.9,1887,516.6,2599.5,995.8
1604,b4_r3_n8_E1_X3c_3_5,3689.5,3543,315.5,3205.6,168.4
1596,b4_r3_n8_E1_X3b_3,3631.2,3517,336.3,3153.9,141.0
1971,b5_r2_n8_E2_X3b_3,3533.0,551,505.2,2066.9,960.9
1979,b5_r2_n8_E2_X3c_3_5,3460.6,554,520.0,2026.5,914.1
1956,b5_r2_n8_E1_X3b_3,3389.1,627,474.5,2027.1,887.5
1964,b5_r2_n8_E1_X3c_3_5,3337.8,632,474.8,1997.1,865.9
1776,b5_r1_n8_E1_X3b_3,3290.7,473,659.7,1694.3,936.7
1791,b5_r1_n8_E2_X3b_3,3289.3,472,659.7,1694.3,935.3
1784,b5_r1_n8_E1_X3c_3_5,3177.4,477,615.5,1698.1,863.8
1799,b5_r1_n8_E2_X3c_3_5,3176.0,476,615.5,1698.1,862.4
1934,b5_r2_n6_E1_X3c_3_5,3019.9,2586,73.4,2098.8,847.7
1911,b5_r2_n5_E2_X3b_3,3002.5,3763,369.5,1822.7,810.3
1919,b5_r2_n5_E2_X3c_3_5,2922.1,3907,372.6,2217.8,331.7
