ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1447,b15_r3_n2_E1_X7_3,1950.0,315,338.8,126,137.4,76.1,1736.5
2055,b20_r3_n4_E2_X1_3,1931.4,313,-393.2,119,14.5,1169.7,747.2
2358,b30_r2_n2_E2_X2,1921.2,407,-1307.8,138,369.4,943.2,608.6
1642,b20_r1_n2_E2_X7_3,1906.0,481,788.6,203,4.2,893.5,1008.3
2369,b30_r2_n2_E2_X3c_3_5,1879.8,194,-448.6,77,462.4,1294.9,122.5
1298,b15_r2_n3_E1_X7_5,1861.7,546,257.5,228,844.2,78.7,938.8
1522,b15_r3_n4_E2_X7_3,1854.4,244,1359.5,92,905.9,299.8,648.7
1644,b20_r1_n2_E2_X7_8,1835.9,467,1065.1,195,727.3,293.8,814.8
2148,b20_r3_n8_E2_X2,1830.9,120,-444.6,42,455.9,633.3,741.7
2579,b30_r3_n3_E2_X3c_3_5,1785.3,237,-1290.8,75,488.1,980.4,316.8
2038,b20_r3_n3_E2_X3c_2_5,1763.5,493,-973.3,175,294.0,1000.3,469.2
2037,b20_r3_n3_E2_X3c_2_3,1763.5,493,-973.3,175,294.0,1000.3,469.2
2030,b20_r3_n3_E2_X3b_2,1763.5,493,-973.3,175,294.0,1000.3,469.2
2361,b30_r2_n2_E2_X3b_3,1757.4,193,-314.8,75,462.4,1172.5,122.5
2571,b30_r3_n3_E2_X3b_3,1753.6,237,-1290.8,75,488.1,980.4,285.1
2000,b20_r3_n2_E2_X3b_2,1740.7,494,-973.3,175,271.2,1000.3,469.2
2008,b20_r3_n2_E2_X3c_2_5,1740.7,494,-973.3,175,271.2,1000.3,469.2
2007,b20_r3_n2_E2_X3c_2_3,1740.7,494,-973.3,175,271.2,1000.3,469.2
1267,b15_r2_n2_E1_X7_3,1715.3,623,-638.7,273,152.2,1090.1,473.0
1372,b15_r2_n5_E2_X7_3,1712.6,295,55.7,123,770.7,911.5,30.4
2549,b30_r3_n2_E2_X3c_3_5,1689.1,238,-1290.8,75,391.9,980.4,316.8
2151,b20_r3_n8_E2_X3b_3,1684.6,120,-440.2,42,463.4,642.5,578.7
2159,b20_r3_n8_E2_X3c_3_5,1684.6,120,-440.2,42,463.4,642.5,578.7
2373,b30_r2_n3_E1_X2,1677.4,400,-2078.3,146,340.1,329.5,1007.8
2609,b30_r3_n4_E2_X3c_3_5,1675.3,181,-861.9,60,150.6,1137.1,387.6
2541,b30_r3_n2_E2_X3b_3,1657.4,238,-1290.8,75,391.9,980.4,285.1
2390,b30_r2_n3_E2_X3b_2,1647.0,265,-964.9,85,513.1,692.5,441.4
2398,b30_r2_n3_E2_X3c_2_5,1647.0,265,-964.9,85,513.1,692.5,441.4
