ci,name,bf,is_pnl,is_ntrd,c0,c1,c2
10166,b30_r3_n2_E2_X3b_3_bf5,5,3148.6,343,234.0,2536.6,378.0
10286,b30_r3_n3_E2_X3b_3_bf5,5,3148.6,343,234.0,2536.6,378.0
3472,b10_r2_n6_E2_X3c_2_5,0,3141.5,463,89.2,1257.0,1795.3
7988,b20_r3_n2_E2_X1_8,0,3126.6,376,727.7,1541.4,857.5
8108,b20_r3_n3_E2_X1_8,0,3126.6,376,727.7,1541.4,857.5
2512,b10_r1_n4_E2_X3c_2_5,0,3125.3,1062,143.1,1078.6,1903.6
4600,b15_r1_n4_E1_X3c_1_3,0,3104.6,263,87.2,1121.8,1895.6
9594,b30_r2_n3_E2_X3c_2_5_bf5,5,3104.3,432,262.8,1734.6,1106.9
2716,b10_r1_n6_E2_X3b_1,0,3096.8,196,80.6,1149.0,1867.2
2680,b10_r1_n6_E1_X3c_1_3,0,3089.0,207,101.0,1130.0,1858.0
7405,b20_r2_n3_E2_X3b_3_bf3,3,3079.2,669,892.9,1244.2,942.1
9593,b30_r2_n3_E2_X3c_2_5_bf3,3,3077.0,439,262.0,1689.5,1125.5
2744,b10_r1_n6_E2_X3c_1_5,0,3072.3,196,80.6,1124.5,1867.2
2740,b10_r1_n6_E2_X3c_1_3,0,3067.2,196,80.6,1119.4,1867.2
4576,b15_r1_n4_E1_X3b_1,0,3066.8,263,78.6,1163.3,1824.9
2684,b10_r1_n6_E1_X3c_1_5,0,3060.4,207,100.5,1135.1,1824.8
2656,b10_r1_n6_E1_X3b_1,0,3058.8,207,96.7,1144.0,1818.1
4604,b15_r1_n4_E1_X3c_1_5,0,3056.0,263,67.0,1121.3,1867.7
9670,b30_r2_n4_E2_X1_8_bf5,5,3038.3,125,202.9,430.6,2404.8
2480,b10_r1_n4_E2_X3b_2,0,3036.7,1047,107.6,1035.7,1893.4
9464,b30_r2_n2_E2_X3c_1_5,0,3036.4,1404,160.2,777.0,2099.2
9460,b30_r2_n2_E2_X3c_1_3,0,3036.4,1404,160.2,777.0,2099.2
5500,b15_r2_n5_E2_X3c_1_3,0,3032.3,516,247.3,801.7,1983.3
5504,b15_r2_n5_E2_X3c_1_5,0,3009.0,516,247.3,801.7,1960.0
5476,b15_r2_n5_E2_X3b_1,0,3009.0,516,247.3,801.7,1960.0
9436,b30_r2_n2_E2_X3b_1,0,2982.6,1402,160.2,723.2,2099.2
8336,b20_r3_n5_E1_X3c_3_5,0,2972.4,689,791.7,268.7,1912.0
10716,b30_r3_n8_E1_X7_8,0,2962.4,106,92.9,2809.5,60.0
9692,b30_r2_n4_E2_X7_5,0,2948.8,214,36.0,2031.0,881.8
10379,b30_r3_n4_E1_X3c_3_5_bf7,7,2920.5,210,13.0,818.9,2088.6
4178,b10_r3_n6_E2_X7_8_bf5,5,2914.2,751,340.0,1401.7,1172.5
8304,b20_r3_n5_E1_X3b_3,0,2906.7,686,768.0,296.0,1842.7
10347,b30_r3_n4_E1_X3b_3_bf7,7,2851.7,210,13.0,750.1,2088.6
9695,b30_r2_n4_E2_X7_5_bf7,7,2845.2,177,79.2,2362.7,403.3
2448,b10_r1_n4_E1_X3c_2_3,0,2822.3,1142,174.2,1008.3,1639.8
9694,b30_r2_n4_E2_X7_5_bf5,5,2808.7,191,111.4,2120.7,576.6
10239,b30_r3_n3_E1_X7_8_bf7,7,2775.6,163,183.3,654.8,1937.5
10119,b30_r3_n2_E1_X7_8_bf7,7,2775.6,163,183.3,654.8,1937.5
10436,b30_r3_n4_E2_X3c_3_5,0,2772.4,276,266.3,2036.0,470.1
2452,b10_r1_n4_E1_X3c_2_5,0,2749.6,1140,139.2,912.7,1697.7
2628,b10_r1_n5_E2_X3c_2_3,0,2743.9,416,64.2,978.0,1701.7
8098,b20_r3_n3_E1_X3c_3_5_bf5,5,2742.9,756,130.6,510.7,2101.6
9588,b30_r2_n3_E2_X3c_2_3,0,2716.3,479,245.9,1391.7,1078.7
10404,b30_r3_n4_E2_X3b_3,0,2703.6,276,266.3,1967.2,470.1
7978,b20_r3_n2_E1_X3c_3_5_bf5,5,2699.4,757,87.1,510.7,2101.6
9595,b30_r2_n3_E2_X3c_2_5_bf7,7,2689.5,412,221.2,1466.4,1001.9
324,b5_r1_n4_E2_X3b_3,0,2648.8,9466,263.9,1054.1,1330.8
8066,b20_r3_n3_E1_X3b_3_bf5,5,2638.5,752,109.0,474.5,2055.0
2632,b10_r1_n5_E2_X3c_2_5,0,2636.3,415,65.2,921.2,1649.9
2420,b10_r1_n4_E1_X3b_2,0,2610.9,1122,176.4,864.8,1569.7
7946,b20_r3_n2_E1_X3b_3_bf5,5,2595.0,753,65.5,474.5,2055.0
7407,b20_r2_n3_E2_X3b_3_bf7,7,2571.1,581,574.5,1093.1,903.5
2600,b10_r1_n5_E2_X3b_2,0,2565.3,412,60.1,911.2,1594.0
8008,b20_r3_n2_E2_X7_3,0,2553.9,473,130.0,857.0,1566.9
8128,b20_r3_n3_E2_X7_3,0,2553.9,473,130.0,857.0,1566.9
9693,b30_r2_n4_E2_X7_5_bf3,3,2537.0,197,57.1,1919.0,560.9
10438,b30_r3_n4_E2_X3c_3_5_bf5,5,2528.9,264,276.6,2098.1,154.2
2568,b10_r1_n5_E1_X3c_2_3,0,2528.5,432,54.0,872.6,1601.9
5560,b15_r2_n6_E1_X3c_1_3,0,2527.5,531,260.8,658.5,1608.2
5564,b15_r2_n6_E1_X3c_1_5,0,2504.2,531,260.8,658.5,1584.9
5536,b15_r2_n6_E1_X3b_1,0,2501.2,531,260.8,658.5,1581.9
10354,b30_r3_n4_E1_X7_5_bf5,5,2483.3,186,1012.4,1228.8,242.1
10439,b30_r3_n4_E2_X3c_3_5_bf7,7,2474.0,257,289.0,1882.7,302.3
8219,b20_r3_n4_E1_X3c_3_5_bf7,7,2470.3,418,458.5,1362.2,649.6
10406,b30_r3_n4_E2_X3b_3_bf5,5,2460.1,264,276.6,2029.3,154.2
10407,b30_r3_n4_E2_X3b_3_bf7,7,2405.2,257,289.0,1813.9,302.3
2572,b10_r1_n5_E1_X3c_2_5,0,2402.6,431,55.0,817.4,1530.2
8187,b20_r3_n4_E1_X3b_3_bf7,7,2385.2,418,458.5,1326.0,600.7
10437,b30_r3_n4_E2_X3c_3_5_bf3,3,2375.3,266,249.2,1874.6,251.5
10090,b30_r3_n2_E1_X1_8_bf5,5,2359.8,178,324.0,1111.2,924.6
10210,b30_r3_n3_E1_X1_8_bf5,5,2359.8,178,324.0,1111.2,924.6
9503,b30_r2_n3_E1_X3b_2_bf7,7,2338.7,438,345.2,779.7,1213.8
9590,b30_r2_n3_E2_X3c_2_3_bf5,5,2333.2,438,252.9,1206.8,873.5
10355,b30_r3_n4_E1_X7_5_bf7,7,2329.2,151,71.6,650.8,1606.8
8740,b30_r1_n2_E2_X3c_1_3,0,2316.2,274,50.0,922.4,1343.8
10405,b30_r3_n4_E2_X3b_3_bf3,3,2306.5,266,249.2,1805.8,251.5
10380,b30_r3_n4_E2_X1_3,0,2304.5,337,347.4,1487.2,469.9
9589,b30_r2_n3_E2_X3c_2_3_bf3,3,2303.7,445,252.1,1171.3,880.3
9507,b30_r2_n3_E1_X3b_3_bf7,7,2291.6,344,514.3,75.0,1702.3
2540,b10_r1_n5_E1_X3b_2,0,2283.9,428,49.9,776.6,1457.4
9408,b30_r2_n2_E1_X3c_2_3,0,2276.8,1276,171.5,55.3,2050.0
7225,b20_r2_n2_E1_X3b_3_bf3,3,2271.9,1172,75.6,2007.2,189.1
10479,b30_r3_n5_E1_X7_8_bf7,7,2265.9,120,146.9,692.3,1426.7
3520,b10_r2_n8_E1_X3c_1_3,0,2209.3,188,59.3,599.1,1550.9
3496,b10_r2_n8_E1_X3b_1,0,2209.3,188,59.3,599.1,1550.9
3524,b10_r2_n8_E1_X3c_1_5,0,2209.3,188,59.3,599.1,1550.9
7404,b20_r2_n3_E2_X3b_3,0,2209.0,784,904.4,845.8,458.8
9680,b30_r2_n4_E2_X3b_2,0,2209.0,268,477.1,229.3,1502.6
10448,b30_r3_n5_E1_X1_8,0,2197.5,185,443.8,1432.5,321.2
9381,b30_r2_n2_E1_X3b_2_bf3,3,2188.8,877,27.0,112.3,2049.5
3444,b10_r2_n6_E2_X3b_3,0,2170.9,444,523.1,835.1,812.7
9712,b30_r2_n4_E2_X3c_2_5,0,2166.9,268,477.1,197.1,1492.7
9491,b30_r2_n3_E1_X1_8_bf7,7,2143.6,171,932.8,269.8,941.0
3584,b10_r2_n8_E2_X3c_1_5,0,2137.7,124,49.8,582.9,1505.0
3580,b10_r2_n8_E2_X3c_1_3,0,2137.7,124,49.8,582.9,1505.0
3556,b10_r2_n8_E2_X3b_1,0,2137.7,124,49.8,582.9,1505.0
9535,b30_r2_n3_E1_X3c_2_5_bf7,7,2116.6,441,369.4,792.4,954.8
9591,b30_r2_n3_E2_X3c_2_3_bf7,7,2114.5,416,211.3,1092.9,810.3
9708,b30_r2_n4_E2_X3c_2_3,0,2072.7,268,477.5,123.9,1471.3
8744,b30_r1_n2_E2_X3c_1_5,0,2059.6,273,46.3,727.1,1286.2
8010,b20_r3_n2_E2_X7_3_bf5,5,2056.3,445,48.7,931.3,1076.3
8130,b20_r3_n3_E2_X7_3_bf5,5,2056.3,445,48.7,931.3,1076.3
9584,b30_r2_n3_E2_X3c_1_5,0,2054.8,653,361.0,434.1,1259.7
9556,b30_r2_n3_E2_X3b_1,0,2054.8,653,361.0,434.1,1259.7
9580,b30_r2_n3_E2_X3c_1_3,0,2054.8,653,361.0,434.1,1259.7
8456,b20_r3_n6_E1_X3c_3_5,0,2030.7,526,423.9,123.2,1483.6
7526,b20_r2_n4_E2_X3b_3_bf5,5,2007.9,365,232.9,706.6,1068.4
9502,b30_r2_n3_E1_X3b_2_bf5,5,1986.4,618,98.6,163.0,1724.8
10472,b30_r3_n5_E1_X7_5,0,1975.6,207,479.5,1206.2,289.9
7527,b20_r2_n4_E2_X3b_3_bf7,7,1972.1,328,155.7,742.9,1073.5
9682,b30_r2_n4_E2_X3b_2_bf5,5,1970.0,236,543.6,201.4,1225.0
9671,b30_r2_n4_E2_X1_8_bf7,7,1970.0,116,80.2,665.5,1224.3
9683,b30_r2_n4_E2_X3b_2_bf7,7,1950.9,217,525.3,227.0,1198.6
8424,b20_r3_n6_E1_X3b_3,0,1933.5,524,400.2,112.0,1421.3
8339,b20_r3_n5_E1_X3c_3_5_bf7,7,1931.0,297,808.5,725.8,396.7
9714,b30_r2_n4_E2_X3c_2_5_bf5,5,1927.9,236,543.6,169.2,1215.1
9715,b30_r2_n4_E2_X3c_2_5_bf7,7,1908.8,217,525.3,194.8,1188.7
5620,b15_r2_n6_E2_X3c_1_3,0,1899.5,240,210.9,339.1,1349.5
8067,b20_r3_n3_E1_X3b_3_bf7,7,1896.4,567,171.7,668.8,1055.9
9534,b30_r2_n3_E1_X3c_2_5_bf5,5,1884.1,624,122.8,176.1,1585.2
5596,b15_r2_n6_E2_X3b_1,0,1876.2,240,210.9,339.1,1326.2
5624,b15_r2_n6_E2_X3c_1_5,0,1876.2,240,210.9,339.1,1326.2
8307,b20_r3_n5_E1_X3b_3_bf7,7,1872.4,297,808.5,689.6,374.3
8716,b30_r1_n2_E2_X3b_1,0,1860.5,269,16.4,717.2,1126.9
7947,b20_r3_n2_E1_X3b_3_bf7,7,1852.9,568,128.2,668.8,1055.9
8009,b20_r3_n2_E2_X7_3_bf3,3,1842.7,452,109.8,832.1,900.8
8129,b20_r3_n3_E2_X7_3_bf3,3,1842.7,452,109.8,832.1,900.8
10359,b30_r3_n4_E1_X7_8_bf7,7,1842.0,149,65.1,226.5,1550.4
9710,b30_r2_n4_E2_X3c_2_3_bf5,5,1833.7,236,544.0,96.0,1193.7
4177,b10_r3_n6_E2_X7_8_bf3,3,1831.9,800,290.0,843.5,698.4
7604,b20_r2_n5_E1_X3c_1_5,0,1831.5,734,54.1,715.1,1062.3
5628,b15_r2_n6_E2_X3c_2_3,0,1830.2,237,647.5,175.1,1007.6
9681,b30_r2_n4_E2_X3b_2_bf3,3,1824.0,245,498.2,103.0,1222.8
9711,b30_r2_n4_E2_X3c_2_3_bf7,7,1821.0,217,525.7,68.1,1227.2
8378,b20_r3_n5_E2_X7_8_bf5,5,1810.1,299,453.4,407.9,948.8
7525,b20_r2_n4_E2_X3b_3_bf3,3,1804.6,393,252.0,640.4,912.2
3476,b10_r2_n6_E2_X3c_3_5,0,1801.9,451,96.0,640.0,1065.9
2748,b10_r1_n6_E2_X3c_2_3,0,1796.6,192,44.8,506.5,1245.3
9713,b30_r2_n4_E2_X3c_2_5_bf3,3,1781.9,245,498.2,70.8,1212.9
2752,b10_r1_n6_E2_X3c_2_5,0,1778.9,192,44.3,499.2,1235.4
264,b5_r1_n4_E1_X3b_3,0,1771.5,9702,76.0,642.5,1053.0
7409,b20_r2_n3_E2_X7_3_bf3,3,1771.3,705,574.6,330.0,866.7
7576,b20_r2_n5_E1_X3b_1,0,1769.2,732,54.1,715.1,1000.0
7600,b20_r2_n5_E1_X3c_1_3,0,1769.2,732,54.1,715.1,1000.0
5480,b15_r2_n5_E2_X3b_2,0,1745.0,489,565.5,160.1,1019.4
5632,b15_r2_n6_E2_X3c_2_5,0,1739.8,237,632.2,174.7,932.9
7524,b20_r2_n4_E2_X3b_3,0,1737.9,508,119.7,629.2,989.0
2720,b10_r1_n6_E2_X3b_2,0,1734.1,192,30.5,514.3,1189.3
2688,b10_r1_n6_E1_X3c_2_3,0,1722.2,200,44.8,466.5,1210.9
5600,b15_r2_n6_E2_X3b_2,0,1691.3,237,632.2,126.2,932.9
10591,b30_r3_n6_E1_X7_3_bf7,7,1673.3,95,130.4,188.1,1354.8
2692,b10_r1_n6_E1_X3c_2_5,0,1666.8,200,44.3,459.2,1163.3
2328,b10_r1_n3_E1_X3c_2_3,0,1656.6,4052,6.4,947.1,703.1
10585,b30_r3_n6_E1_X3b_3_bf3,3,1654.8,194,176.2,1345.9,132.7
10617,b30_r3_n6_E1_X3c_3_5_bf3,3,1654.8,194,176.2,1345.9,132.7
6491,b20_r1_n2_E1_X1_8_bf7,7,1651.1,102,694.7,331.1,625.3
6456,b15_r3_n8_E2_X7_8,0,1639.0,251,377.0,583.4,678.6
9657,b30_r2_n4_E1_X3c_3_5_bf3,3,1613.1,358,42.6,551.7,1018.8
8099,b20_r3_n3_E1_X3c_3_5_bf7,7,1605.1,572,193.3,739.2,672.6
2660,b10_r1_n6_E1_X3b_2,0,1602.4,200,30.5,471.1,1100.8
8379,b20_r3_n5_E2_X7_8_bf7,7,1595.2,281,468.6,802.6,324.0
4756,b15_r1_n5_E2_X3b_1,0,1588.4,85,14.9,391.0,1182.5
6428,b15_r3_n8_E2_X1_8,0,1569.4,272,635.5,483.0,450.9
7979,b20_r3_n2_E1_X3c_3_5_bf7,7,1561.6,573,149.8,739.2,672.6
4696,b15_r1_n5_E1_X3b_1,0,1548.1,92,14.9,372.0,1161.2
3560,b10_r2_n8_E2_X3b_2,0,1536.5,122,114.9,428.0,993.6
9836,b30_r2_n5_E2_X3c_3_5,0,1526.4,131,44.6,783.6,698.2
4284,b10_r3_n8_E2_X3b_3,0,1521.2,578,392.7,410.4,718.1
4724,b15_r1_n5_E1_X3c_1_5,0,1512.7,92,14.9,350.1,1147.7
4784,b15_r1_n5_E2_X3c_1_5,0,1509.9,85,14.9,360.5,1134.5
4328,b15_r1_n2_E1_X1_8,0,1508.8,886,397.9,735.4,375.5
6116,b15_r3_n4_E2_X3c_3_5,0,1507.3,1149,323.4,727.0,456.9
4316,b10_r3_n8_E2_X3c_3_5,0,1506.6,580,392.7,363.8,750.1
4780,b15_r1_n5_E2_X3c_1_3,0,1503.0,85,14.9,360.5,1127.6
3588,b10_r2_n8_E2_X3c_2_3,0,1500.8,122,69.3,427.8,1003.7
4720,b15_r1_n5_E1_X3c_1_3,0,1491.6,92,14.9,349.5,1127.2
7413,b20_r2_n3_E2_X7_5_bf3,3,1488.3,689,748.4,294.8,445.1
8664,b30_r1_n2_E1_X3b_3,0,1484.1,769,259.3,466.4,758.4
3592,b10_r2_n8_E2_X3c_2_5,0,1478.7,122,37.5,427.8,1013.4
6796,b20_r1_n4_E2_X3b_1,0,1472.1,80,4.9,435.2,1032.0
6448,b15_r3_n8_E2_X7_3,0,1460.0,256,210.8,470.6,778.6
6028,b15_r3_n4_E1_X7_3,0,1454.1,966,172.0,340.1,942.0
6084,b15_r3_n4_E2_X3b_3,0,1452.1,1144,323.4,671.8,456.9
8377,b20_r3_n5_E2_X7_8_bf3,3,1444.5,304,457.0,118.2,869.3
7436,b20_r2_n3_E2_X3c_3_5,0,1431.6,910,797.6,526.9,107.1
9631,b30_r2_n4_E1_X7_3_bf7,7,1421.4,216,494.8,503.5,423.1
4175,b10_r3_n6_E2_X7_5_bf7,7,1407.7,659,16.4,241.0,1150.3
10587,b30_r3_n6_E1_X3b_3_bf7,7,1407.5,112,91.6,565.9,750.0
10619,b30_r3_n6_E1_X3c_3_5_bf7,7,1407.5,112,91.6,565.9,750.0
9700,b30_r2_n4_E2_X3c_1_3,0,1395.8,312,291.2,105.2,999.4
9704,b30_r2_n4_E2_X3c_1_5,0,1395.8,312,291.2,105.2,999.4
9676,b30_r2_n4_E2_X3b_1,0,1395.8,312,291.2,105.2,999.4
6736,b20_r1_n4_E1_X3b_1,0,1394.0,89,4.9,433.0,956.1
6820,b20_r1_n4_E2_X3c_1_3,0,1391.6,80,4.9,351.2,1035.5
6824,b20_r1_n4_E2_X3c_1_5,0,1363.3,80,4.9,326.4,1032.0
9635,b30_r2_n4_E1_X7_5_bf7,7,1361.3,215,555.8,231.0,574.5
4174,b10_r3_n6_E2_X7_5_bf5,5,1351.7,751,349.3,278.4,724.0
7647,b20_r2_n5_E2_X3b_3_bf7,7,1340.9,168,940.9,110.6,289.4
8667,b30_r1_n2_E1_X3b_3_bf7,7,1317.1,58,297.2,970.5,49.4
6764,b20_r1_n4_E1_X3c_1_5,0,1314.3,89,4.9,332.6,976.8
7387,b20_r2_n3_E2_X1_5_bf7,7,1310.1,480,614.3,426.6,269.2
2225,b10_r1_n2_E2_X1_5_bf3,3,1306.4,216,121.3,379.6,805.5
6760,b20_r1_n4_E1_X3c_1_3,0,1301.9,89,4.9,330.6,966.4
7724,b20_r2_n6_E1_X3c_1_5,0,1296.8,363,130.2,202.8,963.8
7696,b20_r2_n6_E1_X3b_1,0,1296.8,363,130.2,202.8,963.8
7720,b20_r2_n6_E1_X3c_1_3,0,1296.8,363,130.2,202.8,963.8
9837,b30_r2_n5_E2_X3c_3_5_bf3,3,1286.7,119,60.9,715.4,510.4
9838,b30_r2_n5_E2_X3c_3_5_bf5,5,1286.5,115,58.3,734.9,493.3
7646,b20_r2_n5_E2_X3b_3_bf5,5,1231.2,188,1085.8,77.4,68.0
10381,b30_r3_n4_E2_X1_3_bf3,3,1230.2,328,285.6,889.6,55.0
3564,b10_r2_n8_E2_X3b_3,0,1226.2,118,238.7,267.2,720.3
9659,b30_r2_n4_E1_X3c_3_5_bf7,7,1221.9,226,406.8,289.0,526.1
9655,b30_r2_n4_E1_X3c_2_5_bf7,7,1212.9,249,430.9,156.2,625.8
2230,b10_r1_n2_E2_X1_8_bf5,5,1201.4,134,6.6,850.0,344.8
3596,b10_r2_n8_E2_X3c_3_5,0,1197.3,118,77.8,296.8,822.7
2229,b10_r1_n2_E2_X1_8_bf3,3,1189.4,202,116.3,384.8,688.3
4299,b10_r3_n8_E2_X7_8_bf7,7,1187.9,301,746.8,436.6,4.5
9439,b30_r2_n2_E2_X3b_1_bf7,7,1184.7,1190,45.5,372.3,766.9
9463,b30_r2_n2_E2_X3c_1_3_bf7,7,1184.7,1190,45.5,372.3,766.9
9467,b30_r2_n2_E2_X3c_1_5_bf7,7,1184.7,1190,45.5,372.3,766.9
9623,b30_r2_n4_E1_X3b_2_bf7,7,1181.9,249,406.7,166.0,609.2
3504,b10_r2_n8_E1_X3b_3,0,1169.3,180,225.3,209.6,734.4
3536,b10_r2_n8_E1_X3c_3_5,0,1158.4,181,79.6,242.4,836.4
6430,b15_r3_n8_E2_X1_8_bf5,5,1150.4,227,635.2,100.8,414.4
9839,b30_r2_n5_E2_X3c_3_5_bf7,7,1135.3,102,35.0,697.7,402.6
10480,b30_r3_n5_E1_X3c_1_3,0,1134.1,459,241.8,127.0,765.3
10456,b30_r3_n5_E1_X3b_1,0,1134.1,459,241.8,127.0,765.3
10484,b30_r3_n5_E1_X3c_1_5,0,1134.1,459,241.8,127.0,765.3
5680,b15_r2_n8_E1_X3c_1_3,0,1133.2,120,27.1,147.5,958.6
8376,b20_r3_n5_E2_X7_8,0,1123.0,323,465.3,312.9,344.8
7780,b20_r2_n6_E2_X3c_1_3,0,1112.5,161,77.7,63.2,971.6
7756,b20_r2_n6_E2_X3b_1,0,1112.5,161,77.7,63.2,971.6
7784,b20_r2_n6_E2_X3c_1_5,0,1112.5,161,77.7,63.2,971.6
5684,b15_r2_n8_E1_X3c_1_5,0,1109.9,120,27.1,147.5,935.3
5656,b15_r2_n8_E1_X3b_1,0,1109.9,120,27.1,147.5,935.3
8656,b30_r1_n2_E1_X3b_1,0,1100.2,3088,170.3,784.1,145.8
7410,b20_r2_n3_E2_X7_3_bf5,5,1095.8,676,525.7,293.4,276.7
10586,b30_r3_n6_E1_X3b_3_bf5,5,1087.1,160,19.6,816.3,251.2
10618,b30_r3_n6_E1_X3c_3_5_bf5,5,1087.1,160,19.6,816.3,251.2
6429,b15_r3_n8_E2_X1_8_bf3,3,1067.2,237,635.2,86.1,345.9
5636,b15_r2_n6_E2_X3c_3_5,0,1049.5,229,848.7,197.0,3.8
4640,b15_r1_n4_E2_X3b_2,0,1044.0,222,80.3,175.3,788.4
8408,b20_r3_n6_E1_X1_8,0,1043.5,358,154.0,860.1,29.4
2226,b10_r1_n2_E2_X1_5_bf5,5,1026.2,140,70.8,334.2,621.2
6458,b15_r3_n8_E2_X7_8_bf5,5,1022.8,213,358.7,243.0,421.1
7585,b20_r2_n5_E1_X3b_3_bf3,3,1018.0,318,541.6,102.1,374.3
7408,b20_r2_n3_E2_X7_3,0,1013.6,807,286.9,272.3,454.4
4668,b15_r1_n4_E2_X3c_2_3,0,1012.5,223,39.3,85.2,888.0
356,b5_r1_n4_E2_X3c_3_5,0,981.8,10547,6.0,281.3,694.5
4295,b10_r3_n8_E2_X7_5_bf7,7,935.6,302,673.1,143.8,118.7
4672,b15_r1_n4_E2_X3c_2_5,0,908.7,223,38.8,90.7,779.2
9531,b30_r2_n3_E1_X3c_2_3_bf7,7,904.7,449,477.1,39.8,387.8
6450,b15_r3_n8_E2_X7_3_bf5,5,902.4,216,198.7,122.3,581.4
6032,b15_r3_n4_E1_X7_5,0,893.5,902,71.6,190.6,631.3
5936,b15_r3_n3_E1_X3c_3_5,0,881.3,1750,378.7,77.1,425.5
8776,b30_r1_n3_E1_X3b_1,0,873.4,95,2.1,111.5,759.8
8487,b20_r3_n6_E2_X3b_3_bf7,7,871.9,301,221.4,100.8,549.7
9462,b30_r2_n2_E2_X3c_1_3_bf5,5,867.9,1285,152.4,197.5,518.0
9438,b30_r2_n2_E2_X3b_1_bf5,5,867.9,1285,152.4,197.5,518.0
9466,b30_r2_n2_E2_X3c_1_5_bf5,5,867.9,1285,152.4,197.5,518.0
4173,b10_r3_n6_E2_X7_5_bf3,3,867.8,799,303.7,74.8,489.3
5816,b15_r3_n2_E1_X3c_3_5,0,864.1,1751,361.5,77.1,425.5
6459,b15_r3_n8_E2_X7_8_bf7,7,845.9,195,330.8,200.9,314.2
8519,b20_r3_n6_E2_X3c_3_5_bf7,7,841.7,301,221.4,46.1,574.2
4580,b15_r1_n4_E1_X3b_2,0,831.7,250,19.3,26.7,785.7
9437,b30_r2_n2_E2_X3b_1_bf3,3,829.5,1330,114.3,91.3,623.9
9461,b30_r2_n2_E2_X3c_1_3_bf3,3,829.5,1330,114.3,91.3,623.9
9465,b30_r2_n2_E2_X3c_1_5_bf3,3,829.5,1330,114.3,91.3,623.9
3324,b10_r2_n5_E2_X3b_3,0,825.0,1002,389.3,361.4,74.3
8194,b20_r3_n4_E1_X7_5_bf5,5,781.0,400,123.1,107.4,550.5
9587,b30_r2_n3_E2_X3c_1_5_bf7,7,774.7,545,358.5,115.0,301.2
9559,b30_r2_n3_E2_X3b_1_bf7,7,774.7,545,358.5,115.0,301.2
9583,b30_r2_n3_E2_X3c_1_3_bf7,7,774.7,545,358.5,115.0,301.2
6457,b15_r3_n8_E2_X7_8_bf3,3,767.7,224,363.9,213.0,190.8
9824,b30_r2_n5_E2_X3c_1_5,0,760.8,160,227.4,103.4,430.0
9820,b30_r2_n5_E2_X3c_1_3,0,760.8,160,227.4,103.4,430.0
9796,b30_r2_n5_E2_X3b_1,0,760.8,160,227.4,103.4,430.0
9679,b30_r2_n4_E2_X3b_1_bf7,7,737.1,251,318.3,255.0,163.8
9707,b30_r2_n4_E2_X3c_1_5_bf7,7,737.1,251,318.3,255.0,163.8
9703,b30_r2_n4_E2_X3c_1_3_bf7,7,737.1,251,318.3,255.0,163.8
3356,b10_r2_n5_E2_X3c_3_5,0,727.6,1025,76.8,160.2,490.6
9364,b30_r2_n2_E1_X1_5,0,725.4,439,367.9,45.0,312.5
8459,b20_r3_n6_E1_X3c_3_5_bf7,7,713.9,211,482.5,195.1,36.3
10395,b30_r3_n4_E2_X2_bf7,7,696.8,413,31.1,617.2,48.5
8708,b30_r1_n2_E2_X1_8,0,686.3,112,111.3,365.6,209.4
8579,b20_r3_n8_E1_X3c_3_5_bf7,7,670.0,102,628.9,11.6,29.5
7316,b20_r2_n2_E2_X3c_3_5,0,666.4,1386,172.1,185.7,308.6
6451,b15_r3_n8_E2_X7_3_bf7,7,664.5,198,171.7,36.6,456.2
8427,b20_r3_n6_E1_X3b_3_bf7,7,655.3,211,482.5,158.9,13.9
10384,b30_r3_n4_E2_X1_5,0,652.2,224,246.3,386.1,19.8
5243,b15_r2_n3_E2_X3b_2_bf7,7,642.6,1120,0.3,72.3,570.0
7432,b20_r2_n3_E2_X3c_2_5,0,626.2,1097,293.1,209.5,123.6
5756,b15_r2_n8_E2_X3c_3_5,0,624.9,59,241.8,69.3,313.8
6449,b15_r3_n8_E2_X7_3_bf3,3,585.5,227,196.5,30.9,358.1
7428,b20_r2_n3_E2_X3c_2_3,0,582.9,1108,26.6,110.8,445.5
6191,b15_r3_n5_E2_X1_8_bf7,7,538.6,445,175.7,196.0,166.9
2227,b10_r1_n2_E2_X1_5_bf7,7,530.2,68,4.5,190.6,335.1
5696,b15_r2_n8_E1_X3c_3_5,0,525.5,119,345.2,108.9,71.4
9823,b30_r2_n5_E2_X3c_1_3_bf7,7,518.0,121,230.0,274.6,13.4
9827,b30_r2_n5_E2_X3c_1_5_bf7,7,518.0,121,230.0,274.6,13.4
9799,b30_r2_n5_E2_X3b_1_bf7,7,518.0,121,230.0,274.6,13.4
7586,b20_r2_n5_E1_X3b_3_bf5,5,512.9,272,152.6,206.9,153.4
2724,b10_r1_n6_E2_X3b_3,0,506.1,184,30.4,4.6,471.1
10424,b30_r3_n4_E2_X3c_1_5,0,495.7,444,155.8,18.1,321.8
10420,b30_r3_n4_E2_X3c_1_3,0,495.7,444,155.8,18.1,321.8
10396,b30_r3_n4_E2_X3b_1,0,495.7,444,155.8,18.1,321.8
7868,b20_r2_n8_E2_X1_8,0,489.7,32,153.6,55.8,280.3
7400,b20_r2_n3_E2_X3b_2,0,486.6,1087,276.8,169.5,40.3
3572,b10_r2_n8_E2_X7_5,0,421.9,107,15.9,120.0,286.0
7896,b20_r2_n8_E2_X7_8,0,410.6,33,11.9,114.0,284.7
