ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,passed_mc,oos_pnl,oos_ntrd
341,b5_r2_n8_E1_X3c_1_5,10935.5,1634,0.0,23.56,1,6611.8,1077
334,b5_r2_n8_E1_X3b_1,10931.4,1634,0.0,23.55,1,6559.2,1076
340,b5_r2_n8_E1_X3c_1_3,10931.4,1634,0.0,23.55,1,6559.9,1076
110,b5_r1_n5_E2_X3b_2,10793.2,2590,0.0,23.02,1,7167.3,1549
566,b10_r1_n2_E2_X3c_1_5,10693.4,4488,0.0,21.06,1,7175.9,2855
355,b5_r2_n8_E2_X3c_1_3,10654.1,1171,0.0,22.99,1,6361.6,732
356,b5_r2_n8_E2_X3c_1_5,10654.1,1171,0.0,22.99,1,6414.2,733
349,b5_r2_n8_E2_X3b_1,10654.1,1171,0.0,22.99,1,6351.8,732
565,b10_r1_n2_E2_X3c_1_3,10614.9,4464,0.0,20.98,1,7072.3,2844
559,b10_r1_n2_E2_X3b_1,10234.9,4429,0.0,20.04,1,6735.6,2826
148,b5_r1_n6_E2_X3c_2_5,9520.5,1403,0.0,20.35,1,5738.5,848
147,b5_r1_n6_E2_X3c_2_3,9493.5,1402,0.0,20.41,1,5742.4,849
140,b5_r1_n6_E2_X3b_2,9425.0,1400,0.0,20.2,1,5731.6,847
175,b5_r1_n8_E2_X3c_1_3,8448.0,547,0.0,18.13,1,5091.4,334
176,b5_r1_n8_E2_X3c_1_5,8448.0,547,0.0,18.13,1,5116.4,334
169,b5_r1_n8_E2_X3b_1,8442.0,547,0.0,18.12,1,5108.7,334
160,b5_r1_n8_E1_X3c_1_3,8327.3,582,0.0,17.93,1,4993.9,349
161,b5_r1_n8_E1_X3c_1_5,8327.3,582,0.0,17.93,1,5032.9,349
154,b5_r1_n8_E1_X3b_1,8321.3,582,0.0,17.92,1,5021.8,349
178,b5_r1_n8_E2_X3c_2_5,6171.4,542,0.0,12.87,1,3729.9,331
177,b5_r1_n8_E2_X3c_2_3,6170.3,542,0.0,12.89,1,3700.2,331
170,b5_r1_n8_E2_X3b_2,6135.2,542,0.0,12.79,1,3733.4,331
626,b10_r1_n4_E2_X3c_1_5,6046.0,1009,0.0,12.22,1,3657.9,617
162,b5_r1_n8_E1_X3c_2_3,6024.3,574,0.0,12.5,1,3610.9,344
163,b5_r1_n8_E1_X3c_2_5,6022.5,574,0.0,12.48,1,3644.7,344
625,b10_r1_n4_E2_X3c_1_3,5999.7,1007,0.0,11.97,1,3650.1,615
155,b5_r1_n8_E1_X3b_2,5989.3,574,0.0,12.4,1,3639.9,344
619,b10_r1_n4_E2_X3b_1,5940.7,1006,0.0,11.74,1,3499.2,613
149,b5_r1_n6_E2_X3c_3_5,5276.0,1374,0.0,10.31,1,3291.8,819
141,b5_r1_n6_E2_X3b_3,5129.1,1362,0.0,9.99,1,3270.1,812
134,b5_r1_n6_E1_X3c_3_5,4919.8,1579,0.0,9.41,1,2843.0,924
1086,b15_r1_n2_E1_X3b_3,4762.5,1657,0.022,2.35,1,-215.4,1042
179,b5_r1_n8_E2_X3c_3_5,4136.1,534,0.0,8.1,1,2689.2,326
1311,b15_r2_n3_E2_X3b_3,4116.0,869,0.006,3.35,1,1461.1,556
171,b5_r1_n8_E2_X3b_3,4087.9,534,0.0,7.96,1,2650.6,326
164,b5_r1_n8_E1_X3c_3_5,4033.0,566,0.0,7.85,1,2546.6,338
1632,b20_r1_n2_E1_X3c_2_3,3931.3,1692,0.018,1.76,1,936.1,1072
2181,b30_r1_n2_E2_X3b_3,3885.8,280,0.026,1.42,1,38.0,171
749,b10_r2_n2_E2_X3c_3_5,3874.2,2570,0.011,2.13,1,913.5,1673
1130,b15_r1_n3_E2_X3b_2,3857.2,807,0.0,4.75,1,1237.3,539
1319,b15_r2_n3_E2_X3c_3_5,3818.3,888,0.011,2.79,1,1586.6,567
1138,b15_r1_n3_E2_X3c_2_5,3710.9,823,0.001,4.48,1,1252.9,555
1272,b15_r2_n2_E1_X3c_2_3,3676.4,3298,0.037,0.18,1,703.1,2112
1273,b15_r2_n2_E1_X3c_2_5,3637.7,3302,0.061,0.64,0,559.3,2118
741,b10_r2_n2_E2_X3b_3,3602.9,2504,0.018,1.94,1,743.9,1599
670,b10_r1_n6_E1_X3c_1_3,3593.2,425,0.0,6.71,1,1863.5,280
671,b10_r1_n6_E1_X3c_1_5,3576.4,426,0.0,6.68,1,1863.5,280
664,b10_r1_n6_E1_X3b_1,3541.0,424,0.0,6.65,1,1856.6,279
567,b10_r1_n2_E2_X3c_2_3,3510.1,3490,0.006,3.25,1,1416.1,2218
560,b10_r1_n2_E2_X3b_2,3499.3,3301,0.003,2.65,1,2119.5,2093
1137,b15_r1_n3_E2_X3c_2_3,3428.4,827,0.004,4.13,1,1396.3,557
914,b10_r3_n2_E1_X3c_3_5,3399.6,3657,0.063,-0.36,0,-521.5,2364
568,b10_r1_n2_E2_X3c_2_5,3391.8,3486,0.003,2.73,1,2254.1,2212
929,b10_r3_n2_E2_X3c_3_5,3368.6,2689,0.033,1.08,1,51.4,1770
921,b10_r3_n2_E2_X3b_3,3345.5,2673,0.045,0.9,1,-500.9,1753
944,b10_r3_n3_E1_X3c_3_5,3343.0,3656,0.052,-0.39,0,-521.5,2364
1265,b15_r2_n2_E1_X3b_2,3342.4,3267,0.061,-0.93,0,2.6,2093
959,b10_r3_n3_E2_X3c_3_5,3319.1,2688,0.036,1.06,1,51.4,1770
951,b10_r3_n3_E2_X3b_3,3296.0,2672,0.031,0.61,1,-500.9,1753
2557,b30_r3_n3_E1_X7_3,3271.2,107,0.061,-0.55,0,343.0,70
906,b10_r3_n2_E1_X3b_3,3270.3,3624,0.067,-0.94,0,-1176.1,2344
936,b10_r3_n3_E1_X3b_3,3213.7,3623,0.068,-0.74,0,-1176.1,2344
2057,b20_r3_n4_E2_X1_8,3062.9,238,0.045,-0.13,1,-291.2,147
2527,b30_r3_n2_E1_X7_3,2963.0,107,0.081,-0.98,0,343.0,70
734,b10_r2_n2_E1_X3c_3_5,2923.1,3247,0.058,-0.49,0,-1075.1,2060
1647,b20_r1_n2_E2_X3c_2_3,2886.9,830,0.018,1.46,1,2512.6,542
2558,b30_r3_n3_E1_X7_5,2881.7,101,0.131,-2.13,0,-1239.3,70
2183,b30_r1_n2_E2_X7_5,2865.7,323,0.056,-0.12,0,-888.0,197
2587,b30_r3_n4_E1_X7_3,2848.3,110,0.109,-1.63,0,-1446.7,73
1640,b20_r1_n2_E2_X3b_2,2757.1,806,0.032,0.9,1,2461.6,515
620,b10_r1_n4_E2_X3b_2,2708.8,948,0.0,3.54,1,1349.0,580
628,b10_r1_n4_E2_X3c_2_5,2695.6,967,0.0,3.61,1,1327.4,590
1648,b20_r1_n2_E2_X3c_2_5,2655.5,824,0.028,0.92,1,2407.1,535
726,b10_r2_n2_E1_X3b_3,2621.2,3121,0.094,-1.22,0,-967.5,1976
627,b10_r1_n4_E2_X3c_2_3,2618.3,968,0.0,3.42,1,1344.7,589
727,b10_r2_n2_E1_X7_3,2566.7,2011,0.132,-2.5,0,-2767.2,1355
1454,b15_r3_n2_E1_X3c_3_5,2516.7,1648,0.102,-2.26,0,1653.7,1049
1446,b15_r3_n2_E1_X3b_3,2449.2,1640,0.133,-2.76,0,1489.6,1045
1189,b15_r1_n5_E2_X3b_1,2434.2,230,0.0,3.95,1,1595.9,160
1997,b20_r3_n2_E2_X1_8,2426.0,278,0.102,-1.15,0,-741.7,173
2626,b30_r3_n5_E2_X1_5,2425.4,125,0.043,0.62,1,1026.2,88
1858,b20_r2_n3_E2_X3c_2_5,2421.1,773,0.045,0.29,1,1480.7,518
1196,b15_r1_n5_E2_X3c_1_5,2412.6,230,0.0,3.91,1,1759.9,161
1195,b15_r1_n5_E2_X3c_1_3,2412.6,230,0.0,3.91,1,1759.9,161
1857,b20_r2_n3_E2_X3c_2_3,2385.8,771,0.054,-0.05,0,1452.5,518
1850,b20_r2_n3_E2_X3b_2,2374.6,771,0.054,-0.05,0,1338.5,517
922,b10_r3_n2_E2_X7_3,2309.5,856,0.147,-3.08,0,-3178.5,544
2173,b30_r1_n2_E1_X3c_2_5,2309.3,711,0.134,-2.27,0,-2446.5,472
1626,b20_r1_n2_E1_X3b_3,2263.6,933,0.151,-2.92,0,-1119.4,591
1304,b15_r2_n3_E1_X3c_3_5,2233.4,1319,0.118,-2.24,0,-176.4,833
742,b10_r2_n2_E2_X7_3,2201.4,1625,0.148,-2.93,0,-160.9,1064
694,b10_r1_n8_E1_X3b_1,2169.8,122,0.0,3.76,1,1483.8,87
700,b10_r1_n8_E1_X3c_1_3,2165.5,122,0.0,3.76,1,1483.8,87
701,b10_r1_n8_E1_X3c_1_5,2118.1,122,0.0,3.73,1,1483.8,87
1982,b20_r3_n2_E1_X1_8,2116.9,311,0.141,-2.9,0,-92.1,183
597,b10_r1_n3_E2_X3c_2_3,2017.3,1905,0.021,1.31,1,963.8,1150
1296,b15_r2_n3_E1_X3b_3,2014.5,1290,0.165,-3.24,0,-128.4,806
1190,b15_r1_n5_E2_X3b_2,2013.1,214,0.0,2.23,1,818.5,155
1813,b20_r2_n2_E1_X3c_2_5,1987.4,1820,0.187,-3.66,0,1334.5,1164
2042,b20_r3_n4_E1_X1_8,1975.0,301,0.166,-2.7,0,-495.8,185
1197,b15_r1_n5_E2_X3c_2_3,1973.2,217,0.0,2.19,1,979.9,156
689,b10_r1_n6_E2_X3c_3_5,1916.8,245,0.0,2.61,1,631.3,151
1225,b15_r1_n6_E2_X3c_1_3,1902.8,106,0.0,3.15,1,1349.7,84
1226,b15_r1_n6_E2_X3c_1_5,1902.8,106,0.0,3.15,1,1349.7,84
1219,b15_r1_n6_E2_X3b_1,1902.8,106,0.0,3.15,1,1185.7,83
1198,b15_r1_n5_E2_X3c_2_5,1883.7,217,0.0,2.0,1,931.0,156
1812,b20_r2_n2_E1_X3c_2_3,1857.4,1816,0.216,-3.88,0,1306.3,1164
2377,b30_r2_n3_E1_X7_3,1816.4,203,0.222,-4.53,0,-1246.4,132
743,b10_r2_n2_E2_X7_5,1794.4,1541,0.21,-4.41,0,-93.0,977
2012,b20_r3_n3_E1_X1_8,1714.5,313,0.191,-3.34,0,-92.1,183
1805,b20_r2_n2_E1_X3b_2,1704.1,1800,0.225,-4.03,0,1202.1,1162
2182,b30_r1_n2_E2_X7_3,1695.7,337,0.213,-3.09,0,-1569.9,208
659,b10_r1_n5_E2_X3c_3_5,1694.8,471,0.003,1.56,1,983.2,281
839,b10_r2_n5_E2_X3c_3_5,1670.8,1094,0.057,-0.41,0,2329.7,671
2165,b30_r1_n2_E1_X3b_2,1648.3,692,0.201,-4.05,0,-2599.1,449
831,b10_r2_n5_E2_X3b_3,1614.5,1076,0.059,-0.57,0,2467.7,660
2656,b30_r3_n6_E2_X1_5,1548.1,111,0.107,-1.42,0,299.5,75
2596,b30_r3_n4_E2_X1_5,1531.7,153,0.151,-2.06,0,1386.0,105
2362,b30_r2_n2_E2_X7_3,1525.4,186,0.233,-3.85,0,-1539.2,117
1287,b15_r2_n2_E2_X3c_2_3,1491.8,2166,0.21,-3.49,0,1687.1,1393
2686,b30_r3_n8_E2_X1_5,1448.3,73,0.084,-0.54,0,544.6,54
1524,b15_r3_n4_E2_X7_8,1432.5,339,0.279,-4.81,0,-320.8,207
644,b10_r1_n5_E1_X3c_3_5,1422.6,847,0.037,0.31,1,315.0,546
1843,b20_r2_n3_E1_X3c_2_5,1395.0,1219,0.225,-3.83,0,356.6,796
1280,b15_r2_n2_E2_X3b_2,1387.7,2155,0.237,-4.02,0,1240.4,1380
1842,b20_r2_n3_E1_X3c_2_3,1312.5,1217,0.243,-3.64,0,328.4,796
744,b10_r2_n2_E2_X7_8,1304.6,1502,0.285,-4.93,0,-58.3,964
2376,b30_r2_n3_E1_X3b_3,1301.2,315,0.256,-4.67,0,-513.6,198
1835,b20_r2_n3_E1_X3b_2,1292.3,1211,0.232,-4.13,0,214.4,795
1877,b20_r2_n4_E2_X1_8,1257.7,263,0.272,-4.35,0,-377.2,157
1649,b20_r1_n2_E2_X3c_3_5,1185.4,731,0.229,-2.99,0,1796.4,467
2384,b30_r2_n3_E1_X3c_3_5,1145.1,317,0.298,-4.72,0,-490.2,199
1220,b15_r1_n6_E2_X3b_2,1012.7,103,0.004,1.15,1,886.2,81
1228,b15_r1_n6_E2_X3c_2_5,1011.9,103,0.004,1.14,1,984.0,82
1227,b15_r1_n6_E2_X3c_2_3,1011.8,103,0.005,1.12,1,1002.6,82
1266,b15_r2_n2_E1_X3b_3,996.1,1374,0.295,-4.7,0,955.5,826
614,b10_r1_n4_E1_X3c_3_5,961.3,1820,0.221,-2.4,0,-577.0,1196
1274,b15_r2_n2_E1_X3c_3_5,959.4,1408,0.296,-5.04,0,1147.9,859
1243,b15_r1_n8_E1_X3c_2_5,746.6,42,0.007,0.62,1,790.2,34
1235,b15_r1_n8_E1_X3b_2,714.1,42,0.007,0.58,1,833.3,34
2064,b20_r3_n4_E2_X7_8,712.6,186,0.369,-6.1,0,1474.8,110
1257,b15_r1_n8_E2_X3c_2_3,650.6,30,0.007,0.62,1,833.4,19
1250,b15_r1_n8_E2_X3b_2,641.6,30,0.007,0.6,1,924.5,19
1258,b15_r1_n8_E2_X3c_2_5,641.6,30,0.007,0.6,1,840.8,19
2581,b30_r3_n4_E1_X1_5,539.8,195,0.386,-4.94,0,482.5,133
1760,b20_r1_n6_E2_X3b_2,528.3,51,0.072,-0.08,0,472.4,42
1765,b20_r1_n6_E2_X3c_1_3,490.0,52,0.023,0.19,1,775.8,45
1759,b20_r1_n6_E2_X3b_1,490.0,52,0.023,0.19,1,775.8,45
1766,b20_r1_n6_E2_X3c_1_5,490.0,52,0.023,0.19,1,775.8,45
1767,b20_r1_n6_E2_X3c_2_3,414.2,52,0.109,-0.25,0,624.1,43
1768,b20_r1_n6_E2_X3c_2_5,389.3,52,0.121,-0.29,0,584.2,43
1761,b20_r1_n6_E2_X3b_3,381.2,50,0.218,-0.82,0,404.9,42
606,b10_r1_n4_E1_X3b_3,224.1,1650,0.445,-4.88,0,193.3,1079
1780,b20_r1_n8_E1_X3c_1_3,93.7,32,0.29,-0.38,0,596.7,15
1774,b20_r1_n8_E1_X3b_1,93.7,32,0.29,-0.38,0,596.7,15
1781,b20_r1_n8_E1_X3c_1_5,93.7,32,0.29,-0.38,0,596.7,15
