ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,passed_mc,oos_pnl,oos_ntrd
80,b5_r1_n4_E2_X3b_2,6617.1,4134,0.0,12.94,1,1202.3,1212
110,b5_r1_n5_E2_X3b_2,6560.9,2039,0.0,13.33,1,1245.3,599
349,b5_r2_n8_E2_X3b_1,6440.2,1002,0.0,13.36,1,1664.5,412
356,b5_r2_n8_E2_X3c_1_5,6426.3,1003,0.0,13.52,1,1664.5,412
355,b5_r2_n8_E2_X3c_1_3,6419.0,1003,0.0,13.5,1,1664.5,412
334,b5_r2_n8_E1_X3b_1,6269.0,1509,0.0,12.95,1,1740.9,650
341,b5_r2_n8_E1_X3c_1_5,6255.1,1510,0.0,12.93,1,1736.0,650
340,b5_r2_n8_E1_X3c_1_3,6247.8,1510,0.0,12.92,1,1740.9,650
147,b5_r1_n6_E2_X3c_2_3,5419.8,1038,0.0,11.07,1,1193.1,294
148,b5_r1_n6_E2_X3c_2_5,5397.1,1037,0.0,11.03,1,1269.0,294
140,b5_r1_n6_E2_X3b_2,5338.7,1036,0.0,10.92,1,1264.7,294
169,b5_r1_n8_E2_X3b_1,5305.6,375,0.0,11.26,1,1285.8,117
176,b5_r1_n8_E2_X3c_1_5,5292.1,376,0.0,11.24,1,1285.8,117
175,b5_r1_n8_E2_X3c_1_3,5292.1,376,0.0,11.24,1,1285.8,117
154,b5_r1_n8_E1_X3b_1,5227.0,405,0.0,11.0,1,1293.2,132
160,b5_r1_n8_E1_X3c_1_3,5213.5,406,0.0,10.98,1,1293.2,132
161,b5_r1_n8_E1_X3c_1_5,5213.5,406,0.0,10.98,1,1293.2,132
103,b5_r1_n5_E1_X3c_2_5,5196.6,2747,0.0,10.03,1,265.3,935
102,b5_r1_n5_E1_X3c_2_3,5188.3,2750,0.0,10.03,1,203.9,940
1127,b15_r1_n3_E2_X1_8,5099.8,388,0.001,5.29,1,-403.7,134
298,b5_r2_n5_E2_X3c_2_5,4983.2,4353,0.0,8.59,1,811.7,1575
328,b5_r2_n6_E2_X3c_2_5,4967.4,2667,0.0,9.34,1,1108.9,997
133,b5_r1_n6_E1_X3c_2_5,4945.5,1275,0.0,9.79,1,978.3,399
327,b5_r2_n6_E2_X3c_2_3,4909.6,2661,0.0,9.03,1,1073.7,994
95,b5_r1_n5_E1_X3b_2,4901.6,2727,0.0,9.21,1,131.5,933
297,b5_r2_n5_E2_X3c_2_3,4890.4,4341,0.0,8.47,1,790.9,1570
125,b5_r1_n6_E1_X3b_2,4848.3,1271,0.0,9.64,1,939.3,399
132,b5_r1_n6_E1_X3c_2_3,4847.9,1277,0.0,9.69,1,886.8,400
320,b5_r2_n6_E2_X3b_2,4792.5,2657,0.0,8.84,1,1042.0,992
290,b5_r2_n5_E2_X3b_2,4752.5,4332,0.0,8.11,1,609.7,1565
358,b5_r2_n8_E2_X3c_2_5,3661.6,994,0.0,6.86,1,671.9,409
350,b5_r2_n8_E2_X3b_2,3653.3,992,0.0,6.84,1,671.9,409
178,b5_r1_n8_E2_X3c_2_5,3651.9,374,0.0,7.36,1,755.6,117
357,b5_r2_n8_E2_X3c_2_3,3641.8,993,0.0,6.84,1,671.9,409
170,b5_r1_n8_E2_X3b_2,3641.8,373,0.0,7.39,1,755.6,117
177,b5_r1_n8_E2_X3c_2_3,3629.1,374,0.0,7.3,1,758.8,117
626,b10_r1_n4_E2_X3c_1_5,3597.3,881,0.0,6.61,1,674.8,330
625,b10_r1_n4_E2_X3c_1_3,3597.3,881,0.0,6.61,1,674.8,330
619,b10_r1_n4_E2_X3b_1,3578.2,881,0.0,6.57,1,674.8,330
163,b5_r1_n8_E1_X3c_2_5,3564.9,402,0.0,7.14,1,736.1,132
155,b5_r1_n8_E1_X3b_2,3558.0,401,0.0,7.09,1,729.5,132
162,b5_r1_n8_E1_X3c_2_3,3536.8,402,0.0,7.11,1,735.7,132
1322,b15_r2_n4_E1_X1_8,3278.4,490,0.037,0.5,1,-1144.0,169
141,b5_r1_n6_E2_X3b_3,2978.4,992,0.0,5.09,1,505.2,278
1801,b20_r2_n2_E1_X1_5,2930.6,518,0.043,0.15,1,112.9,168
149,b5_r1_n6_E2_X3c_3_5,2869.1,1011,0.0,5.01,1,488.6,280
343,b5_r2_n8_E1_X3c_2_5,2820.1,1498,0.0,4.68,1,313.2,640
335,b5_r2_n8_E1_X3b_2,2809.1,1495,0.0,4.72,1,313.3,640
342,b5_r2_n8_E1_X3c_2_3,2807.5,1496,0.0,4.73,1,313.3,640
1382,b15_r2_n6_E1_X1_8,2791.8,385,0.047,0.21,1,-226.4,131
171,b5_r1_n8_E2_X3b_3,2791.3,362,0.0,5.21,1,384.0,113
1472,b15_r3_n3_E1_X1_8,2769.1,446,0.061,-0.65,0,-229.5,160
1352,b15_r2_n5_E1_X1_8,2717.4,450,0.074,-0.83,0,142.7,151
656,b10_r1_n5_E2_X3c_1_5,2710.8,414,0.0,5.01,1,632.9,177
655,b10_r1_n5_E2_X3c_1_3,2710.8,414,0.0,5.01,1,632.9,177
649,b10_r1_n5_E2_X3b_1,2710.8,414,0.0,5.01,1,632.9,177
1532,b15_r3_n5_E1_X1_8,2693.0,421,0.062,-0.51,0,12.5,156
119,b5_r1_n5_E2_X3c_3_5,2666.3,1982,0.0,3.99,1,-27.7,569
179,b5_r1_n8_E2_X3c_3_5,2638.3,366,0.0,4.97,1,313.9,114
156,b5_r1_n8_E1_X3b_3,2619.4,387,0.0,4.72,1,339.7,128
1442,b15_r3_n2_E1_X1_8,2588.7,446,0.071,-0.8,0,-229.5,160
126,b5_r1_n6_E1_X3b_3,2580.8,1215,0.0,3.82,1,319.4,377
1686,b20_r1_n4_E1_X3b_3,2547.6,413,0.043,0.51,1,-623.7,156
164,b5_r1_n8_E1_X3c_3_5,2488.7,391,0.0,4.53,1,290.4,129
134,b5_r1_n6_E1_X3c_3_5,2459.5,1241,0.0,3.8,1,231.9,381
1502,b15_r3_n4_E1_X1_8,2287.4,439,0.109,-1.8,0,-49.6,160
2430,b30_r2_n5_E1_X1_3,2257.1,222,0.028,1.04,1,-557.1,79
1716,b20_r1_n5_E1_X3b_3,2140.8,226,0.033,0.83,1,-557.4,87
628,b10_r1_n4_E2_X3c_2_5,2133.9,822,0.001,2.55,1,-90.3,312
1381,b15_r2_n6_E1_X1_5,2008.2,540,0.063,-0.65,0,-1282.2,183
662,b10_r1_n6_E1_X1_8,1983.4,290,0.036,0.96,1,-379.4,126
685,b10_r1_n6_E2_X3c_1_3,1976.3,189,0.0,3.52,1,538.3,78
679,b10_r1_n6_E2_X3b_1,1976.3,189,0.0,3.52,1,538.3,78
686,b10_r1_n6_E2_X3c_1_5,1976.3,189,0.0,3.52,1,538.3,78
1172,b15_r1_n5_E1_X1_8,1936.4,306,0.092,-1.37,0,-597.0,114
1711,b20_r1_n5_E1_X1_5,1890.3,246,0.075,-0.43,0,-509.9,88
671,b10_r1_n6_E1_X3c_1_5,1726.3,360,0.0,2.68,1,422.5,156
664,b10_r1_n6_E1_X3b_1,1726.3,360,0.0,2.68,1,422.5,156
670,b10_r1_n6_E1_X3c_1_3,1726.3,360,0.0,2.68,1,422.5,156
2400,b30_r2_n4_E1_X1_3,1691.7,299,0.095,-1.01,0,-719.7,101
1680,b20_r1_n4_E1_X1_3,1566.6,571,0.087,-0.87,0,-104.9,197
657,b10_r1_n5_E2_X3c_2_3,1555.8,398,0.0,1.99,1,-122.3,175
680,b10_r1_n6_E2_X3b_2,1526.7,183,0.0,2.32,1,150.9,78
688,b10_r1_n6_E2_X3c_2_5,1498.7,185,0.0,2.27,1,165.8,78
687,b10_r1_n6_E2_X3c_2_3,1490.0,183,0.0,2.26,1,217.4,78
658,b10_r1_n5_E2_X3c_2_5,1483.2,400,0.0,1.78,1,-199.5,175
650,b10_r1_n5_E2_X3b_2,1479.8,395,0.0,1.82,1,-278.1,175
1741,b20_r1_n6_E1_X1_5,1413.6,127,0.064,-0.05,0,-544.5,50
681,b10_r1_n6_E2_X3b_3,1373.1,181,0.0,1.63,1,-22.6,75
2206,b30_r1_n3_E2_X1_5,1335.3,155,0.182,-2.51,0,253.4,52
1138,b15_r1_n3_E2_X3c_2_5,1318.3,777,0.101,-0.71,0,-1181.6,318
2131,b20_r3_n8_E1_X1_5,1310.7,180,0.126,-1.04,0,-164.5,80
1190,b15_r1_n5_E2_X3b_2,1286.8,207,0.017,0.84,1,-650.4,83
1198,b15_r1_n5_E2_X3c_2_5,1268.4,208,0.016,0.74,1,-625.7,83
689,b10_r1_n6_E2_X3c_3_5,1245.9,184,0.0,1.52,1,-73.0,77
1137,b15_r1_n3_E2_X3c_2_3,1233.6,780,0.107,-0.87,0,-938.7,320
1176,b15_r1_n5_E1_X3b_3,1211.1,389,0.148,-1.37,0,-618.7,153
673,b10_r1_n6_E1_X3c_2_5,1153.8,350,0.008,1.01,1,36.7,152
2437,b30_r2_n5_E1_X7_3,1120.2,128,0.226,-2.57,0,-385.1,47
672,b10_r1_n6_E1_X3c_2_3,1089.8,349,0.003,0.95,1,-136.9,152
665,b10_r1_n6_E1_X3b_2,1075.2,347,0.005,0.91,1,163.6,151
1712,b20_r1_n5_E1_X1_8,1067.6,186,0.254,-3.65,0,429.4,68
1394,b15_r2_n6_E1_X3c_3_5,1063.6,465,0.156,-1.64,0,-200.3,160
1726,b20_r1_n5_E2_X1_5,1040.8,115,0.119,-0.56,0,-273.6,38
1197,b15_r1_n5_E2_X3c_2_3,1026.7,208,0.024,0.4,1,-588.7,83
1731,b20_r1_n5_E2_X3b_3,991.6,112,0.102,-0.54,0,-357.5,37
1130,b15_r1_n3_E2_X3b_2,989.9,767,0.17,-1.51,0,-1122.0,312
1386,b15_r2_n6_E1_X3b_3,984.5,460,0.172,-1.78,0,-247.1,160
1761,b20_r1_n6_E2_X3b_3,943.4,57,0.057,0.12,0,-123.7,19
1746,b20_r1_n6_E1_X3b_3,916.1,120,0.135,-0.89,0,-201.7,47
709,b10_r1_n8_E2_X3b_1,896.7,46,0.0,1.43,1,339.2,20
715,b10_r1_n8_E2_X3c_1_3,896.7,46,0.0,1.43,1,339.2,20
716,b10_r1_n8_E2_X3c_1_5,896.7,46,0.0,1.43,1,339.2,20
1756,b20_r1_n6_E2_X1_5,830.3,59,0.102,-0.31,0,-280.3,20
659,b10_r1_n5_E2_X3c_3_5,788.2,396,0.071,-0.16,0,-376.8,171
1220,b15_r1_n6_E2_X3b_2,771.6,103,0.017,0.5,1,-312.0,46
889,b10_r2_n8_E2_X3b_1,757.1,341,0.004,0.7,1,311.8,127
895,b10_r2_n8_E2_X3c_1_3,757.1,341,0.004,0.7,1,311.8,127
896,b10_r2_n8_E2_X3c_1_5,757.1,341,0.004,0.7,1,311.8,127
694,b10_r1_n8_E1_X3b_1,747.4,77,0.0,1.02,1,256.7,35
700,b10_r1_n8_E1_X3c_1_3,747.4,77,0.0,1.02,1,256.7,35
701,b10_r1_n8_E1_X3c_1_5,747.4,77,0.0,1.02,1,256.7,35
1411,b15_r2_n8_E1_X1_5,737.2,248,0.215,-1.92,0,-636.2,85
674,b10_r1_n6_E1_X3c_3_5,713.8,347,0.069,-0.44,0,-88.7,148
1228,b15_r1_n6_E2_X3c_2_5,705.2,103,0.022,0.4,1,-300.1,46
647,b10_r1_n5_E2_X1_8,697.3,326,0.27,-2.33,0,-1193.7,139
718,b10_r1_n8_E2_X3c_2_5,694.0,46,0.0,0.93,1,178.9,20
710,b10_r1_n8_E2_X3b_2,655.7,46,0.0,0.87,1,178.9,20
717,b10_r1_n8_E2_X3c_2_3,655.0,46,0.0,0.87,1,208.5,20
711,b10_r1_n8_E2_X3b_3,631.0,46,0.009,0.55,1,32.1,20
1710,b20_r1_n5_E1_X1_3,626.7,269,0.221,-1.6,0,-620.0,98
1865,b20_r2_n4_E1_X3b_2,623.5,773,0.322,-3.86,0,151.4,253
684,b10_r1_n6_E2_X7_8,607.0,173,0.125,-0.52,0,-103.2,75
