ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1186,b15_r1_n5_E2_X1_5,304.7,86,-653.7,27,134.2,72.6,97.9
1980,b20_r3_n2_E1_X1_3,302.1,295,-176.6,93,35.9,178.9,87.3
2010,b20_r3_n3_E1_X1_3,302.1,295,-176.6,93,35.9,178.9,87.3
1717,b20_r1_n5_E1_X7_3,293.7,99,-88.6,26,73.4,50.2,170.1
1500,b15_r3_n4_E1_X1_3,221.4,397,208.6,119,62.5,114.2,44.7
1726,b20_r1_n5_E2_X1_5,203.8,46,61.3,12,36.0,143.0,24.8
2227,b30_r1_n4_E1_X7_3,170.2,84,-246.3,27,21.5,28.4,120.3
683,b10_r1_n6_E2_X7_5,170.1,90,-24.3,30,5.2,26.3,138.6
2231,b30_r1_n4_E1_X3c_1_5,88.0,104,112.0,32,10.4,42.0,35.6
2224,b30_r1_n4_E1_X3b_1,88.0,104,112.0,32,10.4,42.0,35.6
2230,b30_r1_n4_E1_X3c_1_3,88.0,104,112.0,32,10.4,42.0,35.6
