ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
2206,b30_r1_n3_E2_X1_5,1581.5,123,-1485.7,42,531.6,228.8,821.1
2115,b20_r3_n6_E2_X1_3,1579.8,178,-447.6,61,318.3,595.1,666.4
155,b5_r1_n8_E1_X3b_2,1575.3,231,122.8,61,159.3,410.8,1005.2
2060,b20_r3_n4_E2_X3b_2,1560.9,350,-592.8,138,348.2,1005.3,207.4
2068,b20_r3_n4_E2_X3c_2_5,1560.9,350,-592.8,138,348.2,1005.3,207.4
2067,b20_r3_n4_E2_X3c_2_3,1560.9,350,-592.8,138,348.2,1005.3,207.4
2608,b30_r3_n4_E2_X3c_2_5,1553.8,168,-657.0,52,21.0,1012.3,520.5
2600,b30_r3_n4_E2_X3b_2,1553.8,168,-657.0,52,21.0,1012.3,520.5
2607,b30_r3_n4_E2_X3c_2_3,1553.8,168,-657.0,52,21.0,1012.3,520.5
1648,b20_r1_n2_E2_X3c_2_5,1553.1,565,640.0,199,353.0,775.3,424.8
2652,b30_r3_n6_E1_X3c_2_3,1534.9,118,-952.5,50,41.3,1021.0,472.6
2653,b30_r3_n6_E1_X3c_2_5,1534.9,118,-952.5,50,41.3,1021.0,472.6
2645,b30_r3_n6_E1_X3b_2,1534.9,118,-952.5,50,41.3,1021.0,472.6
2148,b20_r3_n8_E2_X2,1523.3,114,-480.4,42,133.8,876.7,512.8
2476,b30_r2_n6_E2_X1_5,1517.0,72,-394.9,25,155.1,1183.0,178.9
1659,b20_r1_n3_E1_X7_8,1511.5,578,1583.1,214,349.2,1154.4,7.9
2030,b20_r3_n3_E2_X3b_2,1509.8,467,-1090.9,177,251.2,1194.1,64.5
2037,b20_r3_n3_E2_X3c_2_3,1509.8,467,-1090.9,177,251.2,1194.1,64.5
2038,b20_r3_n3_E2_X3c_2_5,1509.8,467,-1090.9,177,251.2,1194.1,64.5
1547,b15_r3_n5_E2_X1_8,1507.6,264,-1691.7,107,397.2,452.6,657.8
1640,b20_r1_n2_E2_X3b_2,1507.1,551,647.8,198,411.7,775.5,319.9
2000,b20_r3_n2_E2_X3b_2,1504.9,468,-1090.9,177,246.3,1194.1,64.5
2007,b20_r3_n2_E2_X3c_2_3,1504.9,468,-1090.9,177,246.3,1194.1,64.5
2008,b20_r3_n2_E2_X3c_2_5,1504.9,468,-1090.9,177,246.3,1194.1,64.5
