ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
88,b5_r1_n4_E2_X3c_2_5,17393.0,11682,8164.3,5960,452.5,7844.1,9096.4
87,b5_r1_n4_E2_X3c_2_3,17109.4,11661,7876.1,5938,451.2,7656.9,9001.3
102,b5_r1_n5_E1_X3c_2_3,17068.3,6661,8544.5,3409,570.8,7594.0,8903.5
103,b5_r1_n5_E1_X3c_2_5,17060.5,6670,8702.8,3409,621.3,7526.7,8912.5
148,b5_r1_n6_E2_X3c_2_5,17034.7,3243,8574.0,1635,1266.8,7673.9,8094.0
147,b5_r1_n6_E2_X3c_2_3,16959.3,3238,8575.6,1635,1245.4,7603.4,8110.5
140,b5_r1_n6_E2_X3b_2,16877.8,3231,8687.4,1631,1257.2,7570.0,8050.6
80,b5_r1_n4_E2_X3b_2,16557.9,11484,7991.2,5881,399.2,7593.7,8565.0
328,b5_r2_n6_E2_X3c_2_5,16523.9,5575,7514.1,2630,425.9,8234.9,7863.1
327,b5_r2_n6_E2_X3c_2_3,16517.7,5567,7517.9,2631,445.3,8204.3,7868.1
95,b5_r1_n5_E1_X3b_2,16493.7,6601,8479.3,3384,587.8,7342.0,8563.9
320,b5_r2_n6_E2_X3b_2,16356.8,5553,7717.4,2624,353.9,8238.7,7764.2
133,b5_r1_n6_E1_X3c_2_5,16334.5,3467,8206.1,1734,1189.8,7195.9,7948.8
132,b5_r1_n6_E1_X3c_2_3,16303.1,3461,8121.6,1734,1139.4,7207.2,7956.5
125,b5_r1_n6_E1_X3b_2,16148.3,3449,8276.2,1726,1164.0,7122.4,7861.9
176,b5_r1_n8_E2_X3c_1_5,15800.4,1181,7152.2,557,1116.0,6640.5,8043.9
169,b5_r1_n8_E2_X3b_1,15798.3,1180,7152.2,557,1116.0,6638.4,8043.9
161,b5_r1_n8_E1_X3c_1_5,15791.7,1215,6973.7,574,1162.7,6635.7,7993.3
154,b5_r1_n8_E1_X3b_1,15790.7,1214,6973.7,574,1156.6,6633.6,8000.5
175,b5_r1_n8_E2_X3c_1_3,15790.1,1180,7152.2,557,1116.0,6635.8,8038.3
160,b5_r1_n8_E1_X3c_1_3,15781.4,1214,6973.7,574,1162.7,6631.0,7987.7
596,b10_r1_n3_E2_X3c_1_5,13574.1,3902,6208.3,1869,342.6,5851.4,7380.1
595,b10_r1_n3_E2_X3c_1_3,13500.3,3893,6212.3,1868,315.6,5858.8,7325.9
589,b10_r1_n3_E2_X3b_1,13419.7,3886,6303.3,1864,302.4,5810.3,7307.0
357,b5_r2_n8_E2_X3c_2_3,11745.3,1989,4903.1,912,706.6,4910.7,6128.0
358,b5_r2_n8_E2_X3c_2_5,11742.0,1989,4939.3,912,704.4,4915.4,6122.2
350,b5_r2_n8_E2_X3b_2,11692.4,1987,4949.2,912,697.7,4910.7,6084.0
178,b5_r1_n8_E2_X3c_2_5,10602.6,1171,4667.6,552,712.8,4384.7,5505.1
170,b5_r1_n8_E2_X3b_2,10590.1,1170,4758.7,552,703.6,4384.5,5502.0
163,b5_r1_n8_E1_X3c_2_5,10584.3,1201,4478.4,568,760.5,4377.4,5446.4
155,b5_r1_n8_E1_X3b_2,10583.8,1200,4562.8,568,762.2,4377.2,5444.4
177,b5_r1_n8_E2_X3c_2_3,10552.8,1170,4659.2,552,703.3,4363.1,5486.4
162,b5_r1_n8_E1_X3c_2_3,10537.9,1200,4469.8,568,745.7,4355.8,5436.4
626,b10_r1_n4_E2_X3c_1_5,10525.4,1745,4642.8,782,747.6,4211.5,5566.3
