ci,name,bf,is_pnl,is_ntrd,c0,c1,c2
2504,b10_r1_n4_E2_X3c_1_5,0,7156.0,675,1215.4,4333.2,1607.4
2500,b10_r1_n4_E2_X3c_1_3,0,7134.4,675,1219.6,4294.2,1620.6
2476,b10_r1_n4_E2_X3b_1,0,7126.3,674,1223.7,4303.2,1599.4
2444,b10_r1_n4_E1_X3c_1_5,0,6847.4,743,1197.3,4148.6,1501.5
2440,b10_r1_n4_E1_X3c_1_3,0,6846.8,743,1205.5,4126.6,1514.7
2416,b10_r1_n4_E1_X3b_1,0,6737.7,741,1185.3,4058.9,1493.5
2152,b5_r3_n8_E2_X3c_2_5,0,6330.2,1668,910.3,4033.8,1386.1
2148,b5_r3_n8_E2_X3c_2_3,0,6311.4,1666,894.1,4038.5,1378.8
3284,b10_r2_n5_E1_X3c_1_5,0,6306.4,1983,981.2,3767.4,1557.8
3256,b10_r2_n5_E1_X3b_1,0,6274.2,1982,949.0,3767.4,1557.8
3280,b10_r2_n5_E1_X3c_1_3,0,6274.2,1982,949.0,3767.4,1557.8
2120,b5_r3_n8_E2_X3b_2,0,6253.1,1663,894.1,4042.7,1316.3
6580,b20_r1_n2_E2_X3c_1_3,0,6230.0,804,924.8,4191.3,1113.9
6584,b20_r1_n2_E2_X3c_1_5,0,6107.1,804,991.2,4040.9,1075.0
3344,b10_r2_n5_E2_X3c_1_5,0,6065.2,882,1023.1,3445.3,1596.8
3340,b10_r2_n5_E2_X3c_1_3,0,6065.2,882,1023.1,3445.3,1596.8
3316,b10_r2_n5_E2_X3b_1,0,6056.1,882,1014.0,3445.3,1596.8
1432,b5_r2_n8_E2_X3c_2_5,0,5884.8,613,969.4,3624.8,1290.6
6556,b20_r1_n2_E2_X3b_1,0,5877.1,780,976.4,3902.7,998.0
1400,b5_r2_n8_E2_X3b_2,0,5859.9,612,969.4,3610.4,1280.1
1428,b5_r2_n8_E2_X3c_2_3,0,5853.3,613,969.4,3618.8,1265.1
3880,b10_r3_n4_E1_X3c_1_3,0,5797.2,4819,209.7,4498.6,1088.9
3884,b10_r3_n4_E1_X3c_1_5,0,5771.2,4821,209.7,4472.6,1088.9
3856,b10_r3_n4_E1_X3b_1,0,5724.5,4817,152.5,4483.1,1088.9
1372,b5_r2_n8_E1_X3c_2_5,0,5699.7,692,925.5,3615.5,1158.7
1368,b5_r2_n8_E1_X3c_2_3,0,5691.8,692,937.8,3614.2,1139.8
4004,b10_r3_n5_E1_X3c_1_5,0,5675.5,3120,537.9,3776.2,1361.4
4000,b10_r3_n5_E1_X3c_1_3,0,5668.2,3119,537.9,3768.9,1361.4
1340,b5_r2_n8_E1_X3b_2,0,5649.4,690,925.5,3575.7,1148.2
3976,b10_r3_n5_E1_X3b_1,0,5611.0,3117,480.7,3768.9,1361.4
4540,b15_r1_n3_E2_X3c_1_3,0,5453.4,564,1058.1,3101.2,1294.1
476,b5_r1_n5_E2_X3c_3_5,0,5450.8,2973,872.0,3417.6,1161.2
4544,b15_r1_n3_E2_X3c_1_5,0,5406.5,567,1043.4,3077.3,1285.8
5348,b15_r2_n4_E2_X1_8,0,5402.0,386,2149.9,965.8,2286.3
652,b5_r1_n8_E1_X3c_2_5,0,5357.0,531,1068.7,3119.6,1168.7
712,b5_r1_n8_E2_X3c_2_5,0,5355.6,530,1068.7,3119.6,1167.3
620,b5_r1_n8_E1_X3b_2,0,5346.2,530,1068.7,3107.6,1169.9
2092,b5_r3_n8_E1_X3c_2_5,0,5342.4,2613,666.4,3728.7,947.3
680,b5_r1_n8_E2_X3b_2,0,5340.0,529,1068.7,3107.6,1163.7
648,b5_r1_n8_E1_X3c_2_3,0,5337.1,531,1068.3,3106.3,1162.5
708,b5_r1_n8_E2_X3c_2_3,0,5336.7,530,1068.3,3106.3,1162.1
416,b5_r1_n5_E1_X3c_3_5,0,5332.8,3030,882.0,3380.1,1070.7
2088,b5_r3_n8_E1_X3c_2_3,0,5289.7,2610,650.2,3733.4,906.1
4480,b15_r1_n3_E1_X3c_1_3,0,5251.7,745,1068.5,2878.5,1304.7
2060,b5_r3_n8_E1_X3b_2,0,5228.2,2607,650.2,3734.4,843.6
444,b5_r1_n5_E2_X3b_3,0,5201.4,2862,881.0,3043.5,1276.9
4484,b15_r1_n3_E1_X3c_1_5,0,5191.9,749,1107.8,2831.0,1253.1
596,b5_r1_n6_E2_X3c_3_5,0,5169.0,1520,893.4,3094.8,1180.8
4516,b15_r1_n3_E2_X3b_1,0,5152.6,561,987.7,2967.8,1197.1
536,b5_r1_n6_E1_X3c_3_5,0,5151.5,1535,947.7,3068.4,1135.4
504,b5_r1_n6_E1_X3b_3,0,5131.0,1512,1010.2,3017.1,1103.7
564,b5_r1_n6_E2_X3b_3,0,5104.1,1497,916.5,3043.5,1144.1
384,b5_r1_n5_E1_X3b_3,0,5040.4,2910,862.7,2934.7,1243.0
1972,b5_r3_n6_E1_X3c_2_5,0,5010.7,7424,90.6,4675.2,244.9
1968,b5_r3_n6_E1_X3c_2_3,0,4893.9,7417,53.9,4636.3,203.7
4456,b15_r1_n3_E1_X3b_1,0,4893.8,735,1122.3,2632.5,1139.0
1316,b5_r2_n6_E2_X3c_3_5,0,4566.9,2024,494.7,3112.8,959.4
1284,b5_r2_n6_E2_X3b_3,0,4524.9,1995,540.5,2988.6,995.8
4124,b10_r3_n6_E1_X3c_1_5,0,4252.0,2036,244.0,2668.3,1339.7
4096,b10_r3_n6_E1_X3b_1,0,4244.7,2035,244.0,2661.0,1339.7
4120,b10_r3_n6_E1_X3c_1_3,0,4244.7,2035,244.0,2661.0,1339.7
3940,b10_r3_n4_E2_X3c_1_3,0,4171.4,3002,395.5,2713.6,1062.3
3916,b10_r3_n4_E2_X3b_1,0,4155.9,3002,395.5,2698.1,1062.3
3944,b10_r3_n4_E2_X3c_1_5,0,4138.1,3003,395.5,2680.3,1062.3
2620,b10_r1_n5_E2_X3c_1_3,0,4071.3,279,784.0,2151.5,1135.8
2596,b10_r1_n5_E2_X3b_1,0,4070.5,279,782.1,2167.0,1121.4
2624,b10_r1_n5_E2_X3c_1_5,0,4058.8,279,782.1,2154.3,1122.4
3404,b10_r2_n6_E1_X3c_1_5,0,3991.4,862,561.1,2343.6,1086.7
3400,b10_r2_n6_E1_X3c_1_3,0,3991.4,862,561.1,2343.6,1086.7
3376,b10_r2_n6_E1_X3b_1,0,3991.4,862,561.1,2343.6,1086.7
2560,b10_r1_n5_E1_X3c_1_3,0,3976.1,295,777.1,2117.9,1081.1
2536,b10_r1_n5_E1_X3b_1,0,3975.3,295,775.2,2133.4,1066.7
2564,b10_r1_n5_E1_X3c_1_5,0,3963.6,295,775.2,2120.7,1067.7
3464,b10_r2_n6_E2_X3c_1_5,0,3916.4,410,559.2,2177.3,1179.9
3460,b10_r2_n6_E2_X3c_1_3,0,3916.4,410,559.2,2177.3,1179.9
3436,b10_r2_n6_E2_X3b_1,0,3916.4,410,559.2,2177.3,1179.9
4036,b10_r3_n5_E2_X3b_1,0,3819.4,1919,497.4,2381.0,941.0
4060,b10_r3_n5_E2_X3c_1_3,0,3819.4,1919,497.4,2381.0,941.0
4064,b10_r3_n5_E2_X3c_1_5,0,3819.4,1919,497.4,2381.0,941.0
1404,b5_r2_n8_E2_X3b_3,0,3739.9,598,520.1,2258.9,960.9
5324,b15_r2_n4_E1_X3c_1_5,0,3722.8,2201,214.4,2502.1,1006.3
1436,b5_r2_n8_E2_X3c_3_5,0,3682.2,601,534.9,2233.2,914.1
5320,b15_r2_n4_E1_X3c_1_3,0,3682.0,2199,214.4,2505.1,962.5
5296,b15_r2_n4_E1_X3b_1,0,3643.5,2198,214.4,2466.6,962.5
1344,b5_r2_n8_E1_X3b_3,0,3609.8,673,489.4,2232.9,887.5
1376,b5_r2_n8_E1_X3c_3_5,0,3573.2,678,489.7,2217.6,865.9
624,b5_r1_n8_E1_X3b_3,0,3468.7,516,674.6,1857.4,936.7
684,b5_r1_n8_E2_X3b_3,0,3467.3,515,674.6,1857.4,935.3
1164,b5_r2_n5_E2_X3b_3,0,3397.4,3946,461.3,2125.8,810.3
6128,b15_r3_n5_E1_X1_8,0,3396.9,491,1312.6,354.8,1729.5
4184,b10_r3_n6_E2_X3c_1_5,0,3394.9,1259,471.5,1854.9,1068.5
4156,b10_r3_n6_E2_X3b_1,0,3394.9,1259,471.5,1854.9,1068.5
4180,b10_r3_n6_E2_X3c_1_3,0,3394.9,1259,471.5,1854.9,1068.5
656,b5_r1_n8_E1_X3c_3_5,0,3370.1,520,630.4,1875.9,863.8
716,b5_r1_n8_E2_X3c_3_5,0,3368.7,519,630.4,1875.9,862.4
1196,b5_r2_n5_E2_X3c_3_5,0,3368.2,4099,387.6,2648.9,331.7
1256,b5_r2_n6_E1_X3c_3_5,0,3368.0,2701,132.9,2404.3,830.8
4328,b15_r1_n2_E1_X1_8,0,3291.7,623,1680.3,1063.4,548.0
7584,b20_r2_n5_E1_X3b_3,0,3227.5,432,829.0,1473.0,925.5
9360,b30_r2_n2_E1_X1_3,0,3151.6,629,805.6,2299.8,46.2
5380,b15_r2_n4_E2_X3c_1_3,0,3125.7,959,419.8,1554.4,1151.5
5384,b15_r2_n4_E2_X3c_1_5,0,3125.7,959,419.8,1554.4,1151.5
5356,b15_r2_n4_E2_X3b_1,0,3125.7,959,419.8,1554.4,1151.5
1224,b5_r2_n6_E1_X3b_3,0,3081.2,2648,12.8,2272.1,796.3
6676,b20_r1_n3_E2_X3b_1,0,3034.5,211,638.8,1707.8,687.9
8044,b20_r3_n3_E1_X1_5,0,2992.8,517,1100.1,1645.2,247.5
7924,b20_r3_n2_E1_X1_5,0,2992.8,517,1100.1,1645.2,247.5
5440,b15_r2_n5_E1_X3c_1_3,0,2953.9,984,273.3,1733.6,947.0
5444,b15_r2_n5_E1_X3c_1_5,0,2950.9,985,273.3,1730.6,947.0
5416,b15_r2_n5_E1_X3b_1,0,2915.4,983,273.3,1695.1,947.0
6616,b20_r1_n3_E1_X3b_1,0,2905.4,287,600.3,1747.2,557.9
6640,b20_r1_n3_E1_X3c_1_3,0,2858.8,292,392.7,1896.4,569.7
6700,b20_r1_n3_E2_X3c_1_3,0,2846.5,214,448.1,1752.0,646.4
6704,b20_r1_n3_E2_X3c_1_5,0,2813.8,214,458.4,1691.2,664.2
6644,b20_r1_n3_E1_X3c_1_5,0,2805.4,292,400.2,1799.9,605.3
6488,b20_r1_n2_E1_X1_8,0,2791.0,346,1023.3,1337.3,430.4
2392,b10_r1_n3_E2_X3c_2_5,0,2760.2,2167,177.5,2029.8,552.9
9364,b30_r2_n2_E1_X1_5,0,2735.7,283,1027.3,493.7,1214.7
6248,b15_r3_n6_E1_X1_8,0,2717.5,450,724.8,1270.8,721.9
2508,b10_r1_n4_E2_X3c_2_3,0,2715.4,648,397.8,1506.1,811.5
5504,b15_r2_n5_E2_X3c_1_5,0,2711.6,440,396.8,1323.3,991.5
5500,b15_r2_n5_E2_X3c_1_3,0,2711.6,440,396.8,1323.3,991.5
5476,b15_r2_n5_E2_X3b_1,0,2711.6,440,396.8,1323.3,991.5
2512,b10_r1_n4_E2_X3c_2_5,0,2708.9,649,447.7,1495.2,766.0
4660,b15_r1_n4_E2_X3c_1_3,0,2706.0,158,465.3,1473.4,767.3
4664,b15_r1_n4_E2_X3c_1_5,0,2705.6,160,465.3,1494.3,746.0
4600,b15_r1_n4_E1_X3c_1_3,0,2699.7,192,447.8,1433.6,818.3
4604,b15_r1_n4_E1_X3c_1_5,0,2670.9,194,447.8,1438.0,785.1
2480,b10_r1_n4_E2_X3b_2,0,2669.4,638,550.0,1325.5,793.9
4576,b15_r1_n4_E1_X3b_1,0,2665.8,191,489.1,1386.3,790.4
4636,b15_r1_n4_E2_X3b_1,0,2654.3,158,465.3,1451.0,738.0
2360,b10_r1_n3_E2_X3b_2,0,2591.8,2022,310.1,1562.3,719.4
4240,b10_r3_n8_E1_X3c_1_3,0,2577.3,773,432.9,1170.9,973.5
4216,b10_r3_n8_E1_X3b_1,0,2577.3,773,432.9,1170.9,973.5
4244,b10_r3_n8_E1_X3c_1_5,0,2574.5,774,432.9,1168.1,973.5
8716,b30_r1_n2_E2_X3b_1,0,2529.0,196,526.2,1626.0,376.8
2740,b10_r1_n6_E2_X3c_1_3,0,2528.4,139,459.8,1239.7,828.9
2388,b10_r1_n3_E2_X3c_2_3,0,2522.1,2154,206.0,1599.1,717.0
2744,b10_r1_n6_E2_X3c_1_5,0,2515.9,139,457.9,1242.5,815.5
2716,b10_r1_n6_E2_X3b_1,0,2510.4,139,457.9,1242.5,810.0
2600,b10_r1_n5_E2_X3b_2,0,2493.4,265,511.8,1256.2,725.4
2680,b10_r1_n6_E1_X3c_1_3,0,2491.7,145,450.3,1239.7,801.7
2684,b10_r1_n6_E1_X3c_1_5,0,2479.2,145,448.4,1242.5,788.3
2656,b10_r1_n6_E1_X3b_1,0,2473.7,145,448.4,1242.5,782.8
2452,b10_r1_n4_E1_X3c_2_5,0,2417.1,704,429.6,1349.8,637.7
2448,b10_r1_n4_E1_X3c_2_3,0,2411.7,703,373.9,1314.8,723.0
2628,b10_r1_n5_E2_X3c_2_3,0,2407.5,270,377.4,1318.4,711.7
2632,b10_r1_n5_E2_X3c_2_5,0,2402.6,270,436.7,1274.8,691.1
10560,b30_r3_n6_E1_X1_3,0,2381.9,220,1138.4,699.4,544.1
6249,b15_r3_n6_E1_X1_8_bf3,3,2369.3,351,758.3,491.6,1119.4
2540,b10_r1_n5_E1_X3b_2,0,2332.9,279,514.4,1193.5,625.0
2420,b10_r1_n4_E1_X3b_2,0,2302.6,690,553.1,1112.2,637.3
3472,b10_r2_n6_E2_X3c_2_5,0,2285.7,401,298.7,1178.8,808.2
2568,b10_r1_n5_E1_X3c_2_3,0,2285.0,284,372.2,1255.7,657.1
3468,b10_r2_n6_E2_X3c_2_3,0,2277.2,399,250.5,1267.4,759.3
2572,b10_r1_n5_E1_X3c_2_5,0,2275.0,284,435.8,1212.1,627.1
6129,b15_r3_n5_E1_X1_8_bf3,3,2211.5,423,913.1,380.5,917.9
3440,b10_r2_n6_E2_X3b_2,0,2207.7,396,250.3,1232.1,725.3
3352,b10_r2_n5_E2_X3c_2_5,0,2199.0,853,194.8,1306.8,697.4
2332,b10_r1_n3_E1_X3c_2_5,0,2171.1,2594,77.1,1457.5,636.5
6256,b15_r3_n6_E1_X3b_1,0,2133.6,903,361.1,801.6,970.9
6284,b15_r3_n6_E1_X3c_1_5,0,2133.6,903,361.1,801.6,970.9
6280,b15_r3_n6_E1_X3c_1_3,0,2133.6,903,361.1,801.6,970.9
4300,b10_r3_n8_E2_X3c_1_3,0,2088.7,513,436.5,852.8,799.4
4304,b10_r3_n8_E2_X3c_1_5,0,2088.7,513,436.5,852.8,799.4
4276,b10_r3_n8_E2_X3b_1,0,2088.7,513,436.5,852.8,799.4
3348,b10_r2_n5_E2_X3c_2_3,0,2074.6,852,106.8,1296.1,671.7
8740,b30_r1_n2_E2_X3c_1_3,0,2019.9,199,478.0,1153.1,388.8
6136,b15_r3_n5_E1_X3b_1,0,1973.0,1378,221.4,812.4,939.2
6160,b15_r3_n5_E1_X3c_1_3,0,1973.0,1378,221.4,812.4,939.2
6164,b15_r3_n5_E1_X3c_1_5,0,1973.0,1378,221.4,812.4,939.2
10440,b30_r3_n5_E1_X1_3,0,1967.1,297,1229.3,309.5,428.3
3320,b10_r2_n5_E2_X3b_2,0,1960.3,848,134.2,1231.4,594.7
5560,b15_r2_n6_E1_X3c_1_3,0,1930.1,460,317.1,963.5,649.5
5564,b15_r2_n6_E1_X3c_1_5,0,1930.1,460,317.1,963.5,649.5
8744,b30_r1_n2_E2_X3c_1_5,0,1920.1,200,431.8,1100.1,388.2
5536,b15_r2_n6_E1_X3b_1,0,1891.6,459,317.1,925.0,649.5
7684,b20_r2_n6_E1_X1_5,0,1829.0,247,400.4,1318.1,110.5
2300,b10_r1_n3_E1_X3b_2,0,1827.5,2382,223.8,904.7,699.0
7560,b20_r2_n5_E1_X1_3,0,1811.5,570,269.2,669.6,872.7
8165,b20_r3_n4_E1_X1_5_bf3,3,1811.0,430,412.5,951.5,447.0
5620,b15_r2_n6_E2_X3c_1_3,0,1781.1,216,307.1,888.7,585.3
5624,b15_r2_n6_E2_X3c_1_5,0,1781.1,216,307.1,888.7,585.3
5596,b15_r2_n6_E2_X3b_1,0,1781.1,216,307.1,888.7,585.3
6624,b20_r1_n3_E1_X3b_3,0,1759.2,218,646.3,1062.8,50.1
5351,b15_r2_n4_E2_X1_8_bf7,7,1752.9,291,742.4,127.9,882.6
5388,b15_r2_n4_E2_X3c_2_3,0,1722.3,849,541.1,201.5,979.7
2604,b10_r1_n5_E2_X3b_3,0,1721.0,251,461.2,898.5,361.3
7445,b20_r2_n4_E1_X1_5_bf3,3,1713.2,429,111.7,1549.4,52.1
2328,b10_r1_n3_E1_X3c_2_3,0,1693.4,2584,36.5,1002.4,654.5
6247,b15_r3_n6_E1_X1_5_bf7,7,1681.2,271,322.1,387.7,971.4
2720,b10_r1_n6_E2_X3b_2,0,1670.3,134,325.5,945.6,399.2
3584,b10_r2_n8_E2_X3c_1_5,0,1668.1,93,309.8,840.7,517.6
3556,b10_r2_n8_E2_X3b_1,0,1668.1,93,309.8,840.7,517.6
3580,b10_r2_n8_E2_X3c_1_3,0,1668.1,93,309.8,840.7,517.6
5392,b15_r2_n4_E2_X3c_2_5,0,1655.2,849,439.0,194.9,1021.3
7704,b20_r2_n6_E1_X3b_3,0,1638.3,234,418.9,1120.7,98.7
2748,b10_r1_n6_E2_X3c_2_3,0,1632.5,136,261.9,903.2,467.4
2660,b10_r1_n6_E1_X3b_2,0,1613.1,140,305.8,945.6,361.7
2752,b10_r1_n6_E2_X3c_2_5,0,1605.1,136,296.5,870.0,438.6
3496,b10_r2_n8_E1_X3b_1,0,1604.0,170,296.6,816.8,490.6
3520,b10_r2_n8_E1_X3c_1_3,0,1604.0,170,296.6,816.8,490.6
3524,b10_r2_n8_E1_X3c_1_5,0,1604.0,170,296.6,816.8,490.6
7484,b20_r2_n4_E1_X3c_1_5,0,1602.4,1229,71.8,645.6,885.0
7456,b20_r2_n4_E1_X3b_1,0,1602.4,1229,71.8,645.6,885.0
7480,b20_r2_n4_E1_X3c_1_3,0,1602.4,1229,71.8,645.6,885.0
2688,b10_r1_n6_E1_X3c_2_3,0,1593.9,142,242.2,903.2,448.5
5544,b15_r2_n6_E1_X3b_3,0,1573.6,394,31.8,686.9,854.9
2692,b10_r1_n6_E1_X3c_2_5,0,1566.5,142,276.8,870.0,419.7
2544,b10_r1_n5_E1_X3b_3,0,1531.7,263,463.2,805.1,263.4
5360,b15_r2_n4_E2_X3b_2,0,1524.3,831,399.4,53.1,1071.8
4608,b15_r1_n4_E1_X3c_2_3,0,1517.6,185,401.0,790.1,326.5
7201,b20_r2_n2_E1_X1_3_bf3,3,1517.5,1233,117.7,419.6,980.2
4668,b15_r1_n4_E2_X3c_2_3,0,1509.2,157,383.9,851.2,274.1
4580,b15_r1_n4_E1_X3b_2,0,1468.6,183,550.4,715.0,203.2
6604,b20_r1_n3_E1_X1_5,0,1466.9,180,276.8,916.5,273.6
6680,b20_r1_n3_E2_X3b_2,0,1459.1,199,430.3,676.2,352.6
4756,b15_r1_n5_E2_X3b_1,0,1453.0,68,312.6,672.7,467.7
4640,b15_r1_n4_E2_X3b_2,0,1448.3,157,496.9,813.6,137.8
4780,b15_r1_n5_E2_X3c_1_3,0,1428.7,68,312.6,636.7,479.4
4784,b15_r1_n5_E2_X3c_1_5,0,1428.7,68,312.6,636.7,479.4
3380,b10_r2_n6_E1_X3b_2,0,1405.2,826,12.2,1013.3,379.7
6040,b15_r3_n4_E1_X3c_1_3,0,1402.9,2134,74.1,507.6,821.2
6044,b15_r3_n4_E1_X3c_1_5,0,1402.9,2134,74.1,507.6,821.2
6016,b15_r3_n4_E1_X3b_1,0,1402.9,2134,74.1,507.6,821.2
4672,b15_r1_n4_E2_X3c_2_5,0,1333.3,159,362.5,726.9,243.9
4720,b15_r1_n5_E1_X3c_1_3,0,1330.4,80,291.2,599.1,440.1
4696,b15_r1_n5_E1_X3b_1,0,1330.1,80,291.2,635.1,403.8
3412,b10_r2_n6_E1_X3c_2_5,0,1330.1,837,70.2,858.7,401.2
4724,b15_r1_n5_E1_X3c_1_5,0,1323.6,80,291.2,599.1,433.3
7585,b20_r2_n5_E1_X3b_3_bf3,3,1300.8,290,587.9,140.0,572.9
10588,b30_r3_n6_E1_X7_3,0,1295.8,126,32.2,969.6,294.0
2860,b10_r1_n8_E2_X3c_1_3,0,1293.6,55,250.1,624.3,419.2
4612,b15_r1_n4_E1_X3c_2_5,0,1291.1,187,415.9,625.0,250.2
2864,b10_r1_n8_E2_X3c_1_5,0,1280.2,55,250.1,624.3,405.8
2836,b10_r1_n8_E2_X3b_1,0,1280.2,55,250.1,624.3,405.8
2800,b10_r1_n8_E1_X3c_1_3,0,1278.4,57,250.1,624.3,404.0
2804,b10_r1_n8_E1_X3c_1_5,0,1265.0,57,250.1,624.3,390.6
2776,b10_r1_n8_E1_X3b_1,0,1265.0,57,250.1,624.3,390.6
6245,b15_r3_n6_E1_X1_5_bf3,3,1264.9,502,79.1,646.4,539.4
4548,b15_r1_n3_E2_X3c_2_3,0,1253.2,539,367.0,605.6,280.6
6620,b20_r1_n3_E1_X3b_2,0,1244.4,255,356.8,701.2,186.4
6824,b20_r1_n4_E2_X3c_1_5,0,1242.0,59,226.7,663.0,352.3
3408,b10_r2_n6_E1_X3c_2_3,0,1241.7,840,58.5,840.8,342.4
6820,b20_r1_n4_E2_X3c_1_3,0,1240.0,59,226.7,680.0,333.3
7604,b20_r2_n5_E1_X3c_1_5,0,1233.9,588,239.6,160.6,833.7
7576,b20_r2_n5_E1_X3b_1,0,1233.9,588,239.6,160.6,833.7
7600,b20_r2_n5_E1_X3c_1_3,0,1233.9,588,239.6,160.6,833.7
6796,b20_r1_n4_E2_X3b_1,0,1227.3,59,226.7,647.2,353.4
6764,b20_r1_n4_E1_X3c_1_5,0,1178.0,76,193.4,719.8,264.8
6760,b20_r1_n4_E1_X3c_1_3,0,1165.4,76,193.4,744.7,227.3
4400,b15_r1_n2_E2_X3b_2,0,1163.1,1555,101.8,752.6,308.7
6660,b20_r1_n3_E2_X1_3,0,1158.7,167,662.4,390.5,105.8
6244,b15_r3_n6_E1_X1_5,0,1155.2,704,98.7,542.1,514.4
6664,b20_r1_n3_E2_X1_5,0,1149.3,149,449.6,547.0,152.7
5600,b15_r2_n6_E2_X3b_2,0,1142.4,210,108.1,456.8,577.5
6736,b20_r1_n4_E1_X3b_1,0,1129.9,76,193.4,685.7,250.8
2636,b10_r1_n5_E2_X3c_3_5,0,1129.8,257,238.4,590.3,301.1
6600,b20_r1_n3_E1_X1_3,0,1126.3,213,603.9,501.8,20.6
2484,b10_r1_n4_E2_X3b_3,0,1102.7,580,304.2,519.8,278.7
9616,b30_r2_n4_E1_X3b_1,0,1100.3,556,319.0,274.9,506.4
9640,b30_r2_n4_E1_X3c_1_3,0,1100.3,556,319.0,274.9,506.4
9644,b30_r2_n4_E1_X3c_1_5,0,1100.3,556,319.0,274.9,506.4
8320,b20_r3_n5_E1_X3c_1_3,0,1083.7,794,386.6,252.8,444.3
8296,b20_r3_n5_E1_X3b_1,0,1083.7,794,386.6,252.8,444.3
8324,b20_r3_n5_E1_X3c_1_5,0,1083.7,794,386.6,252.8,444.3
4312,b10_r3_n8_E2_X3c_2_5,0,1083.6,507,73.3,458.9,551.4
4280,b10_r3_n8_E2_X3b_2,0,1083.6,507,73.3,458.9,551.4
4308,b10_r3_n8_E2_X3c_2_3,0,1083.6,507,73.3,458.9,551.4
5632,b15_r2_n6_E2_X3c_2_5,0,1080.6,211,126.1,496.6,457.9
5628,b15_r2_n6_E2_X3c_2_3,0,1050.9,211,181.2,452.7,417.0
4488,b15_r1_n3_E1_X3c_2_3,0,1033.6,688,344.1,369.6,319.9
2576,b10_r1_n5_E1_X3c_3_5,0,1031.4,269,237.2,496.9,297.3
3592,b10_r2_n8_E2_X3c_2_5,0,1028.5,92,139.6,485.1,403.8
4552,b15_r1_n3_E2_X3c_2_5,0,997.9,545,265.3,530.9,201.7
3560,b10_r2_n8_E2_X3b_2,0,990.2,92,139.6,485.1,365.5
3588,b10_r2_n8_E2_X3c_2_3,0,989.5,92,139.6,485.1,364.8
2724,b10_r1_n6_E2_X3b_3,0,973.1,129,245.2,549.0,178.9
6712,b20_r1_n3_E2_X3c_2_5,0,970.1,209,253.9,511.9,204.3
4520,b15_r1_n3_E2_X3b_2,0,959.0,527,196.2,543.5,219.3
