ci,name,bf,is_pnl,is_ntrd,c0,c1,c2
10160,b30_r3_n2_E2_X3b_2,0,1934.0,1028,1106.4,437.1,390.5
9475,b30_r2_n2_E2_X3c_2_5_bf7,7,1928.7,1066,738.5,120.3,1069.9
8345,b20_r3_n5_E2_X1_5_bf3,3,1927.7,610,690.7,1084.9,152.1
2696,b10_r1_n6_E1_X3c_3_5,0,1917.7,429,51.9,329.9,1535.9
10115,b30_r3_n2_E1_X7_5_bf7,7,1901.2,276,407.1,404.4,1089.7
10235,b30_r3_n3_E1_X7_5_bf7,7,1901.2,276,407.1,404.4,1089.7
10557,b30_r3_n5_E2_X3c_3_5_bf3,3,1899.3,318,1203.1,594.8,101.4
10525,b30_r3_n5_E2_X3b_3_bf3,3,1899.1,316,1203.1,589.6,106.4
7629,b20_r2_n5_E2_X1_8_bf3,3,1871.3,234,4.0,276.0,1591.3
2664,b10_r1_n6_E1_X3b_3,0,1864.4,420,5.9,341.3,1517.2
9669,b30_r2_n4_E2_X1_8_bf3,3,1846.4,201,853.8,941.3,51.3
4728,b15_r1_n5_E1_X3c_2_3,0,1844.5,214,221.4,518.5,1104.6
6214,b15_r3_n5_E2_X7_5_bf5,5,1840.2,762,176.5,771.8,891.9
10312,b30_r3_n3_E2_X3c_2_5,0,1829.5,1028,1106.4,332.6,390.5
10192,b30_r3_n2_E2_X3c_2_5,0,1829.5,1028,1106.4,332.6,390.5
10308,b30_r3_n3_E2_X3c_2_3,0,1829.5,1028,1106.4,332.6,390.5
10188,b30_r3_n2_E2_X3c_2_3,0,1829.5,1028,1106.4,332.6,390.5
8097,b20_r3_n3_E1_X3c_3_5_bf3,3,1810.9,1271,741.8,846.1,223.0
7977,b20_r3_n2_E1_X3c_3_5_bf3,3,1810.9,1271,741.8,846.1,223.0
9566,b30_r2_n3_E2_X3b_3_bf5,5,1805.2,491,693.9,772.8,338.5
8196,b20_r3_n4_E1_X7_8,0,1789.2,753,1407.9,328.1,53.2
9690,b30_r2_n4_E2_X7_3_bf5,5,1782.9,310,491.7,423.1,868.1
7293,b20_r2_n2_E2_X7_5_bf3,3,1755.4,1622,722.5,416.3,616.6
10355,b30_r3_n4_E1_X7_5_bf7,7,1749.6,236,45.3,35.6,1668.7
6276,b15_r3_n6_E1_X7_8,0,1736.3,1043,653.7,815.4,267.2
10531,b30_r3_n5_E2_X7_3_bf7,7,1727.4,207,649.5,870.3,207.6
4732,b15_r1_n5_E1_X3c_2_5,0,1725.8,214,211.7,496.3,1017.8
4548,b15_r1_n3_E2_X3c_2_3,0,1722.8,1789,287.1,232.4,1203.3
3564,b10_r2_n8_E2_X3b_3,0,1696.5,188,42.9,634.8,1018.8
4700,b15_r1_n5_E1_X3b_2,0,1693.1,214,213.7,535.4,944.0
3596,b10_r2_n8_E2_X3c_3_5,0,1668.5,188,42.9,583.4,1042.2
9564,b30_r2_n3_E2_X3b_3,0,1666.3,558,5.4,1439.8,221.1
10690,b30_r3_n8_E1_X1_8_bf5,5,1657.3,118,537.8,634.6,484.9
5684,b15_r2_n8_E1_X3c_1_5,0,1619.4,135,31.9,254.9,1332.6
5680,b15_r2_n8_E1_X3c_1_3,0,1619.4,135,31.9,254.9,1332.6
5656,b15_r2_n8_E1_X3b_1,0,1619.4,135,31.9,254.9,1332.6
10334,b30_r3_n4_E1_X2_bf5,5,1601.0,631,23.4,99.7,1477.9
5716,b15_r2_n8_E2_X3b_1,0,1585.4,74,98.1,200.0,1287.3
5744,b15_r2_n8_E2_X3c_1_5,0,1585.4,74,98.1,200.0,1287.3
5740,b15_r2_n8_E2_X3c_1_3,0,1585.4,74,98.1,200.0,1287.3
9442,b30_r2_n2_E2_X3b_2_bf5,5,1578.1,1114,606.1,118.7,853.3
7640,b20_r2_n5_E2_X3b_2,0,1568.5,422,143.9,413.5,1011.1
4580,b15_r1_n4_E1_X3b_2,0,1545.8,529,175.4,260.7,1109.7
4552,b15_r1_n3_E2_X3c_2_5,0,1531.8,1809,315.2,12.5,1204.1
2636,b10_r1_n5_E2_X3c_3_5,0,1518.1,858,47.5,142.8,1327.8
7756,b20_r2_n6_E2_X3b_1,0,1511.9,197,16.1,209.1,1286.7
7784,b20_r2_n6_E2_X3c_1_5,0,1511.9,197,16.1,209.1,1286.7
7780,b20_r2_n6_E2_X3c_1_3,0,1511.9,197,16.1,209.1,1286.7
6916,b20_r1_n5_E2_X3b_1,0,1505.3,75,71.7,444.4,989.2
6832,b20_r1_n4_E2_X3c_2_5,0,1488.6,173,83.3,332.0,1073.3
6940,b20_r1_n5_E2_X3c_1_3,0,1444.3,75,71.7,363.1,1009.5
9691,b30_r2_n4_E2_X7_3_bf7,7,1442.8,285,447.1,820.0,175.7
6856,b20_r1_n5_E1_X3b_1,0,1442.7,84,71.7,412.4,958.6
6944,b20_r1_n5_E2_X3c_1_5,0,1435.1,75,71.7,353.9,1009.5
2576,b10_r1_n5_E1_X3c_3_5,0,1430.6,891,75.9,122.6,1232.1
8127,b20_r3_n3_E2_X3b_3_bf7,7,1426.4,1138,184.6,859.9,381.9
8007,b20_r3_n2_E2_X3b_3_bf7,7,1426.4,1138,184.6,859.9,381.9
8065,b20_r3_n3_E1_X3b_3_bf3,3,1423.3,1263,827.9,346.7,248.7
7945,b20_r3_n2_E1_X3b_3_bf3,3,1423.3,1263,827.9,346.7,248.7
6880,b20_r1_n5_E1_X3c_1_3,0,1409.2,84,71.7,351.2,986.3
8039,b20_r3_n2_E2_X3c_3_5_bf7,7,1386.5,1139,192.8,821.8,371.9
8159,b20_r3_n3_E2_X3c_3_5_bf7,7,1386.5,1139,192.8,821.8,371.9
9490,b30_r2_n3_E1_X1_8_bf5,5,1383.9,292,797.3,76.9,509.7
4764,b15_r1_n5_E2_X3b_3,0,1369.6,182,157.4,869.7,342.5
6884,b20_r1_n5_E1_X3c_1_5,0,1369.4,84,71.7,321.9,975.8
8496,b20_r3_n6_E2_X7_8,0,1369.1,408,519.4,757.2,92.5
6772,b20_r1_n4_E1_X3c_2_5,0,1342.4,204,14.2,299.1,1029.1
4704,b15_r1_n5_E1_X3b_3,0,1332.2,200,169.9,892.7,269.6
6828,b20_r1_n4_E2_X3c_2_3,0,1321.6,172,85.0,228.5,1008.1
8344,b20_r3_n5_E2_X1_5,0,1309.0,665,690.4,615.1,3.5
8484,b20_r3_n6_E2_X3b_3,0,1305.2,533,30.3,593.2,681.7
7672,b20_r2_n5_E2_X3c_2_5,0,1298.9,422,158.8,405.7,734.4
8516,b20_r3_n6_E2_X3c_3_5,0,1298.2,535,30.3,537.6,730.3
8467,b20_r3_n6_E2_X1_5_bf7,7,1275.8,428,252.6,857.0,166.2
6213,b15_r3_n5_E2_X7_5_bf3,3,1221.7,795,182.4,721.1,318.2
10333,b30_r3_n4_E1_X2_bf3,3,1189.6,766,224.8,115.7,849.1
6768,b20_r1_n4_E1_X3c_2_3,0,1188.0,203,31.7,231.6,924.7
8098,b20_r3_n3_E1_X3c_3_5_bf5,5,1144.6,1190,673.7,127.9,343.0
7978,b20_r3_n2_E1_X3c_3_5_bf5,5,1144.6,1190,673.7,127.9,343.0
7520,b20_r2_n4_E2_X3b_2,0,1138.5,877,343.9,446.7,347.9
4848,b15_r1_n6_E1_X3c_2_3,0,1138.4,113,53.8,225.4,859.2
4796,b15_r1_n5_E2_X3c_3_5,0,1135.0,184,188.4,289.4,657.2
6800,b20_r1_n4_E2_X3b_2,0,1126.1,171,13.4,444.6,668.1
4908,b15_r1_n6_E2_X3c_2_3,0,1109.7,102,80.2,241.3,788.2
9699,b30_r2_n4_E2_X7_8_bf7,7,1108.8,284,157.2,389.9,561.7
4852,b15_r1_n6_E1_X3c_2_5,0,1037.3,113,53.8,198.2,785.3
9728,b30_r2_n5_E1_X1_8,0,1034.2,263,213.5,529.7,291.0
4824,b15_r1_n6_E1_X3b_3,0,1031.9,106,90.8,525.0,416.1
9708,b30_r2_n4_E2_X3c_2_3,0,1026.8,441,399.0,351.4,276.4
7668,b20_r2_n5_E2_X3c_2_3,0,1016.8,424,136.4,240.2,640.2
8896,b30_r1_n4_E1_X3b_1,0,1014.0,53,83.9,160.7,769.4
9712,b30_r2_n4_E2_X3c_2_5,0,1012.2,438,435.9,286.9,289.4
4736,b15_r1_n5_E1_X3c_3_5,0,1002.4,202,149.8,303.5,549.1
4912,b15_r1_n6_E2_X3c_2_5,0,996.9,102,80.2,207.2,709.5
4880,b15_r1_n6_E2_X3b_2,0,990.6,102,80.2,254.0,656.4
9610,b30_r2_n4_E1_X1_8_bf5,5,966.6,237,333.8,398.0,234.8
9693,b30_r2_n4_E2_X7_5_bf3,3,963.4,317,278.0,436.7,248.7
8924,b30_r1_n4_E1_X3c_1_5,0,962.3,53,83.9,167.6,710.8
4820,b15_r1_n6_E1_X3b_2,0,952.4,113,29.6,215.8,707.0
8920,b30_r1_n4_E1_X3c_1_3,0,948.3,53,83.9,119.5,744.9
9680,b30_r2_n4_E2_X3b_2,0,924.9,437,374.2,404.2,146.5
8066,b20_r3_n3_E1_X3b_3_bf5,5,922.0,1186,722.8,42.0,157.2
7946,b20_r3_n2_E1_X3b_3_bf5,5,922.0,1186,722.8,42.0,157.2
8005,b20_r3_n2_E2_X3b_3_bf3,3,918.2,1225,440.3,386.6,91.3
8125,b20_r3_n3_E2_X3b_3_bf3,3,918.2,1225,440.3,386.6,91.3
4856,b15_r1_n6_E1_X3c_3_5,0,917.7,106,75.1,291.7,550.9
9598,b30_r2_n3_E2_X3c_3_5_bf5,5,889.3,550,153.3,451.1,284.9
6860,b20_r1_n5_E1_X3b_2,0,885.4,79,31.7,413.1,440.6
5688,b15_r2_n8_E1_X3c_2_3,0,882.4,133,96.6,14.1,771.7
7816,b20_r2_n8_E1_X3b_1,0,882.2,115,63.7,84.2,734.3
7844,b20_r2_n8_E1_X3c_1_5,0,882.2,115,63.7,84.2,734.3
7840,b20_r2_n8_E1_X3c_1_3,0,882.2,115,63.7,84.2,734.3
8126,b20_r3_n3_E2_X3b_3_bf5,5,874.8,1200,333.0,474.2,67.6
8006,b20_r3_n2_E2_X3b_3_bf5,5,874.8,1200,333.0,474.2,67.6
9704,b30_r2_n4_E2_X3c_1_5,0,864.6,513,70.8,287.4,506.4
9676,b30_r2_n4_E2_X3b_1,0,864.6,513,70.8,287.4,506.4
9700,b30_r2_n4_E2_X3c_1_3,0,864.6,513,70.8,287.4,506.4
6920,b20_r1_n5_E2_X3b_2,0,852.8,71,31.7,345.2,475.9
8596,b20_r3_n8_E2_X3b_1,0,848.0,271,221.2,41.9,584.9
8624,b20_r3_n8_E2_X3c_1_5,0,848.0,271,221.2,41.9,584.9
8620,b20_r3_n8_E2_X3c_1_3,0,848.0,271,221.2,41.9,584.9
8984,b30_r1_n4_E2_X3c_1_5,0,829.6,46,83.9,166.0,579.7
8980,b30_r1_n4_E2_X3c_1_3,0,818.3,46,83.9,117.9,616.5
9567,b30_r2_n3_E2_X3b_3_bf7,7,811.3,466,195.7,599.5,16.1
4916,b15_r1_n6_E2_X3c_3_5,0,807.6,98,94.6,199.2,513.8
8956,b30_r1_n4_E2_X3b_1,0,796.3,46,83.9,159.1,553.3
4884,b15_r1_n6_E2_X3b_3,0,790.7,98,50.6,445.1,295.0
10780,b30_r3_n8_E2_X3c_1_3,0,774.9,148,350.9,214.6,209.4
10756,b30_r3_n8_E2_X3b_1,0,774.9,148,350.9,214.6,209.4
10784,b30_r3_n8_E2_X3c_1_5,0,774.9,148,350.9,214.6,209.4
6952,b20_r1_n5_E2_X3c_2_5,0,774.8,71,55.0,133.9,585.9
7876,b20_r2_n8_E2_X3b_1,0,763.8,50,17.5,97.4,648.9
7900,b20_r2_n8_E2_X3c_1_3,0,763.8,50,17.5,97.4,648.9
7904,b20_r2_n8_E2_X3c_1_5,0,763.8,50,17.5,97.4,648.9
7525,b20_r2_n4_E2_X3b_3_bf3,3,757.3,574,288.4,175.6,293.3
6948,b20_r1_n5_E2_X3c_2_3,0,711.8,71,55.0,120.8,536.0
6892,b20_r1_n5_E1_X3c_2_5,0,680.5,79,55.0,93.5,532.0
7390,b20_r2_n3_E2_X1_8_bf5,5,679.4,504,357.0,34.7,287.7
9710,b30_r2_n4_E2_X3c_2_3_bf5,5,679.3,375,310.2,356.4,12.7
9714,b30_r2_n4_E2_X3c_2_5_bf5,5,664.7,373,334.7,327.2,2.8
6888,b20_r1_n5_E1_X3c_2_3,0,644.8,79,55.0,109.1,480.7
8868,b30_r1_n3_E2_X3c_2_3,0,637.7,159,67.1,43.6,527.0
6468,b15_r3_n8_E2_X3c_2_3,0,637.3,461,69.8,14.2,553.3
6440,b15_r3_n8_E2_X3b_2,0,637.3,461,69.8,14.2,553.3
6472,b15_r3_n8_E2_X3c_2_5,0,637.3,461,69.8,14.2,553.3
7526,b20_r2_n4_E2_X3b_3_bf5,5,607.2,545,123.2,279.2,204.8
6776,b20_r1_n4_E1_X3c_3_5,0,587.5,190,14.1,344.1,229.3
6956,b20_r1_n5_E2_X3c_3_5,0,586.0,70,35.0,87.4,463.6
8872,b30_r1_n3_E2_X3c_2_5,0,580.3,160,69.1,126.3,384.9
6836,b20_r1_n4_E2_X3c_3_5,0,578.9,163,4.9,253.1,320.9
9828,b30_r2_n5_E2_X3c_2_3,0,578.9,237,236.9,323.1,18.9
6896,b20_r1_n5_E1_X3c_3_5,0,541.9,77,35.0,129.7,377.2
8932,b30_r1_n4_E1_X3c_2_5,0,539.8,50,23.9,94.3,421.6
8900,b30_r1_n4_E1_X3b_2,0,521.3,50,23.9,184.7,312.7
8812,b30_r1_n3_E1_X3c_2_5,0,495.6,213,23.3,133.0,339.3
10782,b30_r3_n8_E2_X3c_1_3_bf5,5,495.3,142,337.4,149.4,8.5
10786,b30_r3_n8_E2_X3c_1_5_bf5,5,495.3,142,337.4,149.4,8.5
10758,b30_r3_n8_E2_X3b_1_bf5,5,495.3,142,337.4,149.4,8.5
10584,b30_r3_n6_E1_X3b_3,0,485.8,383,103.3,363.8,18.7
8840,b30_r1_n3_E2_X3b_2,0,475.3,157,29.9,162.2,283.2
8928,b30_r1_n4_E1_X3c_2_3,0,461.1,50,23.9,15.6,421.6
8916,b30_r1_n4_E1_X7_8,0,404.5,45,3.9,252.1,148.5
8936,b30_r1_n4_E1_X3c_3_5,0,399.5,46,23.1,183.2,193.2
8992,b30_r1_n4_E2_X3c_2_5,0,387.3,44,23.9,46.3,317.1
8988,b30_r1_n4_E2_X3c_2_3,0,364.3,44,23.9,17.8,322.6
9694,b30_r2_n4_E2_X7_5_bf5,5,349.9,310,243.1,52.2,54.6
8960,b30_r1_n4_E2_X3b_2,0,334.1,44,23.9,93.5,216.7
8976,b30_r1_n4_E2_X7_8,0,309.6,39,3.9,254.8,50.9
8996,b30_r1_n4_E2_X3c_3_5,0,278.1,40,23.1,135.7,119.3
129,b5_r1_n3_E1_X1_8_bf3,3,250.7,57,40.1,80.1,130.5
4832,b15_r1_n6_E1_X7_5,0,202.2,86,0.9,162.6,38.7
10616,b30_r3_n6_E1_X3c_3_5,0,179.9,387,103.3,50.7,25.9
6932,b20_r1_n5_E2_X7_5,0,144.8,59,55.4,67.3,22.1
130,b5_r1_n3_E1_X1_8_bf5,5,129.9,31,8.2,66.2,55.5
2852,b10_r1_n8_E2_X7_5,0,105.5,107,40.1,53.4,12.0
2792,b10_r1_n8_E1_X7_5,0,103.0,108,40.1,53.4,9.5
4828,b15_r1_n6_E1_X7_3,0,54.2,84,2.5,43.0,8.7
