ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,passed_mc,oos_pnl,oos_ntrd
655,b10_r1_n5_E2_X3c_1_3,3609.1,464,0.0,7.0,1,1038.5,116
126,b5_r1_n6_E1_X3b_3,3607.3,1723,0.0,6.07,1,1153.1,545
656,b10_r1_n5_E2_X3c_1_5,3596.3,465,0.0,6.95,1,1038.5,116
649,b10_r1_n5_E2_X3b_1,3582.1,461,0.0,6.87,1,1038.5,116
1817,b20_r2_n2_E2_X1_8,3285.3,377,0.074,-1.23,0,-471.7,150
2207,b30_r1_n3_E2_X1_8,3237.4,141,0.065,-0.85,0,-6.5,47
179,b5_r1_n8_E2_X3c_3_5,3050.2,553,0.0,5.8,1,1052.0,165
171,b5_r1_n8_E2_X3b_3,2973.9,551,0.0,5.62,1,1094.6,165
1559,b15_r3_n5_E2_X3c_3_5,2875.7,775,0.037,0.9,1,-385.5,244
1551,b15_r3_n5_E2_X3b_3,2875.7,775,0.037,0.9,1,-356.0,244
2064,b20_r3_n4_E2_X7_8,2814.0,199,0.101,-1.81,0,-1973.9,81
2213,b30_r1_n3_E2_X7_5,2808.5,218,0.043,0.22,1,-391.8,81
359,b5_r2_n8_E2_X3c_3_5,2784.1,1265,0.0,4.44,1,1434.7,310
351,b5_r2_n8_E2_X3b_3,2777.9,1259,0.0,4.45,1,1459.6,309
164,b5_r1_n8_E1_X3c_3_5,2744.5,577,0.0,5.05,1,1026.3,170
2219,b30_r1_n3_E2_X3c_3_5,2733.4,224,0.052,0.33,0,-573.0,82
1822,b20_r2_n2_E2_X7_3,2709.9,470,0.122,-2.35,0,-2427.2,188
156,b5_r1_n8_E1_X3b_3,2702.8,575,0.0,4.92,1,1057.9,170
1397,b15_r2_n6_E2_X1_8,2633.3,350,0.051,0.28,0,143.5,98
2086,b20_r3_n5_E2_X1_5,2618.9,328,0.035,0.54,1,-1136.3,105
2211,b30_r1_n3_E2_X3b_3,2604.7,211,0.058,0.07,0,-1122.4,79
922,b10_r3_n2_E2_X7_3,2585.5,982,0.111,-2.87,0,-1936.4,402
952,b10_r3_n3_E2_X7_3,2530.0,983,0.139,-2.72,0,-1936.4,402
2551,b30_r3_n3_E1_X1_5,2507.6,264,0.096,-1.45,0,-445.8,116
2521,b30_r3_n2_E1_X1_5,2507.6,264,0.096,-1.45,0,-445.8,116
2598,b30_r3_n4_E2_X2,2494.9,271,0.096,-1.82,0,-190.6,99
1581,b15_r3_n6_E2_X3b_3,2485.7,580,0.036,0.62,1,-129.1,184
1589,b15_r3_n6_E2_X3c_3_5,2485.7,580,0.036,0.62,1,-158.6,184
1577,b15_r3_n6_E2_X1_8,2455.3,391,0.062,-0.58,0,-1529.1,130
1358,b15_r2_n5_E1_X7_5,2425.8,669,0.124,-2.6,0,-1062.6,248
982,b10_r3_n4_E2_X7_3,2406.4,874,0.131,-2.46,0,-3045.1,349
2385,b30_r2_n3_E2_X1_3,2391.0,338,0.043,0.02,1,-619.8,98
1107,b15_r1_n2_E2_X3c_2_3,2339.0,1688,0.053,-0.09,0,722.0,542
1829,b20_r2_n2_E2_X3c_3_5,2279.9,696,0.112,-1.53,0,-1457.6,252
923,b10_r3_n2_E2_X7_5,2270.9,941,0.157,-2.78,0,-1052.2,385
953,b10_r3_n3_E2_X7_5,2223.5,942,0.153,-3.02,0,-1052.2,385
907,b10_r3_n2_E1_X7_3,2182.2,1119,0.197,-4.66,0,-3968.4,482
685,b10_r1_n6_E2_X3c_1_3,2172.5,224,0.0,3.97,1,712.4,60
686,b10_r1_n6_E2_X3c_1_5,2172.5,224,0.0,3.97,1,712.4,60
679,b10_r1_n6_E2_X3b_1,2172.5,224,0.0,3.97,1,712.4,60
1389,b15_r2_n6_E1_X7_8,2170.9,510,0.11,-2.36,0,496.2,158
1567,b15_r3_n6_E1_X7_3,2157.9,405,0.166,-4.13,0,-1224.3,151
937,b10_r3_n3_E1_X7_3,2127.2,1120,0.165,-4.66,0,-3968.4,482
1578,b15_r3_n6_E2_X2,2123.1,580,0.067,-0.25,0,-224.8,184
1821,b20_r2_n2_E2_X3b_3,2027.0,692,0.124,-2.18,0,-1434.5,251
2408,b30_r2_n4_E1_X7_5,1915.6,206,0.222,-4.17,0,-2663.2,78
1135,b15_r1_n3_E2_X3c_1_3,1890.1,1099,0.007,1.44,1,278.6,326
2583,b30_r3_n4_E1_X2,1869.0,362,0.185,-4.33,0,-576.7,135
1136,b15_r1_n3_E2_X3c_1_5,1866.8,1099,0.007,1.39,1,278.6,326
1129,b15_r1_n3_E2_X3b_1,1864.6,1099,0.007,1.39,1,278.6,326
1404,b15_r2_n6_E2_X7_8,1847.7,343,0.128,-1.9,0,808.5,96
650,b10_r1_n5_E2_X3b_2,1835.6,449,0.0,2.48,1,63.9,116
2402,b30_r2_n4_E1_X1_8,1832.0,185,0.214,-5.0,0,-1747.7,64
1547,b15_r3_n5_E2_X1_8,1822.2,433,0.158,-2.85,0,-1583.5,151
2603,b30_r3_n4_E2_X7_5,1624.7,97,0.204,-3.77,0,-1277.1,41
680,b10_r1_n6_E2_X3b_2,1568.9,219,0.0,2.34,1,149.5,60
620,b10_r1_n4_E2_X3b_2,1550.3,1030,0.016,1.05,1,21.2,287
1402,b15_r2_n6_E2_X7_3,1543.8,348,0.176,-2.53,0,330.4,98
689,b10_r1_n6_E2_X3c_3_5,1541.6,214,0.0,1.86,1,-21.0,59
2099,b20_r3_n5_E2_X3c_3_5,1526.6,447,0.154,-2.1,0,-158.3,150
1165,b15_r1_n4_E2_X3c_1_3,1523.2,515,0.001,1.54,1,415.6,152
1159,b15_r1_n4_E2_X3b_1,1499.9,515,0.001,1.49,1,415.6,152
1166,b15_r1_n4_E2_X3c_1_5,1499.9,515,0.001,1.49,1,415.6,152
687,b10_r1_n6_E2_X3c_2_3,1499.6,219,0.0,2.2,1,139.6,60
1197,b15_r1_n5_E2_X3c_2_3,1487.7,236,0.006,1.34,1,232.6,64
688,b10_r1_n6_E2_X3c_2_5,1461.6,219,0.0,2.11,1,148.5,60
2129,b20_r3_n6_E2_X3c_3_5,1404.5,338,0.138,-1.57,0,139.6,103
1227,b15_r1_n6_E2_X3c_2_3,1372.4,107,0.002,1.64,1,281.1,29
1892,b20_r2_n5_E1_X1_8,1365.6,357,0.259,-4.73,0,-98.1,120
2341,b30_r2_n2_E1_X1_5,1359.7,326,0.274,-5.13,0,-1480.1,122
1195,b15_r1_n5_E2_X3c_1_3,1357.6,248,0.0,1.65,1,326.5,64
1198,b15_r1_n5_E2_X3c_2_5,1347.4,236,0.012,1.1,1,312.8,63
1189,b15_r1_n5_E2_X3b_1,1334.3,248,0.0,1.6,1,326.5,64
1196,b15_r1_n5_E2_X3c_1_5,1334.3,248,0.0,1.6,1,326.5,64
651,b10_r1_n5_E2_X3b_3,1317.9,426,0.034,0.23,1,-229.1,115
2091,b20_r3_n5_E2_X3b_3,1297.9,446,0.194,-2.22,0,-158.3,150
1190,b15_r1_n5_E2_X3b_2,1282.3,236,0.014,0.91,1,263.7,63
628,b10_r1_n4_E2_X3c_2_5,1274.9,1037,0.019,0.51,1,-73.3,288
1517,b15_r3_n4_E2_X1_8,1259.4,477,0.263,-4.21,0,-980.2,170
659,b10_r1_n5_E2_X3c_3_5,1256.7,439,0.03,0.63,1,-299.4,115
681,b10_r1_n6_E2_X3b_3,1237.9,214,0.001,1.14,1,17.5,59
1228,b15_r1_n6_E2_X3c_2_5,1231.1,107,0.003,1.34,1,287.1,29
1220,b15_r1_n6_E2_X3b_2,1223.6,107,0.003,1.34,1,256.6,29
2088,b20_r3_n5_E2_X2,1219.1,446,0.21,-2.82,0,-660.8,149
1160,b15_r1_n4_E2_X3b_2,1214.3,473,0.071,-0.29,0,293.9,146
674,b10_r1_n6_E1_X3c_3_5,1205.1,385,0.012,0.67,1,79.8,102
627,b10_r1_n4_E2_X3c_2_3,1176.9,1040,0.027,0.28,1,-106.3,287
2121,b20_r3_n6_E2_X3b_3,1175.8,337,0.184,-2.11,0,139.6,103
1298,b15_r2_n3_E1_X7_5,1128.9,905,0.321,-6.88,0,-725.0,364
2628,b30_r3_n5_E2_X2,1123.6,202,0.249,-3.46,0,776.6,62
715,b10_r1_n8_E2_X3c_1_3,1117.5,71,0.0,1.83,1,315.9,14
709,b10_r1_n8_E2_X3b_1,1117.5,71,0.0,1.83,1,315.9,14
716,b10_r1_n8_E2_X3c_1_5,1117.5,71,0.0,1.83,1,315.9,14
1464,b15_r3_n2_E2_X7_8,1105.6,402,0.313,-6.33,0,-1091.4,163
1494,b15_r3_n3_E2_X7_8,1105.6,402,0.313,-6.33,0,-1091.4,163
2596,b30_r3_n4_E2_X1_5,1090.5,178,0.252,-3.65,0,559.0,69
2397,b30_r2_n3_E2_X3c_2_3,1063.0,445,0.243,-3.37,0,-442.5,128
2398,b30_r2_n3_E2_X3c_2_5,1063.0,445,0.243,-3.37,0,-442.5,128
1297,b15_r2_n3_E1_X7_3,1061.8,971,0.351,-6.46,0,-410.1,381
2390,b30_r2_n3_E2_X3b_2,1023.1,444,0.256,-3.34,0,-442.5,128
2057,b20_r3_n4_E2_X1_8,1014.9,259,0.299,-4.92,0,-1805.0,100
1225,b15_r1_n6_E2_X3c_1_3,1005.2,111,0.001,1.2,1,407.8,29
1637,b20_r1_n2_E2_X1_8,983.8,382,0.345,-6.2,0,124.0,132
1226,b15_r1_n6_E2_X3c_1_5,981.9,111,0.001,1.15,1,407.8,29
1219,b15_r1_n6_E2_X3b_1,981.9,111,0.001,1.15,1,407.8,29
2118,b20_r3_n6_E2_X2,981.2,339,0.212,-2.49,0,-223.2,103
983,b10_r3_n4_E2_X7_5,975.8,851,0.327,-6.14,0,-3038.5,343
1884,b20_r2_n4_E2_X7_8,969.3,324,0.317,-5.26,0,661.4,108
1221,b15_r1_n6_E2_X3b_3,941.2,106,0.094,-0.27,0,268.9,28
1764,b20_r1_n6_E2_X7_8,848.4,68,0.1,-0.51,0,-48.3,19
1763,b20_r1_n6_E2_X7_5,847.9,67,0.111,-0.53,0,-116.6,19
719,b10_r1_n8_E2_X3c_3_5,821.1,67,0.002,0.98,1,84.8,14
711,b10_r1_n8_E2_X3b_3,818.5,67,0.001,0.95,1,75.8,14
710,b10_r1_n8_E2_X3b_2,749.5,69,0.0,1.01,1,195.4,14
717,b10_r1_n8_E2_X3c_2_3,749.3,69,0.0,1.01,1,194.4,14
1229,b15_r1_n6_E2_X3c_3_5,734.2,107,0.067,-0.08,0,153.8,29
718,b10_r1_n8_E2_X3c_2_5,731.9,69,0.0,1.0,1,185.4,14
695,b10_r1_n8_E1_X3b_2,704.4,98,0.0,0.73,1,124.0,21
704,b10_r1_n8_E1_X3c_3_5,701.6,96,0.014,0.45,1,37.2,21
702,b10_r1_n8_E1_X3c_2_3,696.3,98,0.0,0.75,1,116.8,21
696,b10_r1_n8_E1_X3b_3,694.7,96,0.012,0.38,1,-26.2,21
703,b10_r1_n8_E1_X3c_2_5,688.3,98,0.0,0.72,1,118.4,21
1761,b20_r1_n6_E2_X3b_3,604.4,72,0.164,-0.79,0,281.0,19
2386,b30_r2_n3_E2_X1_5,467.8,226,0.39,-5.81,0,228.5,75
712,b10_r1_n8_E2_X7_3,259.8,61,0.245,-0.72,0,-278.8,13
