ppd,nc,is_wf,oos_wf,p5,p_pos,passed,win_pct,avg_pnl,pair,strategy,fast,slow,atr_sl,atr_trail,N
1.599106039503654,85,2,2,,,False,43.529411764705884,7.976717185288815,EUR_JPY,sma_cross,5,50,2.0,2.0,0
1.6907034000709988,84,3,2,,,False,39.285714285714285,8.53402668607266,EUR_JPY,sma_cross,5,50,2.0,3.0,0
0.9814857479498758,85,2,2,,,False,47.05882352941176,4.8958818485970275,EUR_JPY,sma_cross,5,50,3.0,1.0,0
1.831462940449025,85,2,2,,,False,43.529411764705884,9.135768079416312,EUR_JPY,sma_cross,5,50,3.0,2.0,0
2.6169484027708494,84,3,2,,,False,41.66666666666667,13.209358604462382,EUR_JPY,sma_cross,5,50,3.0,3.0,0
-0.5598524487189487,65,3,1,,,False,41.53846153846154,-3.6519605885666806,EUR_JPY,sma_cross,5,100,1.0,1.0,0
-0.16676184058203603,65,3,1,,,False,38.46153846153847,-1.087800313950512,EUR_JPY,sma_cross,5,100,1.0,2.0,0
0.35283426650403726,64,3,2,,,False,31.25,2.337527015589247,EUR_JPY,sma_cross,5,100,1.0,3.0,0
-0.7315956384711784,65,3,0,,,False,41.53846153846154,-4.772254626335071,EUR_JPY,sma_cross,5,100,2.0,1.0,0
-0.05142808221215355,65,2,1,,,False,43.07692307692308,-0.3354693362762016,EUR_JPY,sma_cross,5,100,2.0,2.0,0
-0.29260067492796016,64,2,2,,,False,37.5,-1.938479471397736,EUR_JPY,sma_cross,5,100,2.0,3.0,0
-0.7443865461553467,65,3,0,,,False,41.53846153846154,-4.855690701074877,EUR_JPY,sma_cross,5,100,3.0,1.0,0
-0.09458260517452315,65,2,1,,,False,43.07692307692308,-0.6169696091384279,EUR_JPY,sma_cross,5,100,3.0,2.0,0
0.06599232948604353,64,2,2,,,False,37.5,0.43719918284503834,EUR_JPY,sma_cross,5,100,3.0,3.0,0
-0.8817789685819309,141,1,1,,,False,43.262411347517734,-2.6515906572960195,EUR_JPY,sma_cross,10,20,1.0,1.0,0
-0.026344690983024416,141,2,2,,,False,34.04255319148936,-0.07922091472909469,EUR_JPY,sma_cross,10,20,1.0,2.0,0
-0.3893335557668496,141,2,2,,,False,29.78723404255319,-1.170761898192512,EUR_JPY,sma_cross,10,20,1.0,3.0,0
-1.2589836690397116,141,0,0,,,False,45.39007092198582,-3.7858799693109058,EUR_JPY,sma_cross,10,20,2.0,1.0,0
-0.6372684083784678,141,2,2,,,False,39.00709219858156,-1.9163248592373783,EUR_JPY,sma_cross,10,20,2.0,2.0,0
-1.9484718916925698,140,2,2,,,False,35.714285714285715,-5.90108630055464,EUR_JPY,sma_cross,10,20,2.0,3.0,0
-1.4832625962104065,141,1,0,,,False,45.39007092198582,-4.460307381512144,EUR_JPY,sma_cross,10,20,3.0,1.0,0
-0.5026839948287418,141,2,1,,,False,39.71631205673759,-1.5116171192013228,EUR_JPY,sma_cross,10,20,3.0,2.0,0
-1.8216174024164713,140,2,2,,,False,36.42857142857142,-5.516898418747028,EUR_JPY,sma_cross,10,20,3.0,3.0,0
-1.9883643742685417,73,2,0,,,False,34.24657534246575,-11.548856091641941,EUR_JPY,sma_cross,10,50,1.0,1.0,0
-1.1074871609472956,73,2,1,,,False,31.506849315068493,-6.4325281676938815,EUR_JPY,sma_cross,10,50,1.0,2.0,0
-1.8685645526053798,72,2,1,,,False,23.61111111111111,-11.003769032009458,EUR_JPY,sma_cross,10,50,1.0,3.0,0
-2.563584474553606,73,2,0,,,False,34.24657534246575,-14.889860509736012,EUR_JPY,sma_cross,10,50,2.0,1.0,0
-1.534658630883417,73,1,1,,,False,38.35616438356164,-8.913633691706421,EUR_JPY,sma_cross,10,50,2.0,2.0,0
-2.7706716040489057,72,2,1,,,False,33.33333333333333,-16.316177223843553,EUR_JPY,sma_cross,10,50,2.0,3.0,0
-1.7815756596002463,73,2,0,,,False,34.24657534246575,-10.34778191329458,EUR_JPY,sma_cross,10,50,3.0,1.0,0
-1.1364569291335922,73,1,1,,,False,38.35616438356164,-6.600790930858125,EUR_JPY,sma_cross,10,50,3.0,2.0,0
-1.4639133344569633,72,2,1,,,False,34.72222222222222,-8.620822969579896,EUR_JPY,sma_cross,10,50,3.0,3.0,0
-0.6013280510755438,45,2,0,,,False,40.0,-5.665846525689568,EUR_JPY,sma_cross,10,100,1.0,1.0,0
0.4604970508836191,45,2,2,,,False,40.0,4.338905546103433,EUR_JPY,sma_cross,10,100,1.0,2.0,0
-0.33424442140866867,45,2,1,,,False,28.888888888888886,-3.149325215050567,EUR_JPY,sma_cross,10,100,1.0,3.0,0
-0.6547191673237535,45,2,0,,,False,40.0,-6.168909487672699,EUR_JPY,sma_cross,10,100,2.0,1.0,0
0.37585398840846285,45,2,2,,,False,46.666666666666664,3.541379801893072,EUR_JPY,sma_cross,10,100,2.0,2.0,0
0.008521093359428064,44,2,1,,,False,36.36363636363637,0.08211235419085225,EUR_JPY,sma_cross,10,100,2.0,3.0,0
-0.4523087092792031,45,2,0,,,False,40.0,-4.261753171875158,EUR_JPY,sma_cross,10,100,3.0,1.0,0
0.41524854508485853,45,2,2,,,False,46.666666666666664,3.9125640692440005,EUR_JPY,sma_cross,10,100,3.0,2.0,0
-0.32832026811780757,44,2,1,,,False,36.36363636363637,-3.1638134927716006,EUR_JPY,sma_cross,10,100,3.0,3.0,0
0.7340781074437772,63,0,2,,,False,47.61904761904761,4.940462183431135,EUR_JPY,sma_cross,20,50,1.0,1.0,0
-0.9606660449537859,63,1,1,,,False,38.095238095238095,-6.465434969212781,EUR_JPY,sma_cross,20,50,1.0,2.0,0
-1.0538155256247719,63,1,1,,,False,25.396825396825395,-7.092345759760369,EUR_JPY,sma_cross,20,50,1.0,3.0,0
0.8482325798624536,63,0,2,,,False,47.61904761904761,5.7087399025663546,EUR_JPY,sma_cross,20,50,2.0,1.0,0
-0.6791284216365499,63,1,1,,,False,44.44444444444444,-4.570642075776146,EUR_JPY,sma_cross,20,50,2.0,2.0,0
-1.6716788532962514,62,1,1,,,False,37.096774193548384,-11.432126351574365,EUR_JPY,sma_cross,20,50,2.0,3.0,0
1.0274774196458802,63,0,2,,,False,47.61904761904761,6.915086125870686,EUR_JPY,sma_cross,20,50,3.0,1.0,0
-0.6013502887697824,63,1,2,,,False,44.44444444444444,-4.047182895847424,EUR_JPY,sma_cross,20,50,3.0,2.0,0
-2.1779514879022908,62,1,1,,,False,37.096774193548384,-14.894377917267278,EUR_JPY,sma_cross,20,50,3.0,3.0,0
-1.4970434643245634,37,2,0,,,False,24.324324324324326,-17.15530888847608,EUR_JPY,sma_cross,20,100,1.0,1.0,0
-1.4699887017349607,37,1,0,,,False,24.324324324324326,-16.845275933395225,EUR_JPY,sma_cross,20,100,1.0,2.0,0
-2.723954534794534,36,1,0,,,False,13.88888888888889,-32.08213118758007,EUR_JPY,sma_cross,20,100,1.0,3.0,0
-1.7535514032041908,37,2,0,,,False,24.324324324324326,-20.09475121509667,EUR_JPY,sma_cross,20,100,2.0,1.0,0
-2.5181448795536943,37,1,0,,,False,24.324324324324326,-28.856579160290984,EUR_JPY,sma_cross,20,100,2.0,2.0,0
-3.797435750477967,36,1,0,,,False,16.666666666666664,-44.72535439451828,EUR_JPY,sma_cross,20,100,2.0,3.0,0
-1.6009075774168506,37,2,0,,,False,27.027027027027028,-18.345535481749856,EUR_JPY,sma_cross,20,100,3.0,1.0,0
-2.3760016082195845,37,1,0,,,False,27.027027027027028,-27.227694105002808,EUR_JPY,sma_cross,20,100,3.0,2.0,0
-3.4410055715440127,36,1,0,,,False,19.444444444444446,-40.527398953740594,EUR_JPY,sma_cross,20,100,3.0,3.0,0
20.83655988650698,267,3,3,18.009189901392002,1.0,True,76.40449438202246,33.08876925797363,EUR_JPY,donchian,0,0,1.0,1.0,10
13.041283489590436,164,3,3,9.214088093624312,1.0,True,60.36585365853659,33.71648902186796,EUR_JPY,donchian,0,0,1.0,2.0,10
14.327031780501596,118,3,3,9.752154865537882,1.0,True,59.32203389830508,51.48018199095488,EUR_JPY,donchian,0,0,1.0,3.0,10
20.924694250417605,267,3,3,18.134342809049798,1.0,True,76.40449438202246,33.22872794822871,EUR_JPY,donchian,0,0,2.0,1.0,10
13.042252909340123,160,3,3,9.038129999905184,1.0,True,62.5,34.56197020975132,EUR_JPY,donchian,0,0,2.0,2.0,10
14.140541387320045,112,3,3,9.732473926375565,1.0,True,63.39285714285714,53.5320495377116,EUR_JPY,donchian,0,0,2.0,3.0,10
20.924694250417605,267,3,3,18.015175182896645,1.0,True,76.40449438202246,33.22872794822871,EUR_JPY,donchian,0,0,3.0,1.0,10
13.042252909340123,160,3,3,9.309855098105714,1.0,True,62.5,34.56197020975132,EUR_JPY,donchian,0,0,3.0,2.0,10
14.193560098366342,111,3,3,9.484057572010492,1.0,True,63.96396396396396,54.216842177543505,EUR_JPY,donchian,0,0,3.0,3.0,10
14.7673836080406,186,3,3,12.282122986449554,1.0,True,76.34408602150538,33.6632830634904,EUR_JPY,donchian,0,0,1.0,1.0,20
8.176377926694085,118,3,3,4.968317444651238,1.0,True,56.779661016949156,29.379527465409257,EUR_JPY,donchian,0,0,1.0,2.0,20
8.22889113233056,84,3,3,4.269706417735292,1.0,True,53.57142857142857,41.53630762033521,EUR_JPY,donchian,0,0,1.0,3.0,20
14.86984759740855,186,3,3,12.516095095785863,1.0,True,76.34408602150538,33.896856888716265,EUR_JPY,donchian,0,0,2.0,1.0,20
8.495079587691887,113,3,3,5.414969485986946,1.0,True,60.17699115044248,31.875342877711155,EUR_JPY,donchian,0,0,2.0,2.0,20
7.992756317096698,78,3,2,,,False,57.692307692307686,43.447803569858976,EUR_JPY,donchian,0,0,2.0,3.0,20
14.86984759740855,186,3,3,12.510188944434,1.0,True,76.34408602150538,33.896856888716265,EUR_JPY,donchian,0,0,3.0,1.0,20
8.495079587691887,113,3,3,5.555940210546814,1.0,True,60.17699115044248,31.875342877711155,EUR_JPY,donchian,0,0,3.0,2.0,20
8.046870629278784,77,3,2,,,False,58.44155844155844,44.31004086771694,EUR_JPY,donchian,0,0,3.0,3.0,20
9.126590341927027,109,3,3,7.3976603108772006,1.0,True,77.06422018348624,35.501599128229905,EUR_JPY,donchian,0,0,1.0,1.0,50
3.997879844708448,73,3,3,1.9586670080400792,0.9995,True,60.273972602739725,23.22056238570386,EUR_JPY,donchian,0,0,1.0,2.0,50
2.9366264273791103,56,3,3,0.16225235859025908,0.9595,True,42.857142857142854,22.234457235870405,EUR_JPY,donchian,0,0,1.0,3.0,50
9.190464774770085,109,3,3,7.4489509530028295,1.0,True,77.06422018348624,35.750064811949684,EUR_JPY,donchian,0,0,2.0,1.0,50
3.801239506326139,73,3,3,1.637130827245668,0.9985,True,60.273972602739725,22.078432201127164,EUR_JPY,donchian,0,0,2.0,2.0,50
3.669560443747485,50,3,3,1.1167924503291786,0.9935,True,50.0,31.117872562978672,EUR_JPY,donchian,0,0,2.0,3.0,50
9.190464774770085,109,3,3,7.446534731278269,1.0,True,77.06422018348624,35.750064811949684,EUR_JPY,donchian,0,0,3.0,1.0,50
3.801239506326139,73,3,3,1.6755131225344246,0.999,True,60.273972602739725,22.078432201127164,EUR_JPY,donchian,0,0,3.0,2.0,50
3.6124364253496655,50,3,2,,,False,50.0,30.633460886965164,EUR_JPY,donchian,0,0,3.0,3.0,50
0.7593278218811168,167,1,2,,,False,43.712574850299404,1.9278742304047516,GBP_USD,sma_cross,5,20,1.0,1.0,0
2.2774057187793217,167,0,2,,,False,37.12574850299401,5.782155836900793,GBP_USD,sma_cross,5,20,1.0,2.0,0
5.101306821272762,166,1,3,,,False,34.93975903614458,13.029843929034042,GBP_USD,sma_cross,5,20,1.0,3.0,0
0.5705369838434226,167,1,2,,,False,43.712574850299404,1.4485489889198273,GBP_USD,sma_cross,5,20,2.0,1.0,0
1.5887953017054435,167,0,2,,,False,40.119760479041915,4.033827592353941,GBP_USD,sma_cross,5,20,2.0,2.0,0
3.3267298810942525,166,2,3,,,False,38.55421686746988,8.497189575807006,GBP_USD,sma_cross,5,20,2.0,3.0,0
0.5764514575048639,167,1,2,,,False,43.712574850299404,1.4635653771380976,GBP_USD,sma_cross,5,20,3.0,1.0,0
1.5766770350003358,167,0,2,,,False,40.119760479041915,4.003060256527799,GBP_USD,sma_cross,5,20,3.0,2.0,0
3.640959812617534,166,3,3,-0.644113206581974,0.9165,False,39.1566265060241,9.299800967167677,GBP_USD,sma_cross,5,20,3.0,3.0,0
1.0453876390272614,97,3,2,,,False,46.391752577319586,4.569529473686173,GBP_USD,sma_cross,5,50,1.0,1.0,0
0.58474647438627,97,2,2,,,False,36.08247422680412,2.5560052076265825,GBP_USD,sma_cross,5,50,1.0,2.0,0
1.562671188606889,96,3,3,-1.4487317693578456,0.795,False,29.166666666666668,6.901797749680426,GBP_USD,sma_cross,5,50,1.0,3.0,0
0.9782572138247789,97,3,2,,,False,46.391752577319586,4.2760933882650125,GBP_USD,sma_cross,5,50,2.0,1.0,0
0.7805532052918317,97,2,3,,,False,42.2680412371134,3.411902670553986,GBP_USD,sma_cross,5,50,2.0,2.0,0
2.298002839274618,96,3,3,-1.0635891922212393,0.8645,False,40.625,10.149512540129564,GBP_USD,sma_cross,5,50,2.0,3.0,0
1.266256843328642,97,3,2,,,False,47.42268041237113,5.534978366714889,GBP_USD,sma_cross,5,50,3.0,1.0,0
1.0367078154623406,97,2,3,,,False,43.29896907216495,4.5315888016085815,GBP_USD,sma_cross,5,50,3.0,2.0,0
2.9118412891042786,96,3,3,-0.4666179792182732,0.918,False,41.66666666666667,12.860632360210564,GBP_USD,sma_cross,5,50,3.0,3.0,0
0.5797767354908175,70,2,2,,,False,44.285714285714285,3.5117905121158093,GBP_USD,sma_cross,5,100,1.0,1.0,0
1.4484711973181075,70,1,3,,,False,38.57142857142858,8.773596966612537,GBP_USD,sma_cross,5,100,1.0,2.0,0
2.5373436228002966,69,1,3,,,False,36.231884057971016,15.591792696627909,GBP_USD,sma_cross,5,100,1.0,3.0,0
0.6705496126020282,70,2,2,,,False,45.714285714285715,4.061614796332285,GBP_USD,sma_cross,5,100,2.0,1.0,0
1.618804578065793,70,1,3,,,False,41.42857142857143,9.805330587141375,GBP_USD,sma_cross,5,100,2.0,2.0,0
2.375698406477912,69,1,3,,,False,43.47826086956522,14.59849455574833,GBP_USD,sma_cross,5,100,2.0,3.0,0
0.5620860192904691,70,2,2,,,False,45.714285714285715,3.404635316845127,GBP_USD,sma_cross,5,100,3.0,1.0,0
1.5094884265310586,70,1,3,,,False,41.42857142857143,9.143187040702411,GBP_USD,sma_cross,5,100,3.0,2.0,0
2.7971465314790267,69,1,3,,,False,44.927536231884055,17.188262744160976,GBP_USD,sma_cross,5,100,3.0,3.0,0
-0.9412663693489992,150,1,0,,,False,41.333333333333336,-2.6606462706931713,GBP_USD,sma_cross,10,20,1.0,1.0,0
-0.06789873783025245,150,1,2,,,False,37.333333333333336,-0.1919270989335136,GBP_USD,sma_cross,10,20,1.0,2.0,0
2.448230929170109,149,1,2,,,False,33.557046979865774,6.966777946094807,GBP_USD,sma_cross,10,20,1.0,3.0,0
-0.8799014050870745,150,1,1,,,False,42.0,-2.487187971712797,GBP_USD,sma_cross,10,20,2.0,1.0,0
-0.8318032211076816,150,1,1,,,False,41.333333333333336,-2.3512304383310467,GBP_USD,sma_cross,10,20,2.0,2.0,0
1.3048059076960659,149,1,1,,,False,40.26845637583892,3.713004730625047,GBP_USD,sma_cross,10,20,2.0,3.0,0
-0.8886072196925989,150,1,1,,,False,42.0,-2.511796407664413,GBP_USD,sma_cross,10,20,3.0,1.0,0
-1.0737063638103568,150,1,1,,,False,41.333333333333336,-3.035009988370608,GBP_USD,sma_cross,10,20,3.0,2.0,0
2.3063721904853667,149,1,2,,,False,42.281879194630875,6.563099387689902,GBP_USD,sma_cross,10,20,3.0,3.0,0
0.3719648013761659,76,2,2,,,False,40.78947368421053,2.0751720497828203,GBP_USD,sma_cross,10,50,1.0,1.0,0
0.37689057530736025,76,1,2,,,False,36.84210526315789,2.102652683293694,GBP_USD,sma_cross,10,50,1.0,2.0,0
1.16765027334836,75,1,2,,,False,29.333333333333332,6.601116211996062,GBP_USD,sma_cross,10,50,1.0,3.0,0
0.20966093342286346,76,2,2,,,False,40.78947368421053,1.1696873127801855,GBP_USD,sma_cross,10,50,2.0,1.0,0
0.22587381286021127,76,1,2,,,False,42.10526315789473,1.260138113851705,GBP_USD,sma_cross,10,50,2.0,2.0,0
1.3425428650920868,75,0,2,,,False,41.333333333333336,7.589842330653931,GBP_USD,sma_cross,10,50,2.0,3.0,0
-0.06887885745693756,76,2,2,,,False,40.78947368421053,-0.3842715205492306,GBP_USD,sma_cross,10,50,3.0,1.0,0
-0.06538374414797772,76,1,2,,,False,42.10526315789473,-0.3647724673518757,GBP_USD,sma_cross,10,50,3.0,2.0,0
1.8377998799947968,75,0,2,,,False,44.0,10.389695321570585,GBP_USD,sma_cross,10,50,3.0,3.0,0
0.19199059073269473,48,2,2,,,False,43.75,1.6959168848054702,GBP_USD,sma_cross,10,100,1.0,1.0,0
0.40369873417790664,48,1,2,,,False,37.5,3.5660054852381755,GBP_USD,sma_cross,10,100,1.0,2.0,0
0.8411861717593188,48,1,3,,,False,29.166666666666668,7.430477850540648,GBP_USD,sma_cross,10,100,1.0,3.0,0
0.15261910172191975,48,2,2,,,False,43.75,1.3481353985436246,GBP_USD,sma_cross,10,100,2.0,1.0,0
0.33192395714196227,48,0,1,,,False,39.58333333333333,2.931994954754,GBP_USD,sma_cross,10,100,2.0,2.0,0
1.574022692905918,47,1,3,,,False,44.680851063829785,14.199694080683175,GBP_USD,sma_cross,10,100,2.0,3.0,0
0.05543601747702393,48,2,2,,,False,43.75,0.48968482104704475,GBP_USD,sma_cross,10,100,3.0,1.0,0
0.2338883146738912,48,1,1,,,False,39.58333333333333,2.066013446286039,GBP_USD,sma_cross,10,100,3.0,2.0,0
1.2107169915098537,47,2,3,,,False,44.680851063829785,10.922212859578254,GBP_USD,sma_cross,10,100,3.0,3.0,0
-1.1381385417712457,61,2,0,,,False,39.34426229508197,-7.910995765754232,GBP_USD,sma_cross,20,50,1.0,1.0,0
-1.7746792333370693,61,1,0,,,False,24.59016393442623,-12.335475326801925,GBP_USD,sma_cross,20,50,1.0,2.0,0
-0.6477521626451586,60,0,0,,,False,23.333333333333332,-4.577448616025787,GBP_USD,sma_cross,20,50,1.0,3.0,0
-1.8354327142871527,61,1,0,,,False,40.98360655737705,-12.75776181734021,GBP_USD,sma_cross,20,50,2.0,1.0,0
-2.4985404675773717,61,0,0,,,False,27.86885245901639,-17.36690423365255,GBP_USD,sma_cross,20,50,2.0,2.0,0
-1.2732644387984113,60,0,1,,,False,30.0,-8.997735367508772,GBP_USD,sma_cross,20,50,2.0,3.0,0
-2.159736763901607,61,2,0,,,False,40.98360655737705,-15.011940785152154,GBP_USD,sma_cross,20,50,3.0,1.0,0
-2.637223769955163,61,1,0,,,False,29.508196721311474,-18.330866860016215,GBP_USD,sma_cross,20,50,3.0,2.0,0
-1.6620355423246398,60,0,1,,,False,33.33333333333333,-11.745051165760788,GBP_USD,sma_cross,20,50,3.0,3.0,0
-0.5990617616251332,39,0,1,,,False,35.8974358974359,-6.512876587924525,GBP_USD,sma_cross,20,100,1.0,1.0,0
0.2286161460571781,39,0,1,,,False,28.205128205128204,2.485467844313936,GBP_USD,sma_cross,20,100,1.0,2.0,0
-0.17535892249179538,39,0,1,,,False,25.64102564102564,-1.9064662342697756,GBP_USD,sma_cross,20,100,1.0,3.0,0
-0.7539199174125842,39,0,1,,,False,38.46153846153847,-8.196462691870146,GBP_USD,sma_cross,20,100,2.0,1.0,0
-0.2570541414475053,39,1,1,,,False,30.76923076923077,-2.794639896762622,GBP_USD,sma_cross,20,100,2.0,2.0,0
0.2304005402426969,39,1,2,,,False,38.46153846153847,2.50486741186932,GBP_USD,sma_cross,20,100,2.0,3.0,0
-0.6793028680533902,39,0,0,,,False,41.02564102564102,-7.385241437298396,GBP_USD,sma_cross,20,100,3.0,1.0,0
-0.27017049273286936,39,1,1,,,False,30.76923076923077,-2.937238177403503,GBP_USD,sma_cross,20,100,3.0,2.0,0
-0.23738387042261028,39,1,0,,,False,38.46153846153847,-2.580788745107353,GBP_USD,sma_cross,20,100,3.0,3.0,0
16.70821422771637,275,3,3,14.526694770020672,1.0,True,80.0,25.761028482006328,GBP_USD,donchian,0,0,1.0,1.0,10
10.262364889232488,180,3,3,7.002841976138649,1.0,True,57.22222222222222,24.173570627969863,GBP_USD,donchian,0,0,1.0,2.0,10
11.472814323535582,128,3,3,7.4875286747205365,1.0,True,54.6875,38.00369744671161,GBP_USD,donchian,0,0,1.0,3.0,10
16.59353164512095,275,3,3,14.517742755033316,1.0,True,80.0,25.584208791022846,GBP_USD,donchian,0,0,2.0,1.0,10
9.507514167757037,179,3,3,6.282401159982137,1.0,True,57.54189944134078,22.520592218597674,GBP_USD,donchian,0,0,2.0,2.0,10
10.456936220867167,125,3,3,6.437135507281534,1.0,True,57.599999999999994,35.46992766118143,GBP_USD,donchian,0,0,2.0,3.0,10
16.62525530087783,275,3,3,14.37686986405895,1.0,True,80.0,25.633120900262544,GBP_USD,donchian,0,0,3.0,1.0,10
9.539237823513917,179,3,3,6.140010438364839,1.0,True,57.54189944134078,22.59573652050224,GBP_USD,donchian,0,0,3.0,2.0,10
10.519498008742643,124,3,3,6.223425392510408,1.0,True,58.06451612903226,35.96989641699097,GBP_USD,donchian,0,0,3.0,3.0,10
12.242266247605075,190,3,3,10.389688967601074,1.0,True,80.52631578947368,27.319583626234483,GBP_USD,donchian,0,0,1.0,1.0,20
7.361583647244503,126,3,3,4.875107563123213,1.0,True,60.317460317460316,24.772313225648166,GBP_USD,donchian,0,0,1.0,2.0,20
7.032913267356643,86,3,3,3.9146139588232156,1.0,True,52.32558139534884,34.67389796929322,GBP_USD,donchian,0,0,1.0,3.0,20
12.127583665009652,190,3,3,10.298723244332981,1.0,True,80.52631578947368,27.0636603892847,GBP_USD,donchian,0,0,2.0,1.0,20
7.013904269136375,125,3,3,4.448075321358809,1.0,True,60.8,23.791163280910585,GBP_USD,donchian,0,0,2.0,2.0,20
6.5197316741063736,81,3,3,3.174441308710439,0.9995,True,54.32098765432099,34.12797814593954,GBP_USD,donchian,0,0,2.0,3.0,20
12.159307320766535,190,3,3,10.276124352455103,1.0,True,80.52631578947368,27.13445423160532,GBP_USD,donchian,0,0,3.0,1.0,20
7.045627924893255,125,3,3,4.5125202100428385,1.0,True,60.8,23.898769921237918,GBP_USD,donchian,0,0,3.0,2.0,20
6.540205091032997,81,3,3,3.3110857001320317,0.9995,True,54.32098765432099,34.23514763701223,GBP_USD,donchian,0,0,3.0,3.0,20
7.790641218055763,120,3,3,6.290802257058037,1.0,True,77.5,27.52693230379703,GBP_USD,donchian,0,0,1.0,1.0,50
3.8432311927792124,84,3,3,2.1126568655204507,1.0,True,61.904761904761905,19.399166973076024,GBP_USD,donchian,0,0,1.0,2.0,50
3.3295546727799623,58,3,3,1.1732056018266313,0.998,True,50.0,24.340192780322482,GBP_USD,donchian,0,0,1.0,3.0,50
7.790641218055763,120,3,3,6.217290015545054,1.0,True,77.5,27.52693230379703,GBP_USD,donchian,0,0,2.0,1.0,50
3.521629963177522,83,3,3,1.8685260431603943,1.0,True,61.44578313253012,17.990013305870715,GBP_USD,donchian,0,0,2.0,2.0,50
2.7124657100458447,55,3,3,0.4454559502171596,0.9765,True,49.09090909090909,20.910644746535237,GBP_USD,donchian,0,0,2.0,3.0,50
7.790641218055763,120,3,3,6.2508464602533165,1.0,True,77.5,27.52693230379703,GBP_USD,donchian,0,0,3.0,1.0,50
3.521629963177522,83,3,3,1.8322615914027356,1.0,True,61.44578313253012,17.990013305870715,GBP_USD,donchian,0,0,3.0,2.0,50
2.6481844187981634,55,3,3,0.45628647441555575,0.978,True,49.09090909090909,20.415094428553115,GBP_USD,donchian,0,0,3.0,3.0,50
