pair,tp,sl,max_hold,is_pd_amddp5,oos_pd_amddp5,oos_pd_raw,is_trd,oos_trd,oos_wr,oos_max_dd,mc_p,wf_pass,wf_pos_chunks,sp_gate,is_chunk_amddp,is_chunk_pnl,is_chunk_trd
AUD_USD,15.0,50.0,60,-60.516,-53.62,-7.707,3724,1520,0.475,108.6,1.0,False,0,1.6,"[-19659.0, -22960.2, -17893.9]","[-2466.3, -2930.7, -2771.8]","[1207, 1334, 1183]"
AUD_USD,15.0,50.0,288,-132.112,-135.498,-7.036,2096,761,0.6478,108.6,1.0,False,0,1.6,"[-44020.3, -44723.0, -43362.5]","[-1085.5, -1807.4, -1816.3]","[649, 860, 587]"
AUD_USD,20.0,0.0,12,-24.828,-23.044,-13.736,6453,2705,0.3601,113.8,1.0,False,0,1.6,"[-8423.2, -8499.8, -7904.2]","[-4932.8, -4254.2, -4810.3]","[2118, 2162, 2173]"
AUD_USD,20.0,0.0,60,-64.12,-57.263,-7.501,3424,1428,0.4468,143.5,1.0,False,0,1.6,"[-19963.2, -25867.5, -18285.9]","[-2494.1, -2551.9, -2321.1]","[1110, 1198, 1116]"
AUD_USD,20.0,0.0,288,-228.343,-179.7,-1.642,1443,573,0.6161,173.1,1.0,False,0,1.6,"[-66690.0, -98734.0, -62908.3]","[-1026.3, -1990.1, -1437.1]","[468, 533, 442]"
AUD_USD,20.0,10.0,12,-21.062,-19.762,-13.73,6743,2792,0.3481,51.1,1.0,False,0,1.6,"[-7290.1, -6672.6, -7098.4]","[-5158.7, -4648.3, -5015.5]","[2194, 2301, 2248]"
AUD_USD,20.0,10.0,60,-21.187,-21.854,-10.522,4797,1897,0.3495,45.7,1.0,False,0,1.6,"[-7636.3, -6522.2, -7027.3]","[-3937.7, -3491.8, -3121.9]","[1560, 1771, 1466]"
AUD_USD,20.0,10.0,288,-21.038,-18.799,-7.225,4226,1527,0.317,45.7,1.0,False,0,1.6,"[-8085.7, -6301.1, -6650.4]","[-4072.0, -3184.5, -2351.7]","[1380, 1654, 1192]"
AUD_USD,20.0,20.0,12,-23.292,-22.24,-13.849,6504,2720,0.3599,108.6,1.0,False,0,1.6,"[-8085.8, -7760.8, -7444.8]","[-4934.4, -4339.9, -4673.3]","[2121, 2195, 2188]"
AUD_USD,20.0,20.0,60,-34.05,-35.751,-8.947,3877,1574,0.4282,108.6,1.0,False,0,1.6,"[-12114.0, -10705.0, -11229.0]","[-2901.2, -2371.4, -2177.8]","[1227, 1433, 1217]"
AUD_USD,20.0,20.0,288,-42.737,-42.571,-6.421,2891,1045,0.4756,108.6,1.0,False,0,1.6,"[-15212.2, -12330.4, -15192.3]","[-2665.1, -1755.9, -1705.2]","[893, 1215, 783]"
AUD_USD,20.0,50.0,12,-24.643,-23.009,-13.823,6460,2706,0.3603,108.6,1.0,False,0,1.6,"[-8373.4, -8492.8, -7775.5]","[-4903.5, -4394.7, -4756.1]","[2119, 2166, 2175]"
AUD_USD,20.0,50.0,60,-56.649,-53.88,-8.267,3463,1439,0.4468,108.6,1.0,False,0,1.6,"[-19031.5, -20960.5, -16654.0]","[-2657.2, -1977.4, -2302.4]","[1117, 1225, 1121]"
AUD_USD,20.0,50.0,288,-124.664,-124.953,-4.763,1766,657,0.5967,108.6,1.0,False,0,1.6,"[-43737.1, -41061.2, -39860.5]","[-1266.2, -634.4, -1482.4]","[541, 720, 505]"
AUD_USD,30.0,0.0,12,-25.005,-22.855,-13.608,6423,2696,0.3587,113.8,1.0,False,0,1.6,"[-8534.0, -8556.0, -7913.9]","[-5047.8, -4341.3, -4827.3]","[2113, 2143, 2167]"
AUD_USD,30.0,0.0,60,-62.538,-56.734,-8.441,3224,1352,0.426,143.5,1.0,False,0,1.6,"[-19047.4, -25234.6, -18253.5]","[-2401.7, -2973.6, -2646.5]","[1059, 1097, 1068]"
AUD_USD,30.0,0.0,288,-190.263,-174.019,-2.318,1208,479,0.5428,173.1,1.0,False,0,1.6,"[-58024.6, -84095.4, -48134.7]","[-191.5, -541.5, -164.1]","[386, 445, 377]"
AUD_USD,30.0,10.0,12,-21.259,-19.731,-13.717,6715,2784,0.3473,51.1,1.0,False,0,1.6,"[-7365.6, -6786.8, -7106.1]","[-5239.2, -4774.5, -5024.9]","[2187, 2284, 2244]"
AUD_USD,30.0,10.0,60,-20.793,-21.8,-10.886,4468,1794,0.3278,51.1,1.0,False,0,1.6,"[-7370.4, -6680.6, -6740.8]","[-3875.8, -3756.0, -3005.9]","[1454, 1621, 1393]"
AUD_USD,30.0,10.0,288,-18.245,-16.306,-6.042,3512,1287,0.2556,61.6,1.0,False,0,1.6,"[-6243.6, -6086.1, -5914.2]","[-2732.7, -3104.1, -2135.2]","[1135, 1401, 976]"
AUD_USD,30.0,20.0,12,-23.476,-22.13,-13.768,6477,2711,0.3585,108.6,1.0,False,0,1.6,"[-8165.3, -7820.3, -7489.2]","[-5018.4, -4428.1, -4722.1]","[2116, 2178, 2183]"
AUD_USD,30.0,20.0,60,-33.375,-35.195,-9.536,3630,1495,0.4054,108.6,1.0,False,0,1.6,"[-11785.1, -10689.5, -10898.9]","[-3046.4, -2704.9, -2282.6]","[1156, 1310, 1164]"
AUD_USD,30.0,20.0,288,-38.87,-36.469,-4.815,2313,845,0.3976,108.6,1.0,False,0,1.6,"[-13540.9, -11824.6, -13503.1]","[-2254.2, -1898.9, -1620.9]","[718, 973, 622]"
AUD_USD,30.0,50.0,12,-24.825,-22.782,-13.657,6430,2697,0.3589,108.6,1.0,False,0,1.6,"[-8489.4, -8549.1, -7785.1]","[-5022.5, -4481.8, -4773.1]","[2114, 2147, 2169]"
AUD_USD,30.0,50.0,60,-55.182,-53.097,-9.271,3258,1362,0.4251,108.6,1.0,False,0,1.6,"[-18068.9, -20605.0, -16505.7]","[-2503.7, -2479.7, -2552.6]","[1064, 1120, 1074]"
AUD_USD,30.0,50.0,288,-113.007,-114.099,-5.065,1417,543,0.5083,108.6,1.0,False,0,1.6,"[-37563.3, -38209.6, -37229.4]","[-660.5, -999.5, -1737.1]","[437, 576, 404]"
NZD_USD,10.0,0.0,12,-27.182,-24.069,-15.095,6444,2821,0.3594,58.2,1.0,False,0,2.0,"[-9521.7, -9643.1, -8012.4]","[-6012.0, -5695.7, -5096.4]","[2140, 2093, 2211]"
NZD_USD,10.0,0.0,60,-67.991,-54.49,-8.419,3909,1648,0.5316,104.6,1.0,False,0,2.0,"[-23442.2, -24809.4, -19726.9]","[-4353.7, -2889.3, -3224.3]","[1289, 1350, 1270]"
NZD_USD,10.0,0.0,288,-218.572,-179.61,-2.165,2024,809,0.7627,156.5,1.0,False,0,2.0,"[-74980.0, -78459.2, -65091.1]","[-2139.9, -292.8, -2517.1]","[651, 782, 591]"
NZD_USD,10.0,10.0,12,-24.186,-21.927,-15.467,6730,2889,0.3534,45.9,1.0,False,0,2.0,"[-8717.4, -8111.8, -7351.7]","[-6509.4, -6077.3, -5210.4]","[2232, 2221, 2277]"
NZD_USD,10.0,10.0,60,-28.236,-25.082,-11.754,5445,2160,0.4449,52.7,1.0,False,0,2.0,"[-10264.0, -8701.7, -9264.5]","[-6277.5, -5416.3, -4684.9]","[1809, 1939, 1697]"
NZD_USD,10.0,10.0,288,-27.89,-25.894,-11.312,5226,2008,0.4636,52.7,1.0,False,0,2.0,"[-10048.6, -8892.4, -8943.9]","[-5884.9, -5450.5, -4056.8]","[1754, 1908, 1564]"
NZD_USD,10.0,20.0,12,-26.465,-23.198,-14.875,6483,2830,0.3601,45.9,1.0,False,0,2.0,"[-9583.2, -9045.8, -7831.1]","[-6349.1, -5674.3, -5114.9]","[2149, 2115, 2219]"
NZD_USD,10.0,20.0,60,-42.482,-39.197,-9.221,4414,1787,0.5199,52.7,1.0,False,0,2.0,"[-14919.0, -13474.3, -14080.8]","[-4523.9, -4059.9, -3704.2]","[1453, 1575, 1386]"
NZD_USD,10.0,20.0,288,-49.426,-51.627,-7.785,3778,1381,0.6278,52.7,1.0,False,0,2.0,"[-16737.5, -14803.8, -17875.2]","[-3733.0, -3311.2, -2834.0]","[1253, 1455, 1070]"
NZD_USD,10.0,50.0,12,-27.081,-24.075,-15.134,6445,2821,0.3594,49.0,1.0,False,0,2.0,"[-9557.3, -9543.2, -7975.5]","[-6069.2, -5678.7, -5091.7]","[2140, 2094, 2211]"
NZD_USD,10.0,50.0,60,-63.474,-53.145,-8.826,3947,1653,0.5312,57.7,1.0,False,0,2.0,"[-22485.2, -22445.2, -18531.3]","[-4384.2, -2957.4, -3272.1]","[1296, 1372, 1279]"
NZD_USD,10.0,50.0,288,-133.203,-133.25,-3.22,2390,894,0.7472,68.3,1.0,False,0,2.0,"[-46123.5, -41188.8, -45865.4]","[-1831.8, -1265.8, -2369.7]","[781, 953, 656]"
NZD_USD,15.0,0.0,12,-27.16,-23.622,-14.805,6325,2786,0.3528,58.2,1.0,False,0,2.0,"[-9556.4, -9592.8, -8005.7]","[-6079.6, -5642.3, -5105.6]","[2101, 2044, 2180]"
NZD_USD,15.0,0.0,60,-65.547,-50.484,-6.688,3491,1490,0.4765,104.6,1.0,False,0,2.0,"[-22248.1, -24834.4, -18452.3]","[-4088.2, -2903.1, -2892.9]","[1148, 1194, 1149]"
NZD_USD,15.0,0.0,288,-209.955,-161.852,-0.523,1617,644,0.6925,130.3,1.0,False,0,2.0,"[-73438.2, -78273.0, -58203.7]","[-1639.2, -362.7, -1371.5]","[536, 605, 476]"
NZD_USD,15.0,10.0,12,-23.996,-21.444,-15.058,6605,2851,0.3465,45.9,1.0,False,0,2.0,"[-8720.2, -7930.8, -7339.9]","[-6531.4, -5899.0, -5229.8]","[2191, 2172, 2242]"
NZD_USD,15.0,10.0,60,-26.057,-22.851,-10.355,4880,1933,0.3859,52.7,1.0,False,0,2.0,"[-9665.2, -7790.2, -8596.4]","[-5817.1, -4636.1, -4332.0]","[1621, 1741, 1518]"
NZD_USD,15.0,10.0,288,-25.308,-22.035,-8.712,4473,1634,0.3764,52.7,1.0,False,0,2.0,"[-9594.5, -7469.5, -8239.0]","[-5514.7, -4143.3, -3781.4]","[1516, 1672, 1285]"
NZD_USD,15.0,20.0,12,-26.322,-22.751,-14.571,6365,2794,0.3533,45.9,1.0,False,0,2.0,"[-9580.4, -8946.6, -7790.0]","[-6385.0, -5597.1, -5110.9]","[2111, 2066, 2188]"
NZD_USD,15.0,20.0,60,-40.169,-37.48,-9.054,3936,1614,0.4572,52.7,1.0,False,0,2.0,"[-13820.7, -13379.2, -12961.4]","[-3985.4, -4060.5, -3374.1]","[1291, 1402, 1243]"
NZD_USD,15.0,20.0,288,-46.541,-48.565,-7.158,3068,1118,0.5358,52.7,1.0,False,0,2.0,"[-15381.0, -14665.6, -16486.0]","[-2688.4, -3059.0, -2296.8]","[1006, 1205, 857]"
NZD_USD,15.0,50.0,12,-27.075,-23.629,-14.844,6327,2786,0.3528,49.0,1.0,False,0,2.0,"[-9592.0, -9509.2, -7968.8]","[-6136.8, -5647.5, -5100.9]","[2101, 2046, 2180]"
NZD_USD,15.0,50.0,60,-61.445,-49.516,-7.287,3521,1496,0.4746,57.7,1.0,False,0,2.0,"[-21370.7, -22602.0, -17460.8]","[-4105.6, -3055.7, -3035.7]","[1153, 1215, 1153]"
NZD_USD,15.0,50.0,288,-127.587,-118.664,-0.384,1881,720,0.6931,68.3,1.0,False,0,2.0,"[-45718.3, -41033.3, -40810.6]","[-1882.9, -943.0, -1713.6]","[607, 751, 523]"
NZD_USD,20.0,0.0,12,-26.869,-23.3,-14.577,6273,2771,0.3522,58.2,1.0,False,0,2.0,"[-9343.4, -9472.2, -8047.7]","[-5894.5, -5586.0, -5155.2]","[2085, 2019, 2169]"
NZD_USD,20.0,0.0,60,-62.812,-48.17,-6.376,3283,1417,0.4559,104.6,1.0,False,0,2.0,"[-21100.7, -23438.4, -18260.4]","[-3949.5, -2766.6, -2931.2]","[1081, 1107, 1095]"
NZD_USD,20.0,0.0,288,-197.781,-154.628,-1.528,1399,554,0.6065,156.5,1.0,False,0,2.0,"[-62765.3, -80254.7, -54723.6]","[-850.9, -1066.5, -926.9]","[466, 511, 422]"
NZD_USD,20.0,10.0,12,-23.935,-21.077,-14.741,6551,2833,0.3463,45.9,1.0,False,0,2.0,"[-8538.5, -7991.8, -7399.6]","[-6362.4, -5974.4, -5300.3]","[2172, 2145, 2234]"
NZD_USD,20.0,10.0,60,-25.846,-21.677,-9.708,4606,1833,0.3633,52.7,1.0,False,0,2.0,"[-9473.8, -7870.6, -8496.4]","[-5779.4, -4770.6, -4380.4]","[1527, 1636, 1443]"
NZD_USD,20.0,10.0,288,-24.608,-19.029,-6.603,4002,1428,0.3256,45.1,1.0,False,0,2.0,"[-8960.9, -7362.5, -8280.0]","[-5065.2, -4149.7, -4001.6]","[1354, 1510, 1138]"
NZD_USD,20.0,20.0,12,-26.154,-22.342,-14.262,6313,2778,0.3528,45.9,1.0,False,0,2.0,"[-9380.2, -8924.9, -7843.6]","[-6204.5, -5602.2, -5176.7]","[2095, 2040, 2178]"
NZD_USD,20.0,20.0,60,-38.047,-34.905,-7.9,3678,1526,0.4397,52.7,1.0,False,0,2.0,"[-12921.5, -12545.4, -12572.8]","[-3509.4, -3715.0, -3238.8]","[1206, 1289, 1183]"
NZD_USD,20.0,20.0,288,-43.633,-42.646,-4.036,2606,947,0.4868,49.8,1.0,False,0,2.0,"[-14676.1, -14483.9, -14465.0]","[-2251.1, -3168.3, -1491.9]","[844, 1037, 725]"
NZD_USD,20.0,50.0,12,-26.784,-23.306,-14.616,6275,2771,0.3522,49.0,1.0,False,0,2.0,"[-9379.1, -9388.7, -8010.9]","[-5951.7, -5591.2, -5150.5]","[2085, 2021, 2169]"
NZD_USD,20.0,50.0,60,-58.666,-47.31,-6.967,3311,1422,0.4543,57.7,1.0,False,0,2.0,"[-20231.3, -21195.7, -17227.8]","[-3992.7, -2894.4, -3029.4]","[1084, 1127, 1100]"
NZD_USD,20.0,50.0,288,-122.034,-108.576,-0.981,1605,620,0.6065,68.3,1.0,False,0,2.0,"[-40887.3, -40954.5, -40168.5]","[-1308.6, -1173.0, -1380.8]","[517, 621, 467]"
NZD_USD,30.0,0.0,12,-26.848,-23.024,-14.349,6257,2766,0.3521,58.2,1.0,False,0,2.0,"[-9440.7, -9413.1, -7989.0]","[-5992.8, -5541.5, -5113.3]","[2079, 2009, 2169]"
NZD_USD,30.0,0.0,60,-59.068,-44.447,-5.215,3136,1362,0.4501,95.0,1.0,False,0,2.0,"[-19874.4, -21875.9, -17306.8]","[-3433.7, -2247.8, -2636.7]","[1035, 1044, 1057]"
NZD_USD,30.0,0.0,288,-186.012,-149.333,-3.473,1159,470,0.5021,155.9,1.0,False,0,2.0,"[-66244.2, -76163.0, -43569.5]","[-2012.8, -515.1, -302.9]","[376, 418, 365]"
NZD_USD,30.0,10.0,12,-23.887,-20.834,-14.509,6534,2829,0.3461,45.9,1.0,False,0,2.0,"[-8568.7, -7924.5, -7389.4]","[-6394.4, -5912.3, -5289.7]","[2168, 2134, 2232]"
NZD_USD,30.0,10.0,60,-24.871,-20.906,-9.293,4360,1744,0.3492,52.7,1.0,False,0,2.0,"[-9225.8, -7199.1, -8441.7]","[-5635.9, -4237.3, -4439.8]","[1453, 1524, 1383]"
NZD_USD,30.0,10.0,288,-20.552,-18.242,-7.37,3346,1181,0.2464,52.7,1.0,False,0,2.0,"[-7885.8, -6526.8, -6135.8]","[-4330.5, -3498.2, -2567.0]","[1122, 1307, 917]"
NZD_USD,30.0,20.0,12,-26.219,-22.089,-14.031,6296,2774,0.3526,45.9,1.0,False,0,2.0,"[-9471.5, -8914.0, -7828.7]","[-6300.4, -5597.1, -5162.7]","[2090, 2029, 2177]"
NZD_USD,30.0,20.0,60,-36.311,-33.26,-7.278,3483,1465,0.4259,52.7,1.0,False,0,2.0,"[-12384.2, -11943.6, -11976.4]","[-3308.0, -3493.2, -2981.4]","[1147, 1205, 1131]"
NZD_USD,30.0,20.0,288,-37.608,-39.564,-4.711,2115,777,0.4041,46.4,1.0,False,0,2.0,"[-12873.5, -12554.4, -12172.9]","[-1869.4, -2368.4, -951.2]","[665, 859, 591]"
NZD_USD,30.0,50.0,12,-26.783,-23.031,-14.388,6259,2766,0.3521,49.0,1.0,False,0,2.0,"[-9476.4, -9329.5, -7971.6]","[-6050.0, -5546.7, -5111.3]","[2079, 2011, 2169]"
NZD_USD,30.0,50.0,60,-54.995,-43.749,-5.753,3160,1365,0.4498,54.3,1.0,False,0,2.0,"[-19036.7, -19702.3, -16245.1]","[-3487.6, -2162.9, -2695.7]","[1037, 1062, 1061]"
NZD_USD,30.0,50.0,288,-114.389,-109.017,-2.908,1339,508,0.5079,61.7,1.0,False,0,2.0,"[-41437.6, -38209.7, -34719.5]","[-2246.2, -456.2, -820.8]","[435, 515, 389]"
USD_JPY,10.0,0.0,12,-33.574,-37.61,-18.207,6821,3134,0.5115,200.6,1.0,False,0,2.1,"[-8098.8, -13459.0, -12046.2]","[-5084.2, -7095.0, -6274.7]","[2138, 2298, 2385]"
USD_JPY,10.0,0.0,60,-98.955,-117.304,-12.144,4493,2218,0.7151,291.9,1.0,False,0,2.1,"[-21344.4, -42092.6, -35604.6]","[-3730.2, -5893.4, -4745.2]","[1253, 1628, 1612]"
USD_JPY,10.0,0.0,288,-333.014,-421.236,-6.783,2587,1381,0.8494,529.2,1.0,False,0,2.1,"[-63197.2, -133215.3, -136894.0]","[-1210.8, -2548.6, -4612.5]","[625, 1000, 962]"
USD_JPY,10.0,10.0,12,-24.321,-27.227,-21.491,7302,3454,0.4253,200.6,1.0,False,0,2.1,"[-7276.9, -8668.6, -8397.0]","[-5232.0, -6818.3, -6389.1]","[2206, 2520, 2576]"
USD_JPY,10.0,10.0,60,-27.168,-28.819,-21.519,6470,3317,0.4495,200.6,1.0,False,0,2.1,"[-8706.4, -9200.6, -9284.9]","[-4451.4, -6816.9, -6313.8]","[1687, 2420, 2363]"
USD_JPY,10.0,10.0,288,-26.892,-28.914,-21.505,6339,3308,0.4501,200.6,1.0,False,0,2.1,"[-8582.9, -9113.7, -9219.1]","[-3951.0, -6719.8, -6168.7]","[1585, 2413, 2341]"
USD_JPY,10.0,20.0,12,-28.995,-32.286,-20.614,6970,3248,0.4948,200.6,1.0,False,0,2.1,"[-7841.5, -11290.6, -9888.0]","[-5063.8, -7286.6, -6101.7]","[2145, 2373, 2452]"
USD_JPY,10.0,20.0,60,-41.678,-40.607,-18.64,5498,2889,0.6016,165.4,1.0,False,0,2.1,"[-13874.0, -14264.7, -13576.4]","[-4013.7, -6847.1, -5177.6]","[1406, 2088, 2004]"
USD_JPY,10.0,20.0,288,-45.877,-41.54,-18.433,5094,2857,0.6153,207.9,1.0,False,0,2.1,"[-16630.2, -14683.8, -14603.0]","[-2903.5, -6837.3, -5118.2]","[1126, 2046, 1922]"
USD_JPY,10.0,50.0,12,-32.88,-36.608,-18.509,6831,3140,0.5111,200.6,1.0,False,0,2.1,"[-8128.9, -12813.3, -11966.8]","[-5120.1, -6933.5, -6533.9]","[2139, 2301, 2391]"
USD_JPY,10.0,50.0,60,-72.685,-79.807,-11.957,4697,2369,0.7087,165.4,1.0,False,0,2.1,"[-20251.3, -26879.7, -25617.5]","[-3822.1, -5710.8, -4938.0]","[1263, 1747, 1687]"
USD_JPY,10.0,50.0,288,-122.074,-110.933,-9.602,3618,2069,0.7844,207.9,1.0,False,0,2.1,"[-46459.3, -37142.4, -38579.2]","[-1583.3, -5295.0, -3614.2]","[701, 1540, 1377]"
USD_JPY,15.0,0.0,12,-33.34,-37.697,-17.999,6633,2988,0.4531,200.6,1.0,False,0,2.1,"[-8021.3, -13461.5, -11886.2]","[-5025.1, -6990.7, -5972.8]","[2104, 2211, 2318]"
USD_JPY,15.0,0.0,60,-99.699,-124.013,-12.239,4020,1922,0.6472,291.9,1.0,False,0,2.1,"[-20142.2, -41407.2, -38237.7]","[-3285.5, -4310.9, -5150.1]","[1144, 1448, 1428]"
USD_JPY,15.0,0.0,288,-337.822,-425.86,-3.876,2071,1071,0.8282,529.2,1.0,False,0,2.1,"[-61955.3, -139073.9, -137089.8]","[-1390.6, -1002.6, -3761.8]","[494, 841, 736]"
USD_JPY,15.0,10.0,12,-24.073,-28.415,-22.51,7125,3323,0.365,200.6,1.0,False,0,2.1,"[-7171.3, -8883.4, -8039.1]","[-5142.3, -6986.1, -6005.9]","[2171, 2438, 2516]"
USD_JPY,15.0,10.0,60,-25.748,-29.222,-21.488,5978,3082,0.3663,200.6,1.0,False,0,2.1,"[-7889.5, -9088.1, -8793.1]","[-3884.9, -6563.0, -5773.8]","[1514, 2282, 2182]"
USD_JPY,15.0,10.0,288,-25.598,-29.344,-21.469,5718,3062,0.3658,200.6,1.0,False,0,2.1,"[-7986.4, -9045.6, -8588.2]","[-3582.6, -6501.1, -5450.9]","[1318, 2262, 2138]"
USD_JPY,15.0,20.0,12,-28.841,-32.617,-20.701,6791,3105,0.4364,200.6,1.0,False,0,2.1,"[-7781.9, -11462.8, -9621.2]","[-5023.6, -7405.3, -5791.7]","[2110, 2292, 2389]"
USD_JPY,15.0,20.0,60,-40.723,-40.304,-17.164,5008,2598,0.5212,165.4,1.0,False,0,2.1,"[-13027.4, -14107.6, -13623.5]","[-3737.1, -6208.3, -5080.7]","[1272, 1921, 1815]"
USD_JPY,15.0,20.0,288,-45.357,-40.854,-16.266,4433,2523,0.5402,207.9,1.0,False,0,2.1,"[-16082.5, -14876.7, -14437.7]","[-2614.9, -6343.1, -4449.0]","[893, 1860, 1680]"
USD_JPY,15.0,50.0,12,-32.534,-36.604,-18.24,6646,2994,0.4529,200.6,1.0,False,0,2.1,"[-8051.4, -12813.6, -11697.9]","[-5061.0, -6836.4, -6151.9]","[2105, 2215, 2326]"
USD_JPY,15.0,50.0,60,-72.351,-82.253,-11.352,4220,2075,0.6414,165.4,1.0,False,0,2.1,"[-19366.1, -26635.0, -26413.6]","[-3577.3, -4795.8, -5273.3]","[1152, 1555, 1513]"
USD_JPY,15.0,50.0,288,-121.414,-117.738,-10.171,3006,1710,0.7345,207.9,1.0,False,0,2.1,"[-44268.8, -38757.6, -38494.2]","[-1085.9, -4579.6, -2488.0]","[549, 1303, 1154]"
USD_JPY,20.0,0.0,12,-33.131,-35.757,-16.368,6532,2922,0.4343,200.6,1.0,False,0,2.1,"[-7928.2, -13388.8, -11843.0]","[-4934.8, -6886.7, -5944.7]","[2095, 2163, 2274]"
USD_JPY,20.0,0.0,60,-97.273,-117.689,-9.357,3737,1757,0.5993,291.9,1.0,False,0,2.1,"[-19215.7, -41362.7, -36780.4]","[-3075.4, -4177.0, -3691.9]","[1089, 1329, 1319]"
USD_JPY,20.0,0.0,288,-341.292,-422.54,-2.112,1779,925,0.7935,529.2,1.0,False,0,2.1,"[-63103.6, -143909.9, -134578.6]","[-1771.4, -1804.6, -2541.7]","[418, 713, 648]"
USD_JPY,20.0,10.0,12,-24.074,-27.334,-21.464,7029,3251,0.3457,200.6,1.0,False,0,2.1,"[-7101.8, -9062.8, -7930.9]","[-5073.9, -7154.4, -5890.7]","[2164, 2393, 2472]"
USD_JPY,20.0,10.0,60,-25.698,-27.781,-20.126,5658,2895,0.3136,200.6,1.0,False,0,2.1,"[-7603.4, -9591.7, -8525.2]","[-3714.3, -7038.8, -5518.1]","[1429, 2169, 2060]"
USD_JPY,20.0,10.0,288,-25.116,-26.84,-19.164,5289,2851,0.3115,200.6,1.0,False,0,2.1,"[-7155.8, -9643.4, -8339.3]","[-3077.6, -7047.9, -5189.4]","[1167, 2139, 1983]"
USD_JPY,20.0,20.0,12,-28.431,-30.876,-19.093,6693,3033,0.4181,200.6,1.0,False,0,2.1,"[-7676.5, -11314.6, -9464.9]","[-4922.5, -7280.6, -5628.2]","[2101, 2245, 2347]"
USD_JPY,20.0,20.0,60,-38.676,-37.996,-15.156,4698,2380,0.4693,165.4,1.0,False,0,2.1,"[-12401.9, -13981.3, -12326.9]","[-3320.9, -6111.4, -3935.3]","[1201, 1803, 1694]"
USD_JPY,20.0,20.0,288,-42.54,-37.361,-13.224,4015,2258,0.4845,207.9,1.0,False,0,2.1,"[-14746.4, -14709.2, -13121.8]","[-1963.3, -6134.4, -3573.7]","[764, 1728, 1523]"
USD_JPY,20.0,50.0,12,-32.16,-34.59,-16.531,6543,2928,0.4344,200.6,1.0,False,0,2.1,"[-7958.3, -12703.1, -11526.5]","[-4970.7, -6709.7, -6025.5]","[2096, 2166, 2281]"
USD_JPY,20.0,50.0,60,-68.939,-79.946,-9.612,3932,1878,0.5921,200.6,1.0,False,0,2.1,"[-18473.8, -25929.8, -24596.2]","[-3340.5, -4097.7, -3915.4]","[1098, 1431, 1403]"
USD_JPY,20.0,50.0,288,-117.268,-117.413,-7.344,2657,1486,0.6945,218.9,1.0,False,0,2.1,"[-41557.9, -38899.8, -36912.9]","[-1329.7, -4291.4, -1306.3]","[478, 1152, 1027]"
USD_JPY,30.0,0.0,12,-32.452,-34.16,-15.19,6452,2862,0.4217,200.6,1.0,False,0,2.1,"[-7901.3, -12808.7, -11770.5]","[-4923.0, -6321.0, -5875.5]","[2090, 2119, 2243]"
USD_JPY,30.0,0.0,60,-93.591,-117.846,-11.186,3415,1566,0.5249,291.9,1.0,False,0,2.1,"[-16872.9, -40125.1, -36675.6]","[-2239.2, -3518.0, -3781.4]","[1037, 1179, 1199]"
USD_JPY,30.0,0.0,288,-328.924,-413.278,-1.639,1456,729,0.7202,467.2,1.0,False,0,2.1,"[-53737.3, -141998.3, -133477.8]","[-1021.8, -1754.4, -2651.2]","[362, 560, 534]"
USD_JPY,30.0,10.0,12,-23.722,-26.228,-20.412,6939,3189,0.3355,200.6,1.0,False,0,2.1,"[-7074.9, -8639.4, -8028.9]","[-5051.2, -6747.7, -5997.3]","[2158, 2342, 2439]"
USD_JPY,30.0,10.0,60,-23.42,-25.292,-17.844,5231,2657,0.2619,200.6,1.0,False,0,2.1,"[-6906.8, -8373.8, -8159.6]","[-3226.5, -5924.5, -5210.1]","[1334, 1985, 1912]"
USD_JPY,30.0,10.0,288,-20.928,-24.458,-16.981,4643,2555,0.2431,200.6,1.0,False,0,2.1,"[-5195.4, -8233.7, -7517.5]","[-1564.8, -5774.5, -4568.9]","[965, 1914, 1764]"
USD_JPY,30.0,20.0,12,-27.892,-29.182,-17.581,6607,2970,0.4067,200.6,1.0,False,0,2.1,"[-7649.5, -10876.9, -9389.8]","[-4910.7, -6905.0, -5562.1]","[2096, 2194, 2317]"
USD_JPY,30.0,20.0,60,-34.148,-35.017,-12.981,4285,2148,0.4008,165.4,1.0,False,0,2.1,"[-10982.9, -12080.8, -11114.6]","[-2675.1, -4741.7, -3090.1]","[1126, 1618, 1541]"
USD_JPY,30.0,20.0,288,-37.723,-34.391,-10.992,3413,1940,0.3938,207.9,1.0,False,0,2.1,"[-13087.1, -12974.2, -11695.3]","[-1532.1, -4910.5, -2550.2]","[623, 1493, 1297]"
USD_JPY,30.0,50.0,12,-31.507,-33.12,-15.381,6462,2866,0.4222,200.6,1.0,False,0,2.1,"[-7931.4, -12219.8, -11383.9]","[-4958.9, -6261.3, -5926.9]","[2091, 2121, 2250]"
USD_JPY,30.0,50.0,60,-64.629,-76.733,-9.311,3591,1670,0.518,200.6,1.0,False,0,2.1,"[-16260.6, -24261.0, -24164.3]","[-2480.9, -3332.5, -4082.8]","[1043, 1274, 1274]"
USD_JPY,30.0,50.0,288,-108.119,-118.103,-7.807,2150,1179,0.6039,209.5,1.0,False,0,2.1,"[-37288.1, -36768.4, -34157.7]","[-995.3, -2272.4, -586.1]","[398, 924, 828]"
