ci,name,is_pnl,is_ntrd,c0,c1,c2
2513,atr20_m0p5_r2_n4_E1_X3b_2,8182.1,7339,2628.1,3624.3,1929.6
260,atr7_m1p0_r1_n3_E1_X3c_1_5,8134.7,5767,2853.2,3551.8,1729.7
262,atr7_m1p0_r1_n3_E1_X3c_1_3,8111.7,5780,2879.9,3499.0,1732.8
1329,atr14_m0p5_r2_n5_E1_X3b_2,7879.0,2169,2633.8,2957.6,2287.6
1333,atr14_m0p5_r2_n5_E1_X3c_2_5,7817.6,2172,2602.9,2898.1,2316.6
256,atr7_m1p0_r1_n3_E1_X3b_1,7805.6,5746,2659.5,3415.2,1730.9
1335,atr14_m0p5_r2_n5_E1_X3c_2_3,7795.3,2173,2610.0,2837.0,2348.2
1233,atr14_m0p5_r1_n4_E1_X3b_2,7698.2,7809,2652.6,3013.3,2032.3
1540,atr14_m1p0_r2_n3_E1_X3c_1_5,7636.1,11122,2248.5,3840.5,1547.0
70,atr7_m0p5_r1_n6_E1_X3c_1_3,7627.9,666,2519.4,2704.5,2404.0
68,atr7_m0p5_r1_n6_E1_X3c_1_5,7627.0,666,2518.5,2704.5,2404.0
64,atr7_m0p5_r1_n6_E1_X3b_1,7627.0,666,2518.5,2704.5,2404.0
1536,atr14_m1p0_r2_n3_E1_X3b_1,7615.6,11115,2272.7,3830.9,1512.0
1239,atr14_m0p5_r1_n4_E1_X3c_2_3,7614.8,7842,2801.6,2944.3,1868.9
1237,atr14_m0p5_r1_n4_E1_X3c_2_5,7518.2,7837,2720.0,2891.6,1906.6
1542,atr14_m1p0_r2_n3_E1_X3c_1_3,7508.4,11126,2222.9,3788.4,1497.1
1317,atr14_m0p5_r2_n4_E1_X3c_2_5,7451.8,6921,2515.2,3251.2,1685.4
1313,atr14_m0p5_r2_n4_E1_X3b_2,7432.5,6905,2504.8,3267.6,1660.2
1319,atr14_m0p5_r2_n4_E1_X3c_2_3,7380.5,6933,2431.0,3211.3,1738.2
2471,atr20_m0p5_r1_n6_E1_X3c_2_3,7072.2,958,2301.1,2486.1,2285.0
2469,atr20_m0p5_r1_n6_E1_X3c_2_5,7071.3,958,2298.9,2494.9,2277.6
2465,atr20_m0p5_r1_n6_E1_X3b_2,7062.5,958,2301.5,2488.0,2273.0
148,atr7_m0p5_r2_n6_E1_X3c_1_5,6975.7,691,2256.1,2449.8,2269.8
144,atr7_m0p5_r2_n6_E1_X3b_1,6975.7,691,2256.1,2449.8,2269.8
150,atr7_m0p5_r2_n6_E1_X3c_1_3,6975.7,691,2256.1,2449.8,2269.8
49,atr7_m0p5_r1_n5_E1_X3b_2,6804.4,1797,2212.8,2670.5,1921.1
53,atr7_m0p5_r1_n5_E1_X3c_2_5,6789.0,1797,2280.2,2594.3,1914.5
55,atr7_m0p5_r1_n5_E1_X3c_2_3,6757.7,1798,2292.7,2562.0,1903.0
2678,atr20_m1p0_r1_n4_E1_X3c_1_3,6744.2,992,2159.9,2261.2,2323.0
2676,atr20_m1p0_r1_n4_E1_X3c_1_5,6737.0,992,2175.5,2241.2,2320.2
2672,atr20_m1p0_r1_n4_E1_X3b_1,6686.8,992,2137.7,2229.7,2319.5
2752,atr20_m1p0_r2_n4_E1_X3b_1,6670.0,3978,2231.8,2136.7,2301.4
2756,atr20_m1p0_r2_n4_E1_X3c_1_5,6666.5,3979,2237.4,2137.8,2291.3
2758,atr20_m1p0_r2_n4_E1_X3c_1_3,6659.7,3979,2256.8,2120.2,2282.8
2545,atr20_m0p5_r2_n6_E1_X3b_2,6419.7,924,2125.2,2235.1,2059.4
2551,atr20_m0p5_r2_n6_E1_X3c_2_3,6414.6,924,2109.0,2236.7,2069.0
2549,atr20_m0p5_r2_n6_E1_X3c_2_5,6401.5,924,2106.8,2240.0,2054.7
1556,atr14_m1p0_r2_n4_E1_X3c_1_5,6161.8,3900,1886.1,2366.7,1909.0
129,atr7_m0p5_r2_n5_E1_X3b_2,6160.1,1917,2122.5,2419.3,1618.4
1265,atr14_m0p5_r1_n6_E1_X3b_2,6124.5,819,1970.4,2052.3,2101.8
1552,atr14_m1p0_r2_n4_E1_X3b_1,6121.5,3900,1872.8,2345.7,1903.0
1476,atr14_m1p0_r1_n4_E1_X3c_1_5,6110.3,852,1915.7,2039.1,2155.5
133,atr7_m0p5_r2_n5_E1_X3c_2_5,6098.9,1919,2076.4,2383.1,1639.3
1478,atr14_m1p0_r1_n4_E1_X3c_1_3,6098.5,852,1919.8,1994.5,2184.2
1558,atr14_m1p0_r2_n4_E1_X3c_1_3,6093.7,3901,1877.1,2331.4,1885.1
1271,atr14_m0p5_r1_n6_E1_X3c_2_3,6092.0,819,1977.7,2001.5,2112.8
1269,atr14_m0p5_r1_n6_E1_X3c_2_5,6088.9,819,1981.4,2000.8,2106.8
135,atr7_m0p5_r2_n5_E1_X3c_2_3,6085.1,1920,2077.8,2340.1,1667.2
1472,atr14_m1p0_r1_n4_E1_X3b_1,6057.9,852,1905.1,2001.0,2151.8
1415,atr14_m0p5_r3_n5_E1_X3c_2_3,6055.0,5983,2101.7,2710.9,1242.4
1413,atr14_m0p5_r3_n5_E1_X3c_2_5,6022.5,5982,2067.5,2709.3,1245.8
1409,atr14_m0p5_r3_n5_E1_X3b_2,6010.9,5981,2083.9,2688.0,1239.0
2609,atr20_m0p5_r3_n5_E1_X3b_2,6002.1,5906,2364.7,2546.3,1091.1
2613,atr20_m0p5_r3_n5_E1_X3c_2_5,6001.3,5907,2362.3,2556.1,1082.9
2615,atr20_m0p5_r3_n5_E1_X3c_2_3,5968.4,5908,2351.7,2530.3,1086.4
33,atr7_m0p5_r1_n4_E1_X3b_2,5943.7,6924,2023.6,2481.4,1438.7
1351,atr14_m0p5_r2_n6_E1_X3c_2_3,5854.1,822,1856.1,1964.0,2034.1
1349,atr14_m0p5_r2_n6_E1_X3c_2_5,5848.2,822,1861.3,1969.3,2017.6
1345,atr14_m0p5_r2_n6_E1_X3b_2,5845.0,822,1867.4,1955.8,2021.7
37,atr7_m0p5_r1_n4_E1_X3c_2_5,5842.7,6946,2113.9,2356.0,1372.8
39,atr7_m0p5_r1_n4_E1_X3c_2_3,5744.3,6962,2081.5,2386.1,1276.7
2896,atr20_m1p5_r1_n3_E1_X3b_1,5676.3,2060,1766.9,2061.6,1847.8
336,atr7_m1p0_r2_n3_E1_X3b_1,5579.2,10577,1762.4,2992.4,824.4
2900,atr20_m1p5_r1_n3_E1_X3c_1_5,5568.7,2067,1868.2,1981.1,1719.4
342,atr7_m1p0_r2_n3_E1_X3c_1_3,5545.6,10587,1794.0,2958.8,792.8
119,atr7_m0p5_r2_n4_E1_X3c_2_3,5493.3,6210,1653.0,2841.1,999.2
2902,atr20_m1p5_r1_n3_E1_X3c_1_3,5463.3,2071,1942.0,1888.0,1633.3
340,atr7_m1p0_r2_n3_E1_X3c_1_5,5447.0,10585,1740.3,2950.1,756.6
117,atr7_m0p5_r2_n4_E1_X3c_2_5,5413.9,6194,1692.0,2746.6,975.4
113,atr7_m0p5_r2_n4_E1_X3b_2,5408.3,6184,1751.3,2694.4,962.6
1696,atr14_m1p5_r1_n3_E1_X3b_1,5265.1,1860,1762.5,1610.6,1892.0
898,atr7_m2p0_r3_n3_E1_X3b_3,5242.1,788,2328.9,1088.5,1824.7
2625,atr20_m0p5_r3_n6_E1_X3b_2,5235.2,3086,1907.9,1802.7,1524.6
2629,atr20_m0p5_r3_n6_E1_X3c_2_5,5233.2,3087,1901.2,1807.4,1524.6
2631,atr20_m0p5_r3_n6_E1_X3c_2_3,5225.9,3087,1908.7,1792.6,1524.6
1431,atr14_m0p5_r3_n6_E1_X3c_2_3,5096.5,3094,1534.7,1888.3,1673.6
1425,atr14_m0p5_r3_n6_E1_X3b_2,5085.5,3093,1529.3,1882.6,1673.6
1429,atr14_m0p5_r3_n6_E1_X3c_2_5,5085.3,3094,1523.6,1888.1,1673.6
71,atr7_m0p5_r1_n6_E1_X3c_2_3,5027.1,666,1644.0,1702.3,1680.8
69,atr7_m0p5_r1_n6_E1_X3c_2_5,5011.0,666,1630.3,1683.1,1697.7
65,atr7_m0p5_r1_n6_E1_X3b_2,4959.1,666,1620.9,1663.6,1674.6
2597,atr20_m0p5_r3_n4_E1_X3c_2_5,4880.3,11352,2036.1,2815.2,29.0
1702,atr14_m1p5_r1_n3_E1_X3c_1_3,4867.9,1880,1649.9,1521.0,1697.1
2593,atr20_m0p5_r3_n4_E1_X3b_2,4858.9,11350,2036.5,2784.7,37.8
1700,atr14_m1p5_r1_n3_E1_X3c_1_5,4850.6,1874,1663.6,1458.6,1728.5
2599,atr20_m0p5_r3_n4_E1_X3c_2_3,4831.1,11353,2031.6,2741.5,58.0
276,atr7_m1p0_r1_n4_E1_X3c_1_5,4780.7,729,1538.5,1528.7,1713.5
278,atr7_m1p0_r1_n4_E1_X3c_1_3,4733.3,730,1533.1,1498.2,1702.0
272,atr7_m1p0_r1_n4_E1_X3b_1,4719.3,729,1534.9,1470.8,1713.7
2450,atr20_m0p5_r1_n5_E1_X3b_3,4712.3,2501,1602.5,1756.8,1353.1
358,atr7_m1p0_r2_n4_E1_X3c_1_3,4628.5,3805,1525.0,1722.7,1380.8
352,atr7_m1p0_r2_n4_E1_X3b_1,4600.0,3805,1524.3,1702.7,1373.0
356,atr7_m1p0_r2_n4_E1_X3c_1_5,4588.7,3805,1524.3,1702.7,1361.7
151,atr7_m0p5_r2_n6_E1_X3c_2_3,4507.7,691,1434.1,1541.4,1532.2
149,atr7_m0p5_r2_n6_E1_X3c_2_5,4494.6,691,1429.2,1540.2,1525.3
145,atr7_m0p5_r2_n6_E1_X3b_2,4486.9,690,1433.8,1530.9,1522.2
2466,atr20_m0p5_r1_n6_E1_X3b_3,4436.5,955,1359.3,1412.3,1664.9
2836,atr20_m1p0_r3_n4_E1_X3c_1_5,4366.7,4894,1487.6,1276.8,1602.2
2838,atr20_m1p0_r3_n4_E1_X3c_1_3,4366.7,4894,1487.6,1276.8,1602.2
2832,atr20_m1p0_r3_n4_E1_X3b_1,4366.7,4894,1487.6,1276.8,1602.2
2768,atr20_m1p0_r2_n5_E1_X3b_1,4334.6,1327,1320.2,1237.3,1777.1
2774,atr20_m1p0_r2_n5_E1_X3c_1_3,4317.7,1327,1320.2,1237.3,1760.2
2772,atr20_m1p0_r2_n5_E1_X3c_1_5,4317.7,1327,1320.2,1237.3,1760.2
1399,atr14_m0p5_r3_n4_E1_X3c_2_3,4146.4,11253,1433.7,2559.2,153.5
1574,atr14_m1p0_r2_n5_E1_X3c_1_3,4129.5,1325,1140.6,1399.6,1589.3
1572,atr14_m1p0_r2_n5_E1_X3c_1_5,4121.9,1325,1138.8,1402.9,1580.2
1568,atr14_m1p0_r2_n5_E1_X3b_1,4110.9,1325,1138.8,1391.9,1580.2
1397,atr14_m0p5_r3_n4_E1_X3c_2_5,4102.8,11252,1377.3,2582.7,142.8
213,atr7_m0p5_r3_n5_E1_X3c_2_5,4073.4,5768,1303.2,1944.8,825.5
215,atr7_m0p5_r3_n5_E1_X3c_2_3,4070.6,5768,1310.7,1928.3,831.7
1393,atr14_m0p5_r3_n4_E1_X3b_2,4070.0,11251,1390.2,2544.2,135.6
209,atr7_m0p5_r3_n5_E1_X3b_2,4063.7,5768,1303.2,1935.1,825.5
2688,atr20_m1p0_r1_n5_E1_X3b_1,4003.1,284,1228.1,1105.3,1669.7
2692,atr20_m1p0_r1_n5_E1_X3c_1_5,4003.1,284,1228.1,1105.3,1669.7
2694,atr20_m1p0_r1_n5_E1_X3c_1_3,4003.1,284,1228.1,1105.3,1669.7
2546,atr20_m0p5_r2_n6_E1_X3b_3,3998.2,922,1280.6,1222.4,1495.2
2854,atr20_m1p0_r3_n5_E1_X3c_1_3,3995.3,2931,1269.2,1057.0,1669.1
2852,atr20_m1p0_r3_n5_E1_X3c_1_5,3995.3,2931,1269.2,1057.0,1669.1
2848,atr20_m1p0_r3_n5_E1_X3b_1,3995.3,2931,1269.2,1057.0,1669.1
2530,atr20_m0p5_r2_n5_E1_X3b_3,3860.0,2348,1304.0,1443.6,1112.4
496,atr7_m1p5_r1_n3_E1_X3b_1,3810.3,1764,1146.9,1584.1,1079.3
1492,atr14_m1p0_r1_n5_E1_X3c_1_5,3693.9,258,1021.2,977.8,1694.9
1494,atr14_m1p0_r1_n5_E1_X3c_1_3,3687.9,258,1016.7,977.8,1693.3
1488,atr14_m1p0_r1_n5_E1_X3b_1,3687.3,258,1016.7,977.8,1692.8
1266,atr14_m0p5_r1_n6_E1_X3b_3,3681.1,818,1172.8,1020.9,1487.4
1346,atr14_m0p5_r2_n6_E1_X3b_3,3664.5,821,1141.6,1099.1,1423.8
231,atr7_m0p5_r3_n6_E1_X3c_2_3,3660.8,3092,1062.0,1414.5,1184.3
229,atr7_m0p5_r3_n6_E1_X3c_2_5,3657.5,3092,1055.3,1417.9,1184.3
225,atr7_m0p5_r3_n6_E1_X3b_2,3657.5,3092,1055.3,1417.9,1184.3
1154,atr7_m3p0_r3_n4_E1_X3b_3,3645.7,226,1772.1,820.9,1052.7
1250,atr14_m0p5_r1_n5_E1_X3b_3,3619.4,2186,1119.5,1259.4,1240.5
2870,atr20_m1p0_r3_n6_E1_X3c_1_3,3569.4,1762,942.0,1007.7,1619.8
2868,atr20_m1p0_r3_n6_E1_X3c_1_5,3569.4,1762,942.0,1007.7,1619.8
2864,atr20_m1p0_r3_n6_E1_X3b_1,3569.4,1762,942.0,1007.7,1619.8
1330,atr14_m0p5_r2_n5_E1_X3b_3,3567.6,2147,1090.9,1299.5,1177.2
500,atr7_m1p5_r1_n3_E1_X3c_1_5,3440.0,1776,1013.3,1534.0,892.7
2816,atr20_m1p0_r3_n3_E1_X3b_1,3406.9,7714,1140.3,983.5,1283.1
3461,atr20_m3p0_r2_n3_E1_X3c_2_5,3405.0,1058,585.4,1631.2,1188.3
502,atr7_m1p5_r1_n3_E1_X3c_1_3,3400.7,1781,1085.6,1424.3,890.8
2822,atr20_m1p0_r3_n3_E1_X3c_1_3,3396.1,7714,1140.3,983.5,1272.3
2820,atr20_m1p0_r3_n3_E1_X3c_1_5,3396.1,7714,1140.3,983.5,1272.3
914,atr7_m2p0_r3_n4_E1_X3b_3,3352.0,600,967.3,1086.1,1298.6
3463,atr20_m3p0_r2_n3_E1_X3c_2_3,3329.4,1060,678.6,1262.0,1388.7
374,atr7_m1p0_r2_n5_E1_X3c_1_3,3314.8,1322,1025.3,1006.6,1282.8
368,atr7_m1p0_r2_n5_E1_X3b_1,3311.0,1322,1025.3,1003.4,1282.3
372,atr7_m1p0_r2_n5_E1_X3c_1_5,3311.0,1322,1025.3,1003.4,1282.3
1122,atr7_m3p0_r3_n2_E1_X3b_3,3295.5,374,1372.8,110.7,1812.1
2790,atr20_m1p0_r2_n6_E1_X3c_1_3,3289.4,518,775.8,925.5,1588.1
2788,atr20_m1p0_r2_n6_E1_X3c_1_5,3289.4,518,775.8,925.5,1588.1
2784,atr20_m1p0_r2_n6_E1_X3b_1,3289.4,518,775.8,925.5,1588.1
962,atr7_m3p0_r1_n2_E1_X3b_3,3273.8,1420,931.8,1090.4,1251.6
2996,atr20_m1p5_r2_n4_E1_X3c_1_5,3230.1,2465,879.2,1085.9,1265.1
2992,atr20_m1p5_r2_n4_E1_X3b_1,3224.9,2465,868.4,1070.3,1286.2
2998,atr20_m1p5_r2_n4_E1_X3c_1_3,3220.2,2465,885.0,1035.1,1300.2
1063,atr7_m3p0_r2_n3_E1_X3c_2_3,3200.8,771,1171.0,743.3,1286.6
930,atr7_m2p0_r3_n5_E1_X3b_3,3141.6,428,1073.4,740.0,1328.2
1061,atr7_m3p0_r2_n3_E1_X3c_2_5,3107.8,768,1123.3,685.7,1298.8
2912,atr20_m1p5_r1_n4_E1_X3b_1,3098.1,274,846.7,742.0,1509.4
2916,atr20_m1p5_r1_n4_E1_X3c_1_5,3076.0,274,844.7,742.0,1489.3
3457,atr20_m3p0_r2_n3_E1_X3b_2,3073.5,1035,640.8,1256.9,1175.8
2918,atr20_m1p5_r1_n4_E1_X3c_1_3,3059.1,274,834.3,742.0,1482.8
1170,atr7_m3p0_r3_n5_E1_X3b_3,3029.4,151,1632.9,346.4,1050.0
3012,atr20_m1p5_r2_n5_E1_X3c_1_5,2983.8,1046,806.4,965.5,1211.8
3008,atr20_m1p5_r2_n5_E1_X3b_1,2980.3,1046,806.4,965.5,1208.4
1670,atr14_m1p0_r3_n6_E1_X3c_1_3,2976.3,1741,959.5,680.4,1336.4
1664,atr14_m1p0_r3_n6_E1_X3b_1,2976.3,1741,959.5,680.4,1336.4
1668,atr14_m1p0_r3_n6_E1_X3c_1_5,2976.3,1741,959.5,680.4,1336.4
3014,atr20_m1p5_r2_n5_E1_X3c_1_3,2967.3,1046,806.4,965.5,1195.3
1654,atr14_m1p0_r3_n5_E1_X3c_1_3,2961.6,2776,870.7,877.1,1213.8
1648,atr14_m1p0_r3_n5_E1_X3b_1,2961.6,2776,870.7,877.1,1213.8
1652,atr14_m1p0_r3_n5_E1_X3c_1_5,2961.6,2776,870.7,877.1,1213.8
3142,atr20_m2p0_r1_n3_E1_X3c_1_3,2958.6,853,785.6,968.2,1204.8
292,atr7_m1p0_r1_n5_E1_X3c_1_5,2932.5,229,884.9,711.8,1335.7
294,atr7_m1p0_r1_n5_E1_X3c_1_3,2920.4,229,884.9,707.0,1328.4
288,atr7_m1p0_r1_n5_E1_X3b_1,2920.4,229,884.9,710.0,1325.5
1057,atr7_m3p0_r2_n3_E1_X3b_2,2901.4,750,1163.0,666.1,1072.3
3301,atr20_m2p0_r3_n3_E1_X3c_2_5,2897.1,1490,1217.1,784.7,895.3
3303,atr20_m2p0_r3_n3_E1_X3c_2_3,2891.4,1490,1223.3,786.0,882.1
3140,atr20_m2p0_r1_n3_E1_X3c_1_5,2889.7,852,769.7,970.0,1150.1
1127,atr7_m3p0_r3_n2_E1_X3c_2_3,2889.5,549,1410.7,21.6,1457.2
2673,atr20_m1p0_r1_n4_E1_X3b_2,2882.0,987,797.9,664.7,1419.5
3297,atr20_m2p0_r3_n3_E1_X3b_2,2877.5,1490,1217.1,776.6,883.8
3136,atr20_m2p0_r1_n3_E1_X3b_1,2814.3,846,709.1,891.5,1213.7
2677,atr20_m1p0_r1_n4_E1_X3c_2_5,2813.4,989,834.9,709.1,1269.4
2679,atr20_m1p0_r1_n4_E1_X3c_2_3,2809.3,990,783.3,757.3,1268.7
1588,atr14_m1p0_r2_n6_E1_X3c_1_5,2770.9,487,792.9,562.2,1415.8
1716,atr14_m1p5_r1_n4_E1_X3c_1_5,2767.9,237,698.0,677.8,1392.0
1590,atr14_m1p0_r2_n6_E1_X3c_1_3,2767.6,487,792.9,558.9,1415.8
1712,atr14_m1p5_r1_n4_E1_X3b_1,2763.4,237,706.8,672.5,1384.0
1041,atr7_m3p0_r2_n2_E1_X3b_2,2762.7,1045,689.8,892.0,1180.9
1584,atr14_m1p0_r2_n6_E1_X3b_1,2759.9,487,792.9,551.2,1415.8
1718,atr14_m1p5_r1_n4_E1_X3c_1_3,2743.2,237,706.6,672.5,1364.1
2704,atr20_m1p0_r1_n6_E1_X3b_1,2734.7,133,751.5,583.2,1400.0
2710,atr20_m1p0_r1_n6_E1_X3c_1_3,2734.7,133,751.5,583.2,1400.0
2708,atr20_m1p0_r1_n6_E1_X3c_1_5,2734.7,133,751.5,583.2,1400.0
1058,atr7_m3p0_r2_n3_E1_X3b_3,2681.2,541,951.8,415.7,1313.7
1508,atr14_m1p0_r1_n6_E1_X3c_1_5,2647.4,131,663.7,496.3,1487.4
1510,atr14_m1p0_r1_n6_E1_X3c_1_3,2646.7,131,663.7,496.3,1486.7
1504,atr14_m1p0_r1_n6_E1_X3b_1,2642.8,131,663.7,496.3,1482.8
1942,atr14_m2p0_r1_n3_E1_X3c_1_3,2559.6,761,643.9,696.5,1219.2
906,atr7_m2p0_r3_n3_E2_X3b_3,2547.9,297,415.5,859.6,1272.9
1940,atr14_m2p0_r1_n3_E1_X3c_1_5,2497.4,760,659.4,665.5,1172.5
946,atr7_m2p0_r3_n6_E1_X3b_3,2470.3,287,519.1,647.7,1303.4
66,atr7_m0p5_r1_n6_E1_X3b_3,2451.7,666,816.6,550.5,1084.6
3474,atr20_m3p0_r2_n4_E1_X3b_3,2442.1,504,440.3,1176.3,825.6
1936,atr14_m2p0_r1_n3_E1_X3b_1,2434.9,756,723.7,627.9,1083.3
1638,atr14_m1p0_r3_n4_E1_X3c_1_3,2403.5,4464,644.3,877.0,882.1
2693,atr20_m1p0_r1_n5_E1_X3c_2_5,2394.2,284,681.7,523.2,1189.3
1636,atr14_m1p0_r3_n4_E1_X3c_1_5,2394.0,4464,644.3,867.6,882.1
1632,atr14_m1p0_r3_n4_E1_X3b_1,2394.0,4464,644.3,867.6,882.1
390,atr7_m1p0_r2_n6_E1_X3c_1_3,2387.3,501,713.0,675.8,998.4
388,atr7_m1p0_r2_n6_E1_X3c_1_5,2387.3,501,713.0,675.8,998.4
384,atr7_m1p0_r2_n6_E1_X3b_1,2387.3,501,713.0,675.8,998.4
1473,atr14_m1p0_r1_n4_E1_X3b_2,2381.4,850,689.5,615.0,1076.8
2695,atr20_m1p0_r1_n5_E1_X3c_2_3,2380.2,284,689.2,527.2,1163.8
1186,atr7_m3p0_r3_n6_E1_X3b_3,2358.1,103,1774.1,105.5,478.5
2689,atr20_m1p0_r1_n5_E1_X3b_2,2322.7,284,672.0,513.8,1136.9
3477,atr20_m3p0_r2_n4_E1_X3c_2_5,2297.1,590,463.0,1080.7,753.4
3333,atr20_m2p0_r3_n5_E1_X3c_2_5,2256.5,663,773.9,877.6,605.0
3317,atr20_m2p0_r3_n4_E1_X3c_2_5,2255.8,1030,1317.5,489.6,448.7
3335,atr20_m2p0_r3_n5_E1_X3c_2_3,2252.1,663,773.9,873.2,605.0
3329,atr20_m2p0_r3_n5_E1_X3b_2,2252.1,663,773.9,873.2,605.0
3319,atr20_m2p0_r3_n4_E1_X3c_2_3,2251.4,1030,1317.5,485.2,448.7
3313,atr20_m2p0_r3_n4_E1_X3b_2,2251.4,1030,1317.5,485.2,448.7
903,atr7_m2p0_r3_n3_E1_X3c_2_3,2224.9,1018,1288.0,466.5,470.3
146,atr7_m0p5_r2_n6_E1_X3b_3,2221.6,690,733.3,521.7,966.6
3479,atr20_m3p0_r2_n4_E1_X3c_2_3,2191.6,590,557.0,863.6,770.9
1477,atr14_m1p0_r1_n4_E1_X3c_2_5,2191.3,851,568.5,538.1,1084.7
2928,atr20_m1p5_r1_n5_E1_X3b_1,2188.1,103,474.5,454.6,1259.0
1479,atr14_m1p0_r1_n4_E1_X3c_2_3,2187.6,851,576.5,475.2,1135.9
901,atr7_m2p0_r3_n3_E1_X3c_2_5,2180.4,1019,1286.3,431.8,462.3
2934,atr20_m1p5_r1_n5_E1_X3c_1_3,2166.3,103,474.5,454.6,1237.2
897,atr7_m2p0_r3_n3_E1_X3b_2,2164.0,1018,1265.8,449.1,449.1
2932,atr20_m1p5_r1_n5_E1_X3c_1_5,2163.0,103,474.5,454.6,1233.9
304,atr7_m1p0_r1_n6_E1_X3b_1,2159.1,120,615.8,370.1,1173.2
1489,atr14_m1p0_r1_n5_E1_X3b_2,2155.3,258,640.7,394.6,1120.0
310,atr7_m1p0_r1_n6_E1_X3c_1_3,2150.6,120,615.8,370.1,1164.7
308,atr7_m1p0_r1_n6_E1_X3c_1_5,2150.2,120,615.8,370.1,1164.3
50,atr7_m0p5_r1_n5_E1_X3b_3,2135.0,1791,604.7,656.9,873.4
1495,atr14_m1p0_r1_n5_E1_X3c_2_3,2079.8,258,573.8,396.6,1109.4
1493,atr14_m1p0_r1_n5_E1_X3c_2_5,2064.6,258,546.0,399.7,1118.9
1814,atr14_m1p5_r2_n5_E1_X3c_1_3,2032.7,1009,470.7,633.7,928.3
1812,atr14_m1p5_r2_n5_E1_X3c_1_5,2031.6,1009,470.7,633.7,927.1
1808,atr14_m1p5_r2_n5_E1_X3b_1,2031.6,1009,470.7,633.7,927.1
3314,atr20_m2p0_r3_n4_E1_X3b_3,2026.4,874,1269.3,353.4,403.8
1074,atr7_m3p0_r2_n4_E1_X3b_3,2017.8,353,772.2,299.6,946.0
3330,atr20_m2p0_r3_n5_E1_X3b_3,2013.7,588,457.4,1346.3,210.0
1045,atr7_m3p0_r2_n2_E1_X3c_2_5,2000.8,1130,507.6,560.3,932.9
1796,atr14_m1p5_r2_n4_E1_X3c_1_5,1936.7,2402,394.5,779.4,762.8
1732,atr14_m1p5_r1_n5_E1_X3c_1_5,1934.4,101,395.2,351.2,1188.0
1728,atr14_m1p5_r1_n5_E1_X3b_1,1934.4,101,395.2,351.2,1188.0
1798,atr14_m1p5_r2_n4_E1_X3c_1_3,1932.9,2402,395.2,774.1,763.7
1792,atr14_m1p5_r2_n4_E1_X3b_1,1931.8,2402,395.2,774.1,762.5
2709,atr20_m1p0_r1_n6_E1_X3c_2_5,1931.3,133,503.5,362.0,1065.8
3473,atr20_m3p0_r2_n4_E1_X3b_2,1918.4,587,381.9,891.7,644.8
2711,atr20_m1p0_r1_n6_E1_X3c_2_3,1917.7,133,503.5,362.0,1052.2
3024,atr20_m1p5_r2_n6_E1_X3b_1,1916.9,428,479.1,494.6,943.2
3030,atr20_m1p5_r2_n6_E1_X3c_1_3,1916.9,428,479.1,494.6,943.2
3028,atr20_m1p5_r2_n6_E1_X3c_1_5,1916.9,428,479.1,494.6,943.2
2705,atr20_m1p0_r1_n6_E1_X3b_2,1913.7,133,503.5,362.0,1048.2
1734,atr14_m1p5_r1_n5_E1_X3c_1_3,1903.2,101,395.2,351.2,1156.8
512,atr7_m1p5_r1_n4_E1_X3b_1,1874.8,214,545.8,460.5,868.4
516,atr7_m1p5_r1_n4_E1_X3c_1_5,1843.2,214,505.0,460.5,877.7
518,atr7_m1p5_r1_n4_E1_X3c_1_3,1837.5,214,512.6,460.5,864.3
2791,atr20_m1p0_r2_n6_E1_X3c_2_3,1837.3,518,309.4,521.7,1006.2
130,atr7_m0p5_r2_n5_E1_X3b_3,1834.3,1904,713.4,478.2,642.8
2789,atr20_m1p0_r2_n6_E1_X3c_2_5,1804.3,518,290.5,513.1,1000.7
2785,atr20_m1p0_r2_n6_E1_X3b_2,1782.7,518,298.3,461.8,1022.5
1505,atr14_m1p0_r1_n6_E1_X3b_2,1766.8,131,421.8,269.5,1075.5
1509,atr14_m1p0_r1_n6_E1_X3c_2_5,1748.7,131,421.8,269.5,1057.3
1511,atr14_m1p0_r1_n6_E1_X3c_2_3,1744.8,131,421.8,269.5,1053.4
736,atr7_m2p0_r1_n3_E1_X3b_1,1707.0,629,492.0,519.1,695.9
3152,atr20_m2p0_r1_n4_E1_X3b_1,1705.7,130,351.8,335.5,1018.4
2106,atr14_m2p0_r3_n3_E2_X3b_3,1700.1,336,339.6,287.6,1073.0
1047,atr7_m3p0_r2_n2_E1_X3c_2_3,1699.6,1146,640.6,161.3,897.7
3156,atr20_m2p0_r1_n4_E1_X3c_1_5,1695.4,130,365.2,346.1,984.1
3158,atr20_m2p0_r1_n4_E1_X3c_1_3,1692.3,130,358.8,341.8,991.7
742,atr7_m2p0_r1_n3_E1_X3c_1_3,1665.3,635,392.5,605.0,667.7
2982,atr20_m1p5_r2_n3_E1_X3c_1_3,1661.2,5974,114.2,407.0,1140.0
2944,atr20_m1p5_r1_n6_E1_X3b_1,1660.7,60,272.0,277.8,1110.8
935,atr7_m2p0_r3_n5_E1_X3c_2_3,1655.1,479,1060.2,217.6,377.3
933,atr7_m2p0_r3_n5_E1_X3c_2_5,1650.9,479,1060.2,213.4,377.3
929,atr7_m2p0_r3_n5_E1_X3b_2,1643.6,479,1060.2,217.6,365.8
