ci,name,is_pnl,is_ntrd,c0,c1,c2
1536,atr14_m1p0_r2_n3_E1_X3b_1,8116.0,10904,1259.7,4026.7,2829.5
1556,atr14_m1p0_r2_n4_E1_X3c_1_5,7744.1,3735,1991.2,2987.0,2765.9
1558,atr14_m1p0_r2_n4_E1_X3c_1_3,7716.4,3735,1984.9,2946.3,2785.3
1552,atr14_m1p0_r2_n4_E1_X3b_1,7690.7,3735,1992.3,2932.2,2766.2
133,atr7_m0p5_r2_n5_E1_X3c_2_5,7614.1,2114,1750.6,2978.6,2884.9
1319,atr14_m0p5_r2_n4_E1_X3c_2_3,7552.5,7616,1538.0,3339.3,2675.3
135,atr7_m0p5_r2_n5_E1_X3c_2_3,7550.7,2114,1743.7,2963.6,2843.4
129,atr7_m0p5_r2_n5_E1_X3b_2,7539.9,2114,1754.8,2942.5,2842.6
2625,atr20_m0p5_r3_n6_E1_X3b_2,7468.7,3165,1893.7,2600.4,2974.6
2629,atr20_m0p5_r3_n6_E1_X3c_2_5,7468.7,3165,1893.7,2600.4,2974.6
2631,atr20_m0p5_r3_n6_E1_X3c_2_3,7461.2,3165,1893.8,2597.5,2970.0
1317,atr14_m0p5_r2_n4_E1_X3c_2_5,7448.6,7597,1407.1,3331.5,2710.0
1313,atr14_m0p5_r2_n4_E1_X3b_2,7407.9,7585,1455.4,3246.5,2706.0
2672,atr20_m1p0_r1_n4_E1_X3b_1,7326.9,846,1870.9,2304.0,3152.0
55,atr7_m0p5_r1_n5_E1_X3c_2_3,7294.3,2247,1767.1,2887.1,2640.1
1269,atr14_m0p5_r1_n6_E1_X3c_2_5,7280.3,996,1963.2,2296.0,3021.0
1265,atr14_m0p5_r1_n6_E1_X3b_2,7272.9,996,1967.4,2296.0,3009.4
1271,atr14_m0p5_r1_n6_E1_X3c_2_3,7264.7,996,1943.2,2303.8,3017.7
2676,atr20_m1p0_r1_n4_E1_X3c_1_5,7263.0,846,1850.9,2295.0,3117.1
2678,atr20_m1p0_r1_n4_E1_X3c_1_3,7257.6,846,1849.9,2315.2,3092.5
1345,atr14_m0p5_r2_n6_E1_X3b_2,7247.1,930,1948.5,2376.2,2922.3
1351,atr14_m0p5_r2_n6_E1_X3c_2_3,7242.7,930,1933.6,2366.5,2942.6
1349,atr14_m0p5_r2_n6_E1_X3c_2_5,7237.9,930,1919.4,2373.5,2945.0
53,atr7_m0p5_r1_n5_E1_X3c_2_5,7184.1,2248,1783.7,2865.5,2534.9
2613,atr20_m0p5_r3_n5_E1_X3c_2_5,7063.4,6321,1448.1,2839.0,2776.3
2615,atr20_m0p5_r3_n5_E1_X3c_2_3,7051.9,6321,1462.1,2841.8,2748.0
2609,atr20_m0p5_r3_n5_E1_X3b_2,7037.3,6321,1436.3,2834.7,2766.3
1431,atr14_m0p5_r3_n6_E1_X3c_2_3,7008.9,3092,1627.2,2773.7,2608.0
49,atr7_m0p5_r1_n5_E1_X3b_2,7006.7,2247,1764.7,2757.7,2484.4
1429,atr14_m0p5_r3_n6_E1_X3c_2_5,7000.3,3092,1623.9,2773.7,2602.7
1425,atr14_m0p5_r3_n6_E1_X3b_2,6989.2,3092,1615.7,2773.7,2599.8
2338,atr14_m3p0_r3_n3_E1_X3b_3,6895.1,397,1965.3,2675.4,2254.4
2082,atr14_m2p0_r3_n2_E1_X3b_3,6854.6,1243,2386.5,1544.9,2923.2
3522,atr20_m3p0_r3_n2_E1_X3b_3,6797.5,526,1857.0,1164.1,3776.4
898,atr7_m2p0_r3_n3_E1_X3b_3,6665.9,809,2268.8,1767.9,2629.2
1122,atr7_m3p0_r3_n2_E1_X3b_3,6626.7,354,2760.5,1576.2,2290.0
1415,atr14_m0p5_r3_n5_E1_X3c_2_3,6572.8,6190,1072.1,3118.4,2382.3
1413,atr14_m0p5_r3_n5_E1_X3c_2_5,6551.6,6190,1063.4,3125.5,2362.6
1409,atr14_m0p5_r3_n5_E1_X3b_2,6525.8,6190,1046.2,3136.4,2343.2
1476,atr14_m1p0_r1_n4_E1_X3c_1_5,6486.8,800,1665.6,2017.0,2804.2
1478,atr14_m1p0_r1_n4_E1_X3c_1_3,6465.4,800,1664.8,2037.2,2763.4
1472,atr14_m1p0_r1_n4_E1_X3b_1,6421.6,800,1652.9,1993.3,2775.3
2900,atr20_m1p5_r1_n3_E1_X3c_1_5,6235.4,1839,1481.9,2329.5,2423.9
2902,atr20_m1p5_r1_n3_E1_X3c_1_3,6086.8,1841,1431.2,2139.4,2516.3
2322,atr14_m3p0_r3_n2_E1_X3b_3,6009.1,469,2052.8,2145.2,1811.0
2896,atr20_m1p5_r1_n3_E1_X3b_1,5984.4,1827,1412.5,2237.0,2334.9
2772,atr20_m1p0_r2_n5_E1_X3c_1_5,5855.4,1256,1534.9,1651.8,2668.8
352,atr7_m1p0_r2_n4_E1_X3b_1,5851.3,3637,1435.7,2409.8,2005.8
2774,atr20_m1p0_r2_n5_E1_X3c_1_3,5847.1,1256,1529.4,1651.8,2665.9
2768,atr20_m1p0_r2_n5_E1_X3b_1,5843.2,1256,1529.4,1651.8,2662.0
356,atr7_m1p0_r2_n4_E1_X3c_1_5,5835.7,3638,1422.3,2403.6,2009.8
358,atr7_m1p0_r2_n4_E1_X3c_1_3,5764.6,3638,1416.8,2409.6,1938.1
882,atr7_m2p0_r3_n2_E1_X3b_3,5730.6,974,1585.4,1524.1,2621.1
71,atr7_m0p5_r1_n6_E1_X3c_2_3,5662.8,838,1466.8,1857.3,2338.7
149,atr7_m0p5_r2_n6_E1_X3c_2_5,5625.3,797,1470.3,1873.0,2282.1
69,atr7_m0p5_r1_n6_E1_X3c_2_5,5618.3,838,1472.2,1843.8,2302.3
145,atr7_m0p5_r2_n6_E1_X3b_2,5618.3,797,1470.3,1869.3,2278.6
151,atr7_m0p5_r2_n6_E1_X3c_2_3,5617.3,797,1472.4,1855.3,2289.6
65,atr7_m0p5_r1_n6_E1_X3b_2,5575.9,838,1470.3,1843.8,2261.9
962,atr7_m3p0_r1_n2_E1_X3b_3,5509.5,1348,1069.1,2634.7,1805.6
336,atr7_m1p0_r2_n3_E1_X3b_1,5459.4,10359,527.3,3708.7,1223.4
119,atr7_m0p5_r2_n4_E1_X3c_2_3,5427.5,6903,641.5,2897.7,1888.4
340,atr7_m1p0_r2_n3_E1_X3c_1_5,5365.7,10367,465.8,3635.5,1264.4
2325,atr14_m3p0_r3_n2_E1_X3c_2_5,5326.3,720,1787.4,2102.1,1436.8
342,atr7_m1p0_r2_n3_E1_X3c_1_3,5320.2,10367,458.5,3683.5,1178.2
2327,atr14_m3p0_r3_n2_E1_X3c_2_3,5308.8,720,1787.4,2102.1,1419.3
2321,atr14_m3p0_r3_n2_E1_X3b_2,5273.8,720,1784.2,2102.1,1387.5
276,atr7_m1p0_r1_n4_E1_X3c_1_5,5272.2,712,1399.6,1615.2,2257.5
278,atr7_m1p0_r1_n4_E1_X3c_1_3,5236.3,713,1369.4,1627.2,2239.6
117,atr7_m0p5_r2_n4_E1_X3c_2_5,5209.8,6898,569.2,2718.3,1922.3
231,atr7_m0p5_r3_n6_E1_X3c_2_3,5191.3,3052,1123.2,1850.5,2217.6
272,atr7_m1p0_r1_n4_E1_X3b_1,5184.0,712,1408.9,1599.5,2175.5
229,atr7_m0p5_r3_n6_E1_X3c_2_5,5176.3,3052,1115.6,1843.1,2217.6
2354,atr14_m3p0_r3_n4_E1_X3b_3,5175.7,315,85.0,2943.0,2147.7
225,atr7_m0p5_r3_n6_E1_X3b_2,5167.3,3052,1106.7,1843.1,2217.6
1130,atr7_m3p0_r3_n2_E2_X3b_3,5069.8,171,2899.9,1779.9,390.1
113,atr7_m0p5_r2_n4_E1_X3b_2,4955.7,6892,554.0,2535.5,1866.2
1696,atr14_m1p5_r1_n3_E1_X3b_1,4865.9,1741,1310.7,1414.9,2140.3
1700,atr14_m1p5_r1_n3_E1_X3c_1_5,4805.7,1746,1212.0,1540.7,2053.1
2546,atr20_m0p5_r2_n6_E1_X3b_3,4771.3,1050,1090.2,1748.1,1933.0
2466,atr20_m0p5_r1_n6_E1_X3b_3,4734.4,1136,1104.0,1428.8,2201.6
1702,atr14_m1p5_r1_n3_E1_X3c_1_3,4699.5,1748,1211.3,1457.5,2030.6
1574,atr14_m1p0_r2_n5_E1_X3c_1_3,4680.2,1238,1222.0,1481.9,1976.4
1568,atr14_m1p0_r2_n5_E1_X3b_1,4671.2,1238,1237.2,1481.9,1952.1
1572,atr14_m1p0_r2_n5_E1_X3c_1_5,4671.2,1238,1237.2,1481.9,1952.1
215,atr7_m0p5_r3_n5_E1_X3c_2_3,4563.9,6036,853.0,2058.0,1653.0
209,atr7_m0p5_r3_n5_E1_X3b_2,4557.1,6036,839.8,2058.2,1659.1
213,atr7_m0p5_r3_n5_E1_X3c_2_5,4534.5,6036,848.7,2040.1,1645.7
2437,atr20_m0p5_r1_n4_E1_X3c_2_5,4495.1,10511,672.2,2359.9,1463.0
2257,atr14_m3p0_r2_n3_E1_X3b_2,4493.9,962,407.8,1319.9,2766.2
2852,atr20_m1p0_r3_n5_E1_X3c_1_5,4468.2,2790,1074.3,1574.5,1819.5
2854,atr20_m1p0_r3_n5_E1_X3c_1_3,4468.2,2790,1074.3,1574.5,1819.5
2848,atr20_m1p0_r3_n5_E1_X3b_1,4468.2,2790,1074.3,1574.5,1819.5
2838,atr20_m1p0_r3_n4_E1_X3c_1_3,4463.4,4640,901.8,1759.4,1802.2
2832,atr20_m1p0_r3_n4_E1_X3b_1,4463.4,4640,901.8,1759.4,1802.2
2836,atr20_m1p0_r3_n4_E1_X3c_1_5,4463.4,4640,901.8,1759.4,1802.2
2439,atr20_m0p5_r1_n4_E1_X3c_2_3,4355.6,10517,659.7,2176.2,1519.7
2433,atr20_m0p5_r1_n4_E1_X3b_2,4189.9,10476,679.7,2298.5,1211.6
2098,atr14_m2p0_r3_n3_E1_X3b_3,4168.9,1050,1659.0,610.9,1899.0
1239,atr14_m0p5_r1_n4_E1_X3c_2_3,4112.0,9800,930.0,2127.0,1055.0
1654,atr14_m1p0_r3_n5_E1_X3c_1_3,4069.2,2731,1084.0,1319.1,1666.1
1648,atr14_m1p0_r3_n5_E1_X3b_1,4069.2,2731,1084.0,1319.1,1666.1
1652,atr14_m1p0_r3_n5_E1_X3c_1_5,4069.2,2731,1084.0,1319.1,1666.1
2692,atr20_m1p0_r1_n5_E1_X3c_1_5,4012.6,245,844.0,1223.0,1945.7
2694,atr20_m1p0_r1_n5_E1_X3c_1_3,4009.8,245,844.0,1223.0,1942.9
1346,atr14_m0p5_r2_n6_E1_X3b_3,4006.2,927,973.3,1139.8,1893.1
2688,atr20_m1p0_r1_n5_E1_X3b_1,3989.4,245,844.0,1223.0,1922.4
2864,atr20_m1p0_r3_n6_E1_X3b_1,3961.9,1661,974.9,1268.8,1718.2
2870,atr20_m1p0_r3_n6_E1_X3c_1_3,3961.9,1661,974.9,1268.8,1718.2
2868,atr20_m1p0_r3_n6_E1_X3c_1_5,3961.9,1661,974.9,1268.8,1718.2
1266,atr14_m0p5_r1_n6_E1_X3b_3,3934.9,993,943.6,1060.7,1930.6
374,atr7_m1p0_r2_n5_E1_X3c_1_3,3898.9,1250,980.2,1403.3,1515.4
368,atr7_m1p0_r2_n5_E1_X3b_1,3888.1,1250,980.2,1393.4,1514.4
372,atr7_m1p0_r2_n5_E1_X3c_1_5,3888.1,1250,980.2,1393.4,1514.4
1047,atr7_m3p0_r2_n2_E1_X3c_2_3,3883.5,1092,2112.8,1424.9,345.9
1237,atr14_m0p5_r1_n4_E1_X3c_2_5,3852.2,9794,846.9,2170.5,834.8
2790,atr20_m1p0_r2_n6_E1_X3c_1_3,3839.5,423,870.1,846.5,2122.9
2784,atr20_m1p0_r2_n6_E1_X3b_1,3829.0,423,870.1,846.5,2112.4
2788,atr20_m1p0_r2_n6_E1_X3c_1_5,3829.0,423,870.1,846.5,2112.4
1041,atr7_m3p0_r2_n2_E1_X3b_2,3738.4,986,1600.4,1494.0,644.1
2263,atr14_m3p0_r2_n3_E1_X3c_2_3,3735.1,1007,12.2,1352.6,2370.3
885,atr7_m2p0_r3_n2_E1_X3c_2_5,3733.4,1496,546.9,334.2,2852.3
881,atr7_m2p0_r3_n2_E1_X3b_2,3644.5,1495,580.5,298.4,2765.6
887,atr7_m2p0_r3_n2_E1_X3c_2_3,3625.4,1497,588.1,231.4,2805.9
1494,atr14_m1p0_r1_n5_E1_X3c_1_3,3584.4,223,764.1,957.6,1862.7
1492,atr14_m1p0_r1_n5_E1_X3c_1_5,3571.3,223,764.1,957.6,1849.6
2599,atr20_m0p5_r3_n4_E1_X3c_2_3,3561.1,12413,177.4,2149.4,1234.3
1488,atr14_m1p0_r1_n5_E1_X3b_1,3554.0,223,764.1,957.6,1832.3
2597,atr20_m0p5_r3_n4_E1_X3c_2_5,3547.7,12413,189.8,2110.0,1247.8
3290,atr20_m2p0_r3_n2_E2_X3b_3,3541.0,606,1264.3,1948.7,328.0
1233,atr14_m0p5_r1_n4_E1_X3b_2,3538.3,9761,851.7,1917.0,769.5
3537,atr20_m3p0_r3_n3_E1_X3b_2,3521.2,610,1374.4,1597.3,549.5
3543,atr20_m3p0_r3_n3_E1_X3c_2_3,3519.2,611,1384.8,1627.4,507.0
2090,atr14_m2p0_r3_n2_E2_X3b_3,3500.3,553,791.5,758.9,1949.9
3541,atr20_m3p0_r3_n3_E1_X3c_2_5,3493.9,611,1374.4,1612.4,507.0
3538,atr20_m3p0_r3_n3_E1_X3b_3,3485.1,467,1115.1,254.7,2115.3
2593,atr20_m0p5_r3_n4_E1_X3b_2,3473.4,12411,141.0,2091.3,1241.1
1668,atr14_m1p0_r3_n6_E1_X3c_1_5,3471.9,1679,822.9,1126.7,1522.3
1670,atr14_m1p0_r3_n6_E1_X3c_1_3,3471.9,1679,822.9,1126.7,1522.3
1664,atr14_m1p0_r3_n6_E1_X3b_1,3471.9,1679,822.9,1126.7,1522.3
1055,atr7_m3p0_r2_n2_E2_X3c_2_3,3451.0,461,1626.7,1451.9,372.3
1049,atr7_m3p0_r2_n2_E2_X3b_2,3433.0,452,1560.3,1561.9,310.9
1045,atr7_m3p0_r2_n2_E1_X3c_2_5,3416.3,1083,2135.9,1173.6,106.8
1127,atr7_m3p0_r3_n2_E1_X3c_2_3,3394.5,551,1405.0,1037.5,952.0
2530,atr20_m0p5_r2_n5_E1_X3b_3,3376.5,2688,330.0,1409.0,1637.5
914,atr7_m2p0_r3_n4_E1_X3b_3,3369.7,641,271.8,1295.5,1802.4
1121,atr7_m3p0_r3_n2_E1_X3b_2,3361.4,549,1426.5,1051.8,883.1
1125,atr7_m3p0_r3_n2_E1_X3c_2_5,3292.1,551,1450.5,1009.1,832.4
1330,atr14_m0p5_r2_n5_E1_X3b_3,3188.6,2408,342.0,1002.8,1843.9
2916,atr20_m1p5_r1_n4_E1_X3c_1_5,3187.0,228,611.0,944.9,1631.1
2918,atr20_m1p5_r1_n4_E1_X3c_1_3,3160.5,228,611.4,924.9,1624.2
292,atr7_m1p0_r1_n5_E1_X3c_1_5,3151.5,211,738.0,780.9,1632.5
2912,atr20_m1p5_r1_n4_E1_X3b_1,3150.1,228,609.1,916.3,1624.8
294,atr7_m1p0_r1_n5_E1_X3c_1_3,3144.8,211,738.0,772.7,1634.1
2346,atr14_m3p0_r3_n3_E2_X3b_3,3141.2,149,332.9,2567.9,240.3
288,atr7_m1p0_r1_n5_E1_X3b_1,3121.0,211,738.0,781.3,1601.7
2085,atr14_m2p0_r3_n2_E1_X3c_2_5,3089.1,1942,467.7,2018.9,602.5
2087,atr14_m2p0_r3_n2_E1_X3c_2_3,3071.6,1942,456.9,2004.4,610.2
502,atr7_m1p5_r1_n3_E1_X3c_1_3,3059.3,1507,873.6,1146.8,1038.9
2081,atr14_m2p0_r3_n2_E1_X3b_2,3031.3,1942,458.8,1970.1,602.5
1638,atr14_m1p0_r3_n4_E1_X3c_1_3,3027.5,4414,729.9,1121.3,1176.2
1636,atr14_m1p0_r3_n4_E1_X3c_1_5,3027.5,4414,729.9,1121.3,1176.2
1632,atr14_m1p0_r3_n4_E1_X3b_1,3027.5,4414,729.9,1121.3,1176.2
1053,atr7_m3p0_r2_n2_E2_X3c_2_5,3020.0,463,1461.8,1248.7,309.5
2247,atr14_m3p0_r2_n2_E1_X3c_2_3,2953.4,1441,706.2,1165.2,1082.0
1584,atr14_m1p0_r2_n6_E1_X3b_1,2894.7,448,825.6,719.7,1349.5
1588,atr14_m1p0_r2_n6_E1_X3c_1_5,2894.7,448,825.6,719.7,1349.5
1590,atr14_m1p0_r2_n6_E1_X3c_1_3,2879.5,448,810.3,719.7,1349.5
3142,atr20_m2p0_r1_n3_E1_X3c_1_3,2860.7,733,565.4,986.2,1309.0
3449,atr20_m3p0_r2_n2_E2_X3b_2,2842.4,623,1358.9,979.5,504.1
496,atr7_m1p5_r1_n3_E1_X3b_1,2835.2,1498,754.4,1263.2,817.7
390,atr7_m1p0_r2_n6_E1_X3c_1_3,2815.6,456,834.4,909.0,1072.2
384,atr7_m1p0_r2_n6_E1_X3b_1,2815.6,456,834.4,909.0,1072.2
388,atr7_m1p0_r2_n6_E1_X3c_1_5,2815.6,456,834.4,909.0,1072.2
500,atr7_m1p5_r1_n3_E1_X3c_1_5,2782.7,1503,797.3,1066.6,918.8
1716,atr14_m1p5_r1_n4_E1_X3c_1_5,2740.2,229,603.2,635.9,1501.0
1718,atr14_m1p5_r1_n4_E1_X3c_1_3,2717.4,229,598.6,622.1,1496.7
3535,atr20_m3p0_r3_n2_E2_X3c_2_3,2695.3,309,165.7,2014.5,515.1
3529,atr20_m3p0_r3_n2_E2_X3b_2,2695.3,309,165.7,2014.5,515.1
3533,atr20_m3p0_r3_n2_E2_X3c_2_5,2695.3,309,165.7,2014.5,515.1
3455,atr20_m3p0_r2_n2_E2_X3c_2_3,2672.0,635,1291.1,787.8,593.0
3136,atr20_m2p0_r1_n3_E1_X3b_1,2661.9,729,565.8,787.4,1308.7
3554,atr20_m3p0_r3_n4_E1_X3b_3,2661.3,351,770.5,974.9,915.9
1712,atr14_m1p5_r1_n4_E1_X3b_1,2649.0,229,610.6,594.3,1444.1
3140,atr20_m2p0_r1_n3_E1_X3c_1_5,2648.2,733,516.9,856.9,1274.4
1050,atr7_m3p0_r2_n2_E2_X3b_3,2647.8,362,825.6,132.6,1689.6
3453,atr20_m3p0_r2_n2_E2_X3c_2_5,2626.2,635,1297.1,639.0,690.2
2241,atr14_m3p0_r2_n2_E1_X3b_2,2615.5,1305,600.7,1320.3,694.5
2101,atr14_m2p0_r3_n3_E1_X3c_2_5,2611.2,1378,540.3,1385.9,685.0
2710,atr20_m1p0_r1_n6_E1_X3c_1_3,2607.5,114,444.5,711.0,1452.0
2708,atr20_m1p0_r1_n6_E1_X3c_1_5,2605.5,114,444.5,711.0,1450.0
2704,atr20_m1p0_r1_n6_E1_X3b_1,2604.7,114,444.5,711.0,1449.2
2103,atr14_m2p0_r3_n3_E1_X3c_2_3,2600.4,1378,529.5,1385.9,685.0
2097,atr14_m2p0_r3_n3_E1_X3b_2,2576.9,1378,540.3,1351.6,685.0
1510,atr14_m1p0_r1_n6_E1_X3c_1_3,2527.4,111,500.8,597.6,1429.0
1504,atr14_m1p0_r1_n6_E1_X3b_1,2523.7,111,500.8,597.6,1425.3
1508,atr14_m1p0_r1_n6_E1_X3c_1_5,2523.7,111,500.8,597.6,1425.3
1942,atr14_m2p0_r1_n3_E1_X3c_1_3,2516.2,708,834.6,698.8,982.8
3287,atr20_m2p0_r3_n2_E1_X3c_2_3,2486.1,2257,251.1,342.7,1892.3
3281,atr20_m2p0_r3_n2_E1_X3b_2,2465.5,2256,227.6,342.7,1895.1
1940,atr14_m2p0_r1_n3_E1_X3c_1_5,2410.2,708,893.0,643.9,873.4
3285,atr20_m2p0_r3_n2_E1_X3c_2_5,2409.2,2258,208.1,306.0,1895.1
3530,atr20_m3p0_r3_n2_E2_X3b_3,2384.7,254,728.0,498.2,1158.5
2450,atr20_m0p5_r1_n5_E1_X3b_3,2370.7,3069,166.7,1096.9,1107.2
2345,atr14_m3p0_r3_n3_E2_X3b_2,2340.8,174,551.3,1732.7,56.8
2349,atr14_m3p0_r3_n3_E2_X3c_2_5,2340.8,174,551.3,1732.7,56.8
2351,atr14_m3p0_r3_n3_E2_X3c_2_3,2340.8,174,551.3,1732.7,56.8
2673,atr20_m1p0_r1_n4_E1_X3b_2,2314.2,843,410.1,887.2,1016.9
3546,atr20_m3p0_r3_n3_E2_X3b_3,2246.3,171,923.4,601.2,721.7
1145,atr7_m3p0_r3_n3_E2_X3b_2,2245.0,139,636.2,932.5,676.3
1151,atr7_m3p0_r3_n3_E2_X3c_2_3,2245.0,139,636.2,932.5,676.3
1149,atr7_m3p0_r3_n3_E2_X3c_2_5,2245.0,139,636.2,932.5,676.3
1473,atr14_m1p0_r1_n4_E1_X3b_2,2224.7,797,437.9,565.9,1220.9
3570,atr20_m3p0_r3_n5_E1_X3b_3,2205.6,263,341.8,632.3,1231.5
146,atr7_m0p5_r2_n6_E1_X3b_3,2166.7,797,559.9,636.9,970.0
3298,atr20_m2p0_r3_n3_E1_X3b_3,2165.3,1221,941.2,283.9,940.3
2679,atr20_m1p0_r1_n4_E1_X3c_2_3,2153.8,843,407.1,706.7,1039.9
3452,atr20_m3p0_r2_n2_E2_X3c_1_5,2134.5,808,765.4,811.5,557.6
2677,atr20_m1p0_r1_n4_E1_X3c_2_5,2126.4,843,367.5,713.8,1045.1
308,atr7_m1p0_r1_n6_E1_X3c_1_5,2126.0,107,451.7,477.5,1196.8
3448,atr20_m3p0_r2_n2_E2_X3b_1,2123.6,808,765.4,798.7,559.5
3440,atr20_m3p0_r2_n2_E1_X3b_1,2123.2,2655,1056.8,446.9,619.6
3454,atr20_m3p0_r2_n2_E2_X3c_1_3,2121.7,808,765.4,798.7,557.6
1133,atr7_m3p0_r3_n2_E2_X3c_2_5,2121.5,208,998.6,568.4,554.6
1129,atr7_m3p0_r3_n2_E2_X3b_2,2121.5,208,998.6,568.4,554.6
1135,atr7_m3p0_r3_n2_E2_X3c_2_3,2121.5,208,998.6,568.4,554.6
2695,atr20_m1p0_r1_n5_E1_X3c_2_3,2111.1,245,390.5,612.4,1108.2
1477,atr14_m1p0_r1_n4_E1_X3c_2_5,2111.0,798,422.8,568.0,1120.2
304,atr7_m1p0_r1_n6_E1_X3b_1,2106.7,107,451.7,477.8,1177.2
310,atr7_m1p0_r1_n6_E1_X3c_1_3,2099.1,107,451.7,455.7,1191.8
3446,atr20_m3p0_r2_n2_E1_X3c_1_3,2093.3,2657,1065.0,420.3,608.0
1936,atr14_m2p0_r1_n3_E1_X3b_1,2088.8,706,814.9,382.0,891.9
2693,atr20_m1p0_r1_n5_E1_X3c_2_5,2078.9,245,386.1,592.5,1100.3
3444,atr20_m3p0_r2_n2_E1_X3c_1_5,2077.8,2658,1045.9,465.3,566.7
2246,atr14_m3p0_r2_n2_E1_X3c_1_3,2004.5,2412,638.7,1027.0,338.8
3531,atr20_m3p0_r3_n2_E2_X2,2003.5,327,334.0,1411.9,257.6
512,atr7_m1p5_r1_n4_E1_X3b_1,1995.2,173,514.7,386.7,1093.8
1479,atr14_m1p0_r1_n4_E1_X3c_2_3,1994.0,799,350.8,580.2,1062.9
3306,atr20_m2p0_r3_n3_E2_X3b_3,1966.0,425,835.5,386.0,744.6
3586,atr20_m3p0_r3_n6_E1_X3b_3,1962.5,191,461.5,769.5,731.5
2240,atr14_m3p0_r2_n2_E1_X3b_1,1958.2,2411,644.1,978.5,335.7
2244,atr14_m3p0_r2_n2_E1_X3c_1_5,1940.9,2412,644.1,961.2,335.7
2689,atr20_m1p0_r1_n5_E1_X3b_2,1933.4,245,377.4,552.3,1003.8
518,atr7_m1p5_r1_n4_E1_X3c_1_3,1933.1,173,478.0,438.8,1016.3
2335,atr14_m3p0_r3_n2_E2_X3c_2_3,1913.2,274,495.7,796.9,620.6
2333,atr14_m3p0_r3_n2_E2_X3c_2_5,1913.2,274,495.7,796.9,620.6
2329,atr14_m3p0_r3_n2_E2_X3b_2,1913.2,274,495.7,796.9,620.6
2093,atr14_m2p0_r3_n2_E2_X3c_2_5,1908.5,670,792.5,858.3,257.8
1082,atr7_m3p0_r2_n4_E2_X3b_3,1901.3,106,56.6,117.6,1727.2
2095,atr14_m2p0_r3_n2_E2_X3c_2_3,1894.1,670,792.5,843.8,257.8
2089,atr14_m2p0_r3_n2_E2_X3b_2,1894.1,670,792.5,843.8,257.8
516,atr7_m1p5_r1_n4_E1_X3c_1_5,1871.2,173,471.3,407.9,992.0
1489,atr14_m1p0_r1_n5_E1_X3b_2,1855.5,223,353.3,357.2,1145.1
2362,atr14_m3p0_r3_n4_E2_X3b_3,1824.1,91,72.0,1656.4,95.6
742,atr7_m2p0_r1_n3_E1_X3c_1_3,1822.0,635,340.4,369.9,1111.7
66,atr7_m0p5_r1_n6_E1_X3b_3,1805.0,838,501.2,469.1,834.7
39,atr7_m0p5_r1_n4_E1_X3c_2_3,1804.7,8819,28.9,1771.4,4.5
2091,atr14_m2p0_r3_n2_E2_X2,1788.7,708,515.6,142.5,1130.6
2932,atr20_m1p5_r1_n5_E1_X3c_1_5,1778.4,77,282.2,354.5,1141.7
1493,atr14_m1p0_r1_n5_E1_X3c_2_5,1776.7,223,315.0,352.0,1109.7
1952,atr14_m2p0_r1_n4_E1_X3b_1,1767.9,105,399.0,331.5,1037.5
2934,atr20_m1p5_r1_n5_E1_X3c_1_3,1762.0,77,282.2,345.0,1134.8
1143,atr7_m3p0_r3_n3_E1_X3c_2_3,1757.8,401,835.6,137.6,784.6
1732,atr14_m1p5_r1_n5_E1_X3c_1_5,1756.8,81,330.9,324.2,1101.6
2928,atr20_m1p5_r1_n5_E1_X3b_1,1755.5,77,282.2,332.8,1140.5
740,atr7_m2p0_r1_n3_E1_X3c_1_5,1748.7,635,446.8,274.3,1027.6
1882,atr14_m1p5_r3_n4_E2_X3b_3,1732.2,421,393.0,638.4,700.8
1250,atr14_m0p5_r1_n5_E1_X3b_3,1731.7,2765,109.6,429.9,1192.2
1728,atr14_m1p5_r1_n5_E1_X3b_1,1729.2,81,330.9,306.6,1091.7
2254,atr14_m3p0_r2_n2_E2_X3c_1_3,1726.2,749,869.6,624.2,232.4
1734,atr14_m1p5_r1_n5_E1_X3c_1_3,1716.6,81,330.9,302.4,1083.2
2248,atr14_m3p0_r2_n2_E2_X3b_1,1715.9,749,869.6,614.0,232.4
2252,atr14_m3p0_r2_n2_E2_X3c_1_5,1715.9,749,869.6,614.0,232.4
3562,atr20_m3p0_r3_n4_E2_X3b_3,1704.0,111,629.0,542.2,532.9
1495,atr14_m1p0_r1_n5_E1_X3c_2_3,1692.6,223,314.7,350.9,1027.0
1137,atr7_m3p0_r3_n3_E1_X3b_2,1690.8,401,811.3,109.3,770.2
1141,atr7_m3p0_r3_n3_E1_X3c_2_5,1690.8,401,811.3,109.3,770.2
3152,atr20_m2p0_r1_n4_E1_X3b_1,1635.7,98,346.7,312.5,976.5
1956,atr14_m2p0_r1_n4_E1_X3c_1_5,1625.6,105,402.9,360.6,862.0
1958,atr14_m2p0_r1_n4_E1_X3c_1_3,1594.4,105,393.5,336.6,864.3
2711,atr20_m1p0_r1_n6_E1_X3c_2_3,1564.2,114,273.6,428.6,862.0
2709,atr20_m1p0_r1_n6_E1_X3c_2_5,1556.1,114,273.6,422.4,860.0
2262,atr14_m3p0_r2_n3_E1_X3c_1_3,1548.5,1282,684.4,612.6,251.5
2256,atr14_m3p0_r2_n3_E1_X3b_1,1535.7,1282,684.4,599.8,251.5
3545,atr20_m3p0_r3_n3_E2_X3b_2,1531.2,197,648.6,662.4,220.2
