ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,oos_pnl,oos_ntrd,oos_pd,oos_pass
2676,atr20_m1p0_r1_n4_E1_X3c_1_5,6737.0,992,0.0,10.12,2626.2,383,6.16,1
2736,atr20_m1p0_r2_n3_E1_X3b_1,8506.2,11489,0.0,12.09,2622.7,5158,6.15,1
2740,atr20_m1p0_r2_n3_E1_X3c_1_5,8506.9,11494,0.0,12.0,2616.7,5162,6.14,1
2551,atr20_m0p5_r2_n6_E1_X3c_2_3,6414.6,924,0.0,9.67,2597.9,386,6.09,1
2549,atr20_m0p5_r2_n6_E1_X3c_2_5,6401.5,924,0.0,9.66,2598.0,385,6.09,1
2545,atr20_m0p5_r2_n6_E1_X3b_2,6419.7,924,0.0,9.68,2593.6,385,6.08,1
2672,atr20_m1p0_r1_n4_E1_X3b_1,6686.8,992,0.0,10.04,2574.7,383,6.04,1
2433,atr20_m0p5_r1_n4_E1_X3b_2,8593.3,8561,0.0,12.44,2573.4,3654,6.03,1
2519,atr20_m0p5_r2_n4_E1_X3c_2_3,8360.7,7359,0.0,12.34,2547.7,3094,5.97,1
2437,atr20_m0p5_r1_n4_E1_X3c_2_5,8754.2,8584,0.0,12.77,2531.0,3663,5.93,1
2517,atr20_m0p5_r2_n4_E1_X3c_2_5,8201.5,7347,0.0,12.08,2437.7,3089,5.72,1
53,atr7_m0p5_r1_n5_E1_X3c_2_5,6789.0,1797,0.0,10.2,2412.0,756,5.66,1
55,atr7_m0p5_r1_n5_E1_X3c_2_3,6757.7,1798,0.0,10.11,2399.6,757,5.63,1
2758,atr20_m1p0_r2_n4_E1_X3c_1_3,6659.7,3979,0.0,9.63,2395.5,1792,5.62,1
2756,atr20_m1p0_r2_n4_E1_X3c_1_5,6666.5,3979,0.0,9.63,2375.9,1792,5.57,1
2752,atr20_m1p0_r2_n4_E1_X3b_1,6670.0,3978,0.0,9.69,2369.6,1792,5.56,1
260,atr7_m1p0_r1_n3_E1_X3c_1_5,8134.7,5767,0.0,11.93,2366.5,2485,5.55,1
2513,atr20_m0p5_r2_n4_E1_X3b_2,8182.1,7339,0.0,11.9,2349.0,3086,5.51,1
49,atr7_m0p5_r1_n5_E1_X3b_2,6804.4,1797,0.0,10.15,2344.4,756,5.5,1
1269,atr14_m0p5_r1_n6_E1_X3c_2_5,6088.9,819,0.0,9.16,2342.0,337,5.49,1
256,atr7_m1p0_r1_n3_E1_X3b_1,7805.6,5746,0.0,11.35,2343.7,2479,5.49,1
1271,atr14_m0p5_r1_n6_E1_X3c_2_3,6092.0,819,0.0,9.16,2327.4,337,5.46,1
2439,atr20_m0p5_r1_n4_E1_X3c_2_3,8665.7,8590,0.0,12.62,2320.7,3666,5.44,1
1265,atr14_m0p5_r1_n6_E1_X3b_2,6124.5,819,0.0,9.21,2315.3,337,5.43,1
262,atr7_m1p0_r1_n3_E1_X3c_1_3,8111.7,5780,0.0,11.89,2277.1,2490,5.34,1
2896,atr20_m1p5_r1_n3_E1_X3b_1,5676.3,2060,0.0,7.95,2227.8,841,5.22,1
