pair,ws_thr,tp_pips,hold_min,trades,is_n,oos_n,is_pd,oos_pd,is_net,oos_net,oos_dd,oos_wr,tp_rate,n_long_pct
EUR_JPY,2.0,1.0,30,55177,36275,18902,-658.02,-672.01,-106093.7,-54174.0,-160267.7,2.2,90.1,49.6
EUR_JPY,2.0,2.0,1,231337,153654,77683,-2760.97,-2861.3,-445152.8,-230664.1,-675816.9,4.4,22.1,49.4
EUR_JPY,2.0,2.0,2,156080,103540,52540,-1853.15,-1901.86,-298783.9,-153319.2,-452103.1,6.6,36.3,49.4
EUR_JPY,2.0,2.0,5,91444,60549,30895,-1073.01,-1095.72,-173001.9,-88331.8,-261333.7,9.4,55.5,49.4
EUR_JPY,2.0,2.0,10,61633,40733,20900,-712.24,-725.26,-114834.8,-58467.3,-173302.1,11.2,68.3,49.5
EUR_JPY,2.0,2.0,30,34513,22804,11709,-386.33,-401.7,-62288.4,-32383.1,-94671.6,13.4,82.2,49.8
EUR_JPY,2.0,3.0,1,220356,146592,73764,-2623.35,-2710.85,-422964.2,-218535.8,-641500.0,10.0,9.9,49.4
EUR_JPY,2.0,3.0,2,141631,94108,47523,-1671.38,-1726.17,-269477.7,-139156.0,-408633.7,19.2,20.2,49.6
EUR_JPY,2.0,3.0,5,76857,50994,25863,-889.02,-914.85,-143336.9,-73751.2,-217088.1,35.8,39.4,49.3
EUR_JPY,2.0,3.0,10,48965,32535,16430,-553.04,-573.45,-89167.5,-46228.5,-135396.3,48.6,54.5,49.5
EUR_JPY,2.0,3.0,30,25544,16884,8660,-280.54,-291.15,-45232.0,-23471.5,-68705.1,64.3,73.5,49.4
EUR_JPY,2.0,5.0,1,214947,143164,71783,-2553.66,-2628.68,-411728.7,-211911.4,-623640.1,7.5,2.4,49.4
EUR_JPY,2.0,5.0,2,133204,88707,44497,-1576.36,-1609.35,-254157.4,-129738.0,-383895.4,13.6,6.6,49.5
EUR_JPY,2.0,5.0,5,66226,44071,22155,-767.03,-804.53,-123668.1,-64857.2,-188525.3,24.6,18.7,49.4
EUR_JPY,2.0,5.0,10,39138,26013,13125,-440.24,-458.9,-70980.2,-36994.7,-107976.2,36.9,33.3,49.5
EUR_JPY,2.0,5.0,30,18237,12092,6145,-192.91,-199.59,-31103.4,-16090.0,-47196.3,55.8,57.0,49.5
EUR_JPY,3.0,1.0,1,175757,116432,59325,-2139.57,-2240.06,-344963.7,-180583.2,-525546.9,1.6,50.9,50.1
EUR_JPY,3.0,1.0,2,139920,92720,47200,-1690.94,-1754.35,-272631.2,-141427.7,-414058.9,1.8,63.4,50.3
EUR_JPY,3.0,1.0,5,100284,66352,33932,-1206.47,-1244.89,-194520.1,-100357.4,-294877.5,1.8,76.2,50.1
EUR_JPY,3.0,1.0,10,77028,50775,26253,-919.99,-946.86,-148331.3,-76331.6,-224662.9,2.0,83.4,50.2
EUR_JPY,3.0,1.0,30,49968,32703,17265,-598.6,-617.19,-96512.6,-49755.0,-146267.5,2.2,90.6,50.3
EUR_JPY,3.0,2.0,1,156462,104071,52391,-1891.51,-1970.62,-304968.7,-158861.8,-463830.5,5.4,25.8,50.1
EUR_JPY,3.0,2.0,2,116218,77412,38806,-1392.88,-1424.39,-224575.3,-114827.9,-339403.2,7.5,39.8,50.3
EUR_JPY,3.0,2.0,5,75573,50139,25434,-890.69,-909.91,-143605.8,-73352.6,-216958.5,9.5,58.0,50.0
EUR_JPY,3.0,2.0,10,54374,35926,18448,-629.77,-642.73,-101538.6,-51813.7,-153352.3,11.5,69.8,50.2
EUR_JPY,3.0,2.0,30,32334,21311,11023,-371.51,-374.57,-59898.7,-30196.2,-90095.3,13.1,82.8,50.2
EUR_JPY,3.0,3.0,1,149267,99541,49726,-1798.48,-1865.95,-289969.6,-150424.3,-440393.9,12.1,12.1,49.9
EUR_JPY,3.0,3.0,2,106157,70883,35274,-1270.85,-1296.39,-204900.3,-104509.0,-309409.4,21.6,22.9,50.3
EUR_JPY,3.0,3.0,5,64422,42935,21487,-753.62,-770.52,-121506.1,-62115.9,-183622.0,37.9,41.7,50.1
EUR_JPY,3.0,3.0,10,43763,29050,14713,-505.47,-508.51,-81497.7,-40993.5,-122491.2,50.3,55.8,50.2
EUR_JPY,3.0,3.0,30,24153,15982,8171,-268.52,-266.95,-43293.0,-21520.6,-64814.1,65.9,74.2,49.8
EUR_JPY,3.0,5.0,1,145376,97090,48286,-1748.47,-1801.05,-281906.9,-145192.2,-427099.1,9.2,3.2,50.1
EUR_JPY,3.0,5.0,2,99660,66737,32923,-1192.19,-1208.97,-192217.9,-97461.4,-289679.3,15.4,7.7,50.1
EUR_JPY,3.0,5.0,5,55933,37385,18548,-658.55,-663.21,-106178.8,-53465.2,-159644.0,27.1,20.7,50.3
EUR_JPY,3.0,5.0,10,35218,23443,11775,-401.06,-416.86,-64663.6,-33605.4,-98269.8,38.1,34.7,50.3
EUR_JPY,3.0,5.0,30,17552,11635,5917,-190.11,-186.53,-30652.0,-15037.0,-45692.8,57.7,58.5,49.7
GBP_JPY,0.3,1.0,1,434716,287931,146785,-6912.61,-7627.4,-1132053.6,-624556.2,-1756609.7,0.7,50.1,49.3
GBP_JPY,0.3,1.0,2,286798,189476,97322,-4575.11,-5066.3,-749249.1,-414845.2,-1164094.3,0.8,63.6,49.5
GBP_JPY,0.3,1.0,5,170525,112944,57581,-2721.16,-3006.12,-445634.8,-246151.0,-691785.8,1.0,77.1,49.7
GBP_JPY,0.3,1.0,10,117623,77491,40132,-1853.43,-2103.6,-303530.4,-172249.6,-475780.0,1.2,84.1,49.9
GBP_JPY,0.3,1.0,30,67441,44501,22940,-1076.12,-1212.58,-176231.9,-99289.6,-275521.5,1.3,91.2,49.6
GBP_JPY,0.3,2.0,1,359090,238347,120743,-5733.12,-6283.13,-938893.4,-514482.9,-1453376.2,1.8,26.9,49.3
GBP_JPY,0.3,2.0,2,216781,143984,72797,-3473.86,-3801.43,-568901.7,-311273.7,-880175.3,2.7,42.1,49.3
GBP_JPY,0.3,2.0,5,117903,78208,39695,-1878.27,-2061.79,-307597.6,-168826.2,-476423.7,3.7,61.4,49.4
GBP_JPY,0.3,2.0,10,77762,51777,25985,-1230.89,-1353.83,-201578.9,-110856.2,-312435.1,4.3,72.9,49.3
GBP_JPY,0.3,2.0,30,42562,28408,14154,-683.31,-764.05,-111903.8,-62563.1,-174466.9,5.0,85.0,49.9
GBP_JPY,0.3,3.0,1,334121,221859,112262,-5314.94,-5840.77,-870408.6,-478260.9,-1348669.5,5.2,13.8,49.3
GBP_JPY,0.3,3.0,2,190860,126625,64235,-3037.9,-3344.14,-497505.7,-273829.0,-771334.7,9.5,26.5,49.3
GBP_JPY,0.3,3.0,5,96300,64027,32273,-1528.35,-1690.24,-250291.8,-138402.3,-388694.1,16.6,47.2,49.5
GBP_JPY,0.3,3.0,10,60218,40037,20181,-941.83,-1054.37,-154239.9,-86334.9,-240574.8,21.7,61.4,49.3
GBP_JPY,0.3,3.0,30,31321,20755,10566,-496.16,-543.77,-81255.1,-44525.8,-125780.9,27.6,78.1,49.5
GBP_JPY,0.3,5.0,1,321151,213458,107693,-5088.94,-5571.09,-833397.4,-456179.0,-1289576.4,6.4,4.0,49.2
GBP_JPY,0.3,5.0,2,174093,115629,58464,-2757.26,-3026.87,-451546.8,-247849.5,-699396.4,13.4,10.6,49.3
GBP_JPY,0.3,5.0,5,79684,52952,26732,-1254.52,-1400.11,-205447.8,-114645.1,-320092.9,27.7,27.0,49.3
GBP_JPY,0.3,5.0,10,46692,31046,15646,-727.31,-793.92,-119109.3,-65008.5,-184117.8,41.7,43.1,49.5
GBP_JPY,0.3,5.0,30,21913,14545,7368,-347.89,-389.23,-56973.5,-31871.1,-88848.4,60.4,64.7,49.4
GBP_JPY,0.5,1.0,1,425107,281506,143601,-6750.77,-7448.63,-1105550.3,-609918.2,-1715468.5,0.7,50.4,49.5
GBP_JPY,0.5,1.0,2,283138,187057,96081,-4502.56,-4999.58,-737368.3,-409381.7,-1146750.1,0.8,63.9,49.5
GBP_JPY,0.5,1.0,5,169404,112086,57318,-2706.78,-2977.21,-443279.5,-243783.8,-687063.3,1.1,77.1,49.5
GBP_JPY,0.5,1.0,10,117233,77388,39845,-1859.28,-2079.78,-304487.2,-170299.5,-474786.7,1.2,84.2,49.8
GBP_JPY,0.5,1.0,30,67225,44601,22624,-1098.69,-1183.43,-179929.3,-96902.8,-276832.1,1.4,91.2,49.6
GBP_JPY,0.5,2.0,1,351850,233521,118329,-5599.71,-6159.57,-917044.4,-504365.4,-1421409.8,1.9,27.1,49.4
GBP_JPY,0.5,2.0,2,214464,142299,72165,-3427.19,-3762.56,-561258.5,-308090.4,-869348.8,2.6,42.4,49.7
GBP_JPY,0.5,2.0,5,117524,77988,39536,-1864.16,-2045.32,-305286.1,-167477.6,-472763.7,3.8,61.6,49.2
GBP_JPY,0.5,2.0,10,77458,51369,26089,-1222.75,-1346.31,-200246.2,-110240.3,-310486.5,4.5,72.9,49.2
GBP_JPY,0.5,2.0,30,41823,27928,13895,-680.26,-743.56,-111404.0,-60885.1,-172289.0,5.1,84.7,48.9
GBP_JPY,0.5,3.0,1,327501,217427,110074,-5189.34,-5719.1,-849839.8,-468298.3,-1318138.1,5.3,14.0,49.3
GBP_JPY,0.5,3.0,2,188724,125256,63468,-3000.47,-3305.66,-491376.2,-270678.2,-762054.4,9.6,26.6,49.4
GBP_JPY,0.5,3.0,5,95650,63454,32196,-1521.56,-1677.94,-249179.7,-137395.2,-386574.9,16.7,47.3,49.4
GBP_JPY,0.5,3.0,10,60067,39767,20300,-934.06,-1039.48,-152967.8,-85116.2,-238084.0,21.7,61.5,49.7
GBP_JPY,0.5,3.0,30,31146,20670,10476,-483.83,-531.77,-79234.4,-43542.8,-122778.3,27.6,78.2,49.5
GBP_JPY,0.5,5.0,1,314616,209078,105538,-4964.47,-5440.33,-813012.8,-445471.5,-1258484.3,6.5,4.1,49.4
GBP_JPY,0.5,5.0,2,172261,114394,57867,-2722.49,-2988.04,-445852.6,-244670.2,-690522.8,13.5,10.7,49.5
GBP_JPY,0.5,5.0,5,79374,52722,26652,-1241.84,-1374.25,-203371.3,-112527.9,-315899.2,27.9,27.1,49.2
GBP_JPY,0.5,5.0,10,46471,30891,15580,-713.78,-801.52,-116892.8,-65631.2,-182523.9,41.1,42.9,49.7
GBP_JPY,0.5,5.0,30,21886,14547,7339,-345.23,-372.27,-56536.3,-30483.0,-87019.3,60.8,65.0,49.4
GBP_JPY,1.0,1.0,1,396278,262102,134176,-6271.46,-6958.23,-1027055.4,-569762.6,-1596818.0,0.7,51.4,49.4
GBP_JPY,1.0,1.0,2,270552,178714,91838,-4303.67,-4796.68,-704796.7,-392767.9,-1097564.5,0.9,64.4,49.5
GBP_JPY,1.0,1.0,5,165759,109075,56684,-2662.37,-2956.27,-436006.9,-242068.7,-678075.6,1.0,77.5,49.5
GBP_JPY,1.0,1.0,10,115017,75638,39379,-1833.31,-2082.99,-300235.2,-170561.8,-470797.0,1.2,84.2,49.6
GBP_JPY,1.0,1.0,30,67130,44494,22636,-1106.57,-1234.49,-181218.9,-101084.2,-282303.1,1.3,91.3,49.3
GBP_JPY,1.0,2.0,1,329643,218564,111079,-5216.02,-5757.26,-854208.9,-471422.7,-1325631.6,1.9,27.8,49.4
GBP_JPY,1.0,2.0,2,207066,137288,69778,-3279.47,-3627.31,-537066.4,-297015.6,-834081.9,2.7,43.3,49.4
GBP_JPY,1.0,2.0,5,115145,76090,39055,-1839.82,-2012.39,-301300.7,-164780.8,-466081.5,3.8,61.8,49.3
GBP_JPY,1.0,2.0,10,76862,50881,25981,-1218.48,-1334.39,-199546.1,-109263.9,-308810.0,4.4,73.3,49.6
GBP_JPY,1.0,2.0,30,41920,27888,14032,-684.2,-748.31,-112049.2,-61274.2,-173323.4,5.2,84.8,49.2
GBP_JPY,1.0,3.0,1,306633,203545,103088,-4837.95,-5325.65,-792293.4,-436081.1,-1228374.5,5.4,14.2,49.2
GBP_JPY,1.0,3.0,2,182088,120750,61338,-2874.64,-3172.06,-470769.3,-259738.5,-730507.7,10.1,27.2,49.3
GBP_JPY,1.0,3.0,5,94118,62439,31679,-1495.9,-1640.74,-244978.3,-134348.8,-379327.1,16.8,47.4,49.3
GBP_JPY,1.0,3.0,10,59462,39465,19997,-942.14,-1014.04,-154290.6,-83032.8,-237323.5,21.6,61.5,49.4
GBP_JPY,1.0,3.0,30,31087,20721,10366,-495.47,-524.1,-81141.6,-42915.3,-124056.9,27.4,78.2,49.4
GBP_JPY,1.0,5.0,1,294609,195762,98847,-4630.68,-5084.92,-758350.7,-416370.0,-1174720.6,6.6,4.2,49.4
GBP_JPY,1.0,5.0,2,166134,110303,55831,-2606.59,-2890.31,-426871.5,-236668.0,-663539.5,13.7,10.9,49.3
GBP_JPY,1.0,5.0,5,78071,51780,26291,-1225.98,-1361.36,-200774.2,-111472.9,-312247.1,28.2,27.2,49.4
GBP_JPY,1.0,5.0,10,46012,30593,15419,-706.21,-804.29,-115653.9,-65858.1,-181512.0,41.1,42.7,49.4
GBP_JPY,1.0,5.0,30,21945,14633,7312,-342.59,-391.1,-56105.5,-32024.5,-88130.4,60.4,65.2,49.6
GBP_JPY,1.5,1.0,1,363720,240324,123396,-5766.65,-6409.58,-944383.4,-524837.2,-1469220.6,0.7,52.5,49.4
GBP_JPY,1.5,1.0,2,255842,168816,87026,-4083.59,-4553.03,-668754.4,-372816.8,-1041571.2,0.9,65.1,49.5
GBP_JPY,1.5,1.0,5,160491,105671,54820,-2577.93,-2881.01,-422178.1,-235906.4,-658084.5,1.0,77.8,49.5
GBP_JPY,1.5,1.0,10,113605,74594,39011,-1817.67,-2037.3,-297673.2,-166820.4,-464493.6,1.2,84.6,49.3
GBP_JPY,1.5,1.0,30,67033,44043,22990,-1093.7,-1234.54,-179111.9,-101088.0,-280199.9,1.4,91.6,49.4
GBP_JPY,1.5,2.0,1,305044,202014,103030,-4818.73,-5335.08,-789146.1,-436853.4,-1225999.5,1.9,28.7,49.4
GBP_JPY,1.5,2.0,2,197186,130737,66449,-3122.27,-3465.39,-511322.7,-283757.6,-795080.3,2.8,43.7,49.2
GBP_JPY,1.5,2.0,5,112617,74456,38161,-1799.64,-1966.66,-294720.6,-161036.6,-455757.2,3.7,62.1,49.4
GBP_JPY,1.5,2.0,10,75887,50392,25495,-1185.13,-1326.98,-194084.5,-108657.8,-302742.3,4.2,73.3,49.5
GBP_JPY,1.5,2.0,30,41965,27922,14043,-671.28,-751.82,-109933.6,-61561.4,-171495.0,5.1,85.2,49.3
GBP_JPY,1.5,3.0,1,284182,188469,95713,-4471.65,-4936.52,-732306.4,-404218.2,-1136524.6,5.6,14.9,49.4
GBP_JPY,1.5,3.0,2,173985,115389,58596,-2739.45,-3028.97,-448630.1,-248021.5,-696651.6,10.2,27.7,49.2
GBP_JPY,1.5,3.0,5,92183,61071,31112,-1446.71,-1616.3,-236921.8,-132347.8,-369269.6,17.2,47.9,49.0
GBP_JPY,1.5,3.0,10,58981,39073,19908,-918.31,-1007.13,-150387.6,-82466.9,-232854.5,22.0,62.0,49.3
GBP_JPY,1.5,3.0,30,31192,20767,10425,-486.1,-540.39,-79607.3,-44249.0,-123856.3,27.7,78.4,49.4
GBP_JPY,1.5,5.0,1,272816,181132,91684,-4271.58,-4705.55,-699541.1,-385305.4,-1084846.5,7.0,4.5,49.3
GBP_JPY,1.5,5.0,2,158750,105413,53337,-2478.73,-2759.04,-405932.3,-225919.0,-631851.3,13.7,11.2,49.2
GBP_JPY,1.5,5.0,5,76519,50791,25728,-1187.12,-1318.68,-194409.8,-107977.4,-302387.2,28.7,27.6,49.0
GBP_JPY,1.5,5.0,10,45585,30267,15318,-695.18,-784.46,-113847.3,-64234.2,-178081.5,41.5,43.2,49.0
GBP_JPY,1.5,5.0,30,21803,14499,7304,-335.33,-374.23,-54915.2,-30643.4,-85559.0,60.8,65.2,49.4
GBP_JPY,2.0,1.0,1,328081,216303,111778,-5223.04,-5824.75,-855358.2,-476949.3,-1332307.4,0.8,53.6,49.5
GBP_JPY,2.0,1.0,2,238148,156951,81197,-3809.85,-4259.34,-623925.4,-348768.7,-972694.1,0.9,65.9,49.5
GBP_JPY,2.0,1.0,5,153373,101048,52325,-2480.57,-2773.97,-406233.5,-227141.2,-633374.7,1.0,78.0,49.4
GBP_JPY,2.0,1.0,10,110948,73171,37777,-1786.32,-2006.76,-292539.7,-164320.1,-456859.8,1.2,85.0,49.3
GBP_JPY,2.0,1.0,30,65705,43435,22270,-1094.87,-1219.38,-179302.2,-99846.7,-279148.9,1.4,91.6,49.2
GBP_JPY,2.0,2.0,1,277883,183814,94069,-4395.42,-4881.14,-719821.5,-399683.3,-1119504.8,2.1,29.7,49.4
GBP_JPY,2.0,2.0,2,185873,123097,62776,-2937.42,-3266.99,-481051.6,-267511.5,-748563.0,2.8,44.7,49.4
GBP_JPY,2.0,2.0,5,109158,72220,36938,-1724.64,-1920.24,-282437.8,-157235.1,-439672.9,3.8,62.8,49.4
GBP_JPY,2.0,2.0,10,74309,49387,24922,-1166.92,-1320.93,-191102.5,-108162.2,-299264.7,4.4,73.6,49.2
GBP_JPY,2.0,2.0,30,41886,27696,14190,-669.17,-748.22,-109587.8,-61266.6,-170854.4,5.3,85.4,49.4
GBP_JPY,2.0,3.0,1,259446,171914,87532,-4076.19,-4515.99,-667542.9,-369784.1,-1037327.0,6.0,15.6,49.2
GBP_JPY,2.0,3.0,2,164193,108784,55409,-2585.13,-2864.83,-423357.6,-234581.1,-657938.7,10.5,28.4,49.5
GBP_JPY,2.0,3.0,5,89346,59144,30202,-1413.46,-1572.94,-231477.8,-128797.5,-360275.3,17.1,48.0,49.3
GBP_JPY,2.0,3.0,10,58026,38554,19472,-902.96,-988.84,-147874.8,-80969.3,-228844.0,21.8,62.2,49.4
GBP_JPY,2.0,3.0,30,31040,20641,10399,-479.81,-534.74,-78576.6,-43786.1,-122362.7,27.2,78.6,49.3
GBP_JPY,2.0,5.0,1,249014,165255,83759,-3894.82,-4300.82,-637840.3,-352164.8,-990005.1,7.4,4.8,49.4
GBP_JPY,2.0,5.0,2,149905,99430,50475,-2346.21,-2583.76,-384229.8,-211566.8,-595796.6,14.6,11.6,49.3
GBP_JPY,2.0,5.0,5,74503,49414,25089,-1162.46,-1289.33,-190371.4,-105574.7,-295946.1,28.8,27.8,49.3
GBP_JPY,2.0,5.0,10,44860,29741,15119,-689.62,-773.71,-112936.7,-63353.7,-176290.4,42.0,43.4,49.5
GBP_JPY,2.0,5.0,30,21920,14543,7377,-336.84,-370.5,-55163.4,-30337.5,-85500.9,61.3,65.8,49.8
GBP_JPY,3.0,1.0,1,250704,165107,85597,-4061.48,-4582.86,-665134.4,-375259.4,-1040393.8,0.9,56.0,49.6
GBP_JPY,3.0,1.0,2,194030,127765,66265,-3153.78,-3563.12,-516482.5,-291759.8,-808242.3,1.0,67.7,49.7
GBP_JPY,3.0,1.0,5,134200,88371,45829,-2198.32,-2479.25,-360010.9,-203009.1,-563019.9,1.0,79.3,49.6
GBP_JPY,3.0,1.0,10,100957,66092,34865,-1644.28,-1884.39,-269278.3,-154299.8,-423578.1,1.2,85.6,49.5
GBP_JPY,3.0,1.0,30,63128,41291,21837,-1051.17,-1225.42,-172145.8,-100341.0,-272486.8,1.4,92.0,49.6
GBP_JPY,3.0,2.0,1,216887,143425,73462,-3486.1,-3906.38,-570907.0,-319866.9,-890773.9,2.3,32.1,49.6
GBP_JPY,3.0,2.0,2,155600,102960,52640,-2497.25,-2794.64,-408966.4,-228834.3,-637800.7,3.1,46.6,49.7
GBP_JPY,3.0,2.0,5,98230,64937,33293,-1573.29,-1752.35,-257652.0,-143487.8,-401139.8,3.9,64.1,49.6
GBP_JPY,3.0,2.0,10,69266,45756,23510,-1093.63,-1218.66,-179099.5,-99787.6,-278887.1,4.6,74.5,49.3
GBP_JPY,3.0,2.0,30,40419,26793,13626,-639.29,-739.11,-104694.8,-60520.4,-165215.3,5.0,85.6,49.8
GBP_JPY,3.0,3.0,1,203367,134637,68730,-3249.03,-3626.39,-532081.5,-296940.4,-829021.8,6.6,17.3,49.5
GBP_JPY,3.0,3.0,2,138953,92194,46759,-2215.29,-2468.39,-362790.9,-202120.1,-564911.1,10.9,30.2,49.6
GBP_JPY,3.0,3.0,5,81687,54040,27647,-1294.33,-1424.01,-211968.4,-116602.6,-328571.0,17.5,50.0,49.6
GBP_JPY,3.0,3.0,10,54824,36305,18519,-847.4,-931.58,-138776.1,-76280.7,-215056.8,22.1,63.3,49.6
GBP_JPY,3.0,3.0,30,30306,20061,10245,-469.96,-527.29,-76963.3,-43176.0,-120139.3,27.1,79.0,49.7
GBP_JPY,3.0,5.0,1,195322,129574,65748,-3097.69,-3435.56,-507298.4,-281315.1,-788613.5,8.6,5.5,49.5
GBP_JPY,3.0,5.0,2,127065,84382,42683,-2010.57,-2233.24,-329264.7,-182864.5,-512129.2,15.6,12.5,49.5
GBP_JPY,3.0,5.0,5,68311,45352,22959,-1064.75,-1178.24,-174369.9,-96478.0,-270848.0,30.0,29.1,49.4
GBP_JPY,3.0,5.0,10,42581,28324,14257,-650.37,-735.87,-106508.2,-60255.0,-166763.2,42.4,44.2,49.5
GBP_JPY,3.0,5.0,30,21371,14184,7187,-323.74,-357.47,-53017.4,-29271.1,-82290.3,62.0,66.0,49.6
AUD_JPY,0.3,1.0,1,367375,239657,127718,-3828.65,-4374.88,-598773.1,-342099.4,-940872.4,1.2,37.8,49.2
AUD_JPY,0.3,1.0,2,231638,150334,81304,-2402.51,-2802.55,-375734.7,-219149.0,-594883.8,1.6,52.8,49.4
AUD_JPY,0.3,1.0,5,131768,84722,47046,-1356.12,-1612.68,-212086.7,-126105.4,-338192.1,2.0,69.3,49.3
AUD_JPY,0.3,1.0,10,88409,56570,31839,-899.45,-1089.4,-140667.6,-85186.9,-225854.5,2.3,78.4,49.4
AUD_JPY,0.3,1.0,30,48780,31165,17615,-505.33,-617.92,-79029.7,-48319.5,-127349.2,2.7,87.7,49.7
AUD_JPY,0.3,2.0,1,316743,208589,108154,-3330.21,-3717.35,-520820.0,-290683.0,-811503.1,5.8,13.7,49.2
AUD_JPY,0.3,2.0,2,181474,118796,62678,-1891.49,-2157.78,-295815.4,-168730.4,-464545.8,10.2,26.6,49.3
AUD_JPY,0.3,2.0,5,91811,59564,32247,-945.26,-1100.05,-147831.7,-86020.1,-233851.8,16.8,47.4,49.2
AUD_JPY,0.3,2.0,10,57771,37201,20570,-585.7,-691.71,-91598.7,-54089.4,-145688.0,20.9,61.8,49.5
AUD_JPY,0.3,2.0,30,29943,19111,10832,-299.42,-363.59,-46827.1,-28431.2,-75258.3,26.3,78.0,49.2
AUD_JPY,0.3,3.0,1,305975,202429,103546,-3218.63,-3556.43,-503369.2,-278099.8,-781469.0,8.4,5.4,49.1
AUD_JPY,0.3,3.0,2,167633,110434,57199,-1755.86,-1965.89,-274603.6,-153725.6,-428329.2,17.1,13.1,49.2
AUD_JPY,0.3,3.0,5,78169,50993,27176,-807.88,-927.87,-126345.8,-72555.7,-198901.6,34.1,30.6,49.3
AUD_JPY,0.3,3.0,10,46213,29852,16361,-469.55,-543.36,-73433.4,-42488.8,-115923.7,48.3,46.3,49.4
AUD_JPY,0.3,3.0,30,22282,14196,8086,-222.87,-253.89,-34855.3,-19853.6,-54712.1,66.6,67.7,49.0
AUD_JPY,0.3,5.0,1,301610,200085,101525,-3175.83,-3481.92,-496676.4,-272273.6,-768949.9,6.8,1.2,49.1
AUD_JPY,0.3,5.0,2,160816,106540,54276,-1694.39,-1855.91,-264990.8,-145125.7,-410116.5,12.8,3.7,48.9
AUD_JPY,0.3,5.0,5,69509,45836,23673,-732.64,-808.81,-114578.7,-63246.2,-177824.9,24.0,12.6,49.2
AUD_JPY,0.3,5.0,10,38080,24839,13241,-397.05,-437.67,-62095.6,-34224.0,-96325.2,35.8,25.0,49.4
AUD_JPY,0.3,5.0,30,16198,10448,5750,-166.39,-194.8,-26022.2,-15232.7,-41261.3,53.7,49.0,49.5
AUD_JPY,0.5,1.0,1,356059,231938,124121,-3699.79,-4258.93,-578619.1,-333032.8,-911651.9,1.2,38.1,49.3
AUD_JPY,0.5,1.0,2,227709,147678,80031,-2363.17,-2755.17,-369581.7,-215444.1,-585025.9,1.5,53.0,49.3
AUD_JPY,0.5,1.0,5,130652,84054,46598,-1334.53,-1602.41,-208710.0,-125302.9,-334012.8,2.0,69.5,49.2
AUD_JPY,0.5,1.0,10,87973,56374,31599,-897.47,-1071.53,-140357.9,-83789.5,-224147.4,2.4,78.6,49.4
AUD_JPY,0.5,1.0,30,49244,31368,17876,-510.74,-626.1,-79875.3,-48958.7,-128834.0,2.4,88.0,49.7
AUD_JPY,0.5,2.0,1,307770,202275,105495,-3217.43,-3612.21,-503182.7,-282461.3,-785644.0,5.9,13.9,49.3
AUD_JPY,0.5,2.0,2,178831,116905,61926,-1861.51,-2133.83,-291125.9,-166858.1,-457984.0,10.4,26.9,49.2
AUD_JPY,0.5,2.0,5,91141,59093,32048,-933.79,-1097.78,-146038.4,-85842.7,-231881.1,16.6,47.5,49.3
AUD_JPY,0.5,2.0,10,57400,36984,20416,-578.19,-688.62,-90425.2,-53848.0,-144273.1,20.8,61.6,49.7
AUD_JPY,0.5,2.0,30,29601,19026,10575,-298.61,-368.87,-46701.1,-28844.1,-75545.2,26.3,77.7,49.6
AUD_JPY,0.5,3.0,1,297149,196212,100937,-3109.66,-3451.86,-486327.5,-269922.6,-756250.1,8.4,5.4,49.1
AUD_JPY,0.5,3.0,2,165061,108598,56463,-1728.61,-1929.9,-270341.4,-150911.5,-421252.9,17.2,13.0,49.2
AUD_JPY,0.5,3.0,5,77483,50533,26950,-804.7,-917.58,-125849.4,-71751.3,-197600.7,34.0,30.3,49.2
AUD_JPY,0.5,3.0,10,46060,29793,16267,-465.53,-544.84,-72805.6,-42604.4,-115411.6,48.3,46.3,49.4
AUD_JPY,0.5,3.0,30,22284,14256,8028,-220.51,-269.03,-34486.6,-21037.3,-55527.1,66.2,67.8,49.3
AUD_JPY,0.5,5.0,1,292931,193868,99063,-3066.85,-3385.67,-479633.1,-264747.1,-744380.2,6.9,1.2,49.1
AUD_JPY,0.5,5.0,2,158297,104755,53542,-1663.19,-1828.14,-260110.1,-142954.0,-403064.1,12.9,3.7,49.1
AUD_JPY,0.5,5.0,5,69095,45508,23587,-727.51,-803.82,-113777.8,-62856.2,-176634.0,24.2,12.6,49.1
AUD_JPY,0.5,5.0,10,38071,24874,13197,-384.04,-433.27,-60061.6,-33880.0,-93947.3,35.6,25.6,49.2
AUD_JPY,0.5,5.0,30,16264,10487,5777,-159.24,-192.37,-24904.7,-15042.9,-39954.0,53.3,49.4,49.5
AUD_JPY,1.0,1.0,1,319390,205963,113427,-3282.43,-3862.23,-513347.9,-302012.4,-815360.3,1.3,39.5,49.3
AUD_JPY,1.0,1.0,2,213339,137310,76029,-2186.79,-2586.97,-341997.6,-202291.4,-544289.0,1.7,54.2,49.4
AUD_JPY,1.0,1.0,5,126456,81050,45406,-1292.79,-1551.03,-202182.0,-121284.9,-323466.9,2.1,70.1,49.3
AUD_JPY,1.0,1.0,10,86819,55386,31433,-876.52,-1070.42,-137080.8,-83703.3,-220784.0,2.3,79.1,49.6
AUD_JPY,1.0,1.0,30,48923,31127,17796,-500.43,-618.74,-78264.1,-48383.1,-126647.1,2.7,88.1,49.9
AUD_JPY,1.0,2.0,1,277222,180511,96711,-2863.44,-3290.07,-447821.3,-257271.8,-705093.2,6.3,14.8,49.3
AUD_JPY,1.0,2.0,2,168460,109458,59002,-1731.29,-2006.42,-270761.3,-156894.5,-427655.8,10.8,27.6,49.3
